mcf_waso_average_landfilled,mcf_waso_average_open_dump,frac_wali_ww_domestic_rural_treatment_path_untreated_no_sewerage,frac_wali_ww_domestic_urban_treatment_path_untreated_with_sewerage,physparam_wali_bo_tonne_ch4_tonne_bod,frac_waso_initial_composition_mun_metal,mcf_trww_treated_septic,ef_waso_incineration_kg_ch4_per_kg_msw,factor_waso_waste_per_capita_scalar_food,mcf_trww_treated_latrine_improved,frac_wali_ww_domestic_urban_treatment_path_septic,physparam_waso_k_wood,frac_waso_initial_composition_mun_nappies,frac_wali_ww_domestic_rural_treatment_path_latrine_improved,physparam_wali_bo_tonne_ch4_tonne_cod,physparam_waso_k_rubber_leather,mcf_trww_treated_aerobic,physparam_waso_k_yard,physparam_waso_k_metal,physparam_waso_k_chemical_industrial,physparam_waso_k_food,mcf_trww_treated_latrine_unimproved,frac_wali_ww_domestic_rural_treatment_path_latrine_unimproved,physparam_waso_k_nappies,mcf_trww_treated_anaerobic,frac_waso_initial_composition_mun_glass,frac_waso_initial_composition_mun_other,frac_wali_ww_domestic_urban_treatment_path_latrine_unimproved,frac_waso_initial_composition_mun_textiles,va_mining_mmm_usd,physparam_waso_k_textiles,va_manufacturing_mmm_usd,density_wali_kg_n_per_m3_ww_industrial,va_commercial_mmm_usd,frac_wali_ww_domestic_rural_treatment_path_untreated_with_sewerage,population_rural,physparam_waso_k_other,physparam_waso_k_sludge,frac_wali_ww_domestic_urban_treatment_path_latrine_improved,frac_waso_initial_composition_mun_plastic,physparam_waso_k_glass,param_wali_f_noncon,frac_waso_initial_composition_mun_food,area_country_ha,frac_waso_initial_composition_mun_wood,frac_waso_initial_composition_mun_rubber_leather,physparam_waso_k_paper,physparam_waso_k_plastic,frac_waso_initial_composition_mun_yard,va_industrial_mmm_usd,frac_wali_ww_domestic_rural_treatment_path_septic,population_urban,frac_waso_initial_composition_mun_paper,frac_wali_ww_domestic_urban_treatment_path_untreated_no_sewerage,country
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.30687903,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0124614276974394,0.054,7.120793996910643,0.3,25.65517848538375,0.10857142857142857,1221412.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,5110000.0,0.003,0.0,0.054,0.0,0.0,11.393401851400393,0.19999999999999998,3466590.0,0.126,0.13580246913580246,costa_rica
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.30687903,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0018023471304577,0.054,6.753996223695361,0.3,26.29521518313585,0.10857142857142857,1186950.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,5110000.0,0.003,0.0,0.054,0.0,0.0,11.225412888508586,0.19999999999999998,3555160.0,0.126,0.13580246913580246,costa_rica
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.30687903,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0012507274236735,0.054,6.691160896982609,0.3,27.226620597453948,0.10857142857142857,1153722.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,5110000.0,0.003,0.0,0.054,0.0,0.0,11.22630096870064,0.19999999999999998,3641667.0,0.126,0.13580246913580246,costa_rica
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.385995243,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.7252969363566486,0.054,8.097107770299363,0.3,23.076904638352698,0.10857142857142857,2884525.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,4867000.0,0.0015,0.003,0.054,0.0,0.0165,14.358386031293044,0.19999999999999998,6334155.0,0.125,0.13580246913580246,dominican_republic
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.385995243,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,1.237597382203032,0.054,8.045911714329952,0.3,24.7882767436067,0.10857142857142857,2799789.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,4867000.0,0.0015,0.003,0.054,0.0,0.0165,15.144123442589793,0.19999999999999998,6539066.0,0.125,0.13580246913580246,dominican_republic
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.385995243,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.10429686614861,0.054,8.291059356330795,0.3,25.583857542064894,0.10857142857142857,2714468.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,4867000.0,0.0015,0.003,0.054,0.0,0.0165,15.141646858656276,0.19999999999999998,6743610.0,0.125,0.13580246913580246,dominican_republic
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.385995243,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.0494371554593267,0.054,7.940386530133684,0.3,25.82592053231935,0.10857142857142857,2629580.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,4867000.0,0.0015,0.003,0.054,0.0,0.0165,14.352509234451476,0.19999999999999998,6947155.0,0.125,0.13580246913580246,dominican_republic
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.385995243,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.0650658347793525,0.054,8.544510118622357,0.3,27.9797121876501,0.10857142857142857,2544677.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,4867000.0,0.0015,0.003,0.054,0.0,0.0165,15.625770330181464,0.19999999999999998,7150439.0,0.125,0.13580246913580246,dominican_republic
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.385995243,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.170457238662605,0.054,8.698701438616194,0.3,28.856434925586,0.10857142857142857,2470281.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,4867000.0,0.0015,0.003,0.054,0.0,0.0165,16.38788270820037,0.19999999999999998,7342937.0,0.125,0.13580246913580246,dominican_republic
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.385995243,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.2398949927180512,0.054,8.888048076266891,0.3,29.6405704243876,0.10857142857142857,2403083.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,4867000.0,0.0015,0.003,0.054,0.0,0.0165,16.847853479681778,0.19999999999999998,7527832.0,0.125,0.13580246913580246,dominican_republic
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.385995243,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.605796881219486,0.054,9.07181580958896,0.3,31.08560902340725,0.10857142857142857,2336313.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,4867000.0,0.0015,0.003,0.054,0.0,0.0165,18.18441826578636,0.19999999999999998,7711912.0,0.125,0.13580246913580246,dominican_republic
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.385995243,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,0.6478087274361921,0.054,9.68137966330456,0.3,33.277288600312,0.10857142857142857,2269885.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,4867000.0,0.0015,0.003,0.054,0.0,0.0165,19.812671141878315,0.19999999999999998,7895296.0,0.125,0.13580246913580246,dominican_republic
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.328115114,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.0848168824379583,0.054,9.63775239353141,0.3,35.31217636255255,0.10857142857142857,5355639.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,25637000.0,0.0,0.006,0.054,0.0,0.033,23.932268202484344,0.19999999999999998,8703739.0,0.124,0.13580246913580246,ecuador
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.328115114,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.0516692490072974,0.054,9.909893468123808,0.3,36.08553561488455,0.10857142857142857,5417822.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,25637000.0,0.0,0.006,0.054,0.0,0.033,24.86880280775057,0.19999999999999998,8878731.0,0.124,0.13580246913580246,ecuador
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.328115114,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.0171588729478206,0.054,10.519880292198076,0.3,38.3795402415992,0.10857142857142857,5479973.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,25637000.0,0.0,0.006,0.054,0.0,0.033,29.106509916091635,0.19999999999999998,9055766.0,0.124,0.13580246913580246,ecuador
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.328115114,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.1086509925485918,0.054,10.713911004139982,0.3,38.596957110154506,0.10857142857142857,5541143.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,25637000.0,0.0,0.006,0.054,0.0,0.033,25.02442578363977,0.19999999999999998,9233268.0,0.124,0.13580246913580246,ecuador
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.328115114,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.1158758882938023,0.054,10.710151510621744,0.3,39.95761512541025,0.10857142857142857,5600646.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,25637000.0,0.0,0.006,0.054,0.0,0.033,27.74991318306176,0.19999999999999998,9410467.0,0.124,0.13580246913580246,ecuador
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.328115114,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.1664334857483897,0.054,11.241756091614995,0.3,43.1015365913931,0.10857142857142857,5662950.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,25637000.0,0.0,0.006,0.054,0.0,0.033,32.44221615209573,0.19999999999999998,9580934.0,0.124,0.13580246913580246,ecuador
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.328115114,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.1669549530552208,0.054,11.797456962755698,0.3,45.5333089360495,0.10857142857142857,5727273.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,25637000.0,0.0,0.006,0.054,0.0,0.033,34.382451617545314,0.19999999999999998,9746825.0,0.124,0.13580246913580246,ecuador
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.328115114,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.1571428172341605,0.054,12.46522257992132,0.3,47.78561919276645,0.10857142857142857,5792130.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,25637000.0,0.0,0.006,0.054,0.0,0.033,35.501014644244684,0.19999999999999998,9915342.0,0.124,0.13580246913580246,ecuador
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.328115114,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.088484566632809,0.054,13.653639238294184,0.3,49.5961534894056,0.10857142857142857,5860543.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,25637000.0,0.0,0.006,0.054,0.0,0.033,36.48176377111133,0.19999999999999998,10091288.0,0.124,0.13580246913580246,ecuador
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.169620244,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0,0.054,3.2422406977511486,0.3,9.91477569742815,0.10857142857142857,2298801.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,2104000.0,0.003,0.0,0.054,0.0,0.0,4.8526468184783695,0.19999999999999998,3780593.0,0.126,0.13580246913580246,el_salvador
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.169620244,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0,0.054,3.277443263847486,0.3,10.09916124659605,0.10857142857142857,2272948.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,2104000.0,0.003,0.0,0.054,0.0,0.0,4.953019183554023,0.19999999999999998,3832861.0,0.126,0.13580246913580246,el_salvador
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.169620244,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0,0.054,3.478709624094872,0.3,10.3139400181543,0.10857142857142857,2227180.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,2104000.0,0.003,0.0,0.054,0.0,0.0,5.338762413081151,0.19999999999999998,3904586.0,0.126,0.13580246913580246,el_salvador
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.169620244,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0,0.054,3.26770421150737,0.3,10.09865469288955,0.10857142857142857,2181665.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,2104000.0,0.003,0.0,0.054,0.0,0.0,5.0432744486427525,0.19999999999999998,3976012.0,0.126,0.13580246913580246,el_salvador
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.169620244,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0,0.054,3.328718687524812,0.3,10.3114072496218,0.10857142857142857,2136405.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,2104000.0,0.003,0.0,0.054,0.0,0.0,5.21260441677073,0.19999999999999998,4047471.0,0.126,0.13580246913580246,el_salvador
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.169620244,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0,0.054,3.4784342548543594,0.3,10.7049994795764,0.10857142857142857,2091408.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,2104000.0,0.003,0.0,0.054,0.0,0.0,5.608437710798562,0.19999999999999998,4119158.0,0.126,0.13580246913580246,el_salvador
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.169620244,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0,0.054,3.56022033737912,0.3,11.00639893494705,0.10857142857142857,2046849.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,2104000.0,0.003,0.0,0.054,0.0,0.0,5.853061645938164,0.19999999999999998,4191072.0,0.126,0.13580246913580246,el_salvador
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.169620244,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0,0.054,3.59555466062159,0.3,11.2520774826021,0.10857142857142857,2002888.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,2104000.0,0.003,0.0,0.054,0.0,0.0,5.87845495522338,0.19999999999999998,4263187.0,0.126,0.13580246913580246,el_salvador
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.169620244,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.0,0.054,3.6797119346963303,0.3,11.44456789107415,0.10857142857142857,1959420.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,2104000.0,0.003,0.0,0.054,0.0,0.0,5.954273118762509,0.19999999999999998,4335703.0,0.126,0.13580246913580246,el_salvador
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.24010456,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.1133477842947235,0.054,8.621060481333602,0.3,22.645522037699298,0.10857142857142857,6975316.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,10889000.0,0.003,0.0,0.054,0.0,0.0,12.80334579201082,0.19999999999999998,6238013.0,0.126,0.13580246913580246,guatemala
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.24010456,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.2030126535358598,0.054,8.95359208239998,0.3,24.080731520367294,0.10857142857142857,7074355.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,10889000.0,0.003,0.0,0.054,0.0,0.0,13.429517575623285,0.19999999999999998,6402661.0,0.126,0.13580246913580246,guatemala
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.24010456,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.1789760174385777,0.054,9.336212323559293,0.3,24.8738361924348,0.10857142857142857,7170952.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,10889000.0,0.003,0.0,0.054,0.0,0.0,13.987461576520287,0.19999999999999998,6568346.0,0.126,0.13580246913580246,guatemala
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.24010456,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.2287754351772878,0.054,9.47398770847405,0.3,24.9924590462744,0.10857142857142857,7265538.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,10889000.0,0.003,0.0,0.054,0.0,0.0,13.758835815515049,0.19999999999999998,6734651.0,0.126,0.13580246913580246,guatemala
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.24010456,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.3289036488114644,0.054,9.739354040458354,0.3,25.713285408940948,0.10857142857142857,7357570.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,10889000.0,0.003,0.0,0.054,0.0,0.0,14.138103643348847,0.19999999999999998,6902116.0,0.126,0.13580246913580246,guatemala
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.24010456,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.58471449072066,0.054,10.154817918324296,0.3,26.78396266991215,0.10857142857142857,7449391.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,10889000.0,0.003,0.0,0.054,0.0,0.0,14.96881815599104,0.19999999999999998,7072123.0,0.126,0.13580246913580246,guatemala
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.24010456,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.3246124485324159,0.054,10.71605692421966,0.3,27.5807075024316,0.10857142857142857,7538790.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,10889000.0,0.003,0.0,0.054,0.0,0.0,15.51328586192412,0.19999999999999998,7243151.0,0.126,0.13580246913580246,guatemala
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.24010456,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.227771990712921,0.054,8.246125937049628,0.3,28.59976477840115,0.10857142857142857,7625643.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,10889000.0,0.003,0.0,0.054,0.0,0.0,13.12897852311968,0.19999999999999998,7418337.0,0.126,0.13580246913580246,guatemala
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.027,0.5,0.001,0.24010456,0.6,0.08024691358024691,0.028,0.0,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.033,0.06,0.018518518518518517,0.022,0.6175977218678044,0.054,8.409596045445877,0.3,29.870731913901903,0.10857142857142857,7709179.0,0.0,0.183,0.037037037037037035,0.103,0.0,1.04,0.627,10889000.0,0.003,0.0,0.054,0.0,0.0,13.855668358435514,0.19999999999999998,7597136.0,0.126,0.13580246913580246,guatemala
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.23725,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.1194881586638337,0.054,0.2100818529069588,0.3,1.54707214667104,0.10857142857142857,540480.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,21497000.0,0.0,0.006,0.054,0.0,0.033,0.6829296006426455,0.19999999999999998,205854.0,0.124,0.13580246913580246,guyana
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.23725,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.1690496022910116,0.054,0.2229934881653958,0.3,1.65832575955028,0.10857142857142857,542367.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,21497000.0,0.0,0.006,0.054,0.0,0.033,0.7846845196410576,0.19999999999999998,204109.0,0.124,0.13580246913580246,guyana
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.23725,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.1671920462603356,0.054,0.2328907833209356,0.3,1.68495849903005,0.10857142857142857,544390.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,21497000.0,0.0,0.006,0.054,0.0,0.033,0.8336869701010162,0.19999999999999998,202424.0,0.124,0.13580246913580246,guyana
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.23725,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.1973565946636621,0.054,0.2296753629728173,0.3,1.750276342905985,0.10857142857142857,546813.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,21497000.0,0.0,0.006,0.054,0.0,0.033,0.8600857358057383,0.19999999999999998,200904.0,0.124,0.13580246913580246,guyana
