calib_targets,argentina,bahamas,barbados,belize,brazil,chile,colombia,costa_rica,dominican_republic,ecuador,el_salvador,guatemala,guyana,haiti,honduras,jamaica,mexico,nicaragua,panama,paraguay,peru,uruguay
frac_trww_tow_removed_treated_latrine_unimproved,1.4959633310771112,0.1681260585566091,1.439792632336887,1.1453301327017327,2.154907190795642,0.9865590691401029,1.218126915056731,0.13312983393717495,0.3633498732684175,1.4687336139594525,0.756145463336801,2.115740880078602,1.2964316455924199,1.6921220282022729,0.7962453007744449,1.5663660592338666,0.43094084506459845,2.1549137791317468,1.8281961994849003,2.315399504696576,0.8665073923412986,1.4670424947181437
frac_trww_tow_removed_treated_septic,0.9360117186011631,1.1681492817126107,1.0489297394294999,0.9316351403539649,0.9148373555367791,1.20318384681916,0.948315323864152,0.987803416070393,1.0579081706391003,0.9177303635735864,1.2084235779706176,0.9846157418879232,1.2058161024125829,0.9253167689638848,1.0962158142956469,1.0667015763625738,0.9104296678368697,0.9075706284876262,1.0219087176309336,0.9259504621617565,1.0694008101433636,1.208467004127309
frac_trww_tow_removed_untreated_no_sewerage,1.2070630526105024,1.021846633133987,0.9803701935763686,0.8794900280161206,0.8259061401472411,0.8590628416696615,0.8872755840014753,0.8736091989816607,1.0523936841248525,1.0749124313132827,1.0137163988309563,1.073616874122871,1.0971978270589982,1.0680900342477864,1.0491754625614802,1.0112427818960366,1.0124589220055777,1.0437027526453548,1.0368843878341374,0.9882526947297557,1.0596387836283263,1.0969294927556736
frac_trww_tow_removed_untreated_with_sewerage,0.8229629610920394,0.8554411991751373,0.9587162855076237,0.9402001494199059,0.9680710421215153,1.129611414665154,1.0155001153871435,1.0325921692340398,1.1685721552159214,0.8296672436545379,1.0991349647810305,1.1261319580097788,1.1373933782785144,1.0117066499845184,1.090411579764062,0.9169607162022697,0.828612143227639,0.9527853832063882,0.8476880661798726,1.002611081788109,0.8509855032114015,1.181514775030535
physparam_krem_sludge_factor_treated_aerobic,1.226456434923831,1.1319835043846331,1.27736152557553,0.8235416668917364,1.2950885365537446,0.6425927135541493,0.9710146237240331,1.121437179903963,0.7858911298654312,0.9170523032326423,0.9363997736304981,0.9853096521296325,0.9982230070100948,1.1570182601885368,0.46316736760115157,1.3084391227993304,1.2901714871091505,0.516479317817683,0.7545580713045453,0.6065840878083116,0.8706851040622973,1.316154922218285
frac_sludge_compliant_treated_septic,1.0200490196796097,0.39267743327721,1.2885668997785706,0.3457116354097115,0.8557795709586873,0.6970783670882821,1.589357909446053,1.809776417090656,1.78174423151368,0.3057806142634921,1.6089825847334511,1.087678459427053,1.5468848397466721,0.531674594065825,1.0943791273026882,1.143657315126275,0.7634611872712567,0.2568817940610714,0.5630710792655911,1.3839607690049738,1.2770023469887761,1.245419170839411
frac_wali_protein_in_diet_with_red_meat,1.0044089359368666,1.002607948883008,1.0021306153589395,1.0055697208115777,1.0014433493073933,1.0050218916148106,1.0001304246238942,1.0089871778365878,1.0010554514460102,1.0020425339150751,1.0058291395465275,1.009214171613857,1.00828859166011,1.0071805450253917,1.0007435710368835,1.003252204181866,1.0026414038099325,1.0010977278687743,1.0008946141191617,1.0031477672078775,1.0040124359249458,1.0078251913310923
density_wali_kg_n_per_m3_ww_industrial,1.6814390811750257,0.8749976138584226,0.671432790798816,0.550755905921593,0.8346222393014364,0.7769460128879025,1.6900409448520872,1.1178462830478186,1.7685393966679994,1.2867829077570994,0.8569047692302791,1.0345618647134374,0.8998661160091539,0.6529106936712217,0.961049135480259,0.6194329757222271,0.8053468745773542,0.7257905048347656,1.752113447234457,0.8812628305377916,1.0637239718948452,0.9178846406485313
physparam_wali_daily_kg_bod_per_capita,1.186758833777291,1.0709759892668722,1.1067818440017378,0.9000895401848784,1.2101638838673217,0.941080339716082,0.903145253556151,1.1016164390983647,0.9578297093187229,0.8770898121161731,1.1676191264036166,1.106500165112319,0.9085963606625254,0.798001793593195,0.9007839305815687,0.7837352108021858,0.790141747595992,0.8708555737265284,0.870187817665753,1.2143280871857418,1.084246533725359,1.1959068296239797
logelasticity_wali_qty_prod_to_gdp_per_capita,0.8856157126369434,0.9967206730949979,1.1964616879293573,0.8638702907244905,1.1251133861409632,1.1492597588786446,1.1775964136063517,0.9801935686199899,0.9662749599855387,1.1818324494634933,0.9202782778483373,1.1191381840279426,1.1702376411890631,0.864605242380578,0.9613200770515216,1.0199781231578906,0.9351890226481709,1.0814903821273205,0.9414436538732596,0.9331284857262445,1.0289985509067558,0.9969154981809184
qty_wali_m3_ww_domestic_rural_per_capita,0.9398159916671514,0.8653727208878506,1.152737706493403,1.1714116198034825,0.8369261994499892,1.151842277226482,1.0879913779793884,1.1264010010123402,1.1492043886960206,1.1979013737723436,0.8995146670865218,1.1630083652288967,1.0419422337702249,1.05724589120218,1.0514159235569227,1.079868230668727,1.1830905555649185,0.9592329761271623,1.0884130540253678,0.9692212854209734,0.9472528431900269,1.123001749560263
qty_wali_m3_ww_domestic_urban_per_capita,1.1472213565889202,0.9074771535020643,1.101856620339403,0.9258895812316177,1.1095201273190995,0.8018997904941408,0.8719112411426193,0.8662813527327978,1.0727617735082176,0.9246468282438343,0.8773265830774096,0.8368515905268727,1.1512535681017275,1.1886474051870017,0.8959293026615576,1.1889346910854384,0.8948126309337114,0.8159824691114198,1.1686836103898823,0.9657552390658146,0.8961144747751129,1.2013499531351024
qty_wali_m3_ww_industrial_per_gdp,0.9867521768324401,1.1008718644212463,0.8262229348156294,0.9232602154204281,1.1942330060039907,0.9655503027968154,0.8244322717850249,1.095154928194805,0.9510673679570462,0.856647105912076,1.1716078928352578,0.956078488619305,0.8028415967947483,0.8011676308686678,0.9364645774135676,0.8056396819001389,1.115053125546174,0.967151443766824,1.0011482288114464,0.8352431670612569,1.111898540286698,0.9852006081521602
frac_wali_protein_in_diet_without_red_meat,1.002088920678063,1.0050318670576734,1.0028947190234365,1.0016291252413991,1.0097510526190305,1.0052930214815345,1.002791636268269,1.006449629258756,1.0049235390887634,1.0082300646114966,1.0035642276422765,1.0007470424147056,1.0084816632095939,1.0054539637126576,1.0081663114226451,1.0051050616312616,1.0067572658131274,1.00413306630427,1.0049567174498724,1.0090623846649023,1.0057798345373483,1.0057823808502016
qty_protein_per_capita_kg,1.0062866843096583,1.0013600076294018,1.0079641513482585,1.0090361299859334,1.0016947190234367,1.0019345111222373,1.0078277757909544,1.0071534415754715,1.0002221300336172,1.0031371814128698,1.0050692702000334,1.0085524449848604,1.0098287580764371,1.008935784278664,1.0088351429320745,1.0077619149798536,1.0058836611591921,1.0023917030255347,1.0027447631309159,1.0034061655103355,1.0072278759268531,1.0022420332355817
param_wali_n_hh_scalar,1.0039513911737359,1.0003551009703646,1.0012164413608946,1.0054828028514888,1.0097212598049734,1.0095462222540115,1.0009618386858354,1.0010638247144934,1.0085650716448513,1.0046378084543308,1.0064191784087928,1.0068734425291468,1.0007550532866032,1.0043719524116062,1.0077768209236344,1.0058983382209188,1.0023271964332547,1.007084357342107,1.0027950790358344,1.0068499821185894,1.0033365090718356,1.0003385928522042
physparam_wali_tonne_cod_per_mmm_gdp,1.9508949731696204,0.5765605031198281,0.521628675727653,0.41995222028327067,2.055162953679125,1.899292370935128,1.2056386229978449,0.5938039848722665,1.7844827622342212,0.7228252739937053,1.687871810115396,0.45438556523764717,0.5486753573591834,0.5454184214972646,0.5207634630082676,0.5271754985942523,0.6325609795099533,1.0355003880541784,0.5216409880356527,0.5657622314086639,0.4404331310482067,0.615081817526675
physparam_wali_tow_dom_generation_correction_factor,1.0040172615215888,1.0069056576782778,1.0087730586748682,1.0018786925112653,1.0029868440502587,1.0046690222444747,1.005620580311375,1.0037880456810433,1.0082407743842834,1.001543733161672,1.003567384307274,1.0054517797963904,1.0038590372648595,1.0053787473475908,1.0005919938964785,1.0083174021886847,1.0034683451350643,1.007007510192404,1.0076450897646807,1.001190644446034,1.009472941849653,1.0026654173521208
physparam_waso_k_chemical_industrial,1.0291793387883703,0.8613764056973578,0.8587651571263419,0.9828393835675533,0.9034307138154123,1.116662529011444,0.9622549710349729,0.8687551951037406,1.1129889191087758,0.8611815789694064,1.0301416608733434,1.0402355638216603,0.8543642072190107,0.8572861950780807,0.927208465254559,1.0492898827579582,1.064821497047588,0.9258223532385335,0.9108270582803207,0.9442066399516653,1.022441756500058,0.8640077270271697
physparam_waso_k_food,1.0424436607393894,0.6819227873677223,1.4233984393879653,0.9523439605708716,0.7301135507234451,0.738260070445091,0.5317009711392297,1.0438614549775531,0.9218554263700205,0.6638982854328922,1.148910980067484,0.9016549233470479,0.9232198410721112,1.003698743534824,0.9255898767381152,1.2123307827288716,1.4486331197517597,0.723641952526882,0.5564313962044671,1.1200642081354872,1.2536206156285152,0.8396948217577846
physparam_waso_k_glass,0.0034816298309610664,0.005359874114870182,0.004454178289583483,0.0008758648642204897,0.006502882483370289,0.007668845814557853,0.003486703383162864,0.0035749183415587824,0.0026668383282073293,0.007194211191378776,0.00788606442076151,0.008295543952506973,0.004503921989366521,0.0023411105548005627,0.0025448728035667454,0.006101070500441075,0.009525622869131917,0.0004973130200510217,0.003169997377393129,0.008958729704599098,0.007825296235367046,0.0030283575328421907
physparam_waso_k_metal,0.0016620556469494313,0.001848499153613237,0.004959969482392771,0.00016947762439501227,0.006205774503492836,0.006851574756216771,0.0028139808788117207,0.007669913930810863,0.002440435829578237,0.002781422406599433,0.00878260496387955,0.007523572467396228,0.005754924540447751,0.004562773287556923,0.004449257325417829,0.009877920034332308,0.007087695205397802,0.003268340366688124,0.00417484681591684,0.009952983811363041,0.0029791574279379156,0.004245924230503302
physparam_waso_k_nappies,0.9475078798459154,1.0148461588449202,0.8235733694370593,0.9169640031004549,1.0191832435009367,0.7976253792289701,0.9433146608369747,0.8872379414325646,1.0445887152044282,1.1456447146183955,0.9174743136387216,0.9431029931173174,0.8019260090876521,0.8073639516139619,0.9416044336796467,0.7966604086259068,0.9998146307440792,0.7887753061767714,0.8900422032183737,0.9679833413360021,1.004237552348339,0.8536307065729902
physparam_waso_k_other,0.005247235533938917,0.0003873351930000239,0.009340705242829555,0.003078158453138784,0.004990124693035787,0.002510674009965906,0.006331011134158263,0.0068889588250721214,0.005071940490665904,0.0034234747156855734,0.009800243187182606,0.003446868368976945,0.00022507689006508834,0.000494347090098467,0.005081782418997211,0.007517907636554372,0.0004975705123620151,0.004495338912333405,0.0026944090789881507,0.0012039386786829745,0.0014623560546455905,0.0034661326085401616
physparam_waso_k_paper,0.9100781628501141,1.039412651649306,1.1052319935743808,1.1814804007333577,1.2108112383009677,0.8657609451675555,0.8479782455858327,0.8301151758449551,1.0088148064734757,0.9787757584270202,0.9664870725048642,1.0985233305174609,1.0235865423617743,0.8596235792282757,0.9068520417340403,0.9088843467665366,0.9187626305038129,0.9083916602789113,0.9251409480741761,0.9450461102283911,1.1222364619707534,0.8434820621234486
physparam_waso_k_plastic,0.0025081753808740438,0.003330128984574303,0.0005093674749064207,0.007567603652576115,0.009052704861359465,0.0034864649643563885,0.0027548053310445125,0.0006549078511312973,0.007404420284672055,0.007323033640893594,0.005088210190019788,0.0005590539541759054,0.002527935531554729,0.001580640392914193,0.006906535059485493,0.0027825191331092196,0.0005980401974107717,0.008695105261903058,0.009215068068569249,0.008658426912714874,0.0016126552702477172,0.0040005817418878
physparam_waso_k_rubber_leather,0.00031792671005888946,0.009153746751543762,0.008488119590873328,0.00019989032734902127,0.007211043559115943,0.004295849128579263,0.008779915599742507,0.00766401068116253,0.004624018310564338,0.0028562000810623944,0.005526824499916553,0.006382290251055004,0.0006357294423384117,0.006127964141811507,0.006899849796151921,0.005838485563741268,0.003881963617290132,0.004334930739336719,0.007507398135564934,0.00022691748325107884,0.009223288749016522,0.000993996614452948
physparam_waso_k_sludge,0.58251752415685,1.0531223288411076,0.6136403399977114,1.4314733620097737,1.1998325397806804,0.9475006635300864,1.2767204864823856,1.4158863157472483,0.7210801639488351,0.6680846272266256,0.9685670766127636,1.2765489681553017,1.030930160439984,1.4257692475301718,1.3832694880162886,1.3501015414305146,1.3730575099815243,1.1526736043592811,1.2337515978794664,1.2095602825251244,0.5564476611200546,0.6597787771357505
physparam_waso_k_textiles,0.9353416105410697,1.2380548344262665,1.047252777475905,1.2020944270803695,0.9803550641291597,0.9736169900539069,0.9835451821021017,0.8340850523722925,1.1772979449823193,1.1055402288666403,0.9029568413340574,1.2315315389861397,1.0091589593762005,0.9141064459697372,1.0362834695917884,0.8792216424528009,1.1150424682355295,0.8863016028151155,1.0965398279806946,1.235017709955837,1.133144339071875,0.8800033132732408
physparam_waso_k_wood,1.2258909419617872,0.9438638876666418,1.2943343708987114,1.0615320034439266,0.8938831795296309,1.276275071399473,0.872912788487321,0.9570619313945019,0.9573841658784759,0.7133028409131082,1.055206964650802,0.9015484453108045,0.9479728423653009,1.2836741127347508,1.0545025315471181,1.2792080981225378,0.7675905458449612,1.2485264323542,1.2439927520900425,1.1504867891258508,1.038311779784499,1.356133115486302
physparam_waso_k_yard,0.8331466947964832,0.7992239826802013,0.9603834900317116,1.053399473926417,0.9336041118741648,0.9399393475046657,0.9468121696533586,1.0093663652146811,1.0087367470374218,1.0665646217251512,1.1537492423318212,1.0855753172274727,0.9468266088787706,1.0251514963083193,0.968833596539998,0.9306381987130373,0.8179138669060747,0.8551555793755587,1.0421917075245337,0.807979277789284,1.08851943565189,1.029846922901972
elasticity_waso_msw_to_gdppc_chemical_industrial,1.0049226521708032,1.0089389314069095,1.0084473976587274,1.0078498819826909,1.0028839043463749,1.0027439429702214,1.004955191569511,1.0077459599933243,1.0051307345683427,1.003368628853444,1.0044391483680233,1.004721388551129,1.0066581598836517,1.004440798226164,1.0019477004506117,1.0020850106096368,1.001460973225568,1.0028745774026655,1.0009614381422407,1.0083725150799896,1.0031512767327087,1.000021429082326
elasticity_waso_msw_to_gdppc_food,16.525217057380495,13.223295653259079,9.46896309591628,14.154361504552773,16.132608774485693,10.403692862289214,3.5702429079545,15.56087221559957,14.200882531229535,5.395383545435998,15.999812329737413,3.7027277012771975,2.4301607420249707,4.4844197437110225,8.394269179894732,10.824498057626752,7.862738202215531,9.760752906827625,1.6973846425010783,16.411328299448236,0.9184168830879127,6.995521942527135
elasticity_waso_msw_to_gdppc_glass,6.193775659958315,1.0819533253758717,3.4237655196249803,4.046393023980528,0.7115524725971925,3.0336296962204368,3.0107433650525395,4.6611533479775815,0.22063448432892052,4.290499410275837,4.9153877310691305,6.344176152988814,2.2300652327420187,2.6790216305159866,6.289290920548104,1.0829806896885683,1.5329912731420796,2.1917616810107257,1.6242713425193032,6.146084409330742,5.527526641613054,3.5483624673743708
elasticity_waso_msw_to_gdppc_metal,5.0497364966041145,3.8439711455137533,2.9258918425961338,2.8181615900945194,1.1430582239258962,2.125420533802443,4.79525238508848,4.747699969793703,1.9312291889587079,2.978744469904725,1.75913499377277,1.9296505993135755,5.353269384959655,0.2822153136092692,1.1786184686161136,6.651704641004752,6.2205383186978676,0.4476239385775205,1.1893852169681831,3.0051162435131,1.931543180863259,1.082234328040451
elasticity_waso_msw_to_gdppc_nappies,21.47893008068565,5.388880100185561,10.54102373314268,23.236319833179678,6.127959757806872,13.781956032748619,20.42652871497591,8.584345924450155,31.61031109102307,10.765704571980125,4.249991267881504,5.227323158589959,26.928965211763398,15.375326256286025,9.98198688931653,7.786975816778591,26.557606649170047,6.1963473802881746,20.119732223677676,8.620207573003174,11.50615267339382,3.443247970397716
elasticity_waso_msw_to_gdppc_other,3.0366164222840695,20.306667713929567,32.9974319120335,7.9751858096333414,9.51752634618916,7.71286035143836,4.416791771842812,5.62721584085232,5.411979392700663,12.11400957770039,21.52724418848609,28.77799998559629,11.187894621667105,33.191611121727185,32.11132498150408,1.793354578499375,29.66254458366251,28.127422301729045,31.941413992418582,19.843366361891373,15.593991430144271,0.8028152005171431
elasticity_waso_msw_to_gdppc_paper,2.6265449647292733,3.0059587315705167,2.271784476330725,2.664912782028778,3.5948467242994315,1.7395657976522418,2.534369043026809,0.17318395100506145,2.1875050431195135,2.557694185558139,1.816978549436317,2.0833318565910046,1.0628049852565031,0.5357842205075878,2.2888804475321396,1.8043228319616185,0.11521501419795371,0.7210944400189346,1.898777398936658,0.6891906877716213,1.6280280998871266,3.278987495978032
elasticity_waso_msw_to_gdppc_plastic,5.263009587147284,5.693126666648123,1.0460366486690043,5.11859838679613,3.111503884172848,6.112135198400795,5.4030818694424045,1.9674653271934635,3.1549106924778276,5.529613691853623,5.0153165918172515,4.7549193948491055,2.797384255035519,0.5128612569963511,6.5675039914754905,2.979543194161925,2.3597913090572313,4.333341303877542,0.49853087447757316,1.6068814744305633,2.9156897578224146,5.088744637496223
elasticity_waso_msw_to_gdppc_rubber_leather,3.3227451535836607,6.162509645337716,0.8421976600080089,0.5244025236129787,5.830324364817074,3.3652956748989387,1.1878615685563492,5.528980262921175,5.972449470863167,3.695194640614586,3.981741004258776,0.9997751869817968,3.9604849699702926,3.5325662993011697,6.127037527120709,0.5191324282150088,2.6025909086247836,3.022983248956798,6.08121879254892,5.957599615002301,5.093365770966468,3.209013934156251
