Nation,Year,gdp,mineria,servicios,comercio,manufactura,industria
mexico,1976,385.385005138169,0.00259089443803599,0.537261925601751,0.5,0.208056673960613,0.30373646973012397
nicaragua,1976,7.8331050684433405,0.00253960825884105,,0.5,,
panama,1976,8.4563885492908,0.0,0.624967447237478,0.5,0.184434833812835,0.259433346238523
peru,1976,61.192861422695096,0.0164491799940402,0.460976416741463,0.5,0.19785917893989702,0.312112940013111
paraguay,1976,7.02746583724818,0.0,0.395760245528311,0.5,0.155160252068258,0.217299095151563
el_salvador,1976,13.804300024741101,1.125229290425e-05,0.36669127567598103,0.5,0.184926203681421,0.23997112718525598
uruguay,1976,19.988515118558702,0.0,,0.5,,
argentina,1977,269.376820356684,0.00043100831561327995,0.44106655821422597,0.5,0.36594986734934204,0.478061321945614
bahamas,1977,4.15508906095536,0.0,,0.5,,
belize,1977,0.275141945018513,0.0,,0.5,,
brazil,1977,641.107419354292,0.0061931439624018205,0.410920721863856,0.5,0.258318072036362,0.340182314134794
barbados,1977,3.0230282954941803,0.0,0.621168080099682,0.5,0.103285954978149,0.18235097558078897
chile,1977,43.186282553663595,0.0732665707863382,0.523765336862304,0.5,0.217443857232693,0.361115189217178
colombia,1977,72.41343199544569,0.00016919951452481,0.45040075192485196,0.5,0.23840654498630598,0.30301845316321
costa_rica,1977,13.2172332224583,0.0,0.519519050376918,0.5,0.18990380411276198,0.261626167584344
dominican_republic,1977,13.712931937413,0.0170610543537458,0.406291534956726,0.5,0.189793115476009,0.284009921167832
ecuador,1977,29.7158638737949,3.200873363858e-05,0.49271544726955,0.5,0.20724710624503398,0.27915588163426397
guatemala,1977,19.881914004504,0.0005156526360768,0.5281225060442479,0.5,0.15992363251806802,0.20882590242401602
guyana,1977,2.56458282474307,0.183081142908474,0.395305414777274,0.5,0.109273584066862,0.32364186005156903
honduras,1977,5.74458557419491,0.007101227667601921,0.40581013494489804,0.5,0.132674457402649,0.20335430378419597
haiti,1977,9.81391603518763,0.0178161813658563,,0.5,,
jamaica,1977,8.876312299785761,0.08666211792167941,,0.5,,
mexico,1977,398.45202214634696,0.00239106424238653,0.527403028664143,0.5,0.214968090859924,0.309642833964305
nicaragua,1977,8.48861694122597,0.00095728829141528,,0.5,,
panama,1977,8.54890362937473,0.0,0.63727826764854,0.5,0.187718092268676,0.241113605678113
peru,1977,61.406463488487,0.0161700322202093,0.8872432608693499,0.5,0.37207945621095706,0.6184361708516269
paraguay,1977,7.83520849515227,0.0,0.39086232796686,0.5,0.16891871386735102,0.229052546925026
el_salvador,1977,14.7402400878125,3.3817896646200003e-06,0.340898262843235,0.5,0.166301785184394,0.229042295146847
uruguay,1977,20.2794401963105,0.0,,0.5,,
argentina,1978,257.238364642468,0.00031165751972908,0.46397952503057505,0.5,0.341276092101854,0.460976480124721
bahamas,1978,4.744260751135161,0.0,,0.5,,
belize,1978,0.296935407950815,0.0,0.406456346294938,0.5,0.165443873807777,0.227806309611152
brazil,1978,672.969802174375,0.00493967995779491,0.42819386640767,0.5,0.272599470679728,0.35613237072758996
barbados,1978,3.17045955095227,0.0,0.6138406406388399,0.5,0.101077773231476,0.18893630031969
chile,1978,46.5121029162795,0.060803823715218704,0.541709464654886,0.5,0.223944099683704,0.360011018522805
colombia,1978,78.5467778793158,9.644537489228e-05,0.472582895632373,0.5,0.232389248004644,0.29964254574282
costa_rica,1978,14.0456480078089,0.0,0.535187579861952,0.5,0.187382222690382,0.260675173804563
dominican_republic,1978,14.006482570199498,0.00805252155404613,0.443963374450828,0.5,0.184542919905373,0.281232525878411
ecuador,1978,31.4116962058418,1.704808681559e-05,0.501684724246561,0.5,0.196868081975452,0.270858915242842
guatemala,1978,20.8753515777305,0.00092383065302185,0.529598901933947,0.5,0.16213854768429703,0.211965465951785
guyana,1978,2.51826161770457,0.169541573511689,0.385028003470853,0.5,0.108464147669007,0.308432594462412
honduras,1978,6.0873197170454505,0.00333891604546711,0.36574385849359,0.5,0.168115619145614,0.235662951837461
haiti,1978,10.4232486894128,0.0162088049193009,,0.5,,
jamaica,1978,8.87154569213806,0.109668809585679,,0.5,,
mexico,1978,434.141139975766,0.0015221101281039,0.53022648694908,0.5,0.213098759092854,0.308097817715019
nicaragua,1978,7.8232112046148,0.00013003111370451,,0.5,,
panama,1978,9.386067320700649,0.0,0.638695661098554,0.5,0.171018486150936,0.245616707308045
peru,1978,59.7837958616148,0.0152878559013456,0.43194028230433096,0.5,0.202320067894259,0.340269839448632
paraguay,1978,8.777684565682248,0.0,0.39335962448301304,0.5,0.16673177446658102,0.23570263717593398
el_salvador,1978,15.524828551438999,9.10596705448e-06,0.37939100883643,0.5,0.18107648435402002,0.250246166830778
uruguay,1978,21.3692543411802,0.0,,0.5,,
argentina,1979,283.53523420077397,0.00059226066325449,0.481755980553814,0.5,0.32685157673152404,0.44028123795852503
bahamas,1979,5.9843771009470705,0.0,,0.5,,
belize,1979,0.319256106447618,0.0,0.431488801054018,0.5,0.138010540184453,0.199934123847167
brazil,1979,718.459600555531,0.00567145362696702,0.44160915154052605,0.5,0.283534938609462,0.371187322699334
barbados,1979,3.42070418124354,0.0,0.618779203441371,0.5,0.10109026181117,0.186902024771935
chile,1979,50.4276334556474,0.0755880390271199,0.539199948204106,0.5,0.212406245362764,0.37295791364489195
colombia,1979,82.7719025224992,0.00052239021952594,0.490237774190645,0.5,0.22467629584704799,0.295235515642862
costa_rica,1979,14.7393799731703,0.00017822334593744,0.5504186763323581,0.5,0.183073868280371,0.264567256949944
dominican_republic,1979,14.6411722116514,0.0200854536766231,0.430184767585655,0.5,0.16887320870008002,0.289000343239541
ecuador,1979,32.5846241458131,7.184832366417999e-05,0.511320038132824,0.5,0.20526325856374,0.286975051683782
guatemala,1979,21.8593021074257,0.0032737716771382604,0.5309380079698081,0.5,0.16348882555880898,0.21524692970049197
guyana,1979,2.47203398335386,0.14847487270668702,0.388432244928738,0.5,0.110097277731694,0.302013422818792
honduras,1979,6.42881389064335,0.00851044440934238,0.390370402889345,0.5,0.181590836599874,0.24532661481510998
haiti,1979,11.211290213958401,0.0121008544605112,,0.5,,
jamaica,1979,8.777503642317921,0.11078010315381899,,0.5,,
mexico,1979,476.24488636909996,0.00446369707276278,0.528807692307692,0.5,0.211473239895698,0.311760169491525
nicaragua,1979,5.75171962729013,0.0032067766746311,,0.5,,
panama,1979,9.80982489646423,0.0,0.6431940373026519,0.5,0.173916864864293,0.246720277833355
peru,1979,62.229401834042505,0.031494276533026805,0.380688409013493,0.5,0.19655393089061501,0.358342894223887
paraguay,1979,9.81890640964739,0.0,0.39342274583405,0.5,0.15300779997863,0.22859186925396202
el_salvador,1979,14.875849509353701,0.00027614639155257,0.374438462843669,0.5,0.177824490357673,0.236537291304445
uruguay,1979,22.6939593623582,0.0,,0.5,,
argentina,1980,287.84152182872197,0.0006591791054576101,0.52426832507347,0.5,0.294760969895125,0.412196656664295
bahamas,1980,6.37307926489301,0.0,,0.5,,
belize,1980,0.362153533481736,0.0,0.438624945290909,0.5,0.182048935787887,0.232839221858975
brazil,1980,784.557883806638,0.00707475214459924,0.40392161302790397,0.5,0.299492571691429,0.391973414458923
barbados,1980,3.57029379218768,0.0,0.509479371316307,0.5,0.0901277013752456,0.170088408644401
chile,1980,54.4550972966942,0.0687269781503619,0.5511256028271859,0.5,0.214317790688917,0.37296675118101597
colombia,1980,86.15508292054311,0.005009093699592891,0.488278355803512,0.5,0.232697751293434,0.315888495564013
costa_rica,1980,14.8502046936185,0.00118451966280343,0.552276860759525,0.5,0.185992195510409,0.26967672855680097
dominican_republic,1980,15.8078889398321,0.0303791236311233,0.430686450830462,0.5,0.150119059944094,0.267084166745226
ecuador,1980,33.7930845519767,0.00011539550018264,0.533466928194198,0.5,0.18339520245770402,0.268037110620226
guatemala,1980,22.6812070934547,0.00311537599181638,0.5316834757003059,0.5,0.16647893688044998,0.219869331234848
guyana,1980,2.5148963266338202,0.131830110483028,0.362068965517241,0.5,0.10742705570291801,0.316976127320955
honduras,1980,6.46734524718503,0.00862253656898485,0.41613138026835,0.5,0.16632142125385202,0.236858897233701
haiti,1980,12.0380878790553,0.00796734893262546,,0.5,,
jamaica,1980,8.27594310637882,0.106913232866446,,0.5,,
mexico,1980,520.217776787932,0.00540401900190305,0.598809312621193,0.5,0.183439751057554,0.279310760313416
nicaragua,1980,6.01697353794566,0.0108475665660914,,0.5,,
panama,1980,11.0933896427722,0.0,0.646070173285008,0.5,0.173197753730836,0.252171372430304
peru,1980,65.9279039014008,0.047077051430289105,,0.5,,
paraguay,1980,10.968911058344801,0.0,0.398928378347033,0.5,0.156439632515492,0.244804704715242
el_salvador,1980,12.519981409984899,0.00086762633906559,0.400967005813356,0.5,0.164926304853057,0.219454057109035
uruguay,1980,24.0200583882092,0.0,,0.5,,
argentina,1981,272.903153788289,0.00030222649866643004,0.531862535984306,0.5,0.287652362921224,0.403382267073251
bahamas,1981,5.78507315585173,0.0,,0.5,,
belize,1981,0.366259524578124,0.0,0.492567775176127,0.5,0.156210142999828,0.20787815208836002
brazil,1981,751.214173744859,0.0064695506565740106,0.41759968423497595,0.5,0.30184309482099503,0.40086161668544695
barbados,1981,3.5024670797831203,0.0,0.534395359214636,0.5,0.08464970995091481,0.169454707719768
chile,1981,58.0084940781859,0.0402403099072834,0.575964119718801,0.5,0.220406444679139,0.361678073109795
colombia,1981,88.1167245240005,0.0025316062101174903,0.503086838483276,0.5,0.21314341076865598,0.306036041442969
costa_rica,1981,14.5143442213712,0.00129127788052131,0.503597899017053,0.5,0.189444630556483,0.266211577856988
dominican_republic,1981,16.4844456377451,0.0190118634515784,0.44542599817491696,0.5,0.14984194516815902,0.255630549834232
ecuador,1981,35.689844469697405,3.190886300448e-05,0.5301345687162641,0.5,0.184934371581471,0.28232086770134296
guatemala,1981,22.827922434536703,0.00017058384441235,0.532678900981276,0.5,0.160260918027502,0.21746498225506902
guyana,1981,2.55252334839233,0.12037958611277799,0.399499085754482,0.5,0.12586099723613,0.257983735628287
honduras,1981,6.38831202317582,0.0038841308170896997,0.45183602662947997,0.5,0.155292874830168,0.225221219093964
haiti,1981,11.694676176986,0.00994881676080934,,0.5,,
jamaica,1981,8.49438232069193,0.10638279376658501,,0.5,,
mexico,1981,564.569498226919,0.00219722359105492,0.607343624936046,0.5,0.179070678596715,0.272274892371912
nicaragua,1981,6.33968128943029,0.00560198723710292,,0.5,,
panama,1981,12.1147368890299,0.0,0.654493092907189,0.5,0.154299533272065,0.245641815774541
peru,1981,69.5882486936544,0.0124772635262776,,0.5,,
paraguay,1981,11.9748105332035,0.0,0.41119870634368505,0.5,0.16035948067488,0.25201322441860996
el_salvador,1981,11.803714468986401,0.00034303907864594003,0.43131616249760496,0.5,0.17061560743537701,0.224787604748772
uruguay,1981,24.3946655698204,0.0,,0.5,,
argentina,1982,270.895516735076,0.00018986991669102,0.493009953094612,0.5,0.313602562635854,0.411028486443199
bahamas,1982,6.17260929167674,0.0,,0.5,,
belize,1982,0.36586502487454997,0.0,0.556886196848908,0.5,0.125998988040403,0.18455019626351302
brazil,1982,757.449251386938,0.00680272611723059,0.424190255795566,0.5,0.322592038111973,0.42552798382938595
barbados,1982,3.33081332300542,0.0,0.544083724903887,0.5,0.0878257155061939,0.165954720205041
chile,1982,51.619261579215795,0.0494006171626794,0.597970585545515,0.5,0.19410297553229502,0.358695055744465
colombia,1982,88.9524418556884,0.00146454347587047,0.507146924395887,0.5,0.212198143753769,0.3088269802002
costa_rica,1982,13.456891680427601,0.0009751505350869801,0.497660125966355,0.5,0.203354492660878,0.257392692076362
dominican_republic,1982,16.7644683384177,0.00782645976922222,0.45987857125577597,0.5,0.17599246437816,0.26523467690728003
ecuador,1982,35.9092818201435,1.0755603580469999e-05,0.518205147512839,0.5,0.19722464019116198,0.29596376560594
guatemala,1982,22.0220764537722,8.90747824752e-06,0.536393743365621,0.5,0.15747431997732,0.21236328595950302
guyana,1982,2.21584208589264,0.12206101521387501,0.412171507607192,0.5,0.12378976486860299,0.25034578146611297
honduras,1982,6.2557762117441795,0.00830318986526464,0.465184130902151,0.5,0.17089801461823,0.249619172541375
haiti,1982,11.2779077133284,0.00825725074343737,,0.5,,
jamaica,1982,8.67015076593734,0.0806198380080213,,0.5,,
mexico,1982,561.629174878246,0.00360885629777964,0.612553173843936,0.5,0.169589668377888,0.26382272630509
nicaragua,1982,6.287926545601869,0.00305114069711797,,0.5,,
panama,1982,12.762688314223,0.0,0.6599299427625159,0.5,0.147173615077307,0.246184980855122
peru,1982,69.4332593494149,0.0219205186383094,,0.5,,
paraguay,1982,11.8074484595632,0.0,0.420518560729404,0.5,0.159340062954521,0.255408118962336
el_salvador,1982,11.0590805204236,0.00013840779266508,0.452469914074507,0.5,0.165767417882106,0.22159496804693798
uruguay,1982,22.0142654601839,0.0,,0.5,,
argentina,1983,282.67701544806897,0.00022178068365112,0.497853685268061,0.5,0.30669467531281397,0.41556306512010205
bahamas,1983,6.39464124950525,0.0,,0.5,,
belize,1983,0.358023878945882,0.0,0.566909898033657,0.5,0.140377433701765,0.184236202733728
brazil,1983,735.2559883213011,0.00978205452129993,0.43441550369324405,0.5,0.31962059413154004,0.423261293470565
barbados,1983,3.34750912913578,0.0,0.532260659694288,0.5,0.0960176991150442,0.17715205148833502
chile,1983,49.029306153964995,0.0706337870396204,0.528985894178337,0.5,0.20869218677352902,0.385691531688283
colombia,1983,90.3525141854803,0.00244720173149452,0.508059068732018,0.5,0.209811806084665,0.31500617031914396
costa_rica,1983,13.842161507208,0.0014138556278774001,0.493886972794902,0.5,0.218559475385496,0.286138391821458
dominican_republic,1983,17.540318938739798,0.010445897649308599,0.440318417456565,0.5,0.16560745504630903,0.261304687021239
ecuador,1983,35.7883146638059,5.50479706756e-06,0.525537496191874,0.5,0.192800902879395,0.277271910407804
guatemala,1983,21.455648509438703,0.0,0.5415390810369469,0.5,0.158535760948696,0.20504185834069102
guyana,1983,2.0653335229944503,0.0674791671724872,0.43324250681198895,0.5,0.10762942779291601,0.18596730245231602
honduras,1983,6.31243439436024,0.011761239180738901,0.48745141816462,0.5,0.176632573823273,0.250998194318352
haiti,1983,11.380331580330099,0.0,,0.5,,
jamaica,1983,8.83567074166377,0.0631655797464268,,0.5,,
mexico,1983,542.048412869775,0.00590489727028894,0.59125488931926,0.5,0.17455843348445702,0.290107867380956
nicaragua,1983,6.5780019041080395,0.00329902285551379,,0.5,,
panama,1983,12.189469481694001,0.0,0.670531528822786,0.5,0.161224924882539,0.22960711463482097
peru,1983,62.206586143773805,0.029760424299138402,,0.5,,
paraguay,1983,11.448192920922,0.0,0.432086214758197,0.5,0.161043315348369,0.26362212539073
el_salvador,1983,11.2292825658094,0.00012463252286294,0.464709376519922,0.5,0.16593008828160202,0.223485274335877
uruguay,1983,19.7524319472384,0.0,0.586265286923801,0.5,0.253564810855498,0.331406254454232
argentina,1984,287.11713273202,0.00028056467255029,0.519458352298589,0.5,0.297084408031154,0.3970818793304
bahamas,1984,7.30083536497493,0.0,0.7343099309196021,0.5,,
belize,1984,0.36508434264492295,0.0,0.543616159080016,0.5,0.150753443042325,0.20691347675254398
brazil,1984,774.95981169065,0.00989265235651377,0.433285062530407,0.5,0.342712467175543,0.462527651074614
barbados,1984,3.46803197963926,0.0,0.532373569582872,0.5,0.0974898486526394,0.182059800664452
chile,1984,51.0413135741276,0.060031432079934305,0.49284044103619,0.5,0.229581526472105,0.383679306417561
colombia,1984,93.3799411860546,0.0027752022113900297,0.49825389515695795,0.5,0.22110655440151197,0.332622860023274
costa_rica,1984,14.952871483256,0.0008828793656701799,0.493401974959957,0.5,0.224934038153277,0.294518955480891
dominican_republic,1984,17.7600808888016,0.00683252994680559,0.405244048645851,0.5,0.147317578057616,0.243099066622913
ecuador,1984,36.7278557218459,0.00150423367151932,0.483660060736821,0.5,0.22141514804895898,0.29526825192577
guatemala,1984,21.5622182325299,0.0,0.546174661603224,0.5,0.158564665696255,0.19756263782932798
guyana,1984,1.96147331410808,0.16983615851039902,0.429945855084434,0.5,0.110042085986645,0.205652422991436
honduras,1984,6.71184078815149,0.0123910537307538,0.48619386433302303,0.5,0.191973877659677,0.271754276485733
haiti,1984,11.414576936745199,0.0,,0.5,,
jamaica,1984,8.69939414510477,0.108652301491774,,0.5,,
mexico,1984,560.53667675625,0.00419146472428234,0.588177586078809,0.5,0.185138308938633,0.286308924337623
nicaragua,1984,6.4749842167,0.00108727111571612,,0.5,,
panama,1984,12.519739960332199,0.0,0.668657522670706,0.5,0.16761734034086298,0.233918364903921
peru,1984,64.4511780174545,0.0305139059670069,,0.5,,
paraguay,1984,11.7706426593899,0.0,0.426831104329831,0.5,0.155623254691912,0.259370694340526
el_salvador,1984,11.3792224629349,4.406873415693999e-05,0.484952549420302,0.5,0.170682014725795,0.225626196956296
uruguay,1984,19.526737212918302,0.0,0.59571148227934,0.5,0.272777908932629,0.344121639566796
argentina,1985,272.218554795346,0.00022592435804899,0.530895381715363,0.5,0.296418473138549,0.39276154571159305
bahamas,1985,7.6534058545743395,0.0,0.729865977070107,0.5,,
belize,1985,0.368780872413167,0.0,0.557073732268065,0.5,0.127402537726057,0.192187428403524
brazil,1985,835.79415690837,0.00924130442189596,0.415153906033135,0.5,0.324717029208534,0.43599611228892
barbados,1985,3.50611928737413,0.0,0.561728395061728,0.5,0.0817989417989418,0.158871252204586
chile,1985,53.088027476754405,0.0721348513884394,0.501638896974552,0.5,0.219461545925227,0.39279140667917095
colombia,1985,96.2813551223022,0.00259642509965428,0.481553230311709,0.5,0.21386830901976497,0.34603714988855006
costa_rica,1985,15.060771662470101,0.00021460201284417,0.522658672856379,0.5,0.22086976644075001,0.288675008766177
dominican_republic,1985,17.383116959889197,0.0141167154036053,0.5943076781005999,0.5,0.122597402845534,0.173799733563572
ecuador,1985,38.1730973629211,0.00089491029009176,0.47762348641032,0.5,0.216161789649699,0.294952171050321
guatemala,1985,21.4308312375384,0.0,0.5447888133595901,0.5,0.158378743623635,0.196696197610857
guyana,1985,2.00854215092072,0.138846170878945,0.407179487179487,0.5,0.116410256410256,0.206666666666667
honduras,1985,7.08946471356177,0.0101134664661192,0.49812919994663096,0.5,0.18885544155624198,0.265599659764218
haiti,1985,11.4834788952888,0.0,,0.5,,
jamaica,1985,8.44331568424295,0.08407530486827619,,0.5,,
mexico,1985,572.799499048938,0.00327940264347317,0.579554586336838,0.5,0.19145228789046,0.282388188227285
nicaragua,1985,6.21068497711563,0.0008286089930885699,,0.5,,
panama,1985,13.1384947617262,0.0,0.642822381370829,0.5,0.193996236744531,0.257710676931503
peru,1985,65.7796019146539,0.0335568193683492,,0.5,,
paraguay,1985,12.303044797100402,0.0,0.432060299645155,0.5,0.156302423864168,0.26162964350400797
el_salvador,1985,11.449126874432698,0.0,0.497312786975453,0.5,0.17836351452856397,0.233569133267757
uruguay,1985,19.813103849448602,0.0,0.588296369956881,0.5,0.293980011364776,0.359475799712538
argentina,1986,288.96918890665995,0.00011046784939921,0.548191624683246,0.5,0.274195971594836,0.373804348914774
bahamas,1986,7.790937575188019,0.0,0.72958543983822,0.5,,
belize,1986,0.385521521383659,0.0,0.552400739434078,0.5,0.116936288137297,0.188096547206958
brazil,1986,898.3951392608051,0.00720688505804194,0.40644701314311,0.5,0.306763705455377,0.420198689619945
barbados,1986,3.68507745933385,0.0,0.546482492772246,0.5,0.0736588499839383,0.14449084484420202
chile,1986,55.942938254399,0.0606592838164563,0.516585853628718,0.5,0.178677290566327,0.353616874546129
colombia,1986,101.888854551783,0.00265949765796032,0.45579611889057603,0.5,0.224767809337597,0.36173952807001103
costa_rica,1986,15.8945737606203,0.00031810049844622,0.514793415343462,0.5,0.213208894663907,0.27622918874374297
dominican_republic,1986,17.995349157118,0.00537934960540324,0.49871489873852,0.5,0.126766668353889,0.22780979417268
ecuador,1986,39.4957121661056,0.00126013933164119,0.47261652220911204,0.5,0.205233450773489,0.271639087535131
guatemala,1986,21.461487955504,0.0,0.542990254179882,0.5,0.15913883596957398,0.200904715236111
guyana,1986,1.9904531753984498,0.131476170721094,0.391244211578074,0.5,0.124884798381788,0.229493098133322
honduras,1986,7.46738808491573,0.00144126437427604,0.498644801580564,0.5,0.186914384866261,0.262040025875905
haiti,1986,11.426348037878201,0.0,,0.5,,
jamaica,1986,8.602268547774639,0.0636875365019397,,0.5,,
mexico,1986,555.16325808349,0.00183110119935462,0.584686256423265,0.5,0.202771282047569,0.28698446309555903
nicaragua,1986,6.147503109859491,0.0010550872851647,,0.5,,
panama,1986,13.6072484311972,0.0,0.6428676504054781,0.5,0.17733440747937,0.249314509612488
peru,1986,71.97996243217149,0.010435891042486701,,0.5,,
paraguay,1986,12.9138707529813,0.0,0.446170044796206,0.5,0.15337034148076,0.273930554184499
el_salvador,1986,11.4714152375189,0.0,0.498783162823234,0.5,0.175128654117367,0.226927658864132
uruguay,1986,21.5586003158237,0.0,0.567978626513141,0.5,0.297154581565031,0.36226106155433896
argentina,1987,296.785426414167,0.00012139309585007001,0.540769662656489,0.5,0.274966462800495,0.378286752699048
bahamas,1987,8.02345961426896,0.0,0.731171729225193,0.5,,
belize,1987,0.42690842920100097,0.0,0.50761645315735,0.5,0.139976643778657,0.211320046204744
brazil,1987,930.10848767671,0.00672495643474972,0.41246412566565,0.5,0.298818225886643,0.42901519856796905
barbados,1987,3.78055660064181,0.0,0.542707117852976,0.5,0.0652275379229872,0.136231038506418
chile,1987,59.557114174235295,0.0749238211912996,0.503304661367462,0.5,0.175082302695969,0.362037160206812
colombia,1987,107.359198019181,0.00337280013755121,0.462691208294086,0.5,0.203175782443423,0.347481326792687
costa_rica,1987,16.6518760170166,0.0001191418113222,0.543557979485009,0.5,0.213325746643452,0.27573564298602604
dominican_republic,1987,19.8160047394224,0.0117151096347502,0.601867530218358,0.5,0.12792586459319,0.199234604838928
ecuador,1987,39.3933792860295,0.00241321469341335,0.46921104170984695,0.5,0.212206233458431,0.27196217852293303
guatemala,1987,22.222079505602,0.0,0.541748061470229,0.5,0.15681249860115198,0.19846424139719399
guyana,1987,2.00835524347719,0.16511556347343098,0.34503590373997395,0.5,0.12028776632265399,0.260143877405932
honduras,1987,7.96309988840904,0.00129560380602338,0.48982796784597804,0.5,0.198748009546045,0.279173982232181
haiti,1987,11.3356629752257,0.0,,0.5,,
jamaica,1987,9.27757715193829,0.047017504869965504,,0.5,,
mexico,1987,564.725608284547,0.0032195376609498397,0.558918101300116,0.5,0.20919504015246201,0.302131475480144
nicaragua,1987,6.10408004083407,0.0012653169750111901,,0.5,,
panama,1987,13.3610857576231,0.0,0.650273176103111,0.5,0.169465058575733,0.242565053679477
peru,1987,78.98083897894611,0.0199440898477938,,0.5,,
paraguay,1987,13.8930397403125,0.0,0.439521874544338,0.5,0.144721883338191,0.27803066057720804
el_salvador,1987,11.7591377428139,0.0,0.536610036195135,0.5,0.19837375302731497,0.255854012603897
uruguay,1987,23.2818088184512,0.0,0.530841416235137,0.5,0.289462375687017,0.35832833794353597
argentina,1988,293.55066309828004,0.00187625494530018,0.525355207001495,0.5,0.279996758567287,0.384866110820983
bahamas,1988,8.20877807564358,0.0,,0.5,,
belize,1988,0.468692994374546,0.0,0.49738499155189103,0.5,0.135988454049843,0.211633138156209
brazil,1988,929.550422584105,0.00707689247708438,0.447803183067001,0.5,0.299785921678101,0.42269731381277703
barbados,1988,3.91307956180149,0.0,0.543691716950082,0.5,0.0658804168952277,0.140537575425123
chile,1988,63.931649993963404,0.10903808022552701,0.459335515308778,0.5,0.180586152572568,0.411966010119504
colombia,1988,111.722461821308,0.0062231086770132005,0.465686466721471,0.5,0.21157935132433198,0.36233227417684705
costa_rica,1988,17.2233929434393,9.013311153107001e-05,0.548220578093388,0.5,0.212718889423885,0.272292953564734
dominican_republic,1988,20.243230535179197,0.056833760581883296,0.515685532944704,0.5,0.12112449125584099,0.244859258659191
ecuador,1988,41.713833407299305,0.00167219996640375,0.44418851370152296,0.5,0.214979882152108,0.291135958937974
guatemala,1988,23.087048852838297,0.0,0.539605725177096,0.5,0.15425717169892,0.20190800784350502
guyana,1988,1.93417597777938,0.090918098791784,0.386176906384169,0.5,0.111164816606206,0.25761237935264303
honduras,1988,8.102138304503141,0.0206802613586381,0.483498515287734,0.5,0.187146642093521,0.270702824491832
haiti,1988,11.3583826860645,0.0,0.42618752751607303,0.5,0.136174739093688,0.22081605345643202
jamaica,1988,9.646296087668341,0.0394180912090956,,0.5,,
mexico,1988,571.97251175802,0.013103635000696301,0.5700251461822741,0.5,0.221015500416474,0.297446543470604
nicaragua,1988,5.34413293874984,0.00161138156731986,,0.5,,
panama,1988,11.5733933555852,0.0,0.6834698356033191,0.5,0.150501812416156,0.216622517438129
peru,1988,71.5240420007667,0.122636638502872,,0.5,,
paraguay,1988,14.714864732232,0.0,0.419969593709662,0.5,0.154865575899626,0.29539297958644
el_salvador,1988,11.979995158850201,0.0,0.536452404364803,0.5,0.198623564398026,0.253795645698684
uruguay,1988,23.626597846988098,0.0,0.572962269039951,0.5,0.272628201144396,0.34200510695640296
argentina,1989,272.541389926803,0.00296510962884838,0.48036092241251604,0.5,0.309493718883737,0.42347813069586104
bahamas,1989,8.76100964928617,0.0,0.6848252775963419,0.5,0.04292586544742,0.153660026126715
belize,1989,0.529666302436085,0.0,0.516466698306745,0.5,0.126931188944172,0.204656833719916
brazil,1989,958.924215937766,0.00753599780789144,0.483673092660952,0.5,0.292608957285905,0.42283830579249604
barbados,1989,4.05395042602634,0.0,0.550285006195787,0.5,0.057819083023544,0.13360594795539002
chile,1989,70.2758324153136,0.11836855033066102,0.47367954407892904,0.5,0.180349860594537,0.399264781174286
colombia,1989,115.536774042817,0.0047602053783753,0.46757644321788805,0.5,0.208866721783271,0.36944352370421696
costa_rica,1989,18.1992661762752,3.251029355587e-05,0.558775114126036,0.5,0.203534449827159,0.26902094734882204
dominican_republic,1989,21.134041752198602,0.044564610055883,0.470308119264973,0.5,0.176684058688935,0.307014839328498
ecuador,1989,42.1333819442238,0.00048323116087342004,0.44391576882161504,0.5,0.21378699626985298,0.289542478952649
guatemala,1989,23.9972764210821,0.0,0.542601517801453,0.5,0.15181286702594002,0.201050481756504
guyana,1989,1.83907899220523,0.09023420324683841,0.269119086299269,0.5,0.11723138144616,0.258664100212823
honduras,1989,8.32315239757578,0.0175470128653028,0.46885705099781705,0.5,0.20115374682022502,0.292349900044363
haiti,1989,11.027464793767901,0.0,0.399520759078559,0.5,0.144511464950601,0.227193132424823
jamaica,1989,10.3382542641201,0.054663546806187305,,0.5,,
mexico,1989,595.4548965966801,0.010431164428123401,0.586682417548283,0.5,0.202262393837902,0.271252598215026
nicaragua,1989,5.25124034729561,0.00272502457646378,,0.5,,
panama,1989,11.754198346698299,0.0,0.682459172132635,0.5,0.14778345240521498,0.208272364589915
peru,1989,62.717972304969905,0.118607788086114,,0.5,,
paraguay,1989,15.7353706065112,0.0,0.414182110762885,0.5,0.141261160631176,0.302904749354714
el_salvador,1989,12.0954894039334,0.0,0.551746365280777,0.5,0.208428047905143,0.265153388031921
uruguay,1989,23.887412102695,0.0,0.609051998525016,0.5,0.26826699498349,0.33670170929882803
argentina,1990,265.817211208207,0.00060110012616577,0.558544476443929,0.5,0.267897045521809,0.360218813478135
bahamas,1990,8.621162112791652,0.0,0.701550221099179,0.5,0.0380410612760581,0.142042956411876
belize,1990,0.590278076390006,0.0,0.518262037645126,0.5,0.11397270788224499,0.193365950722305
brazil,1990,917.2110125444709,0.00768735474715054,0.604966059425016,0.5,0.228281298780181,0.332718833937333
barbados,1990,3.91986223304194,0.0,0.709982703236966,0.5,0.104126513466766,0.187052137385718
chile,1990,72.6185233003777,0.0954796165036085,0.471275984521775,0.5,0.185120248717647,0.39215493281923797
