Year,Nation,Production Quantity,Unit,Item
1988,Chile,7590,tonnes,Chick peas
1989,Chile,4158,tonnes,Chick peas
1990,Chile,6026,tonnes,Chick peas
1991,Chile,8778,tonnes,Chick peas
1992,Chile,18638,tonnes,Chick peas
1993,Chile,10767,tonnes,Chick peas
1994,Chile,10090,tonnes,Chick peas
1995,Chile,11371,tonnes,Chick peas
1996,Chile,10073,tonnes,Chick peas
1997,Chile,6373,tonnes,Chick peas
1998,Chile,3916,tonnes,Chick peas
1999,Chile,1776,tonnes,Chick peas
2000,Chile,3247,tonnes,Chick peas
2001,Chile,3689,tonnes,Chick peas
2002,Chile,3024,tonnes,Chick peas
2003,Chile,3085,tonnes,Chick peas
2004,Chile,2941,tonnes,Chick peas
2005,Chile,2919,tonnes,Chick peas
2006,Chile,3243,tonnes,Chick peas
2007,Chile,2667,tonnes,Chick peas
2008,Chile,2624,tonnes,Chick peas
2009,Chile,1923,tonnes,Chick peas
2010,Chile,2989,tonnes,Chick peas
2011,Chile,1715,tonnes,Chick peas
2012,Chile,1074,tonnes,Chick peas
2013,Chile,2033,tonnes,Chick peas
2014,Chile,365,tonnes,Chick peas
2015,Chile,137,tonnes,Chick peas
2016,Chile,364,tonnes,Chick peas
2017,Chile,245,tonnes,Chick peas
2018,Chile,654,tonnes,Chick peas
2019,Chile,284,tonnes,Chick peas
1961,Chile,15650,tonnes,Lentils
1962,Chile,12580,tonnes,Lentils
1963,Chile,12530,tonnes,Lentils
1964,Chile,15350,tonnes,Lentils
1965,Chile,9330,tonnes,Lentils
1966,Chile,4598,tonnes,Lentils
1967,Chile,3490,tonnes,Lentils
1968,Chile,4040,tonnes,Lentils
1969,Chile,7813,tonnes,Lentils
1970,Chile,11157,tonnes,Lentils
1971,Chile,11968,tonnes,Lentils
1972,Chile,10707,tonnes,Lentils
1973,Chile,9750,tonnes,Lentils
1974,Chile,12783,tonnes,Lentils
1975,Chile,12062,tonnes,Lentils
1976,Chile,13540,tonnes,Lentils
1977,Chile,23770,tonnes,Lentils
1978,Chile,18960,tonnes,Lentils
1979,Chile,31690,tonnes,Lentils
1980,Chile,26840,tonnes,Lentils
1981,Chile,17690,tonnes,Lentils
1982,Chile,15820,tonnes,Lentils
1983,Chile,13842,tonnes,Lentils
1984,Chile,16020,tonnes,Lentils
1985,Chile,24674,tonnes,Lentils
1986,Chile,29026,tonnes,Lentils
1987,Chile,24746,tonnes,Lentils
1988,Chile,20100,tonnes,Lentils
1989,Chile,7811,tonnes,Lentils
1990,Chile,8266,tonnes,Lentils
1991,Chile,11883,tonnes,Lentils
1992,Chile,15782,tonnes,Lentils
1993,Chile,9796,tonnes,Lentils
1994,Chile,8911,tonnes,Lentils
1995,Chile,8588,tonnes,Lentils
1996,Chile,9697,tonnes,Lentils
1997,Chile,5112,tonnes,Lentils
1998,Chile,3796,tonnes,Lentils
1999,Chile,2066,tonnes,Lentils
2000,Chile,1027,tonnes,Lentils
2001,Chile,1024,tonnes,Lentils
2002,Chile,632,tonnes,Lentils
2003,Chile,701,tonnes,Lentils
2004,Chile,791,tonnes,Lentils
2005,Chile,1063,tonnes,Lentils
2006,Chile,713,tonnes,Lentils
2007,Chile,728,tonnes,Lentils
2008,Chile,631,tonnes,Lentils
2009,Chile,564,tonnes,Lentils
2010,Chile,719,tonnes,Lentils
2011,Chile,900,tonnes,Lentils
2012,Chile,718,tonnes,Lentils
2013,Chile,695,tonnes,Lentils
2014,Chile,557,tonnes,Lentils
2015,Chile,398,tonnes,Lentils
2016,Chile,788,tonnes,Lentils
2017,Chile,1153,tonnes,Lentils
2018,Chile,1849,tonnes,Lentils
2019,Chile,1400,tonnes,Lentils
1975,Chile,10,tonnes,Lupins
1976,Chile,60,tonnes,Lupins
1977,Chile,1300,tonnes,Lupins
1978,Chile,4300,tonnes,Lupins
1979,Chile,5000,tonnes,Lupins
1980,Chile,10000,tonnes,Lupins
1981,Chile,16230,tonnes,Lupins
1982,Chile,12000,tonnes,Lupins
1983,Chile,13000,tonnes,Lupins
1984,Chile,14000,tonnes,Lupins
1985,Chile,16352,tonnes,Lupins
1986,Chile,9685,tonnes,Lupins
1987,Chile,13272,tonnes,Lupins
1988,Chile,12507,tonnes,Lupins
1989,Chile,15678,tonnes,Lupins
1990,Chile,21182,tonnes,Lupins
1991,Chile,14482,tonnes,Lupins
1992,Chile,18651,tonnes,Lupins
1993,Chile,26215,tonnes,Lupins
1994,Chile,44099,tonnes,Lupins
1995,Chile,50000,tonnes,Lupins
1996,Chile,35000,tonnes,Lupins
1997,Chile,25333,tonnes,Lupins
1998,Chile,42075,tonnes,Lupins
1999,Chile,22416,tonnes,Lupins
2000,Chile,41374,tonnes,Lupins
2001,Chile,37019,tonnes,Lupins
2002,Chile,31060,tonnes,Lupins
2003,Chile,43520,tonnes,Lupins
2004,Chile,52011,tonnes,Lupins
2005,Chile,63246,tonnes,Lupins
2006,Chile,70479,tonnes,Lupins
2007,Chile,51408,tonnes,Lupins
2008,Chile,31623,tonnes,Lupins
2009,Chile,12311,tonnes,Lupins
2010,Chile,73325,tonnes,Lupins
2011,Chile,44189,tonnes,Lupins
2012,Chile,38949,tonnes,Lupins
2013,Chile,40864,tonnes,Lupins
2014,Chile,16781,tonnes,Lupins
2015,Chile,20562,tonnes,Lupins
2016,Chile,27507,tonnes,Lupins
2017,Chile,45436,tonnes,Lupins
2018,Chile,45453,tonnes,Lupins
2019,Chile,45606,tonnes,Lupins
1961,Chile,6838,tonnes,"Peas, dry"
1962,Chile,6709,tonnes,"Peas, dry"
1963,Chile,5996,tonnes,"Peas, dry"
1964,Chile,3730,tonnes,"Peas, dry"
1965,Chile,5274,tonnes,"Peas, dry"
1966,Chile,13919,tonnes,"Peas, dry"
1967,Chile,8900,tonnes,"Peas, dry"
1968,Chile,11520,tonnes,"Peas, dry"
1969,Chile,6672,tonnes,"Peas, dry"
1970,Chile,7413,tonnes,"Peas, dry"
1971,Chile,8512,tonnes,"Peas, dry"
1972,Chile,10667,tonnes,"Peas, dry"
1973,Chile,8841,tonnes,"Peas, dry"
1974,Chile,12500,tonnes,"Peas, dry"
1975,Chile,6234,tonnes,"Peas, dry"
1976,Chile,7120,tonnes,"Peas, dry"
1977,Chile,13710,tonnes,"Peas, dry"
1978,Chile,15650,tonnes,"Peas, dry"
1979,Chile,14580,tonnes,"Peas, dry"
1980,Chile,13590,tonnes,"Peas, dry"
1981,Chile,10960,tonnes,"Peas, dry"
1982,Chile,7410,tonnes,"Peas, dry"
1983,Chile,5694,tonnes,"Peas, dry"
1984,Chile,6260,tonnes,"Peas, dry"
1985,Chile,8587,tonnes,"Peas, dry"
1986,Chile,4753,tonnes,"Peas, dry"
1987,Chile,5230,tonnes,"Peas, dry"
1988,Chile,4842,tonnes,"Peas, dry"
1989,Chile,5825,tonnes,"Peas, dry"
1990,Chile,6649,tonnes,"Peas, dry"
1991,Chile,5346,tonnes,"Peas, dry"
1992,Chile,7784,tonnes,"Peas, dry"
1993,Chile,4906,tonnes,"Peas, dry"
1994,Chile,4120,tonnes,"Peas, dry"
1995,Chile,3500,tonnes,"Peas, dry"
1996,Chile,3295,tonnes,"Peas, dry"
1997,Chile,2254,tonnes,"Peas, dry"
1998,Chile,3499,tonnes,"Peas, dry"
1999,Chile,1154,tonnes,"Peas, dry"
2000,Chile,1805,tonnes,"Peas, dry"
2001,Chile,2466,tonnes,"Peas, dry"
2002,Chile,879,tonnes,"Peas, dry"
2003,Chile,1023,tonnes,"Peas, dry"
2004,Chile,1023,tonnes,"Peas, dry"
2005,Chile,1686,tonnes,"Peas, dry"
2006,Chile,2134,tonnes,"Peas, dry"
2007,Chile,1778,tonnes,"Peas, dry"
2008,Chile,1778,tonnes,"Peas, dry"
2009,Chile,3381,tonnes,"Peas, dry"
2010,Chile,2290,tonnes,"Peas, dry"
2011,Chile,2338,tonnes,"Peas, dry"
2012,Chile,3023,tonnes,"Peas, dry"
2013,Chile,859,tonnes,"Peas, dry"
2014,Chile,713,tonnes,"Peas, dry"
2015,Chile,254,tonnes,"Peas, dry"
2016,Chile,1508,tonnes,"Peas, dry"
2017,Chile,1252,tonnes,"Peas, dry"
2018,Chile,1105,tonnes,"Peas, dry"
2019,Chile,1123,tonnes,"Peas, dry"
1961,Chile,16000,tonnes,"Peas, green"
1962,Chile,18000,tonnes,"Peas, green"
1963,Chile,26000,tonnes,"Peas, green"
1964,Chile,22000,tonnes,"Peas, green"
1965,Chile,22968,tonnes,"Peas, green"
1966,Chile,25000,tonnes,"Peas, green"
1967,Chile,30000,tonnes,"Peas, green"
1968,Chile,35000,tonnes,"Peas, green"
1969,Chile,38000,tonnes,"Peas, green"
1970,Chile,40000,tonnes,"Peas, green"
1971,Chile,36000,tonnes,"Peas, green"
1972,Chile,35000,tonnes,"Peas, green"
1973,Chile,30000,tonnes,"Peas, green"
1974,Chile,30000,tonnes,"Peas, green"
1975,Chile,30300,tonnes,"Peas, green"
1976,Chile,27300,tonnes,"Peas, green"
1977,Chile,26820,tonnes,"Peas, green"
1978,Chile,23820,tonnes,"Peas, green"
1979,Chile,20500,tonnes,"Peas, green"
1980,Chile,20000,tonnes,"Peas, green"
1981,Chile,21500,tonnes,"Peas, green"
1982,Chile,23000,tonnes,"Peas, green"
1983,Chile,23000,tonnes,"Peas, green"
1984,Chile,22500,tonnes,"Peas, green"
1985,Chile,18100,tonnes,"Peas, green"
1986,Chile,20000,tonnes,"Peas, green"
1987,Chile,20885,tonnes,"Peas, green"
1988,Chile,29350,tonnes,"Peas, green"
1989,Chile,30915,tonnes,"Peas, green"
1990,Chile,36325,tonnes,"Peas, green"
1991,Chile,32445,tonnes,"Peas, green"
1992,Chile,36010,tonnes,"Peas, green"
1993,Chile,36340,tonnes,"Peas, green"
1994,Chile,36355,tonnes,"Peas, green"
1995,Chile,36500,tonnes,"Peas, green"
1996,Chile,31000,tonnes,"Peas, green"
1997,Chile,25000,tonnes,"Peas, green"
1998,Chile,30913,tonnes,"Peas, green"
1999,Chile,30000,tonnes,"Peas, green"
2000,Chile,31000,tonnes,"Peas, green"
2001,Chile,30615,tonnes,"Peas, green"
2002,Chile,30500,tonnes,"Peas, green"
2003,Chile,30700,tonnes,"Peas, green"
2004,Chile,30000,tonnes,"Peas, green"
2005,Chile,27000,tonnes,"Peas, green"
2006,Chile,24000,tonnes,"Peas, green"
2007,Chile,17000,tonnes,"Peas, green"
2008,Chile,20000,tonnes,"Peas, green"
2009,Chile,20038,tonnes,"Peas, green"
2010,Chile,15000,tonnes,"Peas, green"
2011,Chile,18000,tonnes,"Peas, green"
2012,Chile,20000,tonnes,"Peas, green"
2013,Chile,18305,tonnes,"Peas, green"
2014,Chile,15185,tonnes,"Peas, green"
2015,Chile,10786,tonnes,"Peas, green"
2016,Chile,16340,tonnes,"Peas, green"
2017,Chile,16158,tonnes,"Peas, green"
2018,Chile,15385,tonnes,"Peas, green"
2019,Chile,14886,tonnes,"Peas, green"
1961,Colombia,,tonnes,"Broad beans, horse beans, dry"
1962,Colombia,,tonnes,"Broad beans, horse beans, dry"
1963,Colombia,,tonnes,"Broad beans, horse beans, dry"
1964,Colombia,,tonnes,"Broad beans, horse beans, dry"
1965,Colombia,,tonnes,"Broad beans, horse beans, dry"
1966,Colombia,,tonnes,"Broad beans, horse beans, dry"
1967,Colombia,,tonnes,"Broad beans, horse beans, dry"
1968,Colombia,,tonnes,"Broad beans, horse beans, dry"
1969,Colombia,,tonnes,"Broad beans, horse beans, dry"
1970,Colombia,,tonnes,"Broad beans, horse beans, dry"
1971,Colombia,,tonnes,"Broad beans, horse beans, dry"
1972,Colombia,,tonnes,"Broad beans, horse beans, dry"
1973,Colombia,,tonnes,"Broad beans, horse beans, dry"
1974,Colombia,,tonnes,"Broad beans, horse beans, dry"
1975,Colombia,,tonnes,"Broad beans, horse beans, dry"
1976,Colombia,,tonnes,"Broad beans, horse beans, dry"
1977,Colombia,,tonnes,"Broad beans, horse beans, dry"
1978,Colombia,,tonnes,"Broad beans, horse beans, dry"
1979,Colombia,,tonnes,"Broad beans, horse beans, dry"
1980,Colombia,,tonnes,"Broad beans, horse beans, dry"
1981,Colombia,,tonnes,"Broad beans, horse beans, dry"
1982,Colombia,,tonnes,"Broad beans, horse beans, dry"
1983,Colombia,,tonnes,"Broad beans, horse beans, dry"
1984,Colombia,,tonnes,"Broad beans, horse beans, dry"
1985,Colombia,,tonnes,"Broad beans, horse beans, dry"
1986,Colombia,,tonnes,"Broad beans, horse beans, dry"
1987,Colombia,,tonnes,"Broad beans, horse beans, dry"
1988,Colombia,,tonnes,"Broad beans, horse beans, dry"
1989,Colombia,,tonnes,"Broad beans, horse beans, dry"
1990,Colombia,,tonnes,"Broad beans, horse beans, dry"
1991,Colombia,,tonnes,"Broad beans, horse beans, dry"
1992,Colombia,,tonnes,"Broad beans, horse beans, dry"
1993,Colombia,,tonnes,"Broad beans, horse beans, dry"
1994,Colombia,,tonnes,"Broad beans, horse beans, dry"
1995,Colombia,,tonnes,"Broad beans, horse beans, dry"
1996,Colombia,,tonnes,"Broad beans, horse beans, dry"
1997,Colombia,15176,tonnes,"Broad beans, horse beans, dry"
1998,Colombia,10331,tonnes,"Broad beans, horse beans, dry"
1999,Colombia,14560,tonnes,"Broad beans, horse beans, dry"
2000,Colombia,14815,tonnes,"Broad beans, horse beans, dry"
2001,Colombia,10899,tonnes,"Broad beans, horse beans, dry"
2002,Colombia,3226,tonnes,"Broad beans, horse beans, dry"
2003,Colombia,4312,tonnes,"Broad beans, horse beans, dry"
2004,Colombia,10015,tonnes,"Broad beans, horse beans, dry"
2005,Colombia,11968,tonnes,"Broad beans, horse beans, dry"
2006,Colombia,13390,tonnes,"Broad beans, horse beans, dry"
2007,Colombia,14451,tonnes,"Broad beans, horse beans, dry"
2008,Colombia,14500,tonnes,"Broad beans, horse beans, dry"
2009,Colombia,3883,tonnes,"Broad beans, horse beans, dry"
2010,Colombia,3630,tonnes,"Broad beans, horse beans, dry"
2011,Colombia,4824,tonnes,"Broad beans, horse beans, dry"
2012,Colombia,8395,tonnes,"Broad beans, horse beans, dry"
2013,Colombia,5974,tonnes,"Broad beans, horse beans, dry"
2014,Colombia,4768,tonnes,"Broad beans, horse beans, dry"
2015,Colombia,5103,tonnes,"Broad beans, horse beans, dry"
2016,Colombia,6251,tonnes,"Broad beans, horse beans, dry"
2017,Colombia,5991,tonnes,"Broad beans, horse beans, dry"
2018,Colombia,7304,tonnes,"Broad beans, horse beans, dry"
2019,Colombia,7289,tonnes,"Broad beans, horse beans, dry"
1961,Colombia,13400,tonnes,Chick peas
1962,Colombia,13700,tonnes,Chick peas
1963,Colombia,13900,tonnes,Chick peas
1964,Colombia,14300,tonnes,Chick peas
1965,Colombia,14600,tonnes,Chick peas
1966,Colombia,14000,tonnes,Chick peas
1967,Colombia,15000,tonnes,Chick peas
1968,Colombia,15000,tonnes,Chick peas
1969,Colombia,16000,tonnes,Chick peas
1970,Colombia,17000,tonnes,Chick peas
1971,Colombia,15000,tonnes,Chick peas
1972,Colombia,15000,tonnes,Chick peas
1973,Colombia,13000,tonnes,Chick peas
1974,Colombia,14000,tonnes,Chick peas
1975,Colombia,12000,tonnes,Chick peas
1976,Colombia,12000,tonnes,Chick peas
1977,Colombia,8000,tonnes,Chick peas
1978,Colombia,12000,tonnes,Chick peas
1979,Colombia,11000,tonnes,Chick peas
1980,Colombia,11000,tonnes,Chick peas
1981,Colombia,11000,tonnes,Chick peas
1982,Colombia,11000,tonnes,Chick peas
1983,Colombia,11000,tonnes,Chick peas
1984,Colombia,11000,tonnes,Chick peas
1985,Colombia,11000,tonnes,Chick peas
1986,Colombia,11000,tonnes,Chick peas
1987,Colombia,11000,tonnes,Chick peas
1988,Colombia,11000,tonnes,Chick peas
1989,Colombia,11000,tonnes,Chick peas
1990,Colombia,13878,tonnes,Chick peas
1991,Colombia,8807,tonnes,Chick peas
1992,Colombia,9463,tonnes,Chick peas
1993,Colombia,10000,tonnes,Chick peas
1994,Colombia,5000,tonnes,Chick peas
1995,Colombia,,tonnes,Chick peas
1996,Colombia,,tonnes,Chick peas
1997,Colombia,,tonnes,Chick peas
1998,Colombia,,tonnes,Chick peas
1999,Colombia,,tonnes,Chick peas
2000,Colombia,,tonnes,Chick peas
2001,Colombia,,tonnes,Chick peas
2002,Colombia,,tonnes,Chick peas
2003,Colombia,,tonnes,Chick peas
2004,Colombia,,tonnes,Chick peas
2005,Colombia,,tonnes,Chick peas
2006,Colombia,,tonnes,Chick peas
2007,Colombia,,tonnes,Chick peas
2008,Colombia,,tonnes,Chick peas
2009,Colombia,,tonnes,Chick peas
2010,Colombia,,tonnes,Chick peas
2011,Colombia,,tonnes,Chick peas
2012,Colombia,54,tonnes,Chick peas
2013,Colombia,87,tonnes,Chick peas
2014,Colombia,75,tonnes,Chick peas
2015,Colombia,120,tonnes,Chick peas
2016,Colombia,158,tonnes,Chick peas
2017,Colombia,250,tonnes,Chick peas
2018,Colombia,256,tonnes,Chick peas
2019,Colombia,82,tonnes,Chick peas
1961,Colombia,8900,tonnes,Lentils
1962,Colombia,9100,tonnes,Lentils
1963,Colombia,9300,tonnes,Lentils
1964,Colombia,9500,tonnes,Lentils
1965,Colombia,9900,tonnes,Lentils
1966,Colombia,11000,tonnes,Lentils
1967,Colombia,12000,tonnes,Lentils
1968,Colombia,13000,tonnes,Lentils
1969,Colombia,13000,tonnes,Lentils
1970,Colombia,14000,tonnes,Lentils
1971,Colombia,12000,tonnes,Lentils
1972,Colombia,10000,tonnes,Lentils
1973,Colombia,8000,tonnes,Lentils
1974,Colombia,8400,tonnes,Lentils
1975,Colombia,9000,tonnes,Lentils
1976,Colombia,10000,tonnes,Lentils
1977,Colombia,9000,tonnes,Lentils
1978,Colombia,7000,tonnes,Lentils
1979,Colombia,7000,tonnes,Lentils
1980,Colombia,6000,tonnes,Lentils
1981,Colombia,6000,tonnes,Lentils
1982,Colombia,6000,tonnes,Lentils
1983,Colombia,6000,tonnes,Lentils
1984,Colombia,6000,tonnes,Lentils
1985,Colombia,6500,tonnes,Lentils
1986,Colombia,6800,tonnes,Lentils
1987,Colombia,6500,tonnes,Lentils
1988,Colombia,6500,tonnes,Lentils
1989,Colombia,6700,tonnes,Lentils
1990,Colombia,6800,tonnes,Lentils
1991,Colombia,6394,tonnes,Lentils
1992,Colombia,6000,tonnes,Lentils
1993,Colombia,5000,tonnes,Lentils
1994,Colombia,4000,tonnes,Lentils
1995,Colombia,3000,tonnes,Lentils
1996,Colombia,1000,tonnes,Lentils
1997,Colombia,1000,tonnes,Lentils
1998,Colombia,948,tonnes,Lentils
1999,Colombia,1106,tonnes,Lentils
2000,Colombia,1094,tonnes,Lentils
2001,Colombia,1071,tonnes,Lentils
2002,Colombia,1050,tonnes,Lentils
2003,Colombia,1070,tonnes,Lentils
2004,Colombia,1090,tonnes,Lentils
2005,Colombia,1100,tonnes,Lentils
2006,Colombia,1118,tonnes,Lentils
2007,Colombia,1136,tonnes,Lentils
2008,Colombia,1154,tonnes,Lentils
2009,Colombia,1172,tonnes,Lentils
2010,Colombia,1200,tonnes,Lentils
2011,Colombia,1215,tonnes,Lentils
2012,Colombia,1250,tonnes,Lentils
2013,Colombia,1250,tonnes,Lentils
2014,Colombia,1259,tonnes,Lentils
2015,Colombia,1407,tonnes,Lentils
2016,Colombia,1488,tonnes,Lentils
2017,Colombia,1543,tonnes,Lentils
2018,Colombia,1598,tonnes,Lentils
2019,Colombia,1653,tonnes,Lentils
1961,Colombia,23100,tonnes,"Peas, dry"
1962,Colombia,23600,tonnes,"Peas, dry"
1963,Colombia,24000,tonnes,"Peas, dry"
1964,Colombia,24700,tonnes,"Peas, dry"
1965,Colombia,25400,tonnes,"Peas, dry"
1966,Colombia,26100,tonnes,"Peas, dry"
1967,Colombia,27200,tonnes,"Peas, dry"
1968,Colombia,28000,tonnes,"Peas, dry"
1969,Colombia,29000,tonnes,"Peas, dry"
1970,Colombia,30000,tonnes,"Peas, dry"
1971,Colombia,31500,tonnes,"Peas, dry"
1972,Colombia,33100,tonnes,"Peas, dry"
1973,Colombia,33000,tonnes,"Peas, dry"
1974,Colombia,33000,tonnes,"Peas, dry"
1975,Colombia,29000,tonnes,"Peas, dry"
1976,Colombia,30000,tonnes,"Peas, dry"
1977,Colombia,26500,tonnes,"Peas, dry"
1978,Colombia,30000,tonnes,"Peas, dry"
1979,Colombia,32000,tonnes,"Peas, dry"
1980,Colombia,33000,tonnes,"Peas, dry"
1981,Colombia,34000,tonnes,"Peas, dry"
1982,Colombia,34000,tonnes,"Peas, dry"
1983,Colombia,35000,tonnes,"Peas, dry"
1984,Colombia,35000,tonnes,"Peas, dry"
1985,Colombia,35000,tonnes,"Peas, dry"
1986,Colombia,35000,tonnes,"Peas, dry"
1987,Colombia,35000,tonnes,"Peas, dry"
1988,Colombia,35000,tonnes,"Peas, dry"
1989,Colombia,31500,tonnes,"Peas, dry"
1990,Colombia,33375,tonnes,"Peas, dry"
1991,Colombia,43545,tonnes,"Peas, dry"
1992,Colombia,35000,tonnes,"Peas, dry"
1993,Colombia,20000,tonnes,"Peas, dry"
1994,Colombia,10000,tonnes,"Peas, dry"
1995,Colombia,0,tonnes,"Peas, dry"
1996,Colombia,14530,tonnes,"Peas, dry"
1997,Colombia,30278,tonnes,"Peas, dry"
1998,Colombia,23679,tonnes,"Peas, dry"
1999,Colombia,26900,tonnes,"Peas, dry"
2000,Colombia,27378,tonnes,"Peas, dry"
2001,Colombia,30397,tonnes,"Peas, dry"
2002,Colombia,34113,tonnes,"Peas, dry"
2003,Colombia,39252,tonnes,"Peas, dry"
2004,Colombia,37016,tonnes,"Peas, dry"
2005,Colombia,38688,tonnes,"Peas, dry"
2006,Colombia,38063,tonnes,"Peas, dry"
2007,Colombia,45725,tonnes,"Peas, dry"
2008,Colombia,54182,tonnes,"Peas, dry"
2009,Colombia,50088,tonnes,"Peas, dry"
2010,Colombia,47185,tonnes,"Peas, dry"
2011,Colombia,43607,tonnes,"Peas, dry"
2012,Colombia,56987,tonnes,"Peas, dry"
2013,Colombia,54585,tonnes,"Peas, dry"
2014,Colombia,52360,tonnes,"Peas, dry"
2015,Colombia,53790,tonnes,"Peas, dry"
2016,Colombia,59365,tonnes,"Peas, dry"
2017,Colombia,182076,tonnes,"Peas, dry"
2018,Colombia,119140,tonnes,"Peas, dry"
2019,Colombia,151138,tonnes,"Peas, dry"
1961,Colombia,,tonnes,"Peas, green"
1962,Colombia,,tonnes,"Peas, green"
1963,Colombia,,tonnes,"Peas, green"
1964,Colombia,,tonnes,"Peas, green"
1965,Colombia,,tonnes,"Peas, green"
1966,Colombia,,tonnes,"Peas, green"
1967,Colombia,,tonnes,"Peas, green"
1968,Colombia,,tonnes,"Peas, green"
1969,Colombia,,tonnes,"Peas, green"
1970,Colombia,,tonnes,"Peas, green"
1971,Colombia,,tonnes,"Peas, green"
1972,Colombia,,tonnes,"Peas, green"
1973,Colombia,,tonnes,"Peas, green"
1974,Colombia,,tonnes,"Peas, green"
1975,Colombia,,tonnes,"Peas, green"
1976,Colombia,,tonnes,"Peas, green"
1977,Colombia,,tonnes,"Peas, green"
1978,Colombia,,tonnes,"Peas, green"
1979,Colombia,,tonnes,"Peas, green"
1980,Colombia,,tonnes,"Peas, green"
1981,Colombia,,tonnes,"Peas, green"
1982,Colombia,,tonnes,"Peas, green"
1983,Colombia,,tonnes,"Peas, green"
1984,Colombia,,tonnes,"Peas, green"
1985,Colombia,,tonnes,"Peas, green"
1986,Colombia,,tonnes,"Peas, green"
1987,Colombia,,tonnes,"Peas, green"
1988,Colombia,,tonnes,"Peas, green"
1989,Colombia,,tonnes,"Peas, green"
1990,Colombia,,tonnes,"Peas, green"
1991,Colombia,,tonnes,"Peas, green"
1992,Colombia,,tonnes,"Peas, green"
1993,Colombia,,tonnes,"Peas, green"
1994,Colombia,24000,tonnes,"Peas, green"
1995,Colombia,25000,tonnes,"Peas, green"
1996,Colombia,26000,tonnes,"Peas, green"
1997,Colombia,27000,tonnes,"Peas, green"
1998,Colombia,28000,tonnes,"Peas, green"
1999,Colombia,28998,tonnes,"Peas, green"
2000,Colombia,,tonnes,"Peas, green"
2001,Colombia,,tonnes,"Peas, green"
2002,Colombia,,tonnes,"Peas, green"
2003,Colombia,,tonnes,"Peas, green"
2004,Colombia,,tonnes,"Peas, green"
2005,Colombia,,tonnes,"Peas, green"
2006,Colombia,,tonnes,"Peas, green"
2007,Colombia,,tonnes,"Peas, green"
2008,Colombia,,tonnes,"Peas, green"
2009,Colombia,,tonnes,"Peas, green"
2010,Colombia,,tonnes,"Peas, green"
2011,Colombia,,tonnes,"Peas, green"
2012,Colombia,,tonnes,"Peas, green"
2013,Colombia,,tonnes,"Peas, green"
2014,Colombia,,tonnes,"Peas, green"
2015,Colombia,,tonnes,"Peas, green"
2016,Colombia,,tonnes,"Peas, green"
2017,Colombia,,tonnes,"Peas, green"
2018,Colombia,,tonnes,"Peas, green"
2019,Colombia,,tonnes,"Peas, green"
1991,Colombia,1031,tonnes,Pigeon peas
1992,Colombia,1021,tonnes,Pigeon peas
1993,Colombia,1012,tonnes,Pigeon peas
1994,Colombia,1002,tonnes,Pigeon peas
1995,Colombia,993,tonnes,Pigeon peas
1996,Colombia,983,tonnes,Pigeon peas
1997,Colombia,974,tonnes,Pigeon peas
1998,Colombia,964,tonnes,Pigeon peas
1999,Colombia,955,tonnes,Pigeon peas
2000,Colombia,945,tonnes,Pigeon peas
2001,Colombia,935,tonnes,Pigeon peas
2002,Colombia,926,tonnes,Pigeon peas
2003,Colombia,916,tonnes,Pigeon peas
2004,Colombia,907,tonnes,Pigeon peas
2005,Colombia,897,tonnes,Pigeon peas
2006,Colombia,888,tonnes,Pigeon peas
2007,Colombia,878,tonnes,Pigeon peas
2008,Colombia,869,tonnes,Pigeon peas
2009,Colombia,859,tonnes,Pigeon peas
2010,Colombia,881,tonnes,Pigeon peas
2011,Colombia,869,tonnes,Pigeon peas
2012,Colombia,1003,tonnes,Pigeon peas
2013,Colombia,1252,tonnes,Pigeon peas
2014,Colombia,322,tonnes,Pigeon peas
2015,Colombia,547,tonnes,Pigeon peas
2016,Colombia,944,tonnes,Pigeon peas
2017,Colombia,825,tonnes,Pigeon peas
2018,Colombia,694,tonnes,Pigeon peas
2019,Colombia,766,tonnes,Pigeon peas
1999,Colombia,,tonnes,Pulses nes
2000,Colombia,,tonnes,Pulses nes
2001,Colombia,,tonnes,Pulses nes
2002,Colombia,,tonnes,Pulses nes
2003,Colombia,,tonnes,Pulses nes
2004,Colombia,,tonnes,Pulses nes
2005,Colombia,,tonnes,Pulses nes
2006,Colombia,,tonnes,Pulses nes
2007,Colombia,,tonnes,Pulses nes
2008,Colombia,,tonnes,Pulses nes
2009,Colombia,,tonnes,Pulses nes
2010,Colombia,,tonnes,Pulses nes
2011,Colombia,,tonnes,Pulses nes
2012,Colombia,,tonnes,Pulses nes
2013,Colombia,,tonnes,Pulses nes
2014,Colombia,,tonnes,Pulses nes
2015,Colombia,,tonnes,Pulses nes
2016,Colombia,,tonnes,Pulses nes
2017,Colombia,,tonnes,Pulses nes
2018,Colombia,,tonnes,Pulses nes
2019,Colombia,,tonnes,Pulses nes
1961,Dominican Republic,3600,tonnes,"Broad beans, horse beans, dry"
1962,Dominican Republic,3800,tonnes,"Broad beans, horse beans, dry"
1963,Dominican Republic,3980,tonnes,"Broad beans, horse beans, dry"
1964,Dominican Republic,4940,tonnes,"Broad beans, horse beans, dry"
1965,Dominican Republic,4880,tonnes,"Broad beans, horse beans, dry"
1966,Dominican Republic,4570,tonnes,"Broad beans, horse beans, dry"
1967,Dominican Republic,4770,tonnes,"Broad beans, horse beans, dry"
