Year,Nation,Production Quantity,Unit,Item
1972,Brazil,4509348,tonnes,"Rice, paddy (rice milled equivalent)"
1973,Brazil,4775805,tonnes,"Rice, paddy (rice milled equivalent)"
1974,Brazil,4511613,tonnes,"Rice, paddy (rice milled equivalent)"
1975,Brazil,5190286,tonnes,"Rice, paddy (rice milled equivalent)"
1976,Brazil,6507972,tonnes,"Rice, paddy (rice milled equivalent)"
1977,Brazil,5998795,tonnes,"Rice, paddy (rice milled equivalent)"
1978,Brazil,4866527,tonnes,"Rice, paddy (rice milled equivalent)"
1979,Brazil,5066008,tonnes,"Rice, paddy (rice milled equivalent)"
1980,Brazil,6520405,tonnes,"Rice, paddy (rice milled equivalent)"
1981,Brazil,5488293,tonnes,"Rice, paddy (rice milled equivalent)"
1982,Brazil,6492947,tonnes,"Rice, paddy (rice milled equivalent)"
1983,Brazil,5163749,tonnes,"Rice, paddy (rice milled equivalent)"
1984,Brazil,6021254,tonnes,"Rice, paddy (rice milled equivalent)"
1985,Brazil,6019378,tonnes,"Rice, paddy (rice milled equivalent)"
1986,Brazil,6939922,tonnes,"Rice, paddy (rice milled equivalent)"
1987,Brazil,6953542,tonnes,"Rice, paddy (rice milled equivalent)"
1988,Brazil,7874902,tonnes,"Rice, paddy (rice milled equivalent)"
1989,Brazil,7356877,tonnes,"Rice, paddy (rice milled equivalent)"
1990,Brazil,4949761,tonnes,"Rice, paddy (rice milled equivalent)"
1991,Brazil,6328501,tonnes,"Rice, paddy (rice milled equivalent)"
1992,Brazil,6674197,tonnes,"Rice, paddy (rice milled equivalent)"
1993,Brazil,6741576,tonnes,"Rice, paddy (rice milled equivalent)"
1994,Brazil,7030706,tonnes,"Rice, paddy (rice milled equivalent)"
1995,Brazil,7487785,tonnes,"Rice, paddy (rice milled equivalent)"
1996,Brazil,5771103,tonnes,"Rice, paddy (rice milled equivalent)"
1997,Brazil,5570561,tonnes,"Rice, paddy (rice milled equivalent)"
1998,Brazil,5146632,tonnes,"Rice, paddy (rice milled equivalent)"
1999,Brazil,7810366,tonnes,"Rice, paddy (rice milled equivalent)"
2000,Brazil,7426770,tonnes,"Rice, paddy (rice milled equivalent)"
2001,Brazil,6792851,tonnes,"Rice, paddy (rice milled equivalent)"
2002,Brazil,6967473,tonnes,"Rice, paddy (rice milled equivalent)"
2003,Brazil,6893180,tonnes,"Rice, paddy (rice milled equivalent)"
2004,Brazil,8855764,tonnes,"Rice, paddy (rice milled equivalent)"
2005,Brazil,8799640,tonnes,"Rice, paddy (rice milled equivalent)"
2006,Brazil,7688299,tonnes,"Rice, paddy (rice milled equivalent)"
2007,Brazil,7377514,tonnes,"Rice, paddy (rice milled equivalent)"
2008,Brazil,8044997,tonnes,"Rice, paddy (rice milled equivalent)"
2009,Brazil,8438313,tonnes,"Rice, paddy (rice milled equivalent)"
2010,Brazil,7494403,tonnes,"Rice, paddy (rice milled equivalent)"
2011,Brazil,8989155,tonnes,"Rice, paddy (rice milled equivalent)"
2012,Brazil,7703771,tonnes,"Rice, paddy (rice milled equivalent)"
2013,Brazil,7858960,tonnes,"Rice, paddy (rice milled equivalent)"
2014,Brazil,8121127,tonnes,"Rice, paddy (rice milled equivalent)"
2015,Brazil,8204901,tonnes,"Rice, paddy (rice milled equivalent)"
2016,Brazil,7085000,tonnes,"Rice, paddy (rice milled equivalent)"
2017,Brazil,8313999,tonnes,"Rice, paddy (rice milled equivalent)"
2018,Brazil,7876211,tonnes,"Rice, paddy (rice milled equivalent)"
2019,Brazil,6915864,tonnes,"Rice, paddy (rice milled equivalent)"
1961,Chile,104720,tonnes,"Rice, paddy"
1962,Chile,78480,tonnes,"Rice, paddy"
1963,Chile,79270,tonnes,"Rice, paddy"
1964,Chile,80440,tonnes,"Rice, paddy"
1965,Chile,79956,tonnes,"Rice, paddy"
1966,Chile,76700,tonnes,"Rice, paddy"
1967,Chile,84000,tonnes,"Rice, paddy"
1968,Chile,93488,tonnes,"Rice, paddy"
1969,Chile,36719,tonnes,"Rice, paddy"
1970,Chile,76234,tonnes,"Rice, paddy"
1971,Chile,67100,tonnes,"Rice, paddy"
1972,Chile,86284,tonnes,"Rice, paddy"
1973,Chile,54953,tonnes,"Rice, paddy"
1974,Chile,34350,tonnes,"Rice, paddy"
1975,Chile,76380,tonnes,"Rice, paddy"
1976,Chile,97640,tonnes,"Rice, paddy"
1977,Chile,120010,tonnes,"Rice, paddy"
1978,Chile,104790,tonnes,"Rice, paddy"
1979,Chile,181170,tonnes,"Rice, paddy"
1980,Chile,95440,tonnes,"Rice, paddy"
1981,Chile,99740,tonnes,"Rice, paddy"
1982,Chile,131180,tonnes,"Rice, paddy"
1983,Chile,115560,tonnes,"Rice, paddy"
1984,Chile,165010,tonnes,"Rice, paddy"
1985,Chile,156649,tonnes,"Rice, paddy"
1986,Chile,126667,tonnes,"Rice, paddy"
1987,Chile,147033,tonnes,"Rice, paddy"
1988,Chile,162251,tonnes,"Rice, paddy"
1989,Chile,185186,tonnes,"Rice, paddy"
1990,Chile,136012,tonnes,"Rice, paddy"
1991,Chile,117115,tonnes,"Rice, paddy"
1992,Chile,133531,tonnes,"Rice, paddy"
1993,Chile,130629,tonnes,"Rice, paddy"
1994,Chile,133080,tonnes,"Rice, paddy"
1995,Chile,145899,tonnes,"Rice, paddy"
1996,Chile,152795,tonnes,"Rice, paddy"
1997,Chile,87552,tonnes,"Rice, paddy"
1998,Chile,104375,tonnes,"Rice, paddy"
1999,Chile,61000,tonnes,"Rice, paddy"
2000,Chile,135060,tonnes,"Rice, paddy"
2001,Chile,143261,tonnes,"Rice, paddy"
2002,Chile,141927,tonnes,"Rice, paddy"
2003,Chile,140849,tonnes,"Rice, paddy"
2004,Chile,119265,tonnes,"Rice, paddy"
2005,Chile,116832,tonnes,"Rice, paddy"
2006,Chile,160315,tonnes,"Rice, paddy"
2007,Chile,110268,tonnes,"Rice, paddy"
2008,Chile,121400,tonnes,"Rice, paddy"
2009,Chile,127311,tonnes,"Rice, paddy"
2010,Chile,94673,tonnes,"Rice, paddy"
2011,Chile,130375,tonnes,"Rice, paddy"
2012,Chile,149788,tonnes,"Rice, paddy"
2013,Chile,130307,tonnes,"Rice, paddy"
2014,Chile,134884,tonnes,"Rice, paddy"
2015,Chile,163560,tonnes,"Rice, paddy"
2016,Chile,174008,tonnes,"Rice, paddy"
2017,Chile,127866,tonnes,"Rice, paddy"
2018,Chile,192808,tonnes,"Rice, paddy"
2019,Chile,174897,tonnes,"Rice, paddy"
1961,Chile,69848,tonnes,"Rice, paddy (rice milled equivalent)"
1962,Chile,52346,tonnes,"Rice, paddy (rice milled equivalent)"
1963,Chile,52873,tonnes,"Rice, paddy (rice milled equivalent)"
1964,Chile,53653,tonnes,"Rice, paddy (rice milled equivalent)"
1965,Chile,53331,tonnes,"Rice, paddy (rice milled equivalent)"
1966,Chile,51159,tonnes,"Rice, paddy (rice milled equivalent)"
1967,Chile,56028,tonnes,"Rice, paddy (rice milled equivalent)"
1968,Chile,62356,tonnes,"Rice, paddy (rice milled equivalent)"
1969,Chile,24492,tonnes,"Rice, paddy (rice milled equivalent)"
1970,Chile,50848,tonnes,"Rice, paddy (rice milled equivalent)"
1971,Chile,44756,tonnes,"Rice, paddy (rice milled equivalent)"
1972,Chile,57551,tonnes,"Rice, paddy (rice milled equivalent)"
1973,Chile,36654,tonnes,"Rice, paddy (rice milled equivalent)"
1974,Chile,22911,tonnes,"Rice, paddy (rice milled equivalent)"
1975,Chile,50945,tonnes,"Rice, paddy (rice milled equivalent)"
1976,Chile,65126,tonnes,"Rice, paddy (rice milled equivalent)"
1977,Chile,80047,tonnes,"Rice, paddy (rice milled equivalent)"
1978,Chile,69895,tonnes,"Rice, paddy (rice milled equivalent)"
1979,Chile,120840,tonnes,"Rice, paddy (rice milled equivalent)"
1980,Chile,63658,tonnes,"Rice, paddy (rice milled equivalent)"
1981,Chile,66527,tonnes,"Rice, paddy (rice milled equivalent)"
1982,Chile,87497,tonnes,"Rice, paddy (rice milled equivalent)"
1983,Chile,77079,tonnes,"Rice, paddy (rice milled equivalent)"
1984,Chile,110062,tonnes,"Rice, paddy (rice milled equivalent)"
1985,Chile,104485,tonnes,"Rice, paddy (rice milled equivalent)"
1986,Chile,84487,tonnes,"Rice, paddy (rice milled equivalent)"
1987,Chile,98071,tonnes,"Rice, paddy (rice milled equivalent)"
1988,Chile,108221,tonnes,"Rice, paddy (rice milled equivalent)"
1989,Chile,123519,tonnes,"Rice, paddy (rice milled equivalent)"
1990,Chile,90720,tonnes,"Rice, paddy (rice milled equivalent)"
1991,Chile,78116,tonnes,"Rice, paddy (rice milled equivalent)"
1992,Chile,89065,tonnes,"Rice, paddy (rice milled equivalent)"
1993,Chile,87130,tonnes,"Rice, paddy (rice milled equivalent)"
1994,Chile,88764,tonnes,"Rice, paddy (rice milled equivalent)"
1995,Chile,97315,tonnes,"Rice, paddy (rice milled equivalent)"
1996,Chile,101914,tonnes,"Rice, paddy (rice milled equivalent)"
1997,Chile,58397,tonnes,"Rice, paddy (rice milled equivalent)"
1998,Chile,69618,tonnes,"Rice, paddy (rice milled equivalent)"
1999,Chile,40687,tonnes,"Rice, paddy (rice milled equivalent)"
2000,Chile,90085,tonnes,"Rice, paddy (rice milled equivalent)"
2001,Chile,95555,tonnes,"Rice, paddy (rice milled equivalent)"
2002,Chile,94665,tonnes,"Rice, paddy (rice milled equivalent)"
2003,Chile,93946,tonnes,"Rice, paddy (rice milled equivalent)"
2004,Chile,79550,tonnes,"Rice, paddy (rice milled equivalent)"
2005,Chile,77927,tonnes,"Rice, paddy (rice milled equivalent)"
2006,Chile,106930,tonnes,"Rice, paddy (rice milled equivalent)"
2007,Chile,73549,tonnes,"Rice, paddy (rice milled equivalent)"
2008,Chile,80974,tonnes,"Rice, paddy (rice milled equivalent)"
2009,Chile,84916,tonnes,"Rice, paddy (rice milled equivalent)"
2010,Chile,63147,tonnes,"Rice, paddy (rice milled equivalent)"
2011,Chile,86960,tonnes,"Rice, paddy (rice milled equivalent)"
2012,Chile,99909,tonnes,"Rice, paddy (rice milled equivalent)"
2013,Chile,86915,tonnes,"Rice, paddy (rice milled equivalent)"
2014,Chile,89968,tonnes,"Rice, paddy (rice milled equivalent)"
2015,Chile,109095,tonnes,"Rice, paddy (rice milled equivalent)"
2016,Chile,116063,tonnes,"Rice, paddy (rice milled equivalent)"
2017,Chile,85287,tonnes,"Rice, paddy (rice milled equivalent)"
2018,Chile,128603,tonnes,"Rice, paddy (rice milled equivalent)"
2019,Chile,116656,tonnes,"Rice, paddy (rice milled equivalent)"
1961,Colombia,473600,tonnes,"Rice, paddy"
1962,Colombia,585000,tonnes,"Rice, paddy"
1963,Colombia,550000,tonnes,"Rice, paddy"
1964,Colombia,600000,tonnes,"Rice, paddy"
1965,Colombia,672000,tonnes,"Rice, paddy"
1966,Colombia,680000,tonnes,"Rice, paddy"
1967,Colombia,661500,tonnes,"Rice, paddy"
1968,Colombia,786300,tonnes,"Rice, paddy"
1969,Colombia,694485,tonnes,"Rice, paddy"
1970,Colombia,752595,tonnes,"Rice, paddy"
1971,Colombia,904348,tonnes,"Rice, paddy"
1972,Colombia,1043284,tonnes,"Rice, paddy"
1973,Colombia,1175871,tonnes,"Rice, paddy"
1974,Colombia,1569940,tonnes,"Rice, paddy"
1975,Colombia,1622230,tonnes,"Rice, paddy"
1976,Colombia,1480720,tonnes,"Rice, paddy"
1977,Colombia,1401626,tonnes,"Rice, paddy"
1978,Colombia,1878024,tonnes,"Rice, paddy"
1979,Colombia,1829811,tonnes,"Rice, paddy"
1980,Colombia,1784118,tonnes,"Rice, paddy"
1981,Colombia,1877736,tonnes,"Rice, paddy"
1982,Colombia,2023261,tonnes,"Rice, paddy"
1983,Colombia,1813534,tonnes,"Rice, paddy"
1984,Colombia,1714660,tonnes,"Rice, paddy"
1985,Colombia,1741600,tonnes,"Rice, paddy"
1986,Colombia,1520949,tonnes,"Rice, paddy"
1987,Colombia,1864500,tonnes,"Rice, paddy"
1988,Colombia,1775400,tonnes,"Rice, paddy"
1989,Colombia,2101800,tonnes,"Rice, paddy"
1990,Colombia,2116600,tonnes,"Rice, paddy"
1991,Colombia,1738600,tonnes,"Rice, paddy"
1992,Colombia,1734950,tonnes,"Rice, paddy"
1993,Colombia,1590062,tonnes,"Rice, paddy"
1994,Colombia,1657212,tonnes,"Rice, paddy"
1995,Colombia,1742547,tonnes,"Rice, paddy"
1996,Colombia,1661336,tonnes,"Rice, paddy"
1997,Colombia,1830286,tonnes,"Rice, paddy"
1998,Colombia,1897740,tonnes,"Rice, paddy"
1999,Colombia,2185232,tonnes,"Rice, paddy"
2000,Colombia,2237270,tonnes,"Rice, paddy"
2001,Colombia,2156310,tonnes,"Rice, paddy"
2002,Colombia,2063030,tonnes,"Rice, paddy"
2003,Colombia,2417190,tonnes,"Rice, paddy"
2004,Colombia,2496720,tonnes,"Rice, paddy"
2005,Colombia,2206512,tonnes,"Rice, paddy"
2006,Colombia,1965414,tonnes,"Rice, paddy"
2007,Colombia,2117165,tonnes,"Rice, paddy"
2008,Colombia,2412852,tonnes,"Rice, paddy"
2009,Colombia,2479921,tonnes,"Rice, paddy"
2010,Colombia,1988191,tonnes,"Rice, paddy"
2011,Colombia,2009945,tonnes,"Rice, paddy"
2012,Colombia,2317710,tonnes,"Rice, paddy"
2013,Colombia,1996580,tonnes,"Rice, paddy"
2014,Colombia,2206525,tonnes,"Rice, paddy"
2015,Colombia,2488519,tonnes,"Rice, paddy"
2016,Colombia,3059204,tonnes,"Rice, paddy"
2017,Colombia,3292983,tonnes,"Rice, paddy"
2018,Colombia,2944860,tonnes,"Rice, paddy"
2019,Colombia,3012311,tonnes,"Rice, paddy"
1961,Colombia,315891,tonnes,"Rice, paddy (rice milled equivalent)"
1962,Colombia,390195,tonnes,"Rice, paddy (rice milled equivalent)"
1963,Colombia,366850,tonnes,"Rice, paddy (rice milled equivalent)"
1964,Colombia,400200,tonnes,"Rice, paddy (rice milled equivalent)"
1965,Colombia,448224,tonnes,"Rice, paddy (rice milled equivalent)"
1966,Colombia,453560,tonnes,"Rice, paddy (rice milled equivalent)"
1967,Colombia,441221,tonnes,"Rice, paddy (rice milled equivalent)"
1968,Colombia,524462,tonnes,"Rice, paddy (rice milled equivalent)"
1969,Colombia,463221,tonnes,"Rice, paddy (rice milled equivalent)"
1970,Colombia,501981,tonnes,"Rice, paddy (rice milled equivalent)"
1971,Colombia,603200,tonnes,"Rice, paddy (rice milled equivalent)"
1972,Colombia,695870,tonnes,"Rice, paddy (rice milled equivalent)"
1973,Colombia,784306,tonnes,"Rice, paddy (rice milled equivalent)"
1974,Colombia,1047150,tonnes,"Rice, paddy (rice milled equivalent)"
1975,Colombia,1082027,tonnes,"Rice, paddy (rice milled equivalent)"
1976,Colombia,987640,tonnes,"Rice, paddy (rice milled equivalent)"
1977,Colombia,934885,tonnes,"Rice, paddy (rice milled equivalent)"
1978,Colombia,1252642,tonnes,"Rice, paddy (rice milled equivalent)"
1979,Colombia,1220484,tonnes,"Rice, paddy (rice milled equivalent)"
1980,Colombia,1190007,tonnes,"Rice, paddy (rice milled equivalent)"
1981,Colombia,1252450,tonnes,"Rice, paddy (rice milled equivalent)"
1982,Colombia,1349515,tonnes,"Rice, paddy (rice milled equivalent)"
1983,Colombia,1209627,tonnes,"Rice, paddy (rice milled equivalent)"
1984,Colombia,1143678,tonnes,"Rice, paddy (rice milled equivalent)"
1985,Colombia,1161647,tonnes,"Rice, paddy (rice milled equivalent)"
1986,Colombia,1014473,tonnes,"Rice, paddy (rice milled equivalent)"
1987,Colombia,1243622,tonnes,"Rice, paddy (rice milled equivalent)"
1988,Colombia,1184192,tonnes,"Rice, paddy (rice milled equivalent)"
1989,Colombia,1401901,tonnes,"Rice, paddy (rice milled equivalent)"
1990,Colombia,1411772,tonnes,"Rice, paddy (rice milled equivalent)"
1991,Colombia,1159646,tonnes,"Rice, paddy (rice milled equivalent)"
1992,Colombia,1157212,tonnes,"Rice, paddy (rice milled equivalent)"
1993,Colombia,1060571,tonnes,"Rice, paddy (rice milled equivalent)"
1994,Colombia,1105360,tonnes,"Rice, paddy (rice milled equivalent)"
1995,Colombia,1162279,tonnes,"Rice, paddy (rice milled equivalent)"
1996,Colombia,1108111,tonnes,"Rice, paddy (rice milled equivalent)"
1997,Colombia,1220801,tonnes,"Rice, paddy (rice milled equivalent)"
1998,Colombia,1265793,tonnes,"Rice, paddy (rice milled equivalent)"
1999,Colombia,1457550,tonnes,"Rice, paddy (rice milled equivalent)"
2000,Colombia,1492259,tonnes,"Rice, paddy (rice milled equivalent)"
2001,Colombia,1438259,tonnes,"Rice, paddy (rice milled equivalent)"
2002,Colombia,1376041,tonnes,"Rice, paddy (rice milled equivalent)"
2003,Colombia,1612266,tonnes,"Rice, paddy (rice milled equivalent)"
2004,Colombia,1665312,tonnes,"Rice, paddy (rice milled equivalent)"
2005,Colombia,1471744,tonnes,"Rice, paddy (rice milled equivalent)"
2006,Colombia,1310931,tonnes,"Rice, paddy (rice milled equivalent)"
2007,Colombia,1412149,tonnes,"Rice, paddy (rice milled equivalent)"
2008,Colombia,1609372,tonnes,"Rice, paddy (rice milled equivalent)"
2009,Colombia,1654107,tonnes,"Rice, paddy (rice milled equivalent)"
2010,Colombia,1326123,tonnes,"Rice, paddy (rice milled equivalent)"
2011,Colombia,1340633,tonnes,"Rice, paddy (rice milled equivalent)"
2012,Colombia,1545913,tonnes,"Rice, paddy (rice milled equivalent)"
2013,Colombia,1331719,tonnes,"Rice, paddy (rice milled equivalent)"
2014,Colombia,1471752,tonnes,"Rice, paddy (rice milled equivalent)"
2015,Colombia,1659842,tonnes,"Rice, paddy (rice milled equivalent)"
2016,Colombia,2040489,tonnes,"Rice, paddy (rice milled equivalent)"
2017,Colombia,2196420,tonnes,"Rice, paddy (rice milled equivalent)"
2018,Colombia,1964222,tonnes,"Rice, paddy (rice milled equivalent)"
2019,Colombia,2009211,tonnes,"Rice, paddy (rice milled equivalent)"
1961,Costa Rica,60400,tonnes,"Rice, paddy"
1962,Costa Rica,65100,tonnes,"Rice, paddy"
1963,Costa Rica,69000,tonnes,"Rice, paddy"
1964,Costa Rica,78000,tonnes,"Rice, paddy"
1965,Costa Rica,85300,tonnes,"Rice, paddy"
1966,Costa Rica,89700,tonnes,"Rice, paddy"
1967,Costa Rica,95000,tonnes,"Rice, paddy"
1968,Costa Rica,107400,tonnes,"Rice, paddy"
1969,Costa Rica,93800,tonnes,"Rice, paddy"
1970,Costa Rica,79600,tonnes,"Rice, paddy"
1971,Costa Rica,91700,tonnes,"Rice, paddy"
1972,Costa Rica,88800,tonnes,"Rice, paddy"
1973,Costa Rica,104010,tonnes,"Rice, paddy"
1974,Costa Rica,126710,tonnes,"Rice, paddy"
1975,Costa Rica,195636,tonnes,"Rice, paddy"
1976,Costa Rica,149711,tonnes,"Rice, paddy"
1977,Costa Rica,168621,tonnes,"Rice, paddy"
1978,Costa Rica,197824,tonnes,"Rice, paddy"
1979,Costa Rica,219579,tonnes,"Rice, paddy"
1980,Costa Rica,230628,tonnes,"Rice, paddy"
1981,Costa Rica,222471,tonnes,"Rice, paddy"
1982,Costa Rica,146225,tonnes,"Rice, paddy"
1983,Costa Rica,246819,tonnes,"Rice, paddy"
1984,Costa Rica,222740,tonnes,"Rice, paddy"
1985,Costa Rica,224452,tonnes,"Rice, paddy"
1986,Costa Rica,184810,tonnes,"Rice, paddy"
1987,Costa Rica,153737,tonnes,"Rice, paddy"
1988,Costa Rica,205464,tonnes,"Rice, paddy"
1989,Costa Rica,157034,tonnes,"Rice, paddy"
1990,Costa Rica,217643,tonnes,"Rice, paddy"
1991,Costa Rica,213179,tonnes,"Rice, paddy"
1992,Costa Rica,202518,tonnes,"Rice, paddy"
1993,Costa Rica,172773,tonnes,"Rice, paddy"
1994,Costa Rica,205444,tonnes,"Rice, paddy"
1995,Costa Rica,183184,tonnes,"Rice, paddy"
1996,Costa Rica,236525,tonnes,"Rice, paddy"
1997,Costa Rica,248528,tonnes,"Rice, paddy"
1998,Costa Rica,238999,tonnes,"Rice, paddy"
1999,Costa Rica,264317,tonnes,"Rice, paddy"
2000,Costa Rica,266420,tonnes,"Rice, paddy"
2001,Costa Rica,216699,tonnes,"Rice, paddy"
2002,Costa Rica,189768,tonnes,"Rice, paddy"
2003,Costa Rica,183637,tonnes,"Rice, paddy"
2004,Costa Rica,197211,tonnes,"Rice, paddy"
2005,Costa Rica,183254,tonnes,"Rice, paddy"
2006,Costa Rica,194261,tonnes,"Rice, paddy"
2007,Costa Rica,179728,tonnes,"Rice, paddy"
2008,Costa Rica,221474,tonnes,"Rice, paddy"
2009,Costa Rica,259656,tonnes,"Rice, paddy"
2010,Costa Rica,267772,tonnes,"Rice, paddy"
2011,Costa Rica,278975,tonnes,"Rice, paddy"
2012,Costa Rica,214418,tonnes,"Rice, paddy"
2013,Costa Rica,224570,tonnes,"Rice, paddy"
2014,Costa Rica,224157,tonnes,"Rice, paddy"
2015,Costa Rica,195744,tonnes,"Rice, paddy"
2016,Costa Rica,204338,tonnes,"Rice, paddy"
2017,Costa Rica,152851,tonnes,"Rice, paddy"
2018,Costa Rica,158311,tonnes,"Rice, paddy"
2019,Costa Rica,153805,tonnes,"Rice, paddy"
1961,Costa Rica,40287,tonnes,"Rice, paddy (rice milled equivalent)"
1962,Costa Rica,43422,tonnes,"Rice, paddy (rice milled equivalent)"
1963,Costa Rica,46023,tonnes,"Rice, paddy (rice milled equivalent)"
1964,Costa Rica,52026,tonnes,"Rice, paddy (rice milled equivalent)"
1965,Costa Rica,56895,tonnes,"Rice, paddy (rice milled equivalent)"
1966,Costa Rica,59830,tonnes,"Rice, paddy (rice milled equivalent)"
1967,Costa Rica,63365,tonnes,"Rice, paddy (rice milled equivalent)"
1968,Costa Rica,71636,tonnes,"Rice, paddy (rice milled equivalent)"
1969,Costa Rica,62565,tonnes,"Rice, paddy (rice milled equivalent)"
1970,Costa Rica,53093,tonnes,"Rice, paddy (rice milled equivalent)"
1971,Costa Rica,61164,tonnes,"Rice, paddy (rice milled equivalent)"
1972,Costa Rica,59230,tonnes,"Rice, paddy (rice milled equivalent)"
1973,Costa Rica,69375,tonnes,"Rice, paddy (rice milled equivalent)"
1974,Costa Rica,84516,tonnes,"Rice, paddy (rice milled equivalent)"
1975,Costa Rica,130489,tonnes,"Rice, paddy (rice milled equivalent)"
1976,Costa Rica,99857,tonnes,"Rice, paddy (rice milled equivalent)"
1977,Costa Rica,112470,tonnes,"Rice, paddy (rice milled equivalent)"
1978,Costa Rica,131949,tonnes,"Rice, paddy (rice milled equivalent)"
1979,Costa Rica,146459,tonnes,"Rice, paddy (rice milled equivalent)"
1980,Costa Rica,153829,tonnes,"Rice, paddy (rice milled equivalent)"
1981,Costa Rica,148388,tonnes,"Rice, paddy (rice milled equivalent)"
1982,Costa Rica,97532,tonnes,"Rice, paddy (rice milled equivalent)"
1983,Costa Rica,164628,tonnes,"Rice, paddy (rice milled equivalent)"
1984,Costa Rica,148568,tonnes,"Rice, paddy (rice milled equivalent)"
1985,Costa Rica,149709,tonnes,"Rice, paddy (rice milled equivalent)"
1986,Costa Rica,123268,tonnes,"Rice, paddy (rice milled equivalent)"
1987,Costa Rica,102543,tonnes,"Rice, paddy (rice milled equivalent)"
1988,Costa Rica,137044,tonnes,"Rice, paddy (rice milled equivalent)"
1989,Costa Rica,104742,tonnes,"Rice, paddy (rice milled equivalent)"
1990,Costa Rica,145168,tonnes,"Rice, paddy (rice milled equivalent)"
1991,Costa Rica,142190,tonnes,"Rice, paddy (rice milled equivalent)"
1992,Costa Rica,135080,tonnes,"Rice, paddy (rice milled equivalent)"
1993,Costa Rica,115240,tonnes,"Rice, paddy (rice milled equivalent)"
1994,Costa Rica,137031,tonnes,"Rice, paddy (rice milled equivalent)"
1995,Costa Rica,122184,tonnes,"Rice, paddy (rice milled equivalent)"
1996,Costa Rica,157762,tonnes,"Rice, paddy (rice milled equivalent)"
1997,Costa Rica,165768,tonnes,"Rice, paddy (rice milled equivalent)"
1998,Costa Rica,159412,tonnes,"Rice, paddy (rice milled equivalent)"
1999,Costa Rica,176299,tonnes,"Rice, paddy (rice milled equivalent)"
2000,Costa Rica,177702,tonnes,"Rice, paddy (rice milled equivalent)"
2001,Costa Rica,144538,tonnes,"Rice, paddy (rice milled equivalent)"
2002,Costa Rica,126575,tonnes,"Rice, paddy (rice milled equivalent)"
2003,Costa Rica,122486,tonnes,"Rice, paddy (rice milled equivalent)"
2004,Costa Rica,131540,tonnes,"Rice, paddy (rice milled equivalent)"
2005,Costa Rica,122230,tonnes,"Rice, paddy (rice milled equivalent)"
2006,Costa Rica,129572,tonnes,"Rice, paddy (rice milled equivalent)"
2007,Costa Rica,119879,tonnes,"Rice, paddy (rice milled equivalent)"
2008,Costa Rica,147723,tonnes,"Rice, paddy (rice milled equivalent)"
2009,Costa Rica,173191,tonnes,"Rice, paddy (rice milled equivalent)"
2010,Costa Rica,178604,tonnes,"Rice, paddy (rice milled equivalent)"
2011,Costa Rica,186076,tonnes,"Rice, paddy (rice milled equivalent)"
2012,Costa Rica,143017,tonnes,"Rice, paddy (rice milled equivalent)"
2013,Costa Rica,149788,tonnes,"Rice, paddy (rice milled equivalent)"
2014,Costa Rica,149513,tonnes,"Rice, paddy (rice milled equivalent)"
2015,Costa Rica,130561,tonnes,"Rice, paddy (rice milled equivalent)"
2016,Costa Rica,136293,tonnes,"Rice, paddy (rice milled equivalent)"
2017,Costa Rica,101952,tonnes,"Rice, paddy (rice milled equivalent)"
2018,Costa Rica,105593,tonnes,"Rice, paddy (rice milled equivalent)"
2019,Costa Rica,102588,tonnes,"Rice, paddy (rice milled equivalent)"
1961,Dominican Republic,112856,tonnes,"Rice, paddy"
1962,Dominican Republic,111300,tonnes,"Rice, paddy"
1963,Dominican Republic,117849,tonnes,"Rice, paddy"
1964,Dominican Republic,143058,tonnes,"Rice, paddy"
1965,Dominican Republic,167446,tonnes,"Rice, paddy"
1966,Dominican Republic,177912,tonnes,"Rice, paddy"
1967,Dominican Republic,167452,tonnes,"Rice, paddy"
1968,Dominican Republic,181406,tonnes,"Rice, paddy"
1969,Dominican Republic,195000,tonnes,"Rice, paddy"
1970,Dominican Republic,210000,tonnes,"Rice, paddy"
1971,Dominican Republic,212000,tonnes,"Rice, paddy"
1972,Dominican Republic,214000,tonnes,"Rice, paddy"
1973,Dominican Republic,225900,tonnes,"Rice, paddy"
1974,Dominican Republic,259441,tonnes,"Rice, paddy"
1975,Dominican Republic,218611,tonnes,"Rice, paddy"
1976,Dominican Republic,312228,tonnes,"Rice, paddy"
1977,Dominican Republic,308041,tonnes,"Rice, paddy"
1978,Dominican Republic,351020,tonnes,"Rice, paddy"
1979,Dominican Republic,376739,tonnes,"Rice, paddy"
1980,Dominican Republic,397698,tonnes,"Rice, paddy"
1981,Dominican Republic,400460,tonnes,"Rice, paddy"
1982,Dominican Republic,446913,tonnes,"Rice, paddy"
1983,Dominican Republic,500543,tonnes,"Rice, paddy"
1984,Dominican Republic,507377,tonnes,"Rice, paddy"
1985,Dominican Republic,493756,tonnes,"Rice, paddy"
1986,Dominican Republic,456660,tonnes,"Rice, paddy"
1987,Dominican Republic,507861,tonnes,"Rice, paddy"
1988,Dominican Republic,421193,tonnes,"Rice, paddy"
1989,Dominican Republic,474213,tonnes,"Rice, paddy"
1990,Dominican Republic,427597,tonnes,"Rice, paddy"
1991,Dominican Republic,466171,tonnes,"Rice, paddy"
1992,Dominican Republic,565653,tonnes,"Rice, paddy"
1993,Dominican Republic,442531,tonnes,"Rice, paddy"
1994,Dominican Republic,375807,tonnes,"Rice, paddy"
1995,Dominican Republic,486741,tonnes,"Rice, paddy"
