Year,Nation,Production Quantity,Unit,Item
1981,Honduras,85685,tonnes,Oil palm fruit
1982,Honduras,156000,tonnes,Oil palm fruit
1983,Honduras,171000,tonnes,Oil palm fruit
1984,Honduras,259000,tonnes,Oil palm fruit
1985,Honduras,311660,tonnes,Oil palm fruit
1986,Honduras,329912,tonnes,Oil palm fruit
1987,Honduras,297666,tonnes,Oil palm fruit
1988,Honduras,314364,tonnes,Oil palm fruit
1989,Honduras,335248,tonnes,Oil palm fruit
1990,Honduras,345184,tonnes,Oil palm fruit
1991,Honduras,343273,tonnes,Oil palm fruit
1992,Honduras,403000,tonnes,Oil palm fruit
1993,Honduras,367870,tonnes,Oil palm fruit
1994,Honduras,410826,tonnes,Oil palm fruit
1995,Honduras,463752,tonnes,Oil palm fruit
1996,Honduras,496048,tonnes,Oil palm fruit
1997,Honduras,555469,tonnes,Oil palm fruit
1998,Honduras,659205,tonnes,Oil palm fruit
1999,Honduras,609400,tonnes,Oil palm fruit
2000,Honduras,618600,tonnes,Oil palm fruit
2001,Honduras,668794,tonnes,Oil palm fruit
2002,Honduras,797410,tonnes,Oil palm fruit
2003,Honduras,929752,tonnes,Oil palm fruit
2004,Honduras,951142,tonnes,Oil palm fruit
2005,Honduras,972394,tonnes,Oil palm fruit
2006,Honduras,1420414,tonnes,Oil palm fruit
2007,Honduras,1427552,tonnes,Oil palm fruit
2008,Honduras,1432287,tonnes,Oil palm fruit
2009,Honduras,1578952,tonnes,Oil palm fruit
2010,Honduras,1768216,tonnes,Oil palm fruit
2011,Honduras,1866912,tonnes,Oil palm fruit
2012,Honduras,1988723,tonnes,Oil palm fruit
2013,Honduras,1929412,tonnes,Oil palm fruit
2014,Honduras,1865851,tonnes,Oil palm fruit
2015,Honduras,1947200,tonnes,Oil palm fruit
2016,Honduras,2045700,tonnes,Oil palm fruit
2017,Honduras,2408148,tonnes,Oil palm fruit
2018,Honduras,2495400,tonnes,Oil palm fruit
2019,Honduras,2337200,tonnes,Oil palm fruit
1961,Honduras,631,tonnes,"Oil, coconut (copra)"
1962,Honduras,563,tonnes,"Oil, coconut (copra)"
1963,Honduras,534,tonnes,"Oil, coconut (copra)"
1964,Honduras,704,tonnes,"Oil, coconut (copra)"
1965,Honduras,759,tonnes,"Oil, coconut (copra)"
1966,Honduras,819,tonnes,"Oil, coconut (copra)"
1967,Honduras,909,tonnes,"Oil, coconut (copra)"
1968,Honduras,973,tonnes,"Oil, coconut (copra)"
1969,Honduras,1101,tonnes,"Oil, coconut (copra)"
1970,Honduras,1472,tonnes,"Oil, coconut (copra)"
1971,Honduras,1536,tonnes,"Oil, coconut (copra)"
1972,Honduras,1664,tonnes,"Oil, coconut (copra)"
1973,Honduras,1536,tonnes,"Oil, coconut (copra)"
1974,Honduras,1664,tonnes,"Oil, coconut (copra)"
1975,Honduras,1664,tonnes,"Oil, coconut (copra)"
1976,Honduras,1792,tonnes,"Oil, coconut (copra)"
1977,Honduras,1792,tonnes,"Oil, coconut (copra)"
1978,Honduras,1792,tonnes,"Oil, coconut (copra)"
1979,Honduras,1920,tonnes,"Oil, coconut (copra)"
1980,Honduras,1280,tonnes,"Oil, coconut (copra)"
1981,Honduras,1152,tonnes,"Oil, coconut (copra)"
1982,Honduras,1152,tonnes,"Oil, coconut (copra)"
1983,Honduras,896,tonnes,"Oil, coconut (copra)"
1984,Honduras,768,tonnes,"Oil, coconut (copra)"
1985,Honduras,640,tonnes,"Oil, coconut (copra)"
1986,Honduras,384,tonnes,"Oil, coconut (copra)"
1987,Honduras,256,tonnes,"Oil, coconut (copra)"
1988,Honduras,256,tonnes,"Oil, coconut (copra)"
1989,Honduras,256,tonnes,"Oil, coconut (copra)"
1990,Honduras,320,tonnes,"Oil, coconut (copra)"
1991,Honduras,320,tonnes,"Oil, coconut (copra)"
1992,Honduras,320,tonnes,"Oil, coconut (copra)"
1993,Honduras,320,tonnes,"Oil, coconut (copra)"
1994,Honduras,320,tonnes,"Oil, coconut (copra)"
1995,Honduras,321,tonnes,"Oil, coconut (copra)"
1996,Honduras,340,tonnes,"Oil, coconut (copra)"
1997,Honduras,339,tonnes,"Oil, coconut (copra)"
1998,Honduras,301,tonnes,"Oil, coconut (copra)"
1999,Honduras,301,tonnes,"Oil, coconut (copra)"
2000,Honduras,662,tonnes,"Oil, coconut (copra)"
2001,Honduras,310,tonnes,"Oil, coconut (copra)"
2002,Honduras,658,tonnes,"Oil, coconut (copra)"
2003,Honduras,256,tonnes,"Oil, coconut (copra)"
2004,Honduras,218,tonnes,"Oil, coconut (copra)"
2005,Honduras,384,tonnes,"Oil, coconut (copra)"
2006,Honduras,1024,tonnes,"Oil, coconut (copra)"
2007,Honduras,896,tonnes,"Oil, coconut (copra)"
2008,Honduras,512,tonnes,"Oil, coconut (copra)"
2009,Honduras,640,tonnes,"Oil, coconut (copra)"
2010,Honduras,646,tonnes,"Oil, coconut (copra)"
2011,Honduras,646,tonnes,"Oil, coconut (copra)"
2012,Honduras,646,tonnes,"Oil, coconut (copra)"
2013,Honduras,646,tonnes,"Oil, coconut (copra)"
2014,Honduras,800,tonnes,"Oil, coconut (copra)"
2015,Honduras,646,tonnes,"Oil, coconut (copra)"
2016,Honduras,640,tonnes,"Oil, coconut (copra)"
2017,Honduras,652,tonnes,"Oil, coconut (copra)"
2018,Honduras,646,tonnes,"Oil, coconut (copra)"
1961,Honduras,2660,tonnes,"Oil, palm"
1962,Honduras,2808,tonnes,"Oil, palm"
1963,Honduras,2855,tonnes,"Oil, palm"
1964,Honduras,3150,tonnes,"Oil, palm"
1965,Honduras,3550,tonnes,"Oil, palm"
1966,Honduras,3895,tonnes,"Oil, palm"
1967,Honduras,4320,tonnes,"Oil, palm"
1968,Honduras,4800,tonnes,"Oil, palm"
1969,Honduras,5325,tonnes,"Oil, palm"
1970,Honduras,5910,tonnes,"Oil, palm"
1971,Honduras,5375,tonnes,"Oil, palm"
1972,Honduras,6260,tonnes,"Oil, palm"
1973,Honduras,8850,tonnes,"Oil, palm"
1974,Honduras,8415,tonnes,"Oil, palm"
1975,Honduras,9100,tonnes,"Oil, palm"
1976,Honduras,8750,tonnes,"Oil, palm"
1977,Honduras,10100,tonnes,"Oil, palm"
1978,Honduras,11350,tonnes,"Oil, palm"
1979,Honduras,12370,tonnes,"Oil, palm"
1980,Honduras,12180,tonnes,"Oil, palm"
1981,Honduras,22000,tonnes,"Oil, palm"
1982,Honduras,31500,tonnes,"Oil, palm"
1983,Honduras,35000,tonnes,"Oil, palm"
1984,Honduras,52000,tonnes,"Oil, palm"
1985,Honduras,61000,tonnes,"Oil, palm"
1986,Honduras,73000,tonnes,"Oil, palm"
1987,Honduras,73800,tonnes,"Oil, palm"
1988,Honduras,70000,tonnes,"Oil, palm"
1989,Honduras,73700,tonnes,"Oil, palm"
1990,Honduras,78000,tonnes,"Oil, palm"
1991,Honduras,80000,tonnes,"Oil, palm"
1992,Honduras,82000,tonnes,"Oil, palm"
1993,Honduras,80000,tonnes,"Oil, palm"
1994,Honduras,75600,tonnes,"Oil, palm"
1995,Honduras,75500,tonnes,"Oil, palm"
1996,Honduras,76000,tonnes,"Oil, palm"
1997,Honduras,77000,tonnes,"Oil, palm"
1998,Honduras,92000,tonnes,"Oil, palm"
1999,Honduras,90600,tonnes,"Oil, palm"
2000,Honduras,95000,tonnes,"Oil, palm"
2001,Honduras,130000,tonnes,"Oil, palm"
2002,Honduras,126500,tonnes,"Oil, palm"
2003,Honduras,158000,tonnes,"Oil, palm"
2004,Honduras,170000,tonnes,"Oil, palm"
2005,Honduras,237500,tonnes,"Oil, palm"
2006,Honduras,257600,tonnes,"Oil, palm"
2007,Honduras,265000,tonnes,"Oil, palm"
2008,Honduras,278000,tonnes,"Oil, palm"
2009,Honduras,280000,tonnes,"Oil, palm"
2010,Honduras,353000,tonnes,"Oil, palm"
2011,Honduras,373000,tonnes,"Oil, palm"
2012,Honduras,398000,tonnes,"Oil, palm"
2013,Honduras,425000,tonnes,"Oil, palm"
2014,Honduras,469414,tonnes,"Oil, palm"
2015,Honduras,489183,tonnes,"Oil, palm"
2016,Honduras,610150,tonnes,"Oil, palm"
2017,Honduras,690000,tonnes,"Oil, palm"
2018,Honduras,653000,tonnes,"Oil, palm"
1961,Honduras,494,tonnes,"Oil, palm kernel"
1962,Honduras,522,tonnes,"Oil, palm kernel"
1963,Honduras,529,tonnes,"Oil, palm kernel"
1964,Honduras,583,tonnes,"Oil, palm kernel"
1965,Honduras,518,tonnes,"Oil, palm kernel"
1966,Honduras,255,tonnes,"Oil, palm kernel"
1967,Honduras,76,tonnes,"Oil, palm kernel"
1968,Honduras,24,tonnes,"Oil, palm kernel"
1969,Honduras,312,tonnes,"Oil, palm kernel"
1970,Honduras,451,tonnes,"Oil, palm kernel"
1971,Honduras,397,tonnes,"Oil, palm kernel"
1972,Honduras,55,tonnes,"Oil, palm kernel"
1973,Honduras,774,tonnes,"Oil, palm kernel"
1974,Honduras,1812,tonnes,"Oil, palm kernel"
1975,Honduras,2330,tonnes,"Oil, palm kernel"
1976,Honduras,1307,tonnes,"Oil, palm kernel"
1977,Honduras,1436,tonnes,"Oil, palm kernel"
1978,Honduras,1394,tonnes,"Oil, palm kernel"
1979,Honduras,1556,tonnes,"Oil, palm kernel"
1980,Honduras,1446,tonnes,"Oil, palm kernel"
1981,Honduras,2233,tonnes,"Oil, palm kernel"
1982,Honduras,2979,tonnes,"Oil, palm kernel"
1983,Honduras,1987,tonnes,"Oil, palm kernel"
1984,Honduras,5459,tonnes,"Oil, palm kernel"
1985,Honduras,6392,tonnes,"Oil, palm kernel"
1986,Honduras,6949,tonnes,"Oil, palm kernel"
1987,Honduras,7342,tonnes,"Oil, palm kernel"
1988,Honduras,7473,tonnes,"Oil, palm kernel"
1989,Honduras,7990,tonnes,"Oil, palm kernel"
1990,Honduras,8282,tonnes,"Oil, palm kernel"
1991,Honduras,3948,tonnes,"Oil, palm kernel"
1992,Honduras,8400,tonnes,"Oil, palm kernel"
1993,Honduras,7900,tonnes,"Oil, palm kernel"
1994,Honduras,9400,tonnes,"Oil, palm kernel"
1995,Honduras,9400,tonnes,"Oil, palm kernel"
1996,Honduras,9400,tonnes,"Oil, palm kernel"
1997,Honduras,9700,tonnes,"Oil, palm kernel"
1998,Honduras,11000,tonnes,"Oil, palm kernel"
1999,Honduras,10800,tonnes,"Oil, palm kernel"
2000,Honduras,11700,tonnes,"Oil, palm kernel"
2001,Honduras,15700,tonnes,"Oil, palm kernel"
2002,Honduras,15200,tonnes,"Oil, palm kernel"
2003,Honduras,19100,tonnes,"Oil, palm kernel"
2004,Honduras,20500,tonnes,"Oil, palm kernel"
2005,Honduras,28600,tonnes,"Oil, palm kernel"
2006,Honduras,31100,tonnes,"Oil, palm kernel"
2007,Honduras,32000,tonnes,"Oil, palm kernel"
2008,Honduras,32800,tonnes,"Oil, palm kernel"
2009,Honduras,33300,tonnes,"Oil, palm kernel"
2010,Honduras,32500,tonnes,"Oil, palm kernel"
2011,Honduras,37600,tonnes,"Oil, palm kernel"
2012,Honduras,42100,tonnes,"Oil, palm kernel"
2013,Honduras,43400,tonnes,"Oil, palm kernel"
2014,Honduras,46600,tonnes,"Oil, palm kernel"
2015,Honduras,48700,tonnes,"Oil, palm kernel"
2016,Honduras,59200,tonnes,"Oil, palm kernel"
2017,Honduras,71100,tonnes,"Oil, palm kernel"
2018,Honduras,73800,tonnes,"Oil, palm kernel"
1961,Jamaica,8114,tonnes,"Oil, coconut (copra)"
1962,Jamaica,9002,tonnes,"Oil, coconut (copra)"
1963,Jamaica,9580,tonnes,"Oil, coconut (copra)"
1964,Jamaica,10625,tonnes,"Oil, coconut (copra)"
1965,Jamaica,11184,tonnes,"Oil, coconut (copra)"
1966,Jamaica,10817,tonnes,"Oil, coconut (copra)"
1967,Jamaica,11841,tonnes,"Oil, coconut (copra)"
1968,Jamaica,10726,tonnes,"Oil, coconut (copra)"
1969,Jamaica,10255,tonnes,"Oil, coconut (copra)"
1970,Jamaica,10060,tonnes,"Oil, coconut (copra)"
1971,Jamaica,10253,tonnes,"Oil, coconut (copra)"
1972,Jamaica,10417,tonnes,"Oil, coconut (copra)"
1973,Jamaica,8128,tonnes,"Oil, coconut (copra)"
1974,Jamaica,6826,tonnes,"Oil, coconut (copra)"
1975,Jamaica,4064,tonnes,"Oil, coconut (copra)"
1976,Jamaica,3482,tonnes,"Oil, coconut (copra)"
1977,Jamaica,4909,tonnes,"Oil, coconut (copra)"
1978,Jamaica,4592,tonnes,"Oil, coconut (copra)"
1979,Jamaica,4608,tonnes,"Oil, coconut (copra)"
1980,Jamaica,4672,tonnes,"Oil, coconut (copra)"
1981,Jamaica,4736,tonnes,"Oil, coconut (copra)"
1982,Jamaica,4608,tonnes,"Oil, coconut (copra)"
1983,Jamaica,4480,tonnes,"Oil, coconut (copra)"
1984,Jamaica,4480,tonnes,"Oil, coconut (copra)"
1985,Jamaica,4800,tonnes,"Oil, coconut (copra)"
1986,Jamaica,4800,tonnes,"Oil, coconut (copra)"
1987,Jamaica,4800,tonnes,"Oil, coconut (copra)"
1988,Jamaica,6080,tonnes,"Oil, coconut (copra)"
1989,Jamaica,4800,tonnes,"Oil, coconut (copra)"
1990,Jamaica,4800,tonnes,"Oil, coconut (copra)"
1991,Jamaica,4800,tonnes,"Oil, coconut (copra)"
1992,Jamaica,4800,tonnes,"Oil, coconut (copra)"
1993,Jamaica,4800,tonnes,"Oil, coconut (copra)"
1994,Jamaica,4800,tonnes,"Oil, coconut (copra)"
1995,Jamaica,5120,tonnes,"Oil, coconut (copra)"
1996,Jamaica,5440,tonnes,"Oil, coconut (copra)"
1997,Jamaica,5760,tonnes,"Oil, coconut (copra)"
1998,Jamaica,5760,tonnes,"Oil, coconut (copra)"
1999,Jamaica,4800,tonnes,"Oil, coconut (copra)"
2000,Jamaica,6400,tonnes,"Oil, coconut (copra)"
2001,Jamaica,6400,tonnes,"Oil, coconut (copra)"
2002,Jamaica,7680,tonnes,"Oil, coconut (copra)"
2003,Jamaica,8320,tonnes,"Oil, coconut (copra)"
2004,Jamaica,10560,tonnes,"Oil, coconut (copra)"
2005,Jamaica,10560,tonnes,"Oil, coconut (copra)"
2006,Jamaica,10560,tonnes,"Oil, coconut (copra)"
2007,Jamaica,10560,tonnes,"Oil, coconut (copra)"
2008,Jamaica,10880,tonnes,"Oil, coconut (copra)"
2009,Jamaica,10880,tonnes,"Oil, coconut (copra)"
2010,Jamaica,10880,tonnes,"Oil, coconut (copra)"
2011,Jamaica,11200,tonnes,"Oil, coconut (copra)"
2012,Jamaica,11200,tonnes,"Oil, coconut (copra)"
2013,Jamaica,11200,tonnes,"Oil, coconut (copra)"
2014,Jamaica,9100,tonnes,"Oil, coconut (copra)"
2015,Jamaica,11300,tonnes,"Oil, coconut (copra)"
2016,Jamaica,11600,tonnes,"Oil, coconut (copra)"
2017,Jamaica,11200,tonnes,"Oil, coconut (copra)"
2018,Jamaica,11300,tonnes,"Oil, coconut (copra)"
1961,Mexico,7490,tonnes,Castor oil seed
1962,Mexico,8351,tonnes,Castor oil seed
1963,Mexico,8270,tonnes,Castor oil seed
1964,Mexico,7968,tonnes,Castor oil seed
1965,Mexico,5348,tonnes,Castor oil seed
1966,Mexico,4654,tonnes,Castor oil seed
1967,Mexico,3832,tonnes,Castor oil seed
1968,Mexico,3971,tonnes,Castor oil seed
1969,Mexico,4414,tonnes,Castor oil seed
1970,Mexico,5748,tonnes,Castor oil seed
1971,Mexico,3930,tonnes,Castor oil seed
1972,Mexico,3406,tonnes,Castor oil seed
1973,Mexico,3959,tonnes,Castor oil seed
1974,Mexico,4123,tonnes,Castor oil seed
1975,Mexico,4353,tonnes,Castor oil seed
1976,Mexico,4137,tonnes,Castor oil seed
1977,Mexico,4081,tonnes,Castor oil seed
1978,Mexico,3296,tonnes,Castor oil seed
1979,Mexico,3757,tonnes,Castor oil seed
1980,Mexico,3026,tonnes,Castor oil seed
1981,Mexico,240,tonnes,Castor oil seed
1982,Mexico,219,tonnes,Castor oil seed
1983,Mexico,3000,tonnes,Castor oil seed
1984,Mexico,727,tonnes,Castor oil seed
1985,Mexico,754,tonnes,Castor oil seed
1986,Mexico,2045,tonnes,Castor oil seed
1987,Mexico,2150,tonnes,Castor oil seed
1988,Mexico,2190,tonnes,Castor oil seed
1989,Mexico,393,tonnes,Castor oil seed
1990,Mexico,425,tonnes,Castor oil seed
1991,Mexico,525,tonnes,Castor oil seed
1992,Mexico,175,tonnes,Castor oil seed
1993,Mexico,494,tonnes,Castor oil seed
1994,Mexico,786,tonnes,Castor oil seed
1995,Mexico,1042,tonnes,Castor oil seed
1996,Mexico,1042,tonnes,Castor oil seed
1997,Mexico,1830,tonnes,Castor oil seed
1998,Mexico,450,tonnes,Castor oil seed
1999,Mexico,448,tonnes,Castor oil seed
2000,Mexico,576,tonnes,Castor oil seed
2001,Mexico,665,tonnes,Castor oil seed
2002,Mexico,525,tonnes,Castor oil seed
2003,Mexico,400,tonnes,Castor oil seed
2004,Mexico,300,tonnes,Castor oil seed
2005,Mexico,200,tonnes,Castor oil seed
2006,Mexico,100,tonnes,Castor oil seed
2007,Mexico,1,tonnes,Castor oil seed
2008,Mexico,9,tonnes,Castor oil seed
2009,Mexico,4,tonnes,Castor oil seed
2010,Mexico,4,tonnes,Castor oil seed
2011,Mexico,4,tonnes,Castor oil seed
2012,Mexico,897,tonnes,Castor oil seed
2013,Mexico,0,tonnes,Castor oil seed
2014,Mexico,0,tonnes,Castor oil seed
2015,Mexico,1819,tonnes,Castor oil seed
2016,Mexico,9322,tonnes,Castor oil seed
2017,Mexico,3478,tonnes,Castor oil seed
2018,Mexico,282,tonnes,Castor oil seed
2019,Mexico,119,tonnes,Castor oil seed
1961,Mexico,253000,tonnes,Oil palm fruit
1962,Mexico,292000,tonnes,Oil palm fruit
1963,Mexico,235000,tonnes,Oil palm fruit
1964,Mexico,257000,tonnes,Oil palm fruit
1965,Mexico,259000,tonnes,Oil palm fruit
1966,Mexico,260000,tonnes,Oil palm fruit
1967,Mexico,232000,tonnes,Oil palm fruit
1968,Mexico,252000,tonnes,Oil palm fruit
1969,Mexico,186000,tonnes,Oil palm fruit
1970,Mexico,140000,tonnes,Oil palm fruit
1971,Mexico,149000,tonnes,Oil palm fruit
1972,Mexico,110000,tonnes,Oil palm fruit
1973,Mexico,130000,tonnes,Oil palm fruit
1974,Mexico,136000,tonnes,Oil palm fruit
1975,Mexico,104000,tonnes,Oil palm fruit
1976,Mexico,149000,tonnes,Oil palm fruit
1977,Mexico,138000,tonnes,Oil palm fruit
1978,Mexico,84000,tonnes,Oil palm fruit
1979,Mexico,75100,tonnes,Oil palm fruit
1980,Mexico,84000,tonnes,Oil palm fruit
1981,Mexico,50000,tonnes,Oil palm fruit
1982,Mexico,40000,tonnes,Oil palm fruit
1983,Mexico,40000,tonnes,Oil palm fruit
1984,Mexico,20000,tonnes,Oil palm fruit
1985,Mexico,20000,tonnes,Oil palm fruit
1986,Mexico,20000,tonnes,Oil palm fruit
1987,Mexico,30000,tonnes,Oil palm fruit
1988,Mexico,20000,tonnes,Oil palm fruit
1989,Mexico,20000,tonnes,Oil palm fruit
1990,Mexico,25414,tonnes,Oil palm fruit
1991,Mexico,17250,tonnes,Oil palm fruit
1992,Mexico,17350,tonnes,Oil palm fruit
1993,Mexico,42659,tonnes,Oil palm fruit
1994,Mexico,27300,tonnes,Oil palm fruit
1995,Mexico,32000,tonnes,Oil palm fruit
1996,Mexico,40098,tonnes,Oil palm fruit
1997,Mexico,35646,tonnes,Oil palm fruit
1998,Mexico,65000,tonnes,Oil palm fruit
1999,Mexico,95000,tonnes,Oil palm fruit
2000,Mexico,138000,tonnes,Oil palm fruit
2001,Mexico,184000,tonnes,Oil palm fruit
2002,Mexico,200000,tonnes,Oil palm fruit
2003,Mexico,217063,tonnes,Oil palm fruit
2004,Mexico,247905,tonnes,Oil palm fruit
2005,Mexico,219270,tonnes,Oil palm fruit
2006,Mexico,309582,tonnes,Oil palm fruit
2007,Mexico,292499,tonnes,Oil palm fruit
2008,Mexico,307757,tonnes,Oil palm fruit
2009,Mexico,367084,tonnes,Oil palm fruit
2010,Mexico,438172,tonnes,Oil palm fruit
2011,Mexico,507011,tonnes,Oil palm fruit
2012,Mexico,462662,tonnes,Oil palm fruit
2013,Mexico,567554,tonnes,Oil palm fruit
2014,Mexico,678935,tonnes,Oil palm fruit
2015,Mexico,666238,tonnes,Oil palm fruit
2016,Mexico,755222,tonnes,Oil palm fruit
2017,Mexico,873518,tonnes,Oil palm fruit
2018,Mexico,983676,tonnes,Oil palm fruit
2019,Mexico,1194210,tonnes,Oil palm fruit
1961,Mexico,117291,tonnes,"Oil, coconut (copra)"
1962,Mexico,120285,tonnes,"Oil, coconut (copra)"
1963,Mexico,83818,tonnes,"Oil, coconut (copra)"
1964,Mexico,95991,tonnes,"Oil, coconut (copra)"
1965,Mexico,106790,tonnes,"Oil, coconut (copra)"
1966,Mexico,119021,tonnes,"Oil, coconut (copra)"
1967,Mexico,108931,tonnes,"Oil, coconut (copra)"
1968,Mexico,115628,tonnes,"Oil, coconut (copra)"
1969,Mexico,83554,tonnes,"Oil, coconut (copra)"
1970,Mexico,85219,tonnes,"Oil, coconut (copra)"
1971,Mexico,89779,tonnes,"Oil, coconut (copra)"
1972,Mexico,86457,tonnes,"Oil, coconut (copra)"
1973,Mexico,84801,tonnes,"Oil, coconut (copra)"
1974,Mexico,83499,tonnes,"Oil, coconut (copra)"
1975,Mexico,86750,tonnes,"Oil, coconut (copra)"
1976,Mexico,94458,tonnes,"Oil, coconut (copra)"
1977,Mexico,93683,tonnes,"Oil, coconut (copra)"
1978,Mexico,94762,tonnes,"Oil, coconut (copra)"
1979,Mexico,80631,tonnes,"Oil, coconut (copra)"
1980,Mexico,93213,tonnes,"Oil, coconut (copra)"
1981,Mexico,88000,tonnes,"Oil, coconut (copra)"
1982,Mexico,92900,tonnes,"Oil, coconut (copra)"
1983,Mexico,91500,tonnes,"Oil, coconut (copra)"
1984,Mexico,77000,tonnes,"Oil, coconut (copra)"
1985,Mexico,112200,tonnes,"Oil, coconut (copra)"
1986,Mexico,115300,tonnes,"Oil, coconut (copra)"
1987,Mexico,113400,tonnes,"Oil, coconut (copra)"
1988,Mexico,125400,tonnes,"Oil, coconut (copra)"
1989,Mexico,126300,tonnes,"Oil, coconut (copra)"
1990,Mexico,126000,tonnes,"Oil, coconut (copra)"
1991,Mexico,109000,tonnes,"Oil, coconut (copra)"
1992,Mexico,124740,tonnes,"Oil, coconut (copra)"
1993,Mexico,108000,tonnes,"Oil, coconut (copra)"
1994,Mexico,134200,tonnes,"Oil, coconut (copra)"
1995,Mexico,136100,tonnes,"Oil, coconut (copra)"
1996,Mexico,127900,tonnes,"Oil, coconut (copra)"
1997,Mexico,135500,tonnes,"Oil, coconut (copra)"
1998,Mexico,148000,tonnes,"Oil, coconut (copra)"
1999,Mexico,124000,tonnes,"Oil, coconut (copra)"
2000,Mexico,125000,tonnes,"Oil, coconut (copra)"
2001,Mexico,122800,tonnes,"Oil, coconut (copra)"
2002,Mexico,126000,tonnes,"Oil, coconut (copra)"
2003,Mexico,114700,tonnes,"Oil, coconut (copra)"
2004,Mexico,113400,tonnes,"Oil, coconut (copra)"
2005,Mexico,114700,tonnes,"Oil, coconut (copra)"
2006,Mexico,116600,tonnes,"Oil, coconut (copra)"
2007,Mexico,135500,tonnes,"Oil, coconut (copra)"
2008,Mexico,140800,tonnes,"Oil, coconut (copra)"
2009,Mexico,142400,tonnes,"Oil, coconut (copra)"
2010,Mexico,131700,tonnes,"Oil, coconut (copra)"
2011,Mexico,130400,tonnes,"Oil, coconut (copra)"
2012,Mexico,134800,tonnes,"Oil, coconut (copra)"
2013,Mexico,129100,tonnes,"Oil, coconut (copra)"
2014,Mexico,126600,tonnes,"Oil, coconut (copra)"
2015,Mexico,126600,tonnes,"Oil, coconut (copra)"
2016,Mexico,129800,tonnes,"Oil, coconut (copra)"
2017,Mexico,128500,tonnes,"Oil, coconut (copra)"
2018,Mexico,131000,tonnes,"Oil, coconut (copra)"
1961,Mexico,390,tonnes,"Oil, olive, virgin"
1962,Mexico,500,tonnes,"Oil, olive, virgin"
1963,Mexico,500,tonnes,"Oil, olive, virgin"
1964,Mexico,500,tonnes,"Oil, olive, virgin"
1965,Mexico,500,tonnes,"Oil, olive, virgin"
1966,Mexico,1000,tonnes,"Oil, olive, virgin"
1967,Mexico,900,tonnes,"Oil, olive, virgin"
1968,Mexico,800,tonnes,"Oil, olive, virgin"
1969,Mexico,1000,tonnes,"Oil, olive, virgin"
1970,Mexico,1000,tonnes,"Oil, olive, virgin"
1971,Mexico,1000,tonnes,"Oil, olive, virgin"
1972,Mexico,1000,tonnes,"Oil, olive, virgin"
1973,Mexico,1100,tonnes,"Oil, olive, virgin"
1974,Mexico,1200,tonnes,"Oil, olive, virgin"
1975,Mexico,1100,tonnes,"Oil, olive, virgin"
1976,Mexico,1200,tonnes,"Oil, olive, virgin"
1977,Mexico,1200,tonnes,"Oil, olive, virgin"
1978,Mexico,1300,tonnes,"Oil, olive, virgin"
1979,Mexico,1100,tonnes,"Oil, olive, virgin"
1980,Mexico,1200,tonnes,"Oil, olive, virgin"
1981,Mexico,1000,tonnes,"Oil, olive, virgin"
1982,Mexico,1000,tonnes,"Oil, olive, virgin"
1983,Mexico,1000,tonnes,"Oil, olive, virgin"
1984,Mexico,1000,tonnes,"Oil, olive, virgin"
1985,Mexico,1000,tonnes,"Oil, olive, virgin"
1986,Mexico,1000,tonnes,"Oil, olive, virgin"
1987,Mexico,1000,tonnes,"Oil, olive, virgin"
1988,Mexico,1000,tonnes,"Oil, olive, virgin"
1989,Mexico,1000,tonnes,"Oil, olive, virgin"
1990,Mexico,1000,tonnes,"Oil, olive, virgin"
1991,Mexico,200,tonnes,"Oil, olive, virgin"
1992,Mexico,200,tonnes,"Oil, olive, virgin"
1993,Mexico,200,tonnes,"Oil, olive, virgin"
1994,Mexico,200,tonnes,"Oil, olive, virgin"
1995,Mexico,400,tonnes,"Oil, olive, virgin"
1996,Mexico,400,tonnes,"Oil, olive, virgin"
1997,Mexico,400,tonnes,"Oil, olive, virgin"
1998,Mexico,400,tonnes,"Oil, olive, virgin"
1999,Mexico,200,tonnes,"Oil, olive, virgin"
2000,Mexico,200,tonnes,"Oil, olive, virgin"
2001,Mexico,200,tonnes,"Oil, olive, virgin"
2002,Mexico,200,tonnes,"Oil, olive, virgin"
2003,Mexico,200,tonnes,"Oil, olive, virgin"
2004,Mexico,200,tonnes,"Oil, olive, virgin"
2005,Mexico,200,tonnes,"Oil, olive, virgin"
2006,Mexico,200,tonnes,"Oil, olive, virgin"
2007,Mexico,200,tonnes,"Oil, olive, virgin"
2008,Mexico,200,tonnes,"Oil, olive, virgin"
2009,Mexico,200,tonnes,"Oil, olive, virgin"
2010,Mexico,240,tonnes,"Oil, olive, virgin"
2011,Mexico,200,tonnes,"Oil, olive, virgin"
2012,Mexico,220,tonnes,"Oil, olive, virgin"
2013,Mexico,240,tonnes,"Oil, olive, virgin"
2014,Mexico,250,tonnes,"Oil, olive, virgin"
2015,Mexico,110,tonnes,"Oil, olive, virgin"
2016,Mexico,118,tonnes,"Oil, olive, virgin"
2017,Mexico,91,tonnes,"Oil, olive, virgin"
2018,Mexico,138,tonnes,"Oil, olive, virgin"
1961,Mexico,20240,tonnes,"Oil, palm"
1962,Mexico,23400,tonnes,"Oil, palm"
1963,Mexico,18800,tonnes,"Oil, palm"
1964,Mexico,20600,tonnes,"Oil, palm"
1965,Mexico,20700,tonnes,"Oil, palm"
1966,Mexico,20800,tonnes,"Oil, palm"
1967,Mexico,18500,tonnes,"Oil, palm"
