Year,Nation,Production Quantity,Unit,Item
2009,Colombia,1907356,tonnes,Beer of barley
2010,Colombia,1833718,tonnes,Beer of barley
2011,Colombia,1906351,tonnes,Beer of barley
2012,Colombia,2023809,tonnes,Beer of barley
2013,Colombia,2019342,tonnes,Beer of barley
2014,Colombia,2016507,tonnes,Beer of barley
2015,Colombia,2172573,tonnes,Beer of barley
2016,Colombia,2254807,tonnes,Beer of barley
2017,Colombia,2189300,tonnes,Beer of barley
2018,Colombia,2276600,tonnes,Beer of barley
1961,Colombia,4300,tonnes,Sorghum
1962,Colombia,7600,tonnes,Sorghum
1963,Colombia,12100,tonnes,Sorghum
1964,Colombia,60000,tonnes,Sorghum
1965,Colombia,70000,tonnes,Sorghum
1966,Colombia,60000,tonnes,Sorghum
1967,Colombia,90000,tonnes,Sorghum
1968,Colombia,100000,tonnes,Sorghum
1969,Colombia,101800,tonnes,Sorghum
1970,Colombia,118000,tonnes,Sorghum
1971,Colombia,239600,tonnes,Sorghum
1972,Colombia,210000,tonnes,Sorghum
1973,Colombia,280200,tonnes,Sorghum
1974,Colombia,336600,tonnes,Sorghum
1975,Colombia,335000,tonnes,Sorghum
1976,Colombia,427700,tonnes,Sorghum
1977,Colombia,406200,tonnes,Sorghum
1978,Colombia,516700,tonnes,Sorghum
1979,Colombia,501300,tonnes,Sorghum
1980,Colombia,430520,tonnes,Sorghum
1981,Colombia,532000,tonnes,Sorghum
1982,Colombia,568400,tonnes,Sorghum
1983,Colombia,595200,tonnes,Sorghum
1984,Colombia,589600,tonnes,Sorghum
1985,Colombia,499400,tonnes,Sorghum
1986,Colombia,599900,tonnes,Sorghum
1987,Colombia,703800,tonnes,Sorghum
1988,Colombia,706600,tonnes,Sorghum
1989,Colombia,695200,tonnes,Sorghum
1990,Colombia,777400,tonnes,Sorghum
1991,Colombia,738300,tonnes,Sorghum
1992,Colombia,751785,tonnes,Sorghum
1993,Colombia,633303,tonnes,Sorghum
1994,Colombia,649320,tonnes,Sorghum
1995,Colombia,553818,tonnes,Sorghum
1996,Colombia,444794,tonnes,Sorghum
1997,Colombia,329706,tonnes,Sorghum
1998,Colombia,189307,tonnes,Sorghum
1999,Colombia,198758,tonnes,Sorghum
2000,Colombia,127938,tonnes,Sorghum
2001,Colombia,163269,tonnes,Sorghum
2002,Colombia,243180,tonnes,Sorghum
2003,Colombia,300286,tonnes,Sorghum
2004,Colombia,267077,tonnes,Sorghum
2005,Colombia,250716,tonnes,Sorghum
2006,Colombia,155874,tonnes,Sorghum
2007,Colombia,118289,tonnes,Sorghum
2008,Colombia,134117,tonnes,Sorghum
2009,Colombia,96570,tonnes,Sorghum
2010,Colombia,98964,tonnes,Sorghum
2011,Colombia,50480,tonnes,Sorghum
2012,Colombia,61941,tonnes,Sorghum
2013,Colombia,18255,tonnes,Sorghum
2014,Colombia,19147,tonnes,Sorghum
2015,Colombia,17028,tonnes,Sorghum
2016,Colombia,13093,tonnes,Sorghum
2017,Colombia,9345,tonnes,Sorghum
2018,Colombia,4130,tonnes,Sorghum
2019,Colombia,6380,tonnes,Sorghum
1961,Colombia,142100,tonnes,Wheat
1962,Colombia,162000,tonnes,Wheat
1963,Colombia,90000,tonnes,Wheat
1964,Colombia,85000,tonnes,Wheat
1965,Colombia,110000,tonnes,Wheat
1966,Colombia,125000,tonnes,Wheat
1967,Colombia,80000,tonnes,Wheat
1968,Colombia,105000,tonnes,Wheat
1969,Colombia,88700,tonnes,Wheat
1970,Colombia,53700,tonnes,Wheat
1971,Colombia,53200,tonnes,Wheat
1972,Colombia,69200,tonnes,Wheat
1973,Colombia,72400,tonnes,Wheat
1974,Colombia,58800,tonnes,Wheat
1975,Colombia,38900,tonnes,Wheat
1976,Colombia,45300,tonnes,Wheat
1977,Colombia,29400,tonnes,Wheat
1978,Colombia,37700,tonnes,Wheat
1979,Colombia,41970,tonnes,Wheat
1980,Colombia,45690,tonnes,Wheat
1981,Colombia,62300,tonnes,Wheat
1982,Colombia,70700,tonnes,Wheat
1983,Colombia,77800,tonnes,Wheat
1984,Colombia,59300,tonnes,Wheat
1985,Colombia,76100,tonnes,Wheat
1986,Colombia,81700,tonnes,Wheat
1987,Colombia,74200,tonnes,Wheat
1988,Colombia,62500,tonnes,Wheat
1989,Colombia,79700,tonnes,Wheat
1990,Colombia,104800,tonnes,Wheat
1991,Colombia,93900,tonnes,Wheat
1992,Colombia,75219,tonnes,Wheat
1993,Colombia,96303,tonnes,Wheat
1994,Colombia,105183,tonnes,Wheat
1995,Colombia,74126,tonnes,Wheat
1996,Colombia,64623,tonnes,Wheat
1997,Colombia,50181,tonnes,Wheat
1998,Colombia,39064,tonnes,Wheat
1999,Colombia,40008,tonnes,Wheat
2000,Colombia,37085,tonnes,Wheat
2001,Colombia,31793,tonnes,Wheat
2002,Colombia,40795,tonnes,Wheat
2003,Colombia,46571,tonnes,Wheat
2004,Colombia,43471,tonnes,Wheat
2005,Colombia,43963,tonnes,Wheat
2006,Colombia,26399,tonnes,Wheat
2007,Colombia,36778,tonnes,Wheat
2008,Colombia,39191,tonnes,Wheat
2009,Colombia,24349,tonnes,Wheat
2010,Colombia,15147,tonnes,Wheat
2011,Colombia,12754,tonnes,Wheat
2012,Colombia,8990,tonnes,Wheat
2013,Colombia,8346,tonnes,Wheat
2014,Colombia,6488,tonnes,Wheat
2015,Colombia,9891,tonnes,Wheat
2016,Colombia,13550,tonnes,Wheat
2017,Colombia,5479,tonnes,Wheat
2018,Colombia,6399,tonnes,Wheat
2019,Colombia,5684,tonnes,Wheat
1961,Costa Rica,9100,tonnes,Beer of barley
1962,Costa Rica,8600,tonnes,Beer of barley
1963,Costa Rica,8600,tonnes,Beer of barley
1964,Costa Rica,8900,tonnes,Beer of barley
1965,Costa Rica,9200,tonnes,Beer of barley
1966,Costa Rica,9500,tonnes,Beer of barley
1967,Costa Rica,9900,tonnes,Beer of barley
1968,Costa Rica,10200,tonnes,Beer of barley
1969,Costa Rica,10500,tonnes,Beer of barley
1970,Costa Rica,10900,tonnes,Beer of barley
1971,Costa Rica,11200,tonnes,Beer of barley
1972,Costa Rica,14000,tonnes,Beer of barley
1973,Costa Rica,20000,tonnes,Beer of barley
1974,Costa Rica,22000,tonnes,Beer of barley
1975,Costa Rica,27000,tonnes,Beer of barley
1976,Costa Rica,13900,tonnes,Beer of barley
1977,Costa Rica,16800,tonnes,Beer of barley
1978,Costa Rica,17000,tonnes,Beer of barley
1979,Costa Rica,18000,tonnes,Beer of barley
1980,Costa Rica,19000,tonnes,Beer of barley
1981,Costa Rica,18800,tonnes,Beer of barley
1982,Costa Rica,18800,tonnes,Beer of barley
1983,Costa Rica,19500,tonnes,Beer of barley
1984,Costa Rica,20750,tonnes,Beer of barley
1985,Costa Rica,20800,tonnes,Beer of barley
1986,Costa Rica,32500,tonnes,Beer of barley
1987,Costa Rica,32500,tonnes,Beer of barley
1988,Costa Rica,35750,tonnes,Beer of barley
1989,Costa Rica,32500,tonnes,Beer of barley
1990,Costa Rica,35750,tonnes,Beer of barley
1991,Costa Rica,42250,tonnes,Beer of barley
1992,Costa Rica,32500,tonnes,Beer of barley
1993,Costa Rica,35750,tonnes,Beer of barley
1994,Costa Rica,42250,tonnes,Beer of barley
1995,Costa Rica,42250,tonnes,Beer of barley
1996,Costa Rica,42900,tonnes,Beer of barley
1997,Costa Rica,42900,tonnes,Beer of barley
1998,Costa Rica,43550,tonnes,Beer of barley
1999,Costa Rica,42900,tonnes,Beer of barley
2000,Costa Rica,43550,tonnes,Beer of barley
2001,Costa Rica,44200,tonnes,Beer of barley
2002,Costa Rica,44200,tonnes,Beer of barley
2003,Costa Rica,45500,tonnes,Beer of barley
2004,Costa Rica,45500,tonnes,Beer of barley
2005,Costa Rica,40300,tonnes,Beer of barley
2006,Costa Rica,65000,tonnes,Beer of barley
2007,Costa Rica,65000,tonnes,Beer of barley
2008,Costa Rica,58500,tonnes,Beer of barley
2009,Costa Rica,65000,tonnes,Beer of barley
2010,Costa Rica,62400,tonnes,Beer of barley
2011,Costa Rica,65000,tonnes,Beer of barley
2012,Costa Rica,48750,tonnes,Beer of barley
2013,Costa Rica,54600,tonnes,Beer of barley
2014,Costa Rica,65132,tonnes,Beer of barley
2015,Costa Rica,49164,tonnes,Beer of barley
2016,Costa Rica,69242,tonnes,Beer of barley
2017,Costa Rica,67710,tonnes,Beer of barley
2018,Costa Rica,62169,tonnes,Beer of barley
1961,Costa Rica,6500,tonnes,Sorghum
1962,Costa Rica,10000,tonnes,Sorghum
1963,Costa Rica,6700,tonnes,Sorghum
1964,Costa Rica,11100,tonnes,Sorghum
1965,Costa Rica,6500,tonnes,Sorghum
1966,Costa Rica,9800,tonnes,Sorghum
1967,Costa Rica,9100,tonnes,Sorghum
1968,Costa Rica,9800,tonnes,Sorghum
1969,Costa Rica,8500,tonnes,Sorghum
1970,Costa Rica,11400,tonnes,Sorghum
1971,Costa Rica,11900,tonnes,Sorghum
1972,Costa Rica,12645,tonnes,Sorghum
1973,Costa Rica,16560,tonnes,Sorghum
1974,Costa Rica,14129,tonnes,Sorghum
1975,Costa Rica,19780,tonnes,Sorghum
1976,Costa Rica,30855,tonnes,Sorghum
1977,Costa Rica,40986,tonnes,Sorghum
1978,Costa Rica,52565,tonnes,Sorghum
1979,Costa Rica,33650,tonnes,Sorghum
1980,Costa Rica,41622,tonnes,Sorghum
1981,Costa Rica,30845,tonnes,Sorghum
1982,Costa Rica,27230,tonnes,Sorghum
1983,Costa Rica,31506,tonnes,Sorghum
1984,Costa Rica,37211,tonnes,Sorghum
1985,Costa Rica,37692,tonnes,Sorghum
1986,Costa Rica,37155,tonnes,Sorghum
1987,Costa Rica,18690,tonnes,Sorghum
1988,Costa Rica,11333,tonnes,Sorghum
1989,Costa Rica,5900,tonnes,Sorghum
1990,Costa Rica,2630,tonnes,Sorghum
1991,Costa Rica,640,tonnes,Sorghum
1992,Costa Rica,0,tonnes,Sorghum
1993,Costa Rica,,tonnes,Sorghum
1994,Costa Rica,,tonnes,Sorghum
1995,Costa Rica,,tonnes,Sorghum
1996,Costa Rica,,tonnes,Sorghum
1997,Costa Rica,,tonnes,Sorghum
1998,Costa Rica,,tonnes,Sorghum
1999,Costa Rica,,tonnes,Sorghum
2000,Costa Rica,,tonnes,Sorghum
2001,Costa Rica,,tonnes,Sorghum
2002,Costa Rica,,tonnes,Sorghum
2003,Costa Rica,,tonnes,Sorghum
2004,Costa Rica,,tonnes,Sorghum
2005,Costa Rica,,tonnes,Sorghum
2006,Costa Rica,,tonnes,Sorghum
2007,Costa Rica,,tonnes,Sorghum
2008,Costa Rica,,tonnes,Sorghum
2009,Costa Rica,,tonnes,Sorghum
2010,Costa Rica,,tonnes,Sorghum
2011,Costa Rica,,tonnes,Sorghum
2012,Costa Rica,,tonnes,Sorghum
2013,Costa Rica,,tonnes,Sorghum
2014,Costa Rica,,tonnes,Sorghum
2015,Costa Rica,,tonnes,Sorghum
2016,Costa Rica,,tonnes,Sorghum
2017,Costa Rica,,tonnes,Sorghum
2018,Costa Rica,,tonnes,Sorghum
2019,Costa Rica,,tonnes,Sorghum
1961,Dominican Republic,8707,tonnes,Beer of barley
1962,Dominican Republic,22466,tonnes,Beer of barley
1963,Dominican Republic,28553,tonnes,Beer of barley
1964,Dominican Republic,30212,tonnes,Beer of barley
1965,Dominican Republic,20047,tonnes,Beer of barley
1966,Dominican Republic,20115,tonnes,Beer of barley
1967,Dominican Republic,17637,tonnes,Beer of barley
1968,Dominican Republic,25158,tonnes,Beer of barley
1969,Dominican Republic,31392,tonnes,Beer of barley
1970,Dominican Republic,37411,tonnes,Beer of barley
1971,Dominican Republic,42693,tonnes,Beer of barley
1972,Dominican Republic,48758,tonnes,Beer of barley
1973,Dominican Republic,48394,tonnes,Beer of barley
1974,Dominican Republic,48552,tonnes,Beer of barley
1975,Dominican Republic,44457,tonnes,Beer of barley
1976,Dominican Republic,47545,tonnes,Beer of barley
1977,Dominican Republic,64763,tonnes,Beer of barley
1978,Dominican Republic,79658,tonnes,Beer of barley
1979,Dominican Republic,99100,tonnes,Beer of barley
1980,Dominican Republic,116400,tonnes,Beer of barley
1981,Dominican Republic,128400,tonnes,Beer of barley
1982,Dominican Republic,113100,tonnes,Beer of barley
1983,Dominican Republic,99904,tonnes,Beer of barley
1984,Dominican Republic,94520,tonnes,Beer of barley
1985,Dominican Republic,103786,tonnes,Beer of barley
1986,Dominican Republic,109898,tonnes,Beer of barley
1987,Dominican Republic,120818,tonnes,Beer of barley
1988,Dominican Republic,143509,tonnes,Beer of barley
1989,Dominican Republic,146637,tonnes,Beer of barley
1990,Dominican Republic,137577,tonnes,Beer of barley
1991,Dominican Republic,145942,tonnes,Beer of barley
1992,Dominican Republic,205626,tonnes,Beer of barley
1993,Dominican Republic,183663,tonnes,Beer of barley
1994,Dominican Republic,218957,tonnes,Beer of barley
1995,Dominican Republic,208242,tonnes,Beer of barley
1996,Dominican Republic,219923,tonnes,Beer of barley
1997,Dominican Republic,259323,tonnes,Beer of barley
1998,Dominican Republic,299301,tonnes,Beer of barley
1999,Dominican Republic,330138,tonnes,Beer of barley
2000,Dominican Republic,366926,tonnes,Beer of barley
2001,Dominican Republic,317595,tonnes,Beer of barley
2002,Dominican Republic,335384,tonnes,Beer of barley
2003,Dominican Republic,355262,tonnes,Beer of barley
2004,Dominican Republic,354702,tonnes,Beer of barley
2005,Dominican Republic,454093,tonnes,Beer of barley
2006,Dominican Republic,489177,tonnes,Beer of barley
2007,Dominican Republic,431746,tonnes,Beer of barley
2008,Dominican Republic,460838,tonnes,Beer of barley
2009,Dominican Republic,414209,tonnes,Beer of barley
2010,Dominican Republic,483802,tonnes,Beer of barley
2011,Dominican Republic,488572,tonnes,Beer of barley
2012,Dominican Republic,470338,tonnes,Beer of barley
2013,Dominican Republic,416264,tonnes,Beer of barley
2014,Dominican Republic,439323,tonnes,Beer of barley
2015,Dominican Republic,474454,tonnes,Beer of barley
2016,Dominican Republic,476707,tonnes,Beer of barley
2017,Dominican Republic,491488,tonnes,Beer of barley
2018,Dominican Republic,515424,tonnes,Beer of barley
1961,Dominican Republic,1000,tonnes,Sorghum
1962,Dominican Republic,3000,tonnes,Sorghum
1963,Dominican Republic,5000,tonnes,Sorghum
1964,Dominican Republic,6000,tonnes,Sorghum
1965,Dominican Republic,7000,tonnes,Sorghum
1966,Dominican Republic,8000,tonnes,Sorghum
1967,Dominican Republic,8000,tonnes,Sorghum
1968,Dominican Republic,10000,tonnes,Sorghum
1969,Dominican Republic,12000,tonnes,Sorghum
1970,Dominican Republic,13600,tonnes,Sorghum
1971,Dominican Republic,15000,tonnes,Sorghum
1972,Dominican Republic,16000,tonnes,Sorghum
1973,Dominican Republic,17000,tonnes,Sorghum
1974,Dominican Republic,16900,tonnes,Sorghum
1975,Dominican Republic,17000,tonnes,Sorghum
1976,Dominican Republic,18000,tonnes,Sorghum
1977,Dominican Republic,19000,tonnes,Sorghum
1978,Dominican Republic,12338,tonnes,Sorghum
1979,Dominican Republic,22679,tonnes,Sorghum
1980,Dominican Republic,10819,tonnes,Sorghum
1981,Dominican Republic,19172,tonnes,Sorghum
1982,Dominican Republic,18086,tonnes,Sorghum
1983,Dominican Republic,42446,tonnes,Sorghum
1984,Dominican Republic,42961,tonnes,Sorghum
1985,Dominican Republic,47189,tonnes,Sorghum
1986,Dominican Republic,45585,tonnes,Sorghum
1987,Dominican Republic,48784,tonnes,Sorghum
1988,Dominican Republic,39460,tonnes,Sorghum
1989,Dominican Republic,50874,tonnes,Sorghum
1990,Dominican Republic,20959,tonnes,Sorghum
1991,Dominican Republic,16595,tonnes,Sorghum
1992,Dominican Republic,17348,tonnes,Sorghum
1993,Dominican Republic,15140,tonnes,Sorghum
1994,Dominican Republic,12538,tonnes,Sorghum
1995,Dominican Republic,19405,tonnes,Sorghum
1996,Dominican Republic,12685,tonnes,Sorghum
1997,Dominican Republic,21752,tonnes,Sorghum
1998,Dominican Republic,8072,tonnes,Sorghum
1999,Dominican Republic,7829,tonnes,Sorghum
2000,Dominican Republic,4817,tonnes,Sorghum
2001,Dominican Republic,12620,tonnes,Sorghum
2002,Dominican Republic,5157,tonnes,Sorghum
2003,Dominican Republic,3958,tonnes,Sorghum
2004,Dominican Republic,5644,tonnes,Sorghum
2005,Dominican Republic,1902,tonnes,Sorghum
2006,Dominican Republic,619,tonnes,Sorghum
2007,Dominican Republic,1472,tonnes,Sorghum
2008,Dominican Republic,576,tonnes,Sorghum
2009,Dominican Republic,795,tonnes,Sorghum
2010,Dominican Republic,1150,tonnes,Sorghum
2011,Dominican Republic,2241,tonnes,Sorghum
2012,Dominican Republic,1978,tonnes,Sorghum
2013,Dominican Republic,3898,tonnes,Sorghum
2014,Dominican Republic,1595,tonnes,Sorghum
2015,Dominican Republic,1894,tonnes,Sorghum
2016,Dominican Republic,1135,tonnes,Sorghum
2017,Dominican Republic,1155,tonnes,Sorghum
2018,Dominican Republic,985,tonnes,Sorghum
2019,Dominican Republic,678,tonnes,Sorghum
1961,Ecuador,70352,tonnes,Barley
1962,Ecuador,106056,tonnes,Barley
1963,Ecuador,130020,tonnes,Barley
1964,Ecuador,80788,tonnes,Barley
1965,Ecuador,92983,tonnes,Barley
1966,Ecuador,76886,tonnes,Barley
1967,Ecuador,81421,tonnes,Barley
1968,Ecuador,76008,tonnes,Barley
1969,Ecuador,77659,tonnes,Barley
1970,Ecuador,79887,tonnes,Barley
1971,Ecuador,68691,tonnes,Barley
1972,Ecuador,73387,tonnes,Barley
1973,Ecuador,79383,tonnes,Barley
1974,Ecuador,56148,tonnes,Barley
1975,Ecuador,62801,tonnes,Barley
1976,Ecuador,62872,tonnes,Barley
1977,Ecuador,40776,tonnes,Barley
1978,Ecuador,21760,tonnes,Barley
1979,Ecuador,20718,tonnes,Barley
1980,Ecuador,24350,tonnes,Barley
1981,Ecuador,27090,tonnes,Barley
1982,Ecuador,35435,tonnes,Barley
1983,Ecuador,29659,tonnes,Barley
1984,Ecuador,24952,tonnes,Barley
1985,Ecuador,26723,tonnes,Barley
1986,Ecuador,43831,tonnes,Barley
1987,Ecuador,43480,tonnes,Barley
1988,Ecuador,50820,tonnes,Barley
1989,Ecuador,55937,tonnes,Barley
1990,Ecuador,42249,tonnes,Barley
1991,Ecuador,36248,tonnes,Barley
1992,Ecuador,44908,tonnes,Barley
1993,Ecuador,44309,tonnes,Barley
1994,Ecuador,32406,tonnes,Barley
1995,Ecuador,31683,tonnes,Barley
1996,Ecuador,32935,tonnes,Barley
1997,Ecuador,32362,tonnes,Barley
1998,Ecuador,35777,tonnes,Barley
1999,Ecuador,33629,tonnes,Barley
2000,Ecuador,25121,tonnes,Barley
2001,Ecuador,26361,tonnes,Barley
2002,Ecuador,21240,tonnes,Barley
2003,Ecuador,22763,tonnes,Barley
2004,Ecuador,22037,tonnes,Barley
2005,Ecuador,22914,tonnes,Barley
2006,Ecuador,23438,tonnes,Barley
2007,Ecuador,24762,tonnes,Barley
2008,Ecuador,17954,tonnes,Barley
2009,Ecuador,21423,tonnes,Barley
2010,Ecuador,18733,tonnes,Barley
2011,Ecuador,24704,tonnes,Barley
2012,Ecuador,10962,tonnes,Barley
2013,Ecuador,21154,tonnes,Barley
2014,Ecuador,14490,tonnes,Barley
2015,Ecuador,8927,tonnes,Barley
2016,Ecuador,25414,tonnes,Barley
2017,Ecuador,13513,tonnes,Barley
2018,Ecuador,13674,tonnes,Barley
2019,Ecuador,13450,tonnes,Barley
1961,Ecuador,39000,tonnes,Beer of barley
1962,Ecuador,37800,tonnes,Beer of barley
1963,Ecuador,34500,tonnes,Beer of barley
1964,Ecuador,41700,tonnes,Beer of barley
1965,Ecuador,42500,tonnes,Beer of barley
1966,Ecuador,44557,tonnes,Beer of barley
1967,Ecuador,44062,tonnes,Beer of barley
1968,Ecuador,50200,tonnes,Beer of barley
1969,Ecuador,58888,tonnes,Beer of barley
1970,Ecuador,64697,tonnes,Beer of barley
1971,Ecuador,63431,tonnes,Beer of barley
1972,Ecuador,73959,tonnes,Beer of barley
1973,Ecuador,84817,tonnes,Beer of barley
1974,Ecuador,92357,tonnes,Beer of barley
1975,Ecuador,106016,tonnes,Beer of barley
1976,Ecuador,137041,tonnes,Beer of barley
1977,Ecuador,150745,tonnes,Beer of barley
1978,Ecuador,195700,tonnes,Beer of barley
1979,Ecuador,201000,tonnes,Beer of barley
1980,Ecuador,180000,tonnes,Beer of barley
1981,Ecuador,180000,tonnes,Beer of barley
1982,Ecuador,175500,tonnes,Beer of barley
1983,Ecuador,175500,tonnes,Beer of barley
1984,Ecuador,150000,tonnes,Beer of barley
1985,Ecuador,150000,tonnes,Beer of barley
1986,Ecuador,170000,tonnes,Beer of barley
1987,Ecuador,186000,tonnes,Beer of barley
1988,Ecuador,282000,tonnes,Beer of barley
1989,Ecuador,215000,tonnes,Beer of barley
1990,Ecuador,138000,tonnes,Beer of barley
1991,Ecuador,168000,tonnes,Beer of barley
1992,Ecuador,182600,tonnes,Beer of barley
1993,Ecuador,165000,tonnes,Beer of barley
1994,Ecuador,88000,tonnes,Beer of barley
1995,Ecuador,77000,tonnes,Beer of barley
1996,Ecuador,88000,tonnes,Beer of barley
1997,Ecuador,169000,tonnes,Beer of barley
1998,Ecuador,210000,tonnes,Beer of barley
1999,Ecuador,200000,tonnes,Beer of barley
2000,Ecuador,162000,tonnes,Beer of barley
2001,Ecuador,170000,tonnes,Beer of barley
2002,Ecuador,186000,tonnes,Beer of barley
2003,Ecuador,210000,tonnes,Beer of barley
2004,Ecuador,228000,tonnes,Beer of barley
2005,Ecuador,240000,tonnes,Beer of barley
2006,Ecuador,250000,tonnes,Beer of barley
2007,Ecuador,335000,tonnes,Beer of barley
2008,Ecuador,350000,tonnes,Beer of barley
2009,Ecuador,530000,tonnes,Beer of barley
2010,Ecuador,570000,tonnes,Beer of barley
2011,Ecuador,550000,tonnes,Beer of barley
2012,Ecuador,592500,tonnes,Beer of barley
2013,Ecuador,600000,tonnes,Beer of barley
2014,Ecuador,580000,tonnes,Beer of barley
2015,Ecuador,584000,tonnes,Beer of barley
2016,Ecuador,572000,tonnes,Beer of barley
2017,Ecuador,595000,tonnes,Beer of barley
2018,Ecuador,632000,tonnes,Beer of barley
1976,Ecuador,2639,tonnes,Sorghum
1977,Ecuador,1300,tonnes,Sorghum
1978,Ecuador,133,tonnes,Sorghum
1979,Ecuador,280,tonnes,Sorghum
1980,Ecuador,249,tonnes,Sorghum
1981,Ecuador,644,tonnes,Sorghum
1982,Ecuador,2707,tonnes,Sorghum
1983,Ecuador,387,tonnes,Sorghum
1984,Ecuador,4996,tonnes,Sorghum
1985,Ecuador,26072,tonnes,Sorghum
1986,Ecuador,6491,tonnes,Sorghum
1987,Ecuador,7989,tonnes,Sorghum
1988,Ecuador,4829,tonnes,Sorghum
1989,Ecuador,4441,tonnes,Sorghum
1990,Ecuador,2963,tonnes,Sorghum
1991,Ecuador,6085,tonnes,Sorghum
1992,Ecuador,2498,tonnes,Sorghum
1993,Ecuador,1528,tonnes,Sorghum
1994,Ecuador,2079,tonnes,Sorghum
1995,Ecuador,362,tonnes,Sorghum
1996,Ecuador,2345,tonnes,Sorghum
1997,Ecuador,77,tonnes,Sorghum
1998,Ecuador,2100,tonnes,Sorghum
1999,Ecuador,2100,tonnes,Sorghum
2000,Ecuador,11025,tonnes,Sorghum
2001,Ecuador,10500,tonnes,Sorghum
2002,Ecuador,10000,tonnes,Sorghum
2003,Ecuador,10000,tonnes,Sorghum
2004,Ecuador,10000,tonnes,Sorghum
2005,Ecuador,11000,tonnes,Sorghum
2006,Ecuador,11000,tonnes,Sorghum
2007,Ecuador,12000,tonnes,Sorghum
2008,Ecuador,12000,tonnes,Sorghum
2009,Ecuador,12500,tonnes,Sorghum
2010,Ecuador,12559,tonnes,Sorghum
2011,Ecuador,12970,tonnes,Sorghum
2012,Ecuador,12816,tonnes,Sorghum
2013,Ecuador,13056,tonnes,Sorghum
2014,Ecuador,13322,tonnes,Sorghum
2015,Ecuador,14091,tonnes,Sorghum
2016,Ecuador,13832,tonnes,Sorghum
2017,Ecuador,14023,tonnes,Sorghum
2018,Ecuador,14213,tonnes,Sorghum
2019,Ecuador,14403,tonnes,Sorghum
1961,Ecuador,78170,tonnes,Wheat
1962,Ecuador,67300,tonnes,Wheat
1963,Ecuador,52600,tonnes,Wheat
1964,Ecuador,47200,tonnes,Wheat
1965,Ecuador,61300,tonnes,Wheat
1966,Ecuador,62727,tonnes,Wheat
1967,Ecuador,78543,tonnes,Wheat
1968,Ecuador,82910,tonnes,Wheat
1969,Ecuador,94099,tonnes,Wheat
1970,Ecuador,81000,tonnes,Wheat
1971,Ecuador,68493,tonnes,Wheat
1972,Ecuador,50640,tonnes,Wheat
1973,Ecuador,45189,tonnes,Wheat
1974,Ecuador,54989,tonnes,Wheat
1975,Ecuador,64647,tonnes,Wheat
1976,Ecuador,65000,tonnes,Wheat
1977,Ecuador,39800,tonnes,Wheat
1978,Ecuador,28904,tonnes,Wheat
1979,Ecuador,31248,tonnes,Wheat
1980,Ecuador,31113,tonnes,Wheat
1981,Ecuador,41431,tonnes,Wheat
1982,Ecuador,38538,tonnes,Wheat
1983,Ecuador,26914,tonnes,Wheat
1984,Ecuador,25172,tonnes,Wheat
1985,Ecuador,18464,tonnes,Wheat
1986,Ecuador,33006,tonnes,Wheat
1987,Ecuador,31368,tonnes,Wheat
1988,Ecuador,34198,tonnes,Wheat
1989,Ecuador,25634,tonnes,Wheat
1990,Ecuador,29907,tonnes,Wheat
1991,Ecuador,17059,tonnes,Wheat
1992,Ecuador,23997,tonnes,Wheat
1993,Ecuador,25528,tonnes,Wheat
1994,Ecuador,19836,tonnes,Wheat
1995,Ecuador,19763,tonnes,Wheat
1996,Ecuador,20431,tonnes,Wheat
1997,Ecuador,19302,tonnes,Wheat
1998,Ecuador,19787,tonnes,Wheat
1999,Ecuador,19011,tonnes,Wheat
2000,Ecuador,12958,tonnes,Wheat
2001,Ecuador,13631,tonnes,Wheat
2002,Ecuador,8845,tonnes,Wheat
2003,Ecuador,11052,tonnes,Wheat
2004,Ecuador,10214,tonnes,Wheat
2005,Ecuador,8429,tonnes,Wheat
2006,Ecuador,7577,tonnes,Wheat
2007,Ecuador,9243,tonnes,Wheat
2008,Ecuador,8144,tonnes,Wheat
2009,Ecuador,11314,tonnes,Wheat
2010,Ecuador,7605,tonnes,Wheat
2011,Ecuador,5938,tonnes,Wheat
2012,Ecuador,7450,tonnes,Wheat
2013,Ecuador,5755,tonnes,Wheat
2014,Ecuador,6814,tonnes,Wheat
2015,Ecuador,2053,tonnes,Wheat
2016,Ecuador,6746,tonnes,Wheat
2017,Ecuador,5803,tonnes,Wheat
2018,Ecuador,5398,tonnes,Wheat
2019,Ecuador,5073,tonnes,Wheat
1961,El Salvador,13900,tonnes,Beer of barley
1962,El Salvador,14200,tonnes,Beer of barley
1963,El Salvador,13900,tonnes,Beer of barley
1964,El Salvador,12800,tonnes,Beer of barley
1965,El Salvador,13300,tonnes,Beer of barley
1966,El Salvador,13100,tonnes,Beer of barley
1967,El Salvador,12900,tonnes,Beer of barley
1968,El Salvador,13500,tonnes,Beer of barley
1969,El Salvador,15300,tonnes,Beer of barley
1970,El Salvador,19700,tonnes,Beer of barley
1971,El Salvador,20400,tonnes,Beer of barley
1972,El Salvador,22900,tonnes,Beer of barley
1973,El Salvador,23738,tonnes,Beer of barley
1974,El Salvador,32932,tonnes,Beer of barley
1975,El Salvador,38639,tonnes,Beer of barley
1976,El Salvador,48444,tonnes,Beer of barley
1977,El Salvador,55800,tonnes,Beer of barley
1978,El Salvador,61932,tonnes,Beer of barley
1979,El Salvador,34406,tonnes,Beer of barley
1980,El Salvador,31997,tonnes,Beer of barley
