Year,Nation,Production Quantity,Unit,Item
1991,Haiti,190000,tonnes,Maize
1992,Haiti,226318,tonnes,Maize
1993,Haiti,210000,tonnes,Maize
1994,Haiti,230000,tonnes,Maize
1995,Haiti,220000,tonnes,Maize
1996,Haiti,204058,tonnes,Maize
1997,Haiti,230000,tonnes,Maize
1998,Haiti,206096,tonnes,Maize
1999,Haiti,250000,tonnes,Maize
2000,Haiti,202500,tonnes,Maize
2001,Haiti,180000,tonnes,Maize
2002,Haiti,179400,tonnes,Maize
2003,Haiti,182000,tonnes,Maize
2004,Haiti,198000,tonnes,Maize
2005,Haiti,200500,tonnes,Maize
2006,Haiti,205000,tonnes,Maize
2007,Haiti,270000,tonnes,Maize
2008,Haiti,210000,tonnes,Maize
2009,Haiti,303700,tonnes,Maize
2010,Haiti,340000,tonnes,Maize
2011,Haiti,360000,tonnes,Maize
2012,Haiti,201792,tonnes,Maize
2013,Haiti,335885,tonnes,Maize
2014,Haiti,320747,tonnes,Maize
2015,Haiti,273455,tonnes,Maize
2016,Haiti,262602,tonnes,Maize
2017,Haiti,225000,tonnes,Maize
2018,Haiti,234033,tonnes,Maize
2019,Haiti,220000,tonnes,Maize
1961,Honduras,258402,tonnes,Maize
1962,Honduras,280399,tonnes,Maize
1963,Honduras,284233,tonnes,Maize
1964,Honduras,332768,tonnes,Maize
1965,Honduras,333768,tonnes,Maize
1966,Honduras,334681,tonnes,Maize
1967,Honduras,335655,tonnes,Maize
1968,Honduras,336631,tonnes,Maize
1969,Honduras,337610,tonnes,Maize
1970,Honduras,338591,tonnes,Maize
1971,Honduras,339576,tonnes,Maize
1972,Honduras,340563,tonnes,Maize
1973,Honduras,342561,tonnes,Maize
1974,Honduras,343557,tonnes,Maize
1975,Honduras,358129,tonnes,Maize
1976,Honduras,388566,tonnes,Maize
1977,Honduras,438518,tonnes,Maize
1978,Honduras,454572,tonnes,Maize
1979,Honduras,353979,tonnes,Maize
1980,Honduras,387424,tonnes,Maize
1981,Honduras,480672,tonnes,Maize
1982,Honduras,365662,tonnes,Maize
1983,Honduras,458149,tonnes,Maize
1984,Honduras,502249,tonnes,Maize
1985,Honduras,423075,tonnes,Maize
1986,Honduras,483064,tonnes,Maize
1987,Honduras,522173,tonnes,Maize
1988,Honduras,440489,tonnes,Maize
1989,Honduras,509656,tonnes,Maize
1990,Honduras,557969,tonnes,Maize
1991,Honduras,566174,tonnes,Maize
1992,Honduras,561206,tonnes,Maize
1993,Honduras,588998,tonnes,Maize
1994,Honduras,583329,tonnes,Maize
1995,Honduras,672061,tonnes,Maize
1996,Honduras,657768,tonnes,Maize
1997,Honduras,609627,tonnes,Maize
1998,Honduras,471327,tonnes,Maize
1999,Honduras,477511,tonnes,Maize
2000,Honduras,533598,tonnes,Maize
2001,Honduras,516079,tonnes,Maize
2002,Honduras,503561,tonnes,Maize
2003,Honduras,514153,tonnes,Maize
2004,Honduras,445110,tonnes,Maize
2005,Honduras,467741,tonnes,Maize
2006,Honduras,501583,tonnes,Maize
2007,Honduras,634881,tonnes,Maize
2008,Honduras,536277,tonnes,Maize
2009,Honduras,587235,tonnes,Maize
2010,Honduras,548223,tonnes,Maize
2011,Honduras,544965,tonnes,Maize
2012,Honduras,524463,tonnes,Maize
2013,Honduras,599382,tonnes,Maize
2014,Honduras,565500,tonnes,Maize
2015,Honduras,633390,tonnes,Maize
2016,Honduras,613334,tonnes,Maize
2017,Honduras,683734,tonnes,Maize
2018,Honduras,713142,tonnes,Maize
2019,Honduras,595479,tonnes,Maize
1961,Honduras,668,tonnes,"Oil, maize"
1962,Honduras,707,tonnes,"Oil, maize"
1963,Honduras,713,tonnes,"Oil, maize"
1964,Honduras,748,tonnes,"Oil, maize"
1965,Honduras,798,tonnes,"Oil, maize"
1966,Honduras,870,tonnes,"Oil, maize"
1967,Honduras,881,tonnes,"Oil, maize"
1968,Honduras,919,tonnes,"Oil, maize"
1969,Honduras,940,tonnes,"Oil, maize"
1970,Honduras,960,tonnes,"Oil, maize"
1971,Honduras,967,tonnes,"Oil, maize"
1972,Honduras,976,tonnes,"Oil, maize"
1973,Honduras,1011,tonnes,"Oil, maize"
1974,Honduras,995,tonnes,"Oil, maize"
1975,Honduras,1110,tonnes,"Oil, maize"
1976,Honduras,1129,tonnes,"Oil, maize"
1977,Honduras,1162,tonnes,"Oil, maize"
1978,Honduras,1167,tonnes,"Oil, maize"
1979,Honduras,1201,tonnes,"Oil, maize"
1980,Honduras,1252,tonnes,"Oil, maize"
1981,Honduras,1286,tonnes,"Oil, maize"
1982,Honduras,1287,tonnes,"Oil, maize"
1983,Honduras,1376,tonnes,"Oil, maize"
1984,Honduras,1395,tonnes,"Oil, maize"
1985,Honduras,1479,tonnes,"Oil, maize"
1986,Honduras,1515,tonnes,"Oil, maize"
1987,Honduras,1554,tonnes,"Oil, maize"
1988,Honduras,1551,tonnes,"Oil, maize"
1989,Honduras,1639,tonnes,"Oil, maize"
1990,Honduras,1784,tonnes,"Oil, maize"
1991,Honduras,1813,tonnes,"Oil, maize"
1992,Honduras,1756,tonnes,"Oil, maize"
1993,Honduras,1643,tonnes,"Oil, maize"
1994,Honduras,1732,tonnes,"Oil, maize"
1995,Honduras,1882,tonnes,"Oil, maize"
1996,Honduras,1722,tonnes,"Oil, maize"
1997,Honduras,1543,tonnes,"Oil, maize"
1998,Honduras,1752,tonnes,"Oil, maize"
1999,Honduras,1691,tonnes,"Oil, maize"
2000,Honduras,1729,tonnes,"Oil, maize"
2001,Honduras,1767,tonnes,"Oil, maize"
2002,Honduras,1873,tonnes,"Oil, maize"
2003,Honduras,1858,tonnes,"Oil, maize"
2004,Honduras,1809,tonnes,"Oil, maize"
2005,Honduras,1666,tonnes,"Oil, maize"
2006,Honduras,1610,tonnes,"Oil, maize"
2007,Honduras,1702,tonnes,"Oil, maize"
2008,Honduras,1751,tonnes,"Oil, maize"
2009,Honduras,1994,tonnes,"Oil, maize"
2010,Honduras,2024,tonnes,"Oil, maize"
2011,Honduras,2057,tonnes,"Oil, maize"
2012,Honduras,2103,tonnes,"Oil, maize"
2013,Honduras,2129,tonnes,"Oil, maize"
2014,Honduras,4776,tonnes,"Oil, maize"
2015,Honduras,7335,tonnes,"Oil, maize"
2016,Honduras,7393,tonnes,"Oil, maize"
2017,Honduras,7670,tonnes,"Oil, maize"
2018,Honduras,7729,tonnes,"Oil, maize"
1961,Jamaica,3556,tonnes,Maize
1962,Jamaica,3861,tonnes,Maize
1963,Jamaica,3942,tonnes,Maize
1964,Jamaica,4572,tonnes,Maize
1965,Jamaica,3556,tonnes,Maize
1966,Jamaica,4989,tonnes,Maize
1967,Jamaica,3647,tonnes,Maize
1968,Jamaica,3112,tonnes,Maize
1969,Jamaica,3876,tonnes,Maize
1970,Jamaica,4401,tonnes,Maize
1971,Jamaica,5098,tonnes,Maize
1972,Jamaica,4318,tonnes,Maize
1973,Jamaica,3896,tonnes,Maize
1974,Jamaica,9842,tonnes,Maize
1975,Jamaica,11185,tonnes,Maize
1976,Jamaica,11093,tonnes,Maize
1977,Jamaica,9242,tonnes,Maize
1978,Jamaica,7864,tonnes,Maize
1979,Jamaica,6092,tonnes,Maize
1980,Jamaica,4393,tonnes,Maize
1981,Jamaica,4514,tonnes,Maize
1982,Jamaica,3094,tonnes,Maize
1983,Jamaica,3653,tonnes,Maize
1984,Jamaica,3680,tonnes,Maize
1985,Jamaica,3893,tonnes,Maize
1986,Jamaica,4559,tonnes,Maize
1987,Jamaica,3969,tonnes,Maize
1988,Jamaica,2062,tonnes,Maize
1989,Jamaica,2915,tonnes,Maize
1990,Jamaica,2161,tonnes,Maize
1991,Jamaica,2904,tonnes,Maize
1992,Jamaica,3828,tonnes,Maize
1993,Jamaica,3295,tonnes,Maize
1994,Jamaica,3828,tonnes,Maize
1995,Jamaica,3741,tonnes,Maize
1996,Jamaica,4037,tonnes,Maize
1997,Jamaica,3121,tonnes,Maize
1998,Jamaica,2198,tonnes,Maize
1999,Jamaica,2133,tonnes,Maize
2000,Jamaica,1769,tonnes,Maize
2001,Jamaica,2083,tonnes,Maize
2002,Jamaica,1755,tonnes,Maize
2003,Jamaica,2043,tonnes,Maize
2004,Jamaica,1601,tonnes,Maize
2005,Jamaica,1926,tonnes,Maize
2006,Jamaica,1893,tonnes,Maize
2007,Jamaica,1673,tonnes,Maize
2008,Jamaica,1897,tonnes,Maize
2009,Jamaica,2359,tonnes,Maize
2010,Jamaica,2362,tonnes,Maize
2011,Jamaica,2733,tonnes,Maize
2012,Jamaica,2820,tonnes,Maize
2013,Jamaica,2954,tonnes,Maize
2014,Jamaica,2490,tonnes,Maize
2015,Jamaica,2347,tonnes,Maize
2016,Jamaica,2340,tonnes,Maize
2017,Jamaica,2539,tonnes,Maize
2018,Jamaica,2177,tonnes,Maize
2019,Jamaica,2058,tonnes,Maize
1961,Jamaica,20,tonnes,"Maize, green"
1962,Jamaica,30,tonnes,"Maize, green"
1963,Jamaica,40,tonnes,"Maize, green"
1964,Jamaica,45,tonnes,"Maize, green"
1965,Jamaica,51,tonnes,"Maize, green"
1966,Jamaica,84,tonnes,"Maize, green"
1967,Jamaica,65,tonnes,"Maize, green"
1968,Jamaica,67,tonnes,"Maize, green"
1969,Jamaica,21,tonnes,"Maize, green"
1970,Jamaica,25,tonnes,"Maize, green"
1971,Jamaica,38,tonnes,"Maize, green"
1972,Jamaica,73,tonnes,"Maize, green"
1973,Jamaica,12,tonnes,"Maize, green"
1974,Jamaica,33,tonnes,"Maize, green"
1975,Jamaica,25,tonnes,"Maize, green"
1976,Jamaica,0,tonnes,"Maize, green"
1977,Jamaica,5,tonnes,"Maize, green"
1990,Jamaica,0,tonnes,"Maize, green"
1991,Jamaica,25,tonnes,"Maize, green"
1992,Jamaica,22,tonnes,"Maize, green"
1993,Jamaica,4,tonnes,"Maize, green"
1994,Jamaica,53,tonnes,"Maize, green"
1995,Jamaica,3,tonnes,"Maize, green"
1996,Jamaica,7,tonnes,"Maize, green"
1997,Jamaica,6,tonnes,"Maize, green"
1998,Jamaica,6,tonnes,"Maize, green"
1999,Jamaica,6,tonnes,"Maize, green"
2000,Jamaica,6,tonnes,"Maize, green"
2001,Jamaica,6,tonnes,"Maize, green"
2002,Jamaica,6,tonnes,"Maize, green"
2003,Jamaica,6,tonnes,"Maize, green"
2004,Jamaica,24,tonnes,"Maize, green"
2005,Jamaica,34,tonnes,"Maize, green"
2006,Jamaica,60,tonnes,"Maize, green"
2007,Jamaica,55,tonnes,"Maize, green"
2008,Jamaica,60,tonnes,"Maize, green"
2009,Jamaica,49,tonnes,"Maize, green"
2010,Jamaica,43,tonnes,"Maize, green"
2011,Jamaica,47,tonnes,"Maize, green"
2012,Jamaica,48,tonnes,"Maize, green"
2013,Jamaica,50,tonnes,"Maize, green"
2014,Jamaica,52,tonnes,"Maize, green"
2015,Jamaica,55,tonnes,"Maize, green"
2016,Jamaica,57,tonnes,"Maize, green"
2017,Jamaica,58,tonnes,"Maize, green"
2018,Jamaica,60,tonnes,"Maize, green"
2019,Jamaica,62,tonnes,"Maize, green"
1961,Mexico,6246106,tonnes,Maize
1962,Mexico,6337359,tonnes,Maize
1963,Mexico,6870201,tonnes,Maize
1964,Mexico,8454046,tonnes,Maize
1965,Mexico,8936381,tonnes,Maize
1966,Mexico,9271485,tonnes,Maize
1967,Mexico,8603279,tonnes,Maize
1968,Mexico,9061823,tonnes,Maize
1969,Mexico,8410891,tonnes,Maize
1970,Mexico,8879385,tonnes,Maize
1971,Mexico,9785734,tonnes,Maize
1972,Mexico,9222837,tonnes,Maize
1973,Mexico,8609132,tonnes,Maize
1974,Mexico,7847763,tonnes,Maize
1975,Mexico,8448708,tonnes,Maize
1976,Mexico,8017294,tonnes,Maize
1977,Mexico,10137914,tonnes,Maize
1978,Mexico,10930077,tonnes,Maize
1979,Mexico,8457899,tonnes,Maize
1980,Mexico,12374400,tonnes,Maize
1981,Mexico,13988074,tonnes,Maize
1982,Mexico,10119665,tonnes,Maize
1983,Mexico,13188000,tonnes,Maize
1984,Mexico,12788809,tonnes,Maize
1985,Mexico,14103454,tonnes,Maize
1986,Mexico,11909708,tonnes,Maize
1987,Mexico,11606945,tonnes,Maize
1988,Mexico,10592291,tonnes,Maize
1989,Mexico,10952847,tonnes,Maize
1990,Mexico,14635439,tonnes,Maize
1991,Mexico,14251500,tonnes,Maize
1992,Mexico,16929344,tonnes,Maize
1993,Mexico,18125264,tonnes,Maize
1994,Mexico,18235826,tonnes,Maize
1995,Mexico,18352856,tonnes,Maize
1996,Mexico,18023626,tonnes,Maize
1997,Mexico,17656258,tonnes,Maize
1998,Mexico,18454710,tonnes,Maize
1999,Mexico,17706376,tonnes,Maize
2000,Mexico,17556900,tonnes,Maize
2001,Mexico,20134300,tonnes,Maize
2002,Mexico,19297800,tonnes,Maize
2003,Mexico,20701400,tonnes,Maize
2004,Mexico,21670200,tonnes,Maize
2005,Mexico,19338700,tonnes,Maize
2006,Mexico,21893209,tonnes,Maize
2007,Mexico,23512752,tonnes,Maize
2008,Mexico,24320100,tonnes,Maize
2009,Mexico,20142816,tonnes,Maize
2010,Mexico,23301879,tonnes,Maize
2011,Mexico,17635417,tonnes,Maize
2012,Mexico,22069254,tonnes,Maize
2013,Mexico,22663953,tonnes,Maize
2014,Mexico,23273257,tonnes,Maize
2015,Mexico,24694046,tonnes,Maize
2016,Mexico,28250160,tonnes,Maize
2017,Mexico,27763203,tonnes,Maize
2018,Mexico,27169400,tonnes,Maize
2019,Mexico,27228242,tonnes,Maize
1961,Mexico,,tonnes,"Maize, green"
1962,Mexico,,tonnes,"Maize, green"
1963,Mexico,,tonnes,"Maize, green"
1964,Mexico,,tonnes,"Maize, green"
1965,Mexico,,tonnes,"Maize, green"
1966,Mexico,,tonnes,"Maize, green"
1967,Mexico,,tonnes,"Maize, green"
1968,Mexico,,tonnes,"Maize, green"
1969,Mexico,,tonnes,"Maize, green"
1970,Mexico,,tonnes,"Maize, green"
1971,Mexico,,tonnes,"Maize, green"
1972,Mexico,,tonnes,"Maize, green"
1973,Mexico,,tonnes,"Maize, green"
1974,Mexico,,tonnes,"Maize, green"
1975,Mexico,,tonnes,"Maize, green"
1976,Mexico,,tonnes,"Maize, green"
1977,Mexico,,tonnes,"Maize, green"
1978,Mexico,,tonnes,"Maize, green"
1979,Mexico,,tonnes,"Maize, green"
1980,Mexico,98211,tonnes,"Maize, green"
1981,Mexico,49114,tonnes,"Maize, green"
1982,Mexico,138553,tonnes,"Maize, green"
1983,Mexico,172898,tonnes,"Maize, green"
1984,Mexico,174670,tonnes,"Maize, green"
1985,Mexico,177786,tonnes,"Maize, green"
1986,Mexico,188545,tonnes,"Maize, green"
1987,Mexico,139874,tonnes,"Maize, green"
1988,Mexico,160405,tonnes,"Maize, green"
1989,Mexico,189536,tonnes,"Maize, green"
1990,Mexico,165821,tonnes,"Maize, green"
1991,Mexico,203934,tonnes,"Maize, green"
1992,Mexico,183611,tonnes,"Maize, green"
1993,Mexico,181080,tonnes,"Maize, green"
1994,Mexico,244297,tonnes,"Maize, green"
1995,Mexico,209246,tonnes,"Maize, green"
1996,Mexico,184557,tonnes,"Maize, green"
1997,Mexico,192540,tonnes,"Maize, green"
1998,Mexico,251762,tonnes,"Maize, green"
1999,Mexico,308770,tonnes,"Maize, green"
2000,Mexico,342635,tonnes,"Maize, green"
2001,Mexico,461698,tonnes,"Maize, green"
2002,Mexico,522850,tonnes,"Maize, green"
2003,Mexico,503407,tonnes,"Maize, green"
2004,Mexico,589615,tonnes,"Maize, green"
2005,Mexico,627279,tonnes,"Maize, green"
2006,Mexico,648238,tonnes,"Maize, green"
2007,Mexico,585596,tonnes,"Maize, green"
2008,Mexico,610593,tonnes,"Maize, green"
2009,Mexico,600057,tonnes,"Maize, green"
2010,Mexico,627092,tonnes,"Maize, green"
2011,Mexico,672311,tonnes,"Maize, green"
2012,Mexico,765545,tonnes,"Maize, green"
2013,Mexico,756838,tonnes,"Maize, green"
2014,Mexico,811049,tonnes,"Maize, green"
2015,Mexico,853298,tonnes,"Maize, green"
2016,Mexico,898793,tonnes,"Maize, green"
2017,Mexico,999105,tonnes,"Maize, green"
2018,Mexico,1058980,tonnes,"Maize, green"
2019,Mexico,971444,tonnes,"Maize, green"
1961,Mexico,1500,tonnes,"Oil, maize"
1962,Mexico,1500,tonnes,"Oil, maize"
1963,Mexico,1700,tonnes,"Oil, maize"
1964,Mexico,1800,tonnes,"Oil, maize"
1965,Mexico,1800,tonnes,"Oil, maize"
1966,Mexico,2000,tonnes,"Oil, maize"
1967,Mexico,2500,tonnes,"Oil, maize"
1968,Mexico,2700,tonnes,"Oil, maize"
1969,Mexico,2800,tonnes,"Oil, maize"
1970,Mexico,2800,tonnes,"Oil, maize"
1971,Mexico,2900,tonnes,"Oil, maize"
1972,Mexico,3000,tonnes,"Oil, maize"
1973,Mexico,3000,tonnes,"Oil, maize"
1974,Mexico,3297,tonnes,"Oil, maize"
1975,Mexico,2800,tonnes,"Oil, maize"
1976,Mexico,2821,tonnes,"Oil, maize"
1977,Mexico,2700,tonnes,"Oil, maize"
1978,Mexico,2604,tonnes,"Oil, maize"
1979,Mexico,2520,tonnes,"Oil, maize"
1980,Mexico,2617,tonnes,"Oil, maize"
1981,Mexico,2823,tonnes,"Oil, maize"
1982,Mexico,4440,tonnes,"Oil, maize"
1983,Mexico,3485,tonnes,"Oil, maize"
1984,Mexico,3000,tonnes,"Oil, maize"
1985,Mexico,7000,tonnes,"Oil, maize"
1986,Mexico,10400,tonnes,"Oil, maize"
1987,Mexico,19845,tonnes,"Oil, maize"
1988,Mexico,25733,tonnes,"Oil, maize"
1989,Mexico,11113,tonnes,"Oil, maize"
1990,Mexico,7391,tonnes,"Oil, maize"
1991,Mexico,7390,tonnes,"Oil, maize"
1992,Mexico,7295,tonnes,"Oil, maize"
1993,Mexico,7835,tonnes,"Oil, maize"
1994,Mexico,15600,tonnes,"Oil, maize"
1995,Mexico,16300,tonnes,"Oil, maize"
1996,Mexico,17100,tonnes,"Oil, maize"
1997,Mexico,15000,tonnes,"Oil, maize"
1998,Mexico,17000,tonnes,"Oil, maize"
1999,Mexico,18000,tonnes,"Oil, maize"
2000,Mexico,18000,tonnes,"Oil, maize"
2001,Mexico,16400,tonnes,"Oil, maize"
2002,Mexico,16200,tonnes,"Oil, maize"
2003,Mexico,17200,tonnes,"Oil, maize"
2004,Mexico,18200,tonnes,"Oil, maize"
2005,Mexico,19200,tonnes,"Oil, maize"
2006,Mexico,20200,tonnes,"Oil, maize"
2007,Mexico,21200,tonnes,"Oil, maize"
2008,Mexico,22100,tonnes,"Oil, maize"
2009,Mexico,22900,tonnes,"Oil, maize"
2010,Mexico,23800,tonnes,"Oil, maize"
2011,Mexico,24400,tonnes,"Oil, maize"
2012,Mexico,25600,tonnes,"Oil, maize"
2013,Mexico,26100,tonnes,"Oil, maize"
2014,Mexico,23081,tonnes,"Oil, maize"
2015,Mexico,22902,tonnes,"Oil, maize"
2016,Mexico,25144,tonnes,"Oil, maize"
2017,Mexico,29615,tonnes,"Oil, maize"
2018,Mexico,31086,tonnes,"Oil, maize"
1961,Nicaragua,140200,tonnes,Maize
1962,Nicaragua,149900,tonnes,Maize
1963,Nicaragua,142378,tonnes,Maize
1964,Nicaragua,158100,tonnes,Maize
1965,Nicaragua,171300,tonnes,Maize
1966,Nicaragua,176000,tonnes,Maize
1967,Nicaragua,202300,tonnes,Maize
1968,Nicaragua,215900,tonnes,Maize
1969,Nicaragua,233700,tonnes,Maize
1970,Nicaragua,236200,tonnes,Maize
1971,Nicaragua,242700,tonnes,Maize
1972,Nicaragua,130800,tonnes,Maize
1973,Nicaragua,191190,tonnes,Maize
1974,Nicaragua,203044,tonnes,Maize
1975,Nicaragua,192105,tonnes,Maize
1976,Nicaragua,201080,tonnes,Maize
1977,Nicaragua,181330,tonnes,Maize
1978,Nicaragua,254150,tonnes,Maize
1979,Nicaragua,172700,tonnes,Maize
1980,Nicaragua,181605,tonnes,Maize
1981,Nicaragua,193154,tonnes,Maize
1982,Nicaragua,190495,tonnes,Maize
1983,Nicaragua,163411,tonnes,Maize
1984,Nicaragua,204869,tonnes,Maize
1985,Nicaragua,207800,tonnes,Maize
1986,Nicaragua,192396,tonnes,Maize
1987,Nicaragua,216365,tonnes,Maize
1988,Nicaragua,283400,tonnes,Maize
1989,Nicaragua,302310,tonnes,Maize
1990,Nicaragua,293030,tonnes,Maize
1991,Nicaragua,198900,tonnes,Maize
1992,Nicaragua,252000,tonnes,Maize
1993,Nicaragua,284364,tonnes,Maize
1994,Nicaragua,241310,tonnes,Maize
1995,Nicaragua,330845,tonnes,Maize
1996,Nicaragua,322877,tonnes,Maize
1997,Nicaragua,264068,tonnes,Maize
1998,Nicaragua,300469,tonnes,Maize
1999,Nicaragua,290777,tonnes,Maize
2000,Nicaragua,412195,tonnes,Maize
2001,Nicaragua,419863,tonnes,Maize
2002,Nicaragua,499455,tonnes,Maize
2003,Nicaragua,588599,tonnes,Maize
2004,Nicaragua,443730,tonnes,Maize
2005,Nicaragua,555595,tonnes,Maize
2006,Nicaragua,501890,tonnes,Maize
2007,Nicaragua,486672,tonnes,Maize
2008,Nicaragua,423881,tonnes,Maize
2009,Nicaragua,522024,tonnes,Maize
2010,Nicaragua,456974,tonnes,Maize
2011,Nicaragua,504079,tonnes,Maize
2012,Nicaragua,465293,tonnes,Maize
2013,Nicaragua,493449,tonnes,Maize
2014,Nicaragua,360503,tonnes,Maize
2015,Nicaragua,291383,tonnes,Maize
2016,Nicaragua,410622,tonnes,Maize
2017,Nicaragua,408415,tonnes,Maize
2018,Nicaragua,395226,tonnes,Maize
2019,Nicaragua,400146,tonnes,Maize
1961,Panama,73982,tonnes,Maize
1962,Panama,71887,tonnes,Maize
1963,Panama,75851,tonnes,Maize
1964,Panama,81902,tonnes,Maize
1965,Panama,84374,tonnes,Maize
1966,Panama,84370,tonnes,Maize
1967,Panama,88883,tonnes,Maize
1968,Panama,83739,tonnes,Maize
1969,Panama,87504,tonnes,Maize
1970,Panama,56419,tonnes,Maize
1971,Panama,54078,tonnes,Maize
1972,Panama,44348,tonnes,Maize
1973,Panama,54795,tonnes,Maize
1974,Panama,59363,tonnes,Maize
1975,Panama,65212,tonnes,Maize
1976,Panama,63971,tonnes,Maize
1977,Panama,79698,tonnes,Maize
1978,Panama,64489,tonnes,Maize
1979,Panama,64211,tonnes,Maize
1980,Panama,55021,tonnes,Maize
1981,Panama,56970,tonnes,Maize
1982,Panama,61902,tonnes,Maize
1983,Panama,73986,tonnes,Maize
1984,Panama,70589,tonnes,Maize
1985,Panama,96083,tonnes,Maize
1986,Panama,92510,tonnes,Maize
1987,Panama,98218,tonnes,Maize
1988,Panama,92466,tonnes,Maize
1989,Panama,90248,tonnes,Maize
1990,Panama,99284,tonnes,Maize
1991,Panama,102418,tonnes,Maize
1992,Panama,105303,tonnes,Maize
1993,Panama,104623,tonnes,Maize
1994,Panama,105897,tonnes,Maize
1995,Panama,108016,tonnes,Maize
1996,Panama,105181,tonnes,Maize
1997,Panama,64284,tonnes,Maize
1998,Panama,88556,tonnes,Maize
1999,Panama,80265,tonnes,Maize
2000,Panama,84605,tonnes,Maize
2001,Panama,77194,tonnes,Maize
2002,Panama,79552,tonnes,Maize
2003,Panama,92893,tonnes,Maize
2004,Panama,91024,tonnes,Maize
2005,Panama,81376,tonnes,Maize
2006,Panama,88856,tonnes,Maize
2007,Panama,80600,tonnes,Maize
2008,Panama,76708,tonnes,Maize
2009,Panama,85785,tonnes,Maize
2010,Panama,66721,tonnes,Maize
2011,Panama,105426,tonnes,Maize
2012,Panama,117591,tonnes,Maize
2013,Panama,131657,tonnes,Maize
2014,Panama,140571,tonnes,Maize
2015,Panama,102582,tonnes,Maize
2016,Panama,127799,tonnes,Maize
2017,Panama,116151,tonnes,Maize
2018,Panama,111973,tonnes,Maize
2019,Panama,110000,tonnes,Maize
1990,Panama,,tonnes,"Oil, maize"
1991,Panama,,tonnes,"Oil, maize"
1992,Panama,,tonnes,"Oil, maize"
1993,Panama,,tonnes,"Oil, maize"
1994,Panama,,tonnes,"Oil, maize"
1995,Panama,,tonnes,"Oil, maize"
1996,Panama,,tonnes,"Oil, maize"
1997,Panama,,tonnes,"Oil, maize"
1998,Panama,,tonnes,"Oil, maize"
1999,Panama,,tonnes,"Oil, maize"
2000,Panama,,tonnes,"Oil, maize"
2001,Panama,,tonnes,"Oil, maize"
2002,Panama,,tonnes,"Oil, maize"
2003,Panama,,tonnes,"Oil, maize"
2004,Panama,,tonnes,"Oil, maize"
2005,Panama,,tonnes,"Oil, maize"
2006,Panama,,tonnes,"Oil, maize"
2007,Panama,,tonnes,"Oil, maize"
2008,Panama,,tonnes,"Oil, maize"
2009,Panama,,tonnes,"Oil, maize"
2010,Panama,,tonnes,"Oil, maize"
2011,Panama,,tonnes,"Oil, maize"
2012,Panama,137,tonnes,"Oil, maize"
2013,Panama,162,tonnes,"Oil, maize"
2014,Panama,153,tonnes,"Oil, maize"
2015,Panama,149,tonnes,"Oil, maize"
2016,Panama,119,tonnes,"Oil, maize"
2017,Panama,230,tonnes,"Oil, maize"
1961,Paraguay,110000,tonnes,Maize
1962,Paraguay,123500,tonnes,Maize
1963,Paraguay,120000,tonnes,Maize
1964,Paraguay,206000,tonnes,Maize
1965,Paraguay,210000,tonnes,Maize
1966,Paraguay,165500,tonnes,Maize
1967,Paraguay,225000,tonnes,Maize
1968,Paraguay,180000,tonnes,Maize
1969,Paraguay,153000,tonnes,Maize
1970,Paraguay,220000,tonnes,Maize
1971,Paraguay,230500,tonnes,Maize
1972,Paraguay,209300,tonnes,Maize
1973,Paraguay,246000,tonnes,Maize
1974,Paraguay,281595,tonnes,Maize
1975,Paraguay,300754,tonnes,Maize
1976,Paraguay,351458,tonnes,Maize
1977,Paraguay,400983,tonnes,Maize
1978,Paraguay,355400,tonnes,Maize
1979,Paraguay,340000,tonnes,Maize
1980,Paraguay,351000,tonnes,Maize
1981,Paraguay,314000,tonnes,Maize
1982,Paraguay,344000,tonnes,Maize
1983,Paraguay,262000,tonnes,Maize
1984,Paraguay,241000,tonnes,Maize
1985,Paraguay,265000,tonnes,Maize
1986,Paraguay,262000,tonnes,Maize
1987,Paraguay,290543,tonnes,Maize
1988,Paraguay,348071,tonnes,Maize
1989,Paraguay,367955,tonnes,Maize
1990,Paraguay,420019,tonnes,Maize
1991,Paraguay,401339,tonnes,Maize
1992,Paraguay,449700,tonnes,Maize
1993,Paraguay,439130,tonnes,Maize
1994,Paraguay,461665,tonnes,Maize
1995,Paraguay,816018,tonnes,Maize
1996,Paraguay,653731,tonnes,Maize
1997,Paraguay,1054938,tonnes,Maize
1998,Paraguay,873216,tonnes,Maize
1999,Paraguay,816545,tonnes,Maize
2000,Paraguay,647270,tonnes,Maize
2001,Paraguay,947167,tonnes,Maize
2002,Paraguay,867270,tonnes,Maize
2003,Paraguay,1055536,tonnes,Maize
2004,Paraguay,1120000,tonnes,Maize
2005,Paraguay,830000,tonnes,Maize
2006,Paraguay,1652688,tonnes,Maize
2007,Paraguay,2008943,tonnes,Maize
2008,Paraguay,2471711,tonnes,Maize
2009,Paraguay,1857840,tonnes,Maize
2010,Paraguay,3108821,tonnes,Maize
2011,Paraguay,3345877,tonnes,Maize
2012,Paraguay,3079525,tonnes,Maize
2013,Paraguay,4120000,tonnes,Maize
2014,Paraguay,3200000,tonnes,Maize
2015,Paraguay,4985881,tonnes,Maize
2016,Paraguay,5152320,tonnes,Maize
2017,Paraguay,5155900,tonnes,Maize
2018,Paraguay,5344650,tonnes,Maize
2019,Paraguay,5576900,tonnes,Maize
1961,Peru,340037,tonnes,Maize
1962,Peru,357274,tonnes,Maize
