Year,Nation,Production Quantity,Unit,Item
1969,El Salvador,1115,tonnes,"Tobacco, unmanufactured"
1970,El Salvador,1130,tonnes,"Tobacco, unmanufactured"
1971,El Salvador,1800,tonnes,"Tobacco, unmanufactured"
1972,El Salvador,1800,tonnes,"Tobacco, unmanufactured"
1973,El Salvador,1865,tonnes,"Tobacco, unmanufactured"
1974,El Salvador,1955,tonnes,"Tobacco, unmanufactured"
1975,El Salvador,2887,tonnes,"Tobacco, unmanufactured"
1976,El Salvador,2249,tonnes,"Tobacco, unmanufactured"
1977,El Salvador,2106,tonnes,"Tobacco, unmanufactured"
1978,El Salvador,2280,tonnes,"Tobacco, unmanufactured"
1979,El Salvador,4025,tonnes,"Tobacco, unmanufactured"
1980,El Salvador,4025,tonnes,"Tobacco, unmanufactured"
1981,El Salvador,4379,tonnes,"Tobacco, unmanufactured"
1982,El Salvador,4363,tonnes,"Tobacco, unmanufactured"
1983,El Salvador,4716,tonnes,"Tobacco, unmanufactured"
1984,El Salvador,1418,tonnes,"Tobacco, unmanufactured"
1985,El Salvador,1256,tonnes,"Tobacco, unmanufactured"
1986,El Salvador,1121,tonnes,"Tobacco, unmanufactured"
1987,El Salvador,1389,tonnes,"Tobacco, unmanufactured"
1988,El Salvador,990,tonnes,"Tobacco, unmanufactured"
1989,El Salvador,680,tonnes,"Tobacco, unmanufactured"
1990,El Salvador,740,tonnes,"Tobacco, unmanufactured"
1991,El Salvador,720,tonnes,"Tobacco, unmanufactured"
1992,El Salvador,730,tonnes,"Tobacco, unmanufactured"
1993,El Salvador,740,tonnes,"Tobacco, unmanufactured"
1994,El Salvador,750,tonnes,"Tobacco, unmanufactured"
1995,El Salvador,1240,tonnes,"Tobacco, unmanufactured"
1996,El Salvador,1038,tonnes,"Tobacco, unmanufactured"
1997,El Salvador,1038,tonnes,"Tobacco, unmanufactured"
1998,El Salvador,1038,tonnes,"Tobacco, unmanufactured"
1999,El Salvador,1100,tonnes,"Tobacco, unmanufactured"
2000,El Salvador,1050,tonnes,"Tobacco, unmanufactured"
2001,El Salvador,1100,tonnes,"Tobacco, unmanufactured"
2002,El Salvador,1179,tonnes,"Tobacco, unmanufactured"
2003,El Salvador,1220,tonnes,"Tobacco, unmanufactured"
2004,El Salvador,1260,tonnes,"Tobacco, unmanufactured"
2005,El Salvador,1301,tonnes,"Tobacco, unmanufactured"
2006,El Salvador,1369,tonnes,"Tobacco, unmanufactured"
2007,El Salvador,1414,tonnes,"Tobacco, unmanufactured"
2008,El Salvador,1459,tonnes,"Tobacco, unmanufactured"
2009,El Salvador,1504,tonnes,"Tobacco, unmanufactured"
2010,El Salvador,1549,tonnes,"Tobacco, unmanufactured"
2011,El Salvador,1595,tonnes,"Tobacco, unmanufactured"
2012,El Salvador,1680,tonnes,"Tobacco, unmanufactured"
2013,El Salvador,1690,tonnes,"Tobacco, unmanufactured"
2014,El Salvador,1719,tonnes,"Tobacco, unmanufactured"
2015,El Salvador,1782,tonnes,"Tobacco, unmanufactured"
2016,El Salvador,1784,tonnes,"Tobacco, unmanufactured"
2017,El Salvador,1821,tonnes,"Tobacco, unmanufactured"
2018,El Salvador,1858,tonnes,"Tobacco, unmanufactured"
2019,El Salvador,1896,tonnes,"Tobacco, unmanufactured"
1961,Guatemala,22010,tonnes,Cotton lint
1962,Guatemala,33406,tonnes,Cotton lint
1963,Guatemala,56303,tonnes,Cotton lint
1964,Guatemala,66208,tonnes,Cotton lint
1965,Guatemala,74018,tonnes,Cotton lint
1966,Guatemala,80582,tonnes,Cotton lint
1967,Guatemala,57712,tonnes,Cotton lint
1968,Guatemala,77653,tonnes,Cotton lint
1969,Guatemala,73582,tonnes,Cotton lint
1970,Guatemala,64572,tonnes,Cotton lint
1971,Guatemala,56751,tonnes,Cotton lint
1972,Guatemala,81289,tonnes,Cotton lint
1973,Guatemala,96164,tonnes,Cotton lint
1974,Guatemala,121248,tonnes,Cotton lint
1975,Guatemala,106519,tonnes,Cotton lint
1976,Guatemala,99154,tonnes,Cotton lint
1977,Guatemala,135828,tonnes,Cotton lint
1978,Guatemala,148612,tonnes,Cotton lint
1979,Guatemala,161360,tonnes,Cotton lint
1980,Guatemala,151800,tonnes,Cotton lint
1981,Guatemala,113502,tonnes,Cotton lint
1982,Guatemala,70700,tonnes,Cotton lint
1983,Guatemala,56000,tonnes,Cotton lint
1984,Guatemala,59500,tonnes,Cotton lint
1985,Guatemala,59100,tonnes,Cotton lint
1986,Guatemala,53631,tonnes,Cotton lint
1987,Guatemala,27951,tonnes,Cotton lint
1988,Guatemala,48267,tonnes,Cotton lint
1989,Guatemala,42113,tonnes,Cotton lint
1990,Guatemala,41469,tonnes,Cotton lint
1991,Guatemala,38460,tonnes,Cotton lint
1992,Guatemala,41482,tonnes,Cotton lint
1993,Guatemala,20820,tonnes,Cotton lint
1994,Guatemala,14071,tonnes,Cotton lint
1995,Guatemala,7213,tonnes,Cotton lint
1996,Guatemala,5500,tonnes,Cotton lint
1997,Guatemala,1375,tonnes,Cotton lint
1998,Guatemala,2800,tonnes,Cotton lint
1999,Guatemala,700,tonnes,Cotton lint
2000,Guatemala,1000,tonnes,Cotton lint
2001,Guatemala,1020,tonnes,Cotton lint
2002,Guatemala,719,tonnes,Cotton lint
2003,Guatemala,773,tonnes,Cotton lint
2004,Guatemala,968,tonnes,Cotton lint
2005,Guatemala,986,tonnes,Cotton lint
2006,Guatemala,807,tonnes,Cotton lint
2007,Guatemala,800,tonnes,Cotton lint
2008,Guatemala,1052,tonnes,Cotton lint
2009,Guatemala,771,tonnes,Cotton lint
2010,Guatemala,800,tonnes,Cotton lint
2011,Guatemala,810,tonnes,Cotton lint
2012,Guatemala,787,tonnes,Cotton lint
2013,Guatemala,790,tonnes,Cotton lint
2014,Guatemala,925,tonnes,Cotton lint
2015,Guatemala,915,tonnes,Cotton lint
2016,Guatemala,730,tonnes,Cotton lint
2017,Guatemala,740,tonnes,Cotton lint
2018,Guatemala,740,tonnes,Cotton lint
1961,Guatemala,36000,tonnes,Cottonseed
1962,Guatemala,54700,tonnes,Cottonseed
1963,Guatemala,91700,tonnes,Cottonseed
1964,Guatemala,108200,tonnes,Cottonseed
1965,Guatemala,121300,tonnes,Cottonseed
1966,Guatemala,132368,tonnes,Cottonseed
1967,Guatemala,96316,tonnes,Cottonseed
1968,Guatemala,130684,tonnes,Cottonseed
1969,Guatemala,127993,tonnes,Cottonseed
1970,Guatemala,107954,tonnes,Cottonseed
1971,Guatemala,94784,tonnes,Cottonseed
1972,Guatemala,134826,tonnes,Cottonseed
1973,Guatemala,159908,tonnes,Cottonseed
1974,Guatemala,199681,tonnes,Cottonseed
1975,Guatemala,177326,tonnes,Cottonseed
1976,Guatemala,162952,tonnes,Cottonseed
1977,Guatemala,226684,tonnes,Cottonseed
1978,Guatemala,248568,tonnes,Cottonseed
1979,Guatemala,267844,tonnes,Cottonseed
1980,Guatemala,250897,tonnes,Cottonseed
1981,Guatemala,188700,tonnes,Cottonseed
1982,Guatemala,115400,tonnes,Cottonseed
1983,Guatemala,90700,tonnes,Cottonseed
1984,Guatemala,92700,tonnes,Cottonseed
1985,Guatemala,91800,tonnes,Cottonseed
1986,Guatemala,80081,tonnes,Cottonseed
1987,Guatemala,41602,tonnes,Cottonseed
1988,Guatemala,71530,tonnes,Cottonseed
1989,Guatemala,62371,tonnes,Cottonseed
1990,Guatemala,57827,tonnes,Cottonseed
1991,Guatemala,59441,tonnes,Cottonseed
1992,Guatemala,64538,tonnes,Cottonseed
1993,Guatemala,32646,tonnes,Cottonseed
1994,Guatemala,23842,tonnes,Cottonseed
1995,Guatemala,11859,tonnes,Cottonseed
1996,Guatemala,8250,tonnes,Cottonseed
1997,Guatemala,2001,tonnes,Cottonseed
1998,Guatemala,4000,tonnes,Cottonseed
1999,Guatemala,1000,tonnes,Cottonseed
2000,Guatemala,1500,tonnes,Cottonseed
2001,Guatemala,1939,tonnes,Cottonseed
2002,Guatemala,2047,tonnes,Cottonseed
2003,Guatemala,2066,tonnes,Cottonseed
2004,Guatemala,2330,tonnes,Cottonseed
2005,Guatemala,2396,tonnes,Cottonseed
2006,Guatemala,2184,tonnes,Cottonseed
2007,Guatemala,1600,tonnes,Cottonseed
2008,Guatemala,1462,tonnes,Cottonseed
2009,Guatemala,1483,tonnes,Cottonseed
2010,Guatemala,1750,tonnes,Cottonseed
2011,Guatemala,1800,tonnes,Cottonseed
2012,Guatemala,1750,tonnes,Cottonseed
2013,Guatemala,1775,tonnes,Cottonseed
2014,Guatemala,1800,tonnes,Cottonseed
2015,Guatemala,1780,tonnes,Cottonseed
2016,Guatemala,1415,tonnes,Cottonseed
2017,Guatemala,1440,tonnes,Cottonseed
2018,Guatemala,1440,tonnes,Cottonseed
1961,Guatemala,5095,tonnes,"Oil, cottonseed"
1962,Guatemala,7968,tonnes,"Oil, cottonseed"
1963,Guatemala,10823,tonnes,"Oil, cottonseed"
1964,Guatemala,15403,tonnes,"Oil, cottonseed"
1965,Guatemala,17180,tonnes,"Oil, cottonseed"
1966,Guatemala,19417,tonnes,"Oil, cottonseed"
1967,Guatemala,14848,tonnes,"Oil, cottonseed"
1968,Guatemala,16574,tonnes,"Oil, cottonseed"
1969,Guatemala,16762,tonnes,"Oil, cottonseed"
1970,Guatemala,16780,tonnes,"Oil, cottonseed"
1971,Guatemala,15018,tonnes,"Oil, cottonseed"
1972,Guatemala,21345,tonnes,"Oil, cottonseed"
1973,Guatemala,25269,tonnes,"Oil, cottonseed"
1974,Guatemala,31595,tonnes,"Oil, cottonseed"
1975,Guatemala,27621,tonnes,"Oil, cottonseed"
1976,Guatemala,25643,tonnes,"Oil, cottonseed"
1977,Guatemala,35751,tonnes,"Oil, cottonseed"
1978,Guatemala,39205,tonnes,"Oil, cottonseed"
1979,Guatemala,42404,tonnes,"Oil, cottonseed"
1980,Guatemala,39734,tonnes,"Oil, cottonseed"
1981,Guatemala,28930,tonnes,"Oil, cottonseed"
1982,Guatemala,17773,tonnes,"Oil, cottonseed"
1983,Guatemala,14024,tonnes,"Oil, cottonseed"
1984,Guatemala,14396,tonnes,"Oil, cottonseed"
1985,Guatemala,10727,tonnes,"Oil, cottonseed"
1986,Guatemala,12447,tonnes,"Oil, cottonseed"
1987,Guatemala,6189,tonnes,"Oil, cottonseed"
1988,Guatemala,10636,tonnes,"Oil, cottonseed"
1989,Guatemala,8915,tonnes,"Oil, cottonseed"
1990,Guatemala,8691,tonnes,"Oil, cottonseed"
1991,Guatemala,8663,tonnes,"Oil, cottonseed"
1992,Guatemala,9596,tonnes,"Oil, cottonseed"
1993,Guatemala,4514,tonnes,"Oil, cottonseed"
1994,Guatemala,3181,tonnes,"Oil, cottonseed"
1995,Guatemala,1398,tonnes,"Oil, cottonseed"
1996,Guatemala,984,tonnes,"Oil, cottonseed"
1997,Guatemala,145,tonnes,"Oil, cottonseed"
1998,Guatemala,472,tonnes,"Oil, cottonseed"
1999,Guatemala,120,tonnes,"Oil, cottonseed"
2000,Guatemala,181,tonnes,"Oil, cottonseed"
2001,Guatemala,253,tonnes,"Oil, cottonseed"
2002,Guatemala,274,tonnes,"Oil, cottonseed"
2003,Guatemala,277,tonnes,"Oil, cottonseed"
2004,Guatemala,319,tonnes,"Oil, cottonseed"
2005,Guatemala,331,tonnes,"Oil, cottonseed"
2006,Guatemala,5,tonnes,"Oil, cottonseed"
2007,Guatemala,3,tonnes,"Oil, cottonseed"
2008,Guatemala,3,tonnes,"Oil, cottonseed"
2009,Guatemala,5,tonnes,"Oil, cottonseed"
2010,Guatemala,8,tonnes,"Oil, cottonseed"
2011,Guatemala,8,tonnes,"Oil, cottonseed"
2012,Guatemala,8,tonnes,"Oil, cottonseed"
2013,Guatemala,8,tonnes,"Oil, cottonseed"
2014,Guatemala,12,tonnes,"Oil, cottonseed"
2015,Guatemala,14,tonnes,"Oil, cottonseed"
2016,Guatemala,13,tonnes,"Oil, cottonseed"
2017,Guatemala,12,tonnes,"Oil, cottonseed"
2018,Guatemala,12,tonnes,"Oil, cottonseed"
1961,Guatemala,62500,tonnes,Seed cotton
1962,Guatemala,95000,tonnes,Seed cotton
1963,Guatemala,160000,tonnes,Seed cotton
1964,Guatemala,190000,tonnes,Seed cotton
1965,Guatemala,210000,tonnes,Seed cotton
1966,Guatemala,228726,tonnes,Seed cotton
1967,Guatemala,165773,tonnes,Seed cotton
1968,Guatemala,221214,tonnes,Seed cotton
1969,Guatemala,220332,tonnes,Seed cotton
1970,Guatemala,186319,tonnes,Seed cotton
1971,Guatemala,163420,tonnes,Seed cotton
1972,Guatemala,232570,tonnes,Seed cotton
1973,Guatemala,275653,tonnes,Seed cotton
1974,Guatemala,345770,tonnes,Seed cotton
1975,Guatemala,306640,tonnes,Seed cotton
1976,Guatemala,282310,tonnes,Seed cotton
1977,Guatemala,395166,tonnes,Seed cotton
1978,Guatemala,438877,tonnes,Seed cotton
1979,Guatemala,490681,tonnes,Seed cotton
1980,Guatemala,463747,tonnes,Seed cotton
1981,Guatemala,347330,tonnes,Seed cotton
1982,Guatemala,207600,tonnes,Seed cotton
1983,Guatemala,159900,tonnes,Seed cotton
1984,Guatemala,166600,tonnes,Seed cotton
1985,Guatemala,165698,tonnes,Seed cotton
1986,Guatemala,145600,tonnes,Seed cotton
1987,Guatemala,76512,tonnes,Seed cotton
1988,Guatemala,132710,tonnes,Seed cotton
1989,Guatemala,108826,tonnes,Seed cotton
1990,Guatemala,111346,tonnes,Seed cotton
1991,Guatemala,102973,tonnes,Seed cotton
1992,Guatemala,116000,tonnes,Seed cotton
1993,Guatemala,59000,tonnes,Seed cotton
1994,Guatemala,40000,tonnes,Seed cotton
1995,Guatemala,21000,tonnes,Seed cotton
1996,Guatemala,14890,tonnes,Seed cotton
1997,Guatemala,3800,tonnes,Seed cotton
1998,Guatemala,7500,tonnes,Seed cotton
1999,Guatemala,2000,tonnes,Seed cotton
2000,Guatemala,3000,tonnes,Seed cotton
2001,Guatemala,4481,tonnes,Seed cotton
2002,Guatemala,3145,tonnes,Seed cotton
2003,Guatemala,3002,tonnes,Seed cotton
2004,Guatemala,3043,tonnes,Seed cotton
2005,Guatemala,3001,tonnes,Seed cotton
2006,Guatemala,2947,tonnes,Seed cotton
2007,Guatemala,3200,tonnes,Seed cotton
2008,Guatemala,2847,tonnes,Seed cotton
2009,Guatemala,2762,tonnes,Seed cotton
2010,Guatemala,2985,tonnes,Seed cotton
2011,Guatemala,3115,tonnes,Seed cotton
2012,Guatemala,3020,tonnes,Seed cotton
2013,Guatemala,3040,tonnes,Seed cotton
2014,Guatemala,3080,tonnes,Seed cotton
2015,Guatemala,2180,tonnes,Seed cotton
2016,Guatemala,1485,tonnes,Seed cotton
2017,Guatemala,1521,tonnes,Seed cotton
2018,Guatemala,1522,tonnes,Seed cotton
2019,Guatemala,1521,tonnes,Seed cotton
1961,Guatemala,2200,tonnes,"Tobacco, unmanufactured"
1962,Guatemala,2200,tonnes,"Tobacco, unmanufactured"
1963,Guatemala,3200,tonnes,"Tobacco, unmanufactured"
1964,Guatemala,3300,tonnes,"Tobacco, unmanufactured"
1965,Guatemala,3600,tonnes,"Tobacco, unmanufactured"
1966,Guatemala,3800,tonnes,"Tobacco, unmanufactured"
1967,Guatemala,4320,tonnes,"Tobacco, unmanufactured"
1968,Guatemala,3990,tonnes,"Tobacco, unmanufactured"
1969,Guatemala,4135,tonnes,"Tobacco, unmanufactured"
1970,Guatemala,5193,tonnes,"Tobacco, unmanufactured"
1971,Guatemala,5340,tonnes,"Tobacco, unmanufactured"
1972,Guatemala,6177,tonnes,"Tobacco, unmanufactured"
1973,Guatemala,7549,tonnes,"Tobacco, unmanufactured"
1974,Guatemala,8786,tonnes,"Tobacco, unmanufactured"
1975,Guatemala,8280,tonnes,"Tobacco, unmanufactured"
1976,Guatemala,8820,tonnes,"Tobacco, unmanufactured"
1977,Guatemala,9300,tonnes,"Tobacco, unmanufactured"
1978,Guatemala,10451,tonnes,"Tobacco, unmanufactured"
1979,Guatemala,11320,tonnes,"Tobacco, unmanufactured"
1980,Guatemala,10497,tonnes,"Tobacco, unmanufactured"
1981,Guatemala,6841,tonnes,"Tobacco, unmanufactured"
1982,Guatemala,9660,tonnes,"Tobacco, unmanufactured"
1983,Guatemala,9048,tonnes,"Tobacco, unmanufactured"
1984,Guatemala,10340,tonnes,"Tobacco, unmanufactured"
1985,Guatemala,8660,tonnes,"Tobacco, unmanufactured"
1986,Guatemala,7371,tonnes,"Tobacco, unmanufactured"
1987,Guatemala,10050,tonnes,"Tobacco, unmanufactured"
1988,Guatemala,11523,tonnes,"Tobacco, unmanufactured"
1989,Guatemala,11886,tonnes,"Tobacco, unmanufactured"
1990,Guatemala,11151,tonnes,"Tobacco, unmanufactured"
1991,Guatemala,10129,tonnes,"Tobacco, unmanufactured"
1992,Guatemala,16530,tonnes,"Tobacco, unmanufactured"
1993,Guatemala,20208,tonnes,"Tobacco, unmanufactured"
1994,Guatemala,14193,tonnes,"Tobacco, unmanufactured"
1995,Guatemala,10720,tonnes,"Tobacco, unmanufactured"
1996,Guatemala,17165,tonnes,"Tobacco, unmanufactured"
1997,Guatemala,18515,tonnes,"Tobacco, unmanufactured"
1998,Guatemala,20440,tonnes,"Tobacco, unmanufactured"
1999,Guatemala,16902,tonnes,"Tobacco, unmanufactured"
2000,Guatemala,18630,tonnes,"Tobacco, unmanufactured"
2001,Guatemala,18116,tonnes,"Tobacco, unmanufactured"
2002,Guatemala,18525,tonnes,"Tobacco, unmanufactured"
2003,Guatemala,17395,tonnes,"Tobacco, unmanufactured"
2004,Guatemala,16166,tonnes,"Tobacco, unmanufactured"
2005,Guatemala,15844,tonnes,"Tobacco, unmanufactured"
2006,Guatemala,17586,tonnes,"Tobacco, unmanufactured"
2007,Guatemala,17772,tonnes,"Tobacco, unmanufactured"
2008,Guatemala,22054,tonnes,"Tobacco, unmanufactured"
2009,Guatemala,28005,tonnes,"Tobacco, unmanufactured"
2010,Guatemala,26907,tonnes,"Tobacco, unmanufactured"
2011,Guatemala,26195,tonnes,"Tobacco, unmanufactured"
2012,Guatemala,25555,tonnes,"Tobacco, unmanufactured"
2013,Guatemala,26735,tonnes,"Tobacco, unmanufactured"
2014,Guatemala,27937,tonnes,"Tobacco, unmanufactured"
2015,Guatemala,28445,tonnes,"Tobacco, unmanufactured"
2016,Guatemala,29742,tonnes,"Tobacco, unmanufactured"
2017,Guatemala,30098,tonnes,"Tobacco, unmanufactured"
2018,Guatemala,29915,tonnes,"Tobacco, unmanufactured"
2019,Guatemala,30337,tonnes,"Tobacco, unmanufactured"
1961,Guyana,8,tonnes,"Tobacco, unmanufactured"
1962,Guyana,10,tonnes,"Tobacco, unmanufactured"
1963,Guyana,10,tonnes,"Tobacco, unmanufactured"
1964,Guyana,12,tonnes,"Tobacco, unmanufactured"
1965,Guyana,28,tonnes,"Tobacco, unmanufactured"
1966,Guyana,33,tonnes,"Tobacco, unmanufactured"
1967,Guyana,39,tonnes,"Tobacco, unmanufactured"
1968,Guyana,81,tonnes,"Tobacco, unmanufactured"
1969,Guyana,99,tonnes,"Tobacco, unmanufactured"
1970,Guyana,103,tonnes,"Tobacco, unmanufactured"
1971,Guyana,136,tonnes,"Tobacco, unmanufactured"
1972,Guyana,150,tonnes,"Tobacco, unmanufactured"
1973,Guyana,116,tonnes,"Tobacco, unmanufactured"
1974,Guyana,115,tonnes,"Tobacco, unmanufactured"
1975,Guyana,110,tonnes,"Tobacco, unmanufactured"
1976,Guyana,113,tonnes,"Tobacco, unmanufactured"
1977,Guyana,90,tonnes,"Tobacco, unmanufactured"
1978,Guyana,90,tonnes,"Tobacco, unmanufactured"
1979,Guyana,90,tonnes,"Tobacco, unmanufactured"
1980,Guyana,100,tonnes,"Tobacco, unmanufactured"
1981,Guyana,100,tonnes,"Tobacco, unmanufactured"
1982,Guyana,100,tonnes,"Tobacco, unmanufactured"
1983,Guyana,141,tonnes,"Tobacco, unmanufactured"
1984,Guyana,220,tonnes,"Tobacco, unmanufactured"
1985,Guyana,274,tonnes,"Tobacco, unmanufactured"
1986,Guyana,125,tonnes,"Tobacco, unmanufactured"
1987,Guyana,100,tonnes,"Tobacco, unmanufactured"
1988,Guyana,100,tonnes,"Tobacco, unmanufactured"
1989,Guyana,100,tonnes,"Tobacco, unmanufactured"
1990,Guyana,100,tonnes,"Tobacco, unmanufactured"
1991,Guyana,96,tonnes,"Tobacco, unmanufactured"
1992,Guyana,95,tonnes,"Tobacco, unmanufactured"
1993,Guyana,94,tonnes,"Tobacco, unmanufactured"
1994,Guyana,93,tonnes,"Tobacco, unmanufactured"
1995,Guyana,92,tonnes,"Tobacco, unmanufactured"
1996,Guyana,92,tonnes,"Tobacco, unmanufactured"
1997,Guyana,90,tonnes,"Tobacco, unmanufactured"
1998,Guyana,90,tonnes,"Tobacco, unmanufactured"
1999,Guyana,90,tonnes,"Tobacco, unmanufactured"
2000,Guyana,90,tonnes,"Tobacco, unmanufactured"
2001,Guyana,90,tonnes,"Tobacco, unmanufactured"
2002,Guyana,90,tonnes,"Tobacco, unmanufactured"
2003,Guyana,90,tonnes,"Tobacco, unmanufactured"
2004,Guyana,90,tonnes,"Tobacco, unmanufactured"
2005,Guyana,90,tonnes,"Tobacco, unmanufactured"
2006,Guyana,90,tonnes,"Tobacco, unmanufactured"
2007,Guyana,90,tonnes,"Tobacco, unmanufactured"
2008,Guyana,91,tonnes,"Tobacco, unmanufactured"
2009,Guyana,92,tonnes,"Tobacco, unmanufactured"
2010,Guyana,92,tonnes,"Tobacco, unmanufactured"
2011,Guyana,93,tonnes,"Tobacco, unmanufactured"
2012,Guyana,96,tonnes,"Tobacco, unmanufactured"
2013,Guyana,94,tonnes,"Tobacco, unmanufactured"
2014,Guyana,94,tonnes,"Tobacco, unmanufactured"
2015,Guyana,95,tonnes,"Tobacco, unmanufactured"
2016,Guyana,95,tonnes,"Tobacco, unmanufactured"
2017,Guyana,96,tonnes,"Tobacco, unmanufactured"
2018,Guyana,96,tonnes,"Tobacco, unmanufactured"
2019,Guyana,97,tonnes,"Tobacco, unmanufactured"
1961,Haiti,1518,tonnes,Cotton lint
1962,Haiti,1188,tonnes,Cotton lint
1963,Haiti,1023,tonnes,Cotton lint
1964,Haiti,990,tonnes,Cotton lint
1965,Haiti,1155,tonnes,Cotton lint
1966,Haiti,990,tonnes,Cotton lint
1967,Haiti,743,tonnes,Cotton lint
1968,Haiti,330,tonnes,Cotton lint
1969,Haiti,413,tonnes,Cotton lint
1970,Haiti,578,tonnes,Cotton lint
1971,Haiti,990,tonnes,Cotton lint
1972,Haiti,990,tonnes,Cotton lint
1973,Haiti,990,tonnes,Cotton lint
1974,Haiti,990,tonnes,Cotton lint
1975,Haiti,990,tonnes,Cotton lint
1976,Haiti,990,tonnes,Cotton lint
1977,Haiti,1208,tonnes,Cotton lint
1978,Haiti,1644,tonnes,Cotton lint
1979,Haiti,1844,tonnes,Cotton lint
1980,Haiti,1320,tonnes,Cotton lint
1981,Haiti,1878,tonnes,Cotton lint
1982,Haiti,1782,tonnes,Cotton lint
1983,Haiti,1980,tonnes,Cotton lint
1984,Haiti,1996,tonnes,Cotton lint
1985,Haiti,1980,tonnes,Cotton lint
1986,Haiti,1320,tonnes,Cotton lint
1987,Haiti,825,tonnes,Cotton lint
1988,Haiti,825,tonnes,Cotton lint
1989,Haiti,825,tonnes,Cotton lint
1990,Haiti,759,tonnes,Cotton lint
1991,Haiti,685,tonnes,Cotton lint
1992,Haiti,759,tonnes,Cotton lint
1993,Haiti,660,tonnes,Cotton lint
1994,Haiti,594,tonnes,Cotton lint
1995,Haiti,495,tonnes,Cotton lint
1996,Haiti,472,tonnes,Cotton lint
1997,Haiti,314,tonnes,Cotton lint
1998,Haiti,323,tonnes,Cotton lint
1999,Haiti,495,tonnes,Cotton lint
2000,Haiti,495,tonnes,Cotton lint
2001,Haiti,396,tonnes,Cotton lint
2002,Haiti,462,tonnes,Cotton lint
2003,Haiti,462,tonnes,Cotton lint
2004,Haiti,462,tonnes,Cotton lint
2005,Haiti,462,tonnes,Cotton lint
2006,Haiti,462,tonnes,Cotton lint
2007,Haiti,495,tonnes,Cotton lint
2008,Haiti,396,tonnes,Cotton lint
2009,Haiti,321,tonnes,Cotton lint
2010,Haiti,330,tonnes,Cotton lint
2011,Haiti,330,tonnes,Cotton lint
2012,Haiti,330,tonnes,Cotton lint
2013,Haiti,330,tonnes,Cotton lint
2014,Haiti,315,tonnes,Cotton lint
2015,Haiti,290,tonnes,Cotton lint
2016,Haiti,275,tonnes,Cotton lint
2017,Haiti,260,tonnes,Cotton lint
2018,Haiti,250,tonnes,Cotton lint
1961,Haiti,2797,tonnes,Cottonseed
1962,Haiti,2189,tonnes,Cottonseed
1963,Haiti,1885,tonnes,Cottonseed
1964,Haiti,1824,tonnes,Cottonseed
1965,Haiti,2128,tonnes,Cottonseed
1966,Haiti,1824,tonnes,Cottonseed
1967,Haiti,1368,tonnes,Cottonseed
1968,Haiti,608,tonnes,Cottonseed
1969,Haiti,760,tonnes,Cottonseed
1970,Haiti,1064,tonnes,Cottonseed
1971,Haiti,1824,tonnes,Cottonseed
1972,Haiti,1824,tonnes,Cottonseed
1973,Haiti,1800,tonnes,Cottonseed
1974,Haiti,1800,tonnes,Cottonseed
1975,Haiti,1800,tonnes,Cottonseed
1976,Haiti,1800,tonnes,Cottonseed
1977,Haiti,2200,tonnes,Cottonseed
1978,Haiti,3000,tonnes,Cottonseed
1979,Haiti,3400,tonnes,Cottonseed
1980,Haiti,2400,tonnes,Cottonseed
1981,Haiti,3400,tonnes,Cottonseed
1982,Haiti,3200,tonnes,Cottonseed
1983,Haiti,3600,tonnes,Cottonseed
1984,Haiti,3600,tonnes,Cottonseed
1985,Haiti,3600,tonnes,Cottonseed
1986,Haiti,2400,tonnes,Cottonseed
1987,Haiti,1500,tonnes,Cottonseed
1988,Haiti,1500,tonnes,Cottonseed
1989,Haiti,1500,tonnes,Cottonseed
1990,Haiti,1439,tonnes,Cottonseed
1991,Haiti,1581,tonnes,Cottonseed
1992,Haiti,1400,tonnes,Cottonseed
1993,Haiti,1200,tonnes,Cottonseed
1994,Haiti,1080,tonnes,Cottonseed
1995,Haiti,900,tonnes,Cottonseed
1996,Haiti,860,tonnes,Cottonseed
1997,Haiti,864,tonnes,Cottonseed
1998,Haiti,888,tonnes,Cottonseed
1999,Haiti,900,tonnes,Cottonseed
2000,Haiti,860,tonnes,Cottonseed
2001,Haiti,720,tonnes,Cottonseed
2002,Haiti,840,tonnes,Cottonseed
2003,Haiti,881,tonnes,Cottonseed
2004,Haiti,915,tonnes,Cottonseed
2005,Haiti,945,tonnes,Cottonseed
2006,Haiti,978,tonnes,Cottonseed
2007,Haiti,900,tonnes,Cottonseed
2008,Haiti,720,tonnes,Cottonseed
2009,Haiti,580,tonnes,Cottonseed
2010,Haiti,600,tonnes,Cottonseed
2011,Haiti,600,tonnes,Cottonseed
2012,Haiti,600,tonnes,Cottonseed
2013,Haiti,600,tonnes,Cottonseed
2014,Haiti,570,tonnes,Cottonseed
2015,Haiti,530,tonnes,Cottonseed
2016,Haiti,500,tonnes,Cottonseed
2017,Haiti,480,tonnes,Cottonseed
2018,Haiti,455,tonnes,Cottonseed
1961,Haiti,431,tonnes,"Oil, cottonseed"
1962,Haiti,336,tonnes,"Oil, cottonseed"
1963,Haiti,285,tonnes,"Oil, cottonseed"
1964,Haiti,271,tonnes,"Oil, cottonseed"
1965,Haiti,329,tonnes,"Oil, cottonseed"
1966,Haiti,278,tonnes,"Oil, cottonseed"
1967,Haiti,203,tonnes,"Oil, cottonseed"
1968,Haiti,66,tonnes,"Oil, cottonseed"
1969,Haiti,90,tonnes,"Oil, cottonseed"
