Year,Nation,Production Quantity,Unit,Item
1961,Argentina,80,tonnes,"Almonds, with shell"
1962,Argentina,90,tonnes,"Almonds, with shell"
1963,Argentina,100,tonnes,"Almonds, with shell"
1964,Argentina,100,tonnes,"Almonds, with shell"
1965,Argentina,110,tonnes,"Almonds, with shell"
1966,Argentina,120,tonnes,"Almonds, with shell"
1967,Argentina,118,tonnes,"Almonds, with shell"
1968,Argentina,180,tonnes,"Almonds, with shell"
1969,Argentina,260,tonnes,"Almonds, with shell"
1970,Argentina,350,tonnes,"Almonds, with shell"
1971,Argentina,160,tonnes,"Almonds, with shell"
1972,Argentina,300,tonnes,"Almonds, with shell"
1973,Argentina,100,tonnes,"Almonds, with shell"
1974,Argentina,370,tonnes,"Almonds, with shell"
1975,Argentina,346,tonnes,"Almonds, with shell"
1976,Argentina,125,tonnes,"Almonds, with shell"
1977,Argentina,100,tonnes,"Almonds, with shell"
1978,Argentina,110,tonnes,"Almonds, with shell"
1979,Argentina,160,tonnes,"Almonds, with shell"
1980,Argentina,290,tonnes,"Almonds, with shell"
1981,Argentina,560,tonnes,"Almonds, with shell"
1982,Argentina,380,tonnes,"Almonds, with shell"
1983,Argentina,400,tonnes,"Almonds, with shell"
1984,Argentina,400,tonnes,"Almonds, with shell"
1985,Argentina,400,tonnes,"Almonds, with shell"
1986,Argentina,400,tonnes,"Almonds, with shell"
1987,Argentina,400,tonnes,"Almonds, with shell"
1988,Argentina,400,tonnes,"Almonds, with shell"
1989,Argentina,420,tonnes,"Almonds, with shell"
1990,Argentina,451,tonnes,"Almonds, with shell"
1991,Argentina,430,tonnes,"Almonds, with shell"
1992,Argentina,440,tonnes,"Almonds, with shell"
1993,Argentina,450,tonnes,"Almonds, with shell"
1994,Argentina,453,tonnes,"Almonds, with shell"
1995,Argentina,456,tonnes,"Almonds, with shell"
1996,Argentina,460,tonnes,"Almonds, with shell"
1997,Argentina,463,tonnes,"Almonds, with shell"
1998,Argentina,466,tonnes,"Almonds, with shell"
1999,Argentina,470,tonnes,"Almonds, with shell"
2000,Argentina,473,tonnes,"Almonds, with shell"
2001,Argentina,476,tonnes,"Almonds, with shell"
2002,Argentina,480,tonnes,"Almonds, with shell"
2003,Argentina,482,tonnes,"Almonds, with shell"
2004,Argentina,486,tonnes,"Almonds, with shell"
2005,Argentina,489,tonnes,"Almonds, with shell"
2006,Argentina,490,tonnes,"Almonds, with shell"
2007,Argentina,500,tonnes,"Almonds, with shell"
2008,Argentina,538,tonnes,"Almonds, with shell"
2009,Argentina,577,tonnes,"Almonds, with shell"
2010,Argentina,620,tonnes,"Almonds, with shell"
2011,Argentina,620,tonnes,"Almonds, with shell"
2012,Argentina,650,tonnes,"Almonds, with shell"
2013,Argentina,669,tonnes,"Almonds, with shell"
2014,Argentina,689,tonnes,"Almonds, with shell"
2015,Argentina,715,tonnes,"Almonds, with shell"
2016,Argentina,741,tonnes,"Almonds, with shell"
2017,Argentina,765,tonnes,"Almonds, with shell"
2018,Argentina,789,tonnes,"Almonds, with shell"
2019,Argentina,812,tonnes,"Almonds, with shell"
1961,Argentina,3845,tonnes,"Walnuts, with shell"
1962,Argentina,5379,tonnes,"Walnuts, with shell"
1963,Argentina,4450,tonnes,"Walnuts, with shell"
1964,Argentina,4430,tonnes,"Walnuts, with shell"
1965,Argentina,4780,tonnes,"Walnuts, with shell"
1966,Argentina,4943,tonnes,"Walnuts, with shell"
1967,Argentina,4894,tonnes,"Walnuts, with shell"
1968,Argentina,6390,tonnes,"Walnuts, with shell"
1969,Argentina,5900,tonnes,"Walnuts, with shell"
1970,Argentina,5800,tonnes,"Walnuts, with shell"
1971,Argentina,6511,tonnes,"Walnuts, with shell"
1972,Argentina,5600,tonnes,"Walnuts, with shell"
1973,Argentina,5740,tonnes,"Walnuts, with shell"
1974,Argentina,7560,tonnes,"Walnuts, with shell"
1975,Argentina,7760,tonnes,"Walnuts, with shell"
1976,Argentina,8715,tonnes,"Walnuts, with shell"
1977,Argentina,9300,tonnes,"Walnuts, with shell"
1978,Argentina,10300,tonnes,"Walnuts, with shell"
1979,Argentina,10800,tonnes,"Walnuts, with shell"
1980,Argentina,11300,tonnes,"Walnuts, with shell"
1981,Argentina,5600,tonnes,"Walnuts, with shell"
1982,Argentina,7700,tonnes,"Walnuts, with shell"
1983,Argentina,6100,tonnes,"Walnuts, with shell"
1984,Argentina,5900,tonnes,"Walnuts, with shell"
1985,Argentina,7300,tonnes,"Walnuts, with shell"
1986,Argentina,7400,tonnes,"Walnuts, with shell"
1987,Argentina,8200,tonnes,"Walnuts, with shell"
1988,Argentina,7600,tonnes,"Walnuts, with shell"
1989,Argentina,7500,tonnes,"Walnuts, with shell"
1990,Argentina,7800,tonnes,"Walnuts, with shell"
1991,Argentina,8000,tonnes,"Walnuts, with shell"
1992,Argentina,8200,tonnes,"Walnuts, with shell"
1993,Argentina,8400,tonnes,"Walnuts, with shell"
1994,Argentina,8500,tonnes,"Walnuts, with shell"
1995,Argentina,8600,tonnes,"Walnuts, with shell"
1996,Argentina,8700,tonnes,"Walnuts, with shell"
1997,Argentina,8765,tonnes,"Walnuts, with shell"
1998,Argentina,8886,tonnes,"Walnuts, with shell"
1999,Argentina,8900,tonnes,"Walnuts, with shell"
2000,Argentina,9120,tonnes,"Walnuts, with shell"
2001,Argentina,9228,tonnes,"Walnuts, with shell"
2002,Argentina,9000,tonnes,"Walnuts, with shell"
2003,Argentina,9530,tonnes,"Walnuts, with shell"
2004,Argentina,9706,tonnes,"Walnuts, with shell"
2005,Argentina,9881,tonnes,"Walnuts, with shell"
2006,Argentina,10000,tonnes,"Walnuts, with shell"
2007,Argentina,10195,tonnes,"Walnuts, with shell"
2008,Argentina,10310,tonnes,"Walnuts, with shell"
2009,Argentina,10455,tonnes,"Walnuts, with shell"
2010,Argentina,10000,tonnes,"Walnuts, with shell"
2011,Argentina,10991,tonnes,"Walnuts, with shell"
2012,Argentina,12800,tonnes,"Walnuts, with shell"
2013,Argentina,11823,tonnes,"Walnuts, with shell"
2014,Argentina,13592,tonnes,"Walnuts, with shell"
2015,Argentina,15691,tonnes,"Walnuts, with shell"
2016,Argentina,18412,tonnes,"Walnuts, with shell"
2017,Argentina,18412,tonnes,"Walnuts, with shell"
2018,Argentina,18412,tonnes,"Walnuts, with shell"
2019,Argentina,18488,tonnes,"Walnuts, with shell"
1961,Belize,,tonnes,"Cashew nuts, with shell"
1962,Belize,,tonnes,"Cashew nuts, with shell"
1963,Belize,,tonnes,"Cashew nuts, with shell"
1964,Belize,,tonnes,"Cashew nuts, with shell"
1965,Belize,,tonnes,"Cashew nuts, with shell"
1966,Belize,,tonnes,"Cashew nuts, with shell"
1967,Belize,,tonnes,"Cashew nuts, with shell"
1968,Belize,,tonnes,"Cashew nuts, with shell"
1969,Belize,,tonnes,"Cashew nuts, with shell"
1970,Belize,,tonnes,"Cashew nuts, with shell"
1971,Belize,,tonnes,"Cashew nuts, with shell"
1972,Belize,,tonnes,"Cashew nuts, with shell"
1973,Belize,,tonnes,"Cashew nuts, with shell"
1974,Belize,,tonnes,"Cashew nuts, with shell"
1975,Belize,,tonnes,"Cashew nuts, with shell"
1976,Belize,,tonnes,"Cashew nuts, with shell"
1977,Belize,,tonnes,"Cashew nuts, with shell"
1978,Belize,,tonnes,"Cashew nuts, with shell"
1979,Belize,,tonnes,"Cashew nuts, with shell"
1980,Belize,,tonnes,"Cashew nuts, with shell"
1981,Belize,,tonnes,"Cashew nuts, with shell"
1982,Belize,,tonnes,"Cashew nuts, with shell"
1983,Belize,,tonnes,"Cashew nuts, with shell"
1984,Belize,,tonnes,"Cashew nuts, with shell"
1985,Belize,,tonnes,"Cashew nuts, with shell"
1986,Belize,,tonnes,"Cashew nuts, with shell"
1987,Belize,,tonnes,"Cashew nuts, with shell"
1988,Belize,,tonnes,"Cashew nuts, with shell"
1989,Belize,,tonnes,"Cashew nuts, with shell"
1990,Belize,,tonnes,"Cashew nuts, with shell"
1991,Belize,,tonnes,"Cashew nuts, with shell"
1992,Belize,,tonnes,"Cashew nuts, with shell"
1993,Belize,,tonnes,"Cashew nuts, with shell"
1994,Belize,,tonnes,"Cashew nuts, with shell"
1995,Belize,,tonnes,"Cashew nuts, with shell"
1996,Belize,,tonnes,"Cashew nuts, with shell"
1997,Belize,,tonnes,"Cashew nuts, with shell"
1998,Belize,,tonnes,"Cashew nuts, with shell"
1999,Belize,350,tonnes,"Cashew nuts, with shell"
2000,Belize,720,tonnes,"Cashew nuts, with shell"
2001,Belize,1155,tonnes,"Cashew nuts, with shell"
2002,Belize,136,tonnes,"Cashew nuts, with shell"
2003,Belize,109,tonnes,"Cashew nuts, with shell"
2004,Belize,143,tonnes,"Cashew nuts, with shell"
2005,Belize,148,tonnes,"Cashew nuts, with shell"
2006,Belize,147,tonnes,"Cashew nuts, with shell"
2007,Belize,135,tonnes,"Cashew nuts, with shell"
2008,Belize,119,tonnes,"Cashew nuts, with shell"
2009,Belize,108,tonnes,"Cashew nuts, with shell"
2010,Belize,108,tonnes,"Cashew nuts, with shell"
2011,Belize,75,tonnes,"Cashew nuts, with shell"
2012,Belize,0,tonnes,"Cashew nuts, with shell"
2013,Belize,0,tonnes,"Cashew nuts, with shell"
2014,Belize,2,tonnes,"Cashew nuts, with shell"
2015,Belize,24,tonnes,"Cashew nuts, with shell"
2016,Belize,0,tonnes,"Cashew nuts, with shell"
2017,Belize,0,tonnes,"Cashew nuts, with shell"
2018,Belize,0,tonnes,"Cashew nuts, with shell"
2019,Belize,0,tonnes,"Cashew nuts, with shell"
1961,Bolivia (Plurinational State of),2834,tonnes,"Brazil nuts, with shell"
1962,Bolivia (Plurinational State of),3117,tonnes,"Brazil nuts, with shell"
1963,Bolivia (Plurinational State of),4306,tonnes,"Brazil nuts, with shell"
1964,Bolivia (Plurinational State of),5000,tonnes,"Brazil nuts, with shell"
1965,Bolivia (Plurinational State of),6000,tonnes,"Brazil nuts, with shell"
1966,Bolivia (Plurinational State of),6000,tonnes,"Brazil nuts, with shell"
1967,Bolivia (Plurinational State of),7000,tonnes,"Brazil nuts, with shell"
1968,Bolivia (Plurinational State of),7000,tonnes,"Brazil nuts, with shell"
1969,Bolivia (Plurinational State of),6200,tonnes,"Brazil nuts, with shell"
1970,Bolivia (Plurinational State of),8500,tonnes,"Brazil nuts, with shell"
1971,Bolivia (Plurinational State of),10500,tonnes,"Brazil nuts, with shell"
1972,Bolivia (Plurinational State of),11400,tonnes,"Brazil nuts, with shell"
1973,Bolivia (Plurinational State of),7500,tonnes,"Brazil nuts, with shell"
1974,Bolivia (Plurinational State of),10700,tonnes,"Brazil nuts, with shell"
1975,Bolivia (Plurinational State of),11800,tonnes,"Brazil nuts, with shell"
1976,Bolivia (Plurinational State of),14750,tonnes,"Brazil nuts, with shell"
1977,Bolivia (Plurinational State of),11900,tonnes,"Brazil nuts, with shell"
1978,Bolivia (Plurinational State of),11350,tonnes,"Brazil nuts, with shell"
1979,Bolivia (Plurinational State of),8700,tonnes,"Brazil nuts, with shell"
1980,Bolivia (Plurinational State of),9380,tonnes,"Brazil nuts, with shell"
1981,Bolivia (Plurinational State of),10412,tonnes,"Brazil nuts, with shell"
1982,Bolivia (Plurinational State of),11000,tonnes,"Brazil nuts, with shell"
1983,Bolivia (Plurinational State of),13000,tonnes,"Brazil nuts, with shell"
1984,Bolivia (Plurinational State of),11500,tonnes,"Brazil nuts, with shell"
1985,Bolivia (Plurinational State of),12000,tonnes,"Brazil nuts, with shell"
1986,Bolivia (Plurinational State of),21366,tonnes,"Brazil nuts, with shell"
1987,Bolivia (Plurinational State of),17777,tonnes,"Brazil nuts, with shell"
1988,Bolivia (Plurinational State of),16080,tonnes,"Brazil nuts, with shell"
1989,Bolivia (Plurinational State of),17496,tonnes,"Brazil nuts, with shell"
1990,Bolivia (Plurinational State of),17000,tonnes,"Brazil nuts, with shell"
1991,Bolivia (Plurinational State of),18000,tonnes,"Brazil nuts, with shell"
1992,Bolivia (Plurinational State of),18500,tonnes,"Brazil nuts, with shell"
1993,Bolivia (Plurinational State of),17500,tonnes,"Brazil nuts, with shell"
1994,Bolivia (Plurinational State of),16500,tonnes,"Brazil nuts, with shell"
1995,Bolivia (Plurinational State of),15400,tonnes,"Brazil nuts, with shell"
1996,Bolivia (Plurinational State of),18000,tonnes,"Brazil nuts, with shell"
1997,Bolivia (Plurinational State of),23000,tonnes,"Brazil nuts, with shell"
1998,Bolivia (Plurinational State of),15400,tonnes,"Brazil nuts, with shell"
1999,Bolivia (Plurinational State of),30000,tonnes,"Brazil nuts, with shell"
2000,Bolivia (Plurinational State of),20500,tonnes,"Brazil nuts, with shell"
2001,Bolivia (Plurinational State of),21332,tonnes,"Brazil nuts, with shell"
2002,Bolivia (Plurinational State of),22121,tonnes,"Brazil nuts, with shell"
2003,Bolivia (Plurinational State of),24090,tonnes,"Brazil nuts, with shell"
2004,Bolivia (Plurinational State of),23410,tonnes,"Brazil nuts, with shell"
2005,Bolivia (Plurinational State of),26045,tonnes,"Brazil nuts, with shell"
2006,Bolivia (Plurinational State of),28585,tonnes,"Brazil nuts, with shell"
2007,Bolivia (Plurinational State of),30054,tonnes,"Brazil nuts, with shell"
2008,Bolivia (Plurinational State of),30315,tonnes,"Brazil nuts, with shell"
2009,Bolivia (Plurinational State of),31259,tonnes,"Brazil nuts, with shell"
2010,Bolivia (Plurinational State of),29630,tonnes,"Brazil nuts, with shell"
2011,Bolivia (Plurinational State of),28205,tonnes,"Brazil nuts, with shell"
2012,Bolivia (Plurinational State of),28543,tonnes,"Brazil nuts, with shell"
2013,Bolivia (Plurinational State of),30336,tonnes,"Brazil nuts, with shell"
2014,Bolivia (Plurinational State of),34007,tonnes,"Brazil nuts, with shell"
2015,Bolivia (Plurinational State of),32820,tonnes,"Brazil nuts, with shell"
2016,Bolivia (Plurinational State of),34809,tonnes,"Brazil nuts, with shell"
2017,Bolivia (Plurinational State of),25245,tonnes,"Brazil nuts, with shell"
2018,Bolivia (Plurinational State of),34196,tonnes,"Brazil nuts, with shell"
2019,Bolivia (Plurinational State of),31146,tonnes,"Brazil nuts, with shell"
1961,Bolivia (Plurinational State of),,tonnes,Chestnut
1962,Bolivia (Plurinational State of),,tonnes,Chestnut
1963,Bolivia (Plurinational State of),,tonnes,Chestnut
1964,Bolivia (Plurinational State of),,tonnes,Chestnut
1965,Bolivia (Plurinational State of),,tonnes,Chestnut
1966,Bolivia (Plurinational State of),,tonnes,Chestnut
1967,Bolivia (Plurinational State of),,tonnes,Chestnut
1968,Bolivia (Plurinational State of),,tonnes,Chestnut
1969,Bolivia (Plurinational State of),,tonnes,Chestnut
1970,Bolivia (Plurinational State of),,tonnes,Chestnut
1971,Bolivia (Plurinational State of),,tonnes,Chestnut
1972,Bolivia (Plurinational State of),,tonnes,Chestnut
1973,Bolivia (Plurinational State of),,tonnes,Chestnut
1974,Bolivia (Plurinational State of),,tonnes,Chestnut
1975,Bolivia (Plurinational State of),,tonnes,Chestnut
1976,Bolivia (Plurinational State of),,tonnes,Chestnut
1977,Bolivia (Plurinational State of),,tonnes,Chestnut
1978,Bolivia (Plurinational State of),,tonnes,Chestnut
1979,Bolivia (Plurinational State of),,tonnes,Chestnut
1980,Bolivia (Plurinational State of),,tonnes,Chestnut
1981,Bolivia (Plurinational State of),,tonnes,Chestnut
1982,Bolivia (Plurinational State of),,tonnes,Chestnut
1983,Bolivia (Plurinational State of),,tonnes,Chestnut
1984,Bolivia (Plurinational State of),,tonnes,Chestnut
1985,Bolivia (Plurinational State of),24000,tonnes,Chestnut
1986,Bolivia (Plurinational State of),25000,tonnes,Chestnut
1987,Bolivia (Plurinational State of),26000,tonnes,Chestnut
1988,Bolivia (Plurinational State of),27000,tonnes,Chestnut
1989,Bolivia (Plurinational State of),27440,tonnes,Chestnut
1990,Bolivia (Plurinational State of),19708,tonnes,Chestnut
1991,Bolivia (Plurinational State of),15894,tonnes,Chestnut
1992,Bolivia (Plurinational State of),27820,tonnes,Chestnut
1993,Bolivia (Plurinational State of),24000,tonnes,Chestnut
1994,Bolivia (Plurinational State of),22500,tonnes,Chestnut
1995,Bolivia (Plurinational State of),31229,tonnes,Chestnut
1996,Bolivia (Plurinational State of),39565,tonnes,Chestnut
1997,Bolivia (Plurinational State of),39872,tonnes,Chestnut
1998,Bolivia (Plurinational State of),30864,tonnes,Chestnut
1999,Bolivia (Plurinational State of),33603,tonnes,Chestnut
2000,Bolivia (Plurinational State of),34400,tonnes,Chestnut
2001,Bolivia (Plurinational State of),40000,tonnes,Chestnut
2002,Bolivia (Plurinational State of),46000,tonnes,Chestnut
2003,Bolivia (Plurinational State of),50000,tonnes,Chestnut
2004,Bolivia (Plurinational State of),52758,tonnes,Chestnut
2005,Bolivia (Plurinational State of),57057,tonnes,Chestnut
2006,Bolivia (Plurinational State of),55000,tonnes,Chestnut
2007,Bolivia (Plurinational State of),55969,tonnes,Chestnut
2008,Bolivia (Plurinational State of),57184,tonnes,Chestnut
2009,Bolivia (Plurinational State of),55000,tonnes,Chestnut
2010,Bolivia (Plurinational State of),60213,tonnes,Chestnut
2011,Bolivia (Plurinational State of),62369,tonnes,Chestnut
2012,Bolivia (Plurinational State of),59744,tonnes,Chestnut
2013,Bolivia (Plurinational State of),76035,tonnes,Chestnut
2014,Bolivia (Plurinational State of),77890,tonnes,Chestnut
2015,Bolivia (Plurinational State of),84467,tonnes,Chestnut
2016,Bolivia (Plurinational State of),84961,tonnes,Chestnut
2017,Bolivia (Plurinational State of),84691,tonnes,Chestnut
2018,Bolivia (Plurinational State of),84255,tonnes,Chestnut
2019,Bolivia (Plurinational State of),86280,tonnes,Chestnut
1991,Brazil,,tonnes,"Almonds, with shell"
1992,Brazil,,tonnes,"Almonds, with shell"
1993,Brazil,,tonnes,"Almonds, with shell"
1994,Brazil,,tonnes,"Almonds, with shell"
1995,Brazil,,tonnes,"Almonds, with shell"
1996,Brazil,,tonnes,"Almonds, with shell"
1997,Brazil,,tonnes,"Almonds, with shell"
1998,Brazil,,tonnes,"Almonds, with shell"
1999,Brazil,,tonnes,"Almonds, with shell"
2000,Brazil,,tonnes,"Almonds, with shell"
2001,Brazil,,tonnes,"Almonds, with shell"
2002,Brazil,,tonnes,"Almonds, with shell"
2003,Brazil,,tonnes,"Almonds, with shell"
2004,Brazil,,tonnes,"Almonds, with shell"
2005,Brazil,,tonnes,"Almonds, with shell"
2006,Brazil,,tonnes,"Almonds, with shell"
2007,Brazil,,tonnes,"Almonds, with shell"
2008,Brazil,,tonnes,"Almonds, with shell"
2009,Brazil,,tonnes,"Almonds, with shell"
2010,Brazil,,tonnes,"Almonds, with shell"
2011,Brazil,,tonnes,"Almonds, with shell"
2012,Brazil,,tonnes,"Almonds, with shell"
2013,Brazil,,tonnes,"Almonds, with shell"
2014,Brazil,,tonnes,"Almonds, with shell"
2015,Brazil,,tonnes,"Almonds, with shell"
2016,Brazil,,tonnes,"Almonds, with shell"
2017,Brazil,,tonnes,"Almonds, with shell"
2018,Brazil,,tonnes,"Almonds, with shell"
2019,Brazil,,tonnes,"Almonds, with shell"
1961,Brazil,51713,tonnes,"Brazil nuts, with shell"
1962,Brazil,45442,tonnes,"Brazil nuts, with shell"
1963,Brazil,40431,tonnes,"Brazil nuts, with shell"
1964,Brazil,44223,tonnes,"Brazil nuts, with shell"
1965,Brazil,40798,tonnes,"Brazil nuts, with shell"
1966,Brazil,55470,tonnes,"Brazil nuts, with shell"
1967,Brazil,34164,tonnes,"Brazil nuts, with shell"
1968,Brazil,50977,tonnes,"Brazil nuts, with shell"
1969,Brazil,40004,tonnes,"Brazil nuts, with shell"
1970,Brazil,104487,tonnes,"Brazil nuts, with shell"
1971,Brazil,67005,tonnes,"Brazil nuts, with shell"
1972,Brazil,70000,tonnes,"Brazil nuts, with shell"
1973,Brazil,52095,tonnes,"Brazil nuts, with shell"
1974,Brazil,35776,tonnes,"Brazil nuts, with shell"
1975,Brazil,51719,tonnes,"Brazil nuts, with shell"
1976,Brazil,61043,tonnes,"Brazil nuts, with shell"
1977,Brazil,53958,tonnes,"Brazil nuts, with shell"
1978,Brazil,40449,tonnes,"Brazil nuts, with shell"
1979,Brazil,43242,tonnes,"Brazil nuts, with shell"
1980,Brazil,40456,tonnes,"Brazil nuts, with shell"
1981,Brazil,36702,tonnes,"Brazil nuts, with shell"
1982,Brazil,36849,tonnes,"Brazil nuts, with shell"
1983,Brazil,50860,tonnes,"Brazil nuts, with shell"
1984,Brazil,40710,tonnes,"Brazil nuts, with shell"
1985,Brazil,45020,tonnes,"Brazil nuts, with shell"
1986,Brazil,36136,tonnes,"Brazil nuts, with shell"
1987,Brazil,36241,tonnes,"Brazil nuts, with shell"
1988,Brazil,29391,tonnes,"Brazil nuts, with shell"
1989,Brazil,25672,tonnes,"Brazil nuts, with shell"
1990,Brazil,51195,tonnes,"Brazil nuts, with shell"
1991,Brazil,35838,tonnes,"Brazil nuts, with shell"
1992,Brazil,25303,tonnes,"Brazil nuts, with shell"
1993,Brazil,26505,tonnes,"Brazil nuts, with shell"
1994,Brazil,38882,tonnes,"Brazil nuts, with shell"
1995,Brazil,40216,tonnes,"Brazil nuts, with shell"
1996,Brazil,21469,tonnes,"Brazil nuts, with shell"
1997,Brazil,22786,tonnes,"Brazil nuts, with shell"
1998,Brazil,23111,tonnes,"Brazil nuts, with shell"
1999,Brazil,26856,tonnes,"Brazil nuts, with shell"
2000,Brazil,33431,tonnes,"Brazil nuts, with shell"
2001,Brazil,28467,tonnes,"Brazil nuts, with shell"
2002,Brazil,27389,tonnes,"Brazil nuts, with shell"
2003,Brazil,24894,tonnes,"Brazil nuts, with shell"
2004,Brazil,27059,tonnes,"Brazil nuts, with shell"
2005,Brazil,30975,tonnes,"Brazil nuts, with shell"
2006,Brazil,28806,tonnes,"Brazil nuts, with shell"
2007,Brazil,30406,tonnes,"Brazil nuts, with shell"
2008,Brazil,30815,tonnes,"Brazil nuts, with shell"
2009,Brazil,37467,tonnes,"Brazil nuts, with shell"
2010,Brazil,40357,tonnes,"Brazil nuts, with shell"
2011,Brazil,42152,tonnes,"Brazil nuts, with shell"
2012,Brazil,38805,tonnes,"Brazil nuts, with shell"
2013,Brazil,38300,tonnes,"Brazil nuts, with shell"
2014,Brazil,37499,tonnes,"Brazil nuts, with shell"
2015,Brazil,40643,tonnes,"Brazil nuts, with shell"
2016,Brazil,33880,tonnes,"Brazil nuts, with shell"
2017,Brazil,23357,tonnes,"Brazil nuts, with shell"
2018,Brazil,34170,tonnes,"Brazil nuts, with shell"
2019,Brazil,32905,tonnes,"Brazil nuts, with shell"
1961,Brazil,9670,tonnes,"Cashew nuts, with shell"
1962,Brazil,11987,tonnes,"Cashew nuts, with shell"
1963,Brazil,13621,tonnes,"Cashew nuts, with shell"
1964,Brazil,9643,tonnes,"Cashew nuts, with shell"
1965,Brazil,13789,tonnes,"Cashew nuts, with shell"
1966,Brazil,13677,tonnes,"Cashew nuts, with shell"
1967,Brazil,24181,tonnes,"Cashew nuts, with shell"
1968,Brazil,23683,tonnes,"Cashew nuts, with shell"
1969,Brazil,23443,tonnes,"Cashew nuts, with shell"
1970,Brazil,20309,tonnes,"Cashew nuts, with shell"
1971,Brazil,28602,tonnes,"Cashew nuts, with shell"
1972,Brazil,35000,tonnes,"Cashew nuts, with shell"
1973,Brazil,36936,tonnes,"Cashew nuts, with shell"
1974,Brazil,34901,tonnes,"Cashew nuts, with shell"
1975,Brazil,20490,tonnes,"Cashew nuts, with shell"
1976,Brazil,36800,tonnes,"Cashew nuts, with shell"
1977,Brazil,60000,tonnes,"Cashew nuts, with shell"
1978,Brazil,77000,tonnes,"Cashew nuts, with shell"
1979,Brazil,65000,tonnes,"Cashew nuts, with shell"
1980,Brazil,75000,tonnes,"Cashew nuts, with shell"
1981,Brazil,74000,tonnes,"Cashew nuts, with shell"
1982,Brazil,80000,tonnes,"Cashew nuts, with shell"
1983,Brazil,90000,tonnes,"Cashew nuts, with shell"
1984,Brazil,74000,tonnes,"Cashew nuts, with shell"
1985,Brazil,115000,tonnes,"Cashew nuts, with shell"
1986,Brazil,120000,tonnes,"Cashew nuts, with shell"
1987,Brazil,75000,tonnes,"Cashew nuts, with shell"
1988,Brazil,128080,tonnes,"Cashew nuts, with shell"
1989,Brazil,136130,tonnes,"Cashew nuts, with shell"
1990,Brazil,107664,tonnes,"Cashew nuts, with shell"
1991,Brazil,185965,tonnes,"Cashew nuts, with shell"
1992,Brazil,107955,tonnes,"Cashew nuts, with shell"
1993,Brazil,77098,tonnes,"Cashew nuts, with shell"
1994,Brazil,149804,tonnes,"Cashew nuts, with shell"
1995,Brazil,185229,tonnes,"Cashew nuts, with shell"
1996,Brazil,167211,tonnes,"Cashew nuts, with shell"
1997,Brazil,125397,tonnes,"Cashew nuts, with shell"
1998,Brazil,54124,tonnes,"Cashew nuts, with shell"
1999,Brazil,145437,tonnes,"Cashew nuts, with shell"
2000,Brazil,138608,tonnes,"Cashew nuts, with shell"
2001,Brazil,124073,tonnes,"Cashew nuts, with shell"
2002,Brazil,164539,tonnes,"Cashew nuts, with shell"
2003,Brazil,183094,tonnes,"Cashew nuts, with shell"
