Year,Nation,Production Quantity,Unit,Item
2008,Dominican Republic,551,tonnes,Ginger
2009,Dominican Republic,860,tonnes,Ginger
2010,Dominican Republic,356,tonnes,Ginger
2011,Dominican Republic,449,tonnes,Ginger
2012,Dominican Republic,355,tonnes,Ginger
2013,Dominican Republic,148,tonnes,Ginger
2014,Dominican Republic,173,tonnes,Ginger
2015,Dominican Republic,234,tonnes,Ginger
2016,Dominican Republic,187,tonnes,Ginger
2017,Dominican Republic,145,tonnes,Ginger
2018,Dominican Republic,104,tonnes,Ginger
2019,Dominican Republic,91,tonnes,Ginger
1961,Ecuador,44100,tonnes,"Cocoa, beans"
1962,Ecuador,44300,tonnes,"Cocoa, beans"
1963,Ecuador,44300,tonnes,"Cocoa, beans"
1964,Ecuador,37800,tonnes,"Cocoa, beans"
1965,Ecuador,49900,tonnes,"Cocoa, beans"
1966,Ecuador,50764,tonnes,"Cocoa, beans"
1967,Ecuador,61236,tonnes,"Cocoa, beans"
1968,Ecuador,81724,tonnes,"Cocoa, beans"
1969,Ecuador,47993,tonnes,"Cocoa, beans"
1970,Ecuador,53584,tonnes,"Cocoa, beans"
1971,Ecuador,70806,tonnes,"Cocoa, beans"
1972,Ecuador,67784,tonnes,"Cocoa, beans"
1973,Ecuador,63374,tonnes,"Cocoa, beans"
1974,Ecuador,91039,tonnes,"Cocoa, beans"
1975,Ecuador,75272,tonnes,"Cocoa, beans"
1976,Ecuador,65192,tonnes,"Cocoa, beans"
1977,Ecuador,72120,tonnes,"Cocoa, beans"
1978,Ecuador,72085,tonnes,"Cocoa, beans"
1979,Ecuador,77407,tonnes,"Cocoa, beans"
1980,Ecuador,91215,tonnes,"Cocoa, beans"
1981,Ecuador,80460,tonnes,"Cocoa, beans"
1982,Ecuador,96941,tonnes,"Cocoa, beans"
1983,Ecuador,45000,tonnes,"Cocoa, beans"
1984,Ecuador,77000,tonnes,"Cocoa, beans"
1985,Ecuador,130772,tonnes,"Cocoa, beans"
1986,Ecuador,89913,tonnes,"Cocoa, beans"
1987,Ecuador,57529,tonnes,"Cocoa, beans"
1988,Ecuador,85110,tonnes,"Cocoa, beans"
1989,Ecuador,82880,tonnes,"Cocoa, beans"
1990,Ecuador,96722,tonnes,"Cocoa, beans"
1991,Ecuador,90403,tonnes,"Cocoa, beans"
1992,Ecuador,93999,tonnes,"Cocoa, beans"
1993,Ecuador,82729,tonnes,"Cocoa, beans"
1994,Ecuador,81163,tonnes,"Cocoa, beans"
1995,Ecuador,85505,tonnes,"Cocoa, beans"
1996,Ecuador,89928,tonnes,"Cocoa, beans"
1997,Ecuador,90870,tonnes,"Cocoa, beans"
1998,Ecuador,35006,tonnes,"Cocoa, beans"
1999,Ecuador,94687,tonnes,"Cocoa, beans"
2000,Ecuador,64991,tonnes,"Cocoa, beans"
2001,Ecuador,76030,tonnes,"Cocoa, beans"
2002,Ecuador,60268,tonnes,"Cocoa, beans"
2003,Ecuador,88263,tonnes,"Cocoa, beans"
2004,Ecuador,89680,tonnes,"Cocoa, beans"
2005,Ecuador,93658,tonnes,"Cocoa, beans"
2006,Ecuador,87561,tonnes,"Cocoa, beans"
2007,Ecuador,85891,tonnes,"Cocoa, beans"
2008,Ecuador,94300,tonnes,"Cocoa, beans"
2009,Ecuador,120581,tonnes,"Cocoa, beans"
2010,Ecuador,132099,tonnes,"Cocoa, beans"
2011,Ecuador,224163,tonnes,"Cocoa, beans"
2012,Ecuador,133323,tonnes,"Cocoa, beans"
2013,Ecuador,128446,tonnes,"Cocoa, beans"
2014,Ecuador,156216,tonnes,"Cocoa, beans"
2015,Ecuador,180192,tonnes,"Cocoa, beans"
2016,Ecuador,177551,tonnes,"Cocoa, beans"
2017,Ecuador,205955,tonnes,"Cocoa, beans"
2018,Ecuador,235182,tonnes,"Cocoa, beans"
2019,Ecuador,283680,tonnes,"Cocoa, beans"
1961,El Salvador,300,tonnes,"Cocoa, beans"
1962,El Salvador,300,tonnes,"Cocoa, beans"
1963,El Salvador,300,tonnes,"Cocoa, beans"
1964,El Salvador,300,tonnes,"Cocoa, beans"
1965,El Salvador,300,tonnes,"Cocoa, beans"
1966,El Salvador,300,tonnes,"Cocoa, beans"
1967,El Salvador,300,tonnes,"Cocoa, beans"
1968,El Salvador,300,tonnes,"Cocoa, beans"
1969,El Salvador,300,tonnes,"Cocoa, beans"
1970,El Salvador,300,tonnes,"Cocoa, beans"
1971,El Salvador,206,tonnes,"Cocoa, beans"
1972,El Salvador,300,tonnes,"Cocoa, beans"
1973,El Salvador,300,tonnes,"Cocoa, beans"
1974,El Salvador,298,tonnes,"Cocoa, beans"
1975,El Salvador,250,tonnes,"Cocoa, beans"
1976,El Salvador,250,tonnes,"Cocoa, beans"
1977,El Salvador,298,tonnes,"Cocoa, beans"
1978,El Salvador,306,tonnes,"Cocoa, beans"
1979,El Salvador,310,tonnes,"Cocoa, beans"
1980,El Salvador,320,tonnes,"Cocoa, beans"
1981,El Salvador,330,tonnes,"Cocoa, beans"
1982,El Salvador,400,tonnes,"Cocoa, beans"
1983,El Salvador,400,tonnes,"Cocoa, beans"
1984,El Salvador,400,tonnes,"Cocoa, beans"
1985,El Salvador,400,tonnes,"Cocoa, beans"
1986,El Salvador,400,tonnes,"Cocoa, beans"
1987,El Salvador,400,tonnes,"Cocoa, beans"
1988,El Salvador,400,tonnes,"Cocoa, beans"
1989,El Salvador,400,tonnes,"Cocoa, beans"
1990,El Salvador,483,tonnes,"Cocoa, beans"
1991,El Salvador,93,tonnes,"Cocoa, beans"
1992,El Salvador,100,tonnes,"Cocoa, beans"
1993,El Salvador,106,tonnes,"Cocoa, beans"
1994,El Salvador,113,tonnes,"Cocoa, beans"
1995,El Salvador,120,tonnes,"Cocoa, beans"
1996,El Salvador,126,tonnes,"Cocoa, beans"
1997,El Salvador,133,tonnes,"Cocoa, beans"
1998,El Salvador,138,tonnes,"Cocoa, beans"
1999,El Salvador,141,tonnes,"Cocoa, beans"
2000,El Salvador,150,tonnes,"Cocoa, beans"
2001,El Salvador,160,tonnes,"Cocoa, beans"
2002,El Salvador,170,tonnes,"Cocoa, beans"
2003,El Salvador,170,tonnes,"Cocoa, beans"
2004,El Salvador,190,tonnes,"Cocoa, beans"
2005,El Salvador,180,tonnes,"Cocoa, beans"
2006,El Salvador,175,tonnes,"Cocoa, beans"
2007,El Salvador,180,tonnes,"Cocoa, beans"
2008,El Salvador,160,tonnes,"Cocoa, beans"
2009,El Salvador,180,tonnes,"Cocoa, beans"
2010,El Salvador,190,tonnes,"Cocoa, beans"
2011,El Salvador,179,tonnes,"Cocoa, beans"
2012,El Salvador,180,tonnes,"Cocoa, beans"
2013,El Salvador,185,tonnes,"Cocoa, beans"
2014,El Salvador,366,tonnes,"Cocoa, beans"
2015,El Salvador,363,tonnes,"Cocoa, beans"
2016,El Salvador,364,tonnes,"Cocoa, beans"
2017,El Salvador,350,tonnes,"Cocoa, beans"
2018,El Salvador,342,tonnes,"Cocoa, beans"
2019,El Salvador,368,tonnes,"Cocoa, beans"
1961,Guatemala,500,tonnes,"Cocoa, beans"
1962,Guatemala,500,tonnes,"Cocoa, beans"
1963,Guatemala,500,tonnes,"Cocoa, beans"
1964,Guatemala,600,tonnes,"Cocoa, beans"
1965,Guatemala,600,tonnes,"Cocoa, beans"
1966,Guatemala,600,tonnes,"Cocoa, beans"
1967,Guatemala,800,tonnes,"Cocoa, beans"
1968,Guatemala,600,tonnes,"Cocoa, beans"
1969,Guatemala,500,tonnes,"Cocoa, beans"
1970,Guatemala,600,tonnes,"Cocoa, beans"
1971,Guatemala,700,tonnes,"Cocoa, beans"
1972,Guatemala,800,tonnes,"Cocoa, beans"
1973,Guatemala,800,tonnes,"Cocoa, beans"
1974,Guatemala,800,tonnes,"Cocoa, beans"
1975,Guatemala,603,tonnes,"Cocoa, beans"
1976,Guatemala,704,tonnes,"Cocoa, beans"
1977,Guatemala,3795,tonnes,"Cocoa, beans"
1978,Guatemala,4522,tonnes,"Cocoa, beans"
1979,Guatemala,1679,tonnes,"Cocoa, beans"
1980,Guatemala,1132,tonnes,"Cocoa, beans"
1981,Guatemala,1100,tonnes,"Cocoa, beans"
1982,Guatemala,1200,tonnes,"Cocoa, beans"
1983,Guatemala,1290,tonnes,"Cocoa, beans"
1984,Guatemala,1679,tonnes,"Cocoa, beans"
1985,Guatemala,2300,tonnes,"Cocoa, beans"
1986,Guatemala,2200,tonnes,"Cocoa, beans"
1987,Guatemala,2443,tonnes,"Cocoa, beans"
1988,Guatemala,1990,tonnes,"Cocoa, beans"
1989,Guatemala,3009,tonnes,"Cocoa, beans"
1990,Guatemala,3000,tonnes,"Cocoa, beans"
1991,Guatemala,2934,tonnes,"Cocoa, beans"
1992,Guatemala,2800,tonnes,"Cocoa, beans"
1993,Guatemala,2544,tonnes,"Cocoa, beans"
1994,Guatemala,2576,tonnes,"Cocoa, beans"
1995,Guatemala,2392,tonnes,"Cocoa, beans"
1996,Guatemala,2461,tonnes,"Cocoa, beans"
1997,Guatemala,2364,tonnes,"Cocoa, beans"
1998,Guatemala,2392,tonnes,"Cocoa, beans"
1999,Guatemala,2381,tonnes,"Cocoa, beans"
2000,Guatemala,2336,tonnes,"Cocoa, beans"
2001,Guatemala,6840,tonnes,"Cocoa, beans"
2002,Guatemala,7498,tonnes,"Cocoa, beans"
2003,Guatemala,7933,tonnes,"Cocoa, beans"
2004,Guatemala,8215,tonnes,"Cocoa, beans"
2005,Guatemala,8569,tonnes,"Cocoa, beans"
2006,Guatemala,9085,tonnes,"Cocoa, beans"
2007,Guatemala,10129,tonnes,"Cocoa, beans"
2008,Guatemala,10414,tonnes,"Cocoa, beans"
2009,Guatemala,10591,tonnes,"Cocoa, beans"
2010,Guatemala,10713,tonnes,"Cocoa, beans"
2011,Guatemala,11594,tonnes,"Cocoa, beans"
2012,Guatemala,11666,tonnes,"Cocoa, beans"
2013,Guatemala,12569,tonnes,"Cocoa, beans"
2014,Guatemala,11204,tonnes,"Cocoa, beans"
2015,Guatemala,11331,tonnes,"Cocoa, beans"
2016,Guatemala,11567,tonnes,"Cocoa, beans"
2017,Guatemala,11798,tonnes,"Cocoa, beans"
2018,Guatemala,12462,tonnes,"Cocoa, beans"
2019,Guatemala,12473,tonnes,"Cocoa, beans"
1961,Guyana,26,tonnes,"Cocoa, beans"
1962,Guyana,28,tonnes,"Cocoa, beans"
1963,Guyana,29,tonnes,"Cocoa, beans"
1964,Guyana,29,tonnes,"Cocoa, beans"
1965,Guyana,30,tonnes,"Cocoa, beans"
1966,Guyana,30,tonnes,"Cocoa, beans"
1967,Guyana,29,tonnes,"Cocoa, beans"
1968,Guyana,29,tonnes,"Cocoa, beans"
1969,Guyana,30,tonnes,"Cocoa, beans"
1970,Guyana,30,tonnes,"Cocoa, beans"
1971,Guyana,31,tonnes,"Cocoa, beans"
1972,Guyana,27,tonnes,"Cocoa, beans"
1973,Guyana,36,tonnes,"Cocoa, beans"
1974,Guyana,40,tonnes,"Cocoa, beans"
1975,Guyana,40,tonnes,"Cocoa, beans"
1976,Guyana,40,tonnes,"Cocoa, beans"
1977,Guyana,40,tonnes,"Cocoa, beans"
1978,Guyana,40,tonnes,"Cocoa, beans"
1979,Guyana,40,tonnes,"Cocoa, beans"
1980,Guyana,40,tonnes,"Cocoa, beans"
1981,Guyana,40,tonnes,"Cocoa, beans"
1982,Guyana,40,tonnes,"Cocoa, beans"
1983,Guyana,40,tonnes,"Cocoa, beans"
1984,Guyana,40,tonnes,"Cocoa, beans"
1985,Guyana,40,tonnes,"Cocoa, beans"
1986,Guyana,42,tonnes,"Cocoa, beans"
1987,Guyana,42,tonnes,"Cocoa, beans"
1988,Guyana,42,tonnes,"Cocoa, beans"
1989,Guyana,45,tonnes,"Cocoa, beans"
1990,Guyana,260,tonnes,"Cocoa, beans"
1991,Guyana,260,tonnes,"Cocoa, beans"
1992,Guyana,260,tonnes,"Cocoa, beans"
1993,Guyana,260,tonnes,"Cocoa, beans"
1994,Guyana,260,tonnes,"Cocoa, beans"
1995,Guyana,260,tonnes,"Cocoa, beans"
1996,Guyana,260,tonnes,"Cocoa, beans"
1997,Guyana,260,tonnes,"Cocoa, beans"
1998,Guyana,260,tonnes,"Cocoa, beans"
1999,Guyana,261,tonnes,"Cocoa, beans"
2000,Guyana,261,tonnes,"Cocoa, beans"
2001,Guyana,261,tonnes,"Cocoa, beans"
2002,Guyana,260,tonnes,"Cocoa, beans"
2003,Guyana,263,tonnes,"Cocoa, beans"
2004,Guyana,271,tonnes,"Cocoa, beans"
2005,Guyana,283,tonnes,"Cocoa, beans"
2006,Guyana,298,tonnes,"Cocoa, beans"
2007,Guyana,322,tonnes,"Cocoa, beans"
2008,Guyana,343,tonnes,"Cocoa, beans"
2009,Guyana,365,tonnes,"Cocoa, beans"
2010,Guyana,387,tonnes,"Cocoa, beans"
2011,Guyana,409,tonnes,"Cocoa, beans"
2012,Guyana,430,tonnes,"Cocoa, beans"
2013,Guyana,450,tonnes,"Cocoa, beans"
2014,Guyana,470,tonnes,"Cocoa, beans"
2015,Guyana,494,tonnes,"Cocoa, beans"
2016,Guyana,515,tonnes,"Cocoa, beans"
2017,Guyana,537,tonnes,"Cocoa, beans"
2018,Guyana,558,tonnes,"Cocoa, beans"
2019,Guyana,580,tonnes,"Cocoa, beans"
1961,Guyana,,tonnes,Ginger
1962,Guyana,,tonnes,Ginger
1963,Guyana,,tonnes,Ginger
1964,Guyana,,tonnes,Ginger
1965,Guyana,,tonnes,Ginger
1966,Guyana,,tonnes,Ginger
1967,Guyana,,tonnes,Ginger
1968,Guyana,,tonnes,Ginger
1969,Guyana,,tonnes,Ginger
1970,Guyana,,tonnes,Ginger
1971,Guyana,,tonnes,Ginger
1972,Guyana,,tonnes,Ginger
1973,Guyana,,tonnes,Ginger
1974,Guyana,,tonnes,Ginger
1975,Guyana,,tonnes,Ginger
1976,Guyana,,tonnes,Ginger
1977,Guyana,,tonnes,Ginger
1978,Guyana,,tonnes,Ginger
1979,Guyana,,tonnes,Ginger
1980,Guyana,,tonnes,Ginger
1981,Guyana,,tonnes,Ginger
1982,Guyana,,tonnes,Ginger
1983,Guyana,,tonnes,Ginger
1984,Guyana,,tonnes,Ginger
1985,Guyana,,tonnes,Ginger
1986,Guyana,,tonnes,Ginger
1987,Guyana,,tonnes,Ginger
1988,Guyana,,tonnes,Ginger
1989,Guyana,,tonnes,Ginger
1990,Guyana,,tonnes,Ginger
1991,Guyana,,tonnes,Ginger
1992,Guyana,,tonnes,Ginger
1993,Guyana,,tonnes,Ginger
1994,Guyana,,tonnes,Ginger
1995,Guyana,,tonnes,Ginger
1996,Guyana,,tonnes,Ginger
1997,Guyana,520,tonnes,Ginger
1998,Guyana,478,tonnes,Ginger
1999,Guyana,473,tonnes,Ginger
2000,Guyana,522,tonnes,Ginger
2001,Guyana,522,tonnes,Ginger
2002,Guyana,492,tonnes,Ginger
2003,Guyana,522,tonnes,Ginger
2004,Guyana,533,tonnes,Ginger
2005,Guyana,560,tonnes,Ginger
2006,Guyana,520,tonnes,Ginger
2007,Guyana,486,tonnes,Ginger
2008,Guyana,405,tonnes,Ginger
2009,Guyana,223,tonnes,Ginger
2010,Guyana,86,tonnes,Ginger
2011,Guyana,144,tonnes,Ginger
2012,Guyana,762,tonnes,Ginger
2013,Guyana,1915,tonnes,Ginger
2014,Guyana,383,tonnes,Ginger
2015,Guyana,909,tonnes,Ginger
2016,Guyana,1011,tonnes,Ginger
2017,Guyana,1320,tonnes,Ginger
2018,Guyana,3062,tonnes,Ginger
2019,Guyana,2307,tonnes,Ginger
1961,Haiti,2500,tonnes,"Cocoa, beans"
1962,Haiti,2500,tonnes,"Cocoa, beans"
1963,Haiti,2800,tonnes,"Cocoa, beans"
1964,Haiti,2800,tonnes,"Cocoa, beans"
1965,Haiti,3000,tonnes,"Cocoa, beans"
1966,Haiti,2500,tonnes,"Cocoa, beans"
1967,Haiti,2700,tonnes,"Cocoa, beans"
1968,Haiti,2500,tonnes,"Cocoa, beans"
1969,Haiti,2700,tonnes,"Cocoa, beans"
1970,Haiti,2900,tonnes,"Cocoa, beans"
1971,Haiti,3100,tonnes,"Cocoa, beans"
1972,Haiti,3300,tonnes,"Cocoa, beans"
1973,Haiti,3500,tonnes,"Cocoa, beans"
1974,Haiti,3500,tonnes,"Cocoa, beans"
1975,Haiti,3000,tonnes,"Cocoa, beans"
1976,Haiti,3000,tonnes,"Cocoa, beans"
1977,Haiti,3000,tonnes,"Cocoa, beans"
1978,Haiti,4000,tonnes,"Cocoa, beans"
1979,Haiti,4000,tonnes,"Cocoa, beans"
1980,Haiti,2500,tonnes,"Cocoa, beans"
1981,Haiti,3000,tonnes,"Cocoa, beans"
1982,Haiti,4490,tonnes,"Cocoa, beans"
1983,Haiti,4600,tonnes,"Cocoa, beans"
1984,Haiti,4710,tonnes,"Cocoa, beans"
1985,Haiti,5055,tonnes,"Cocoa, beans"
1986,Haiti,5886,tonnes,"Cocoa, beans"
1987,Haiti,5189,tonnes,"Cocoa, beans"
1988,Haiti,2964,tonnes,"Cocoa, beans"
1989,Haiti,5000,tonnes,"Cocoa, beans"
1990,Haiti,5100,tonnes,"Cocoa, beans"
1991,Haiti,3000,tonnes,"Cocoa, beans"
1992,Haiti,3000,tonnes,"Cocoa, beans"
1993,Haiti,5000,tonnes,"Cocoa, beans"
1994,Haiti,6000,tonnes,"Cocoa, beans"
1995,Haiti,6500,tonnes,"Cocoa, beans"
1996,Haiti,4200,tonnes,"Cocoa, beans"
1997,Haiti,4217,tonnes,"Cocoa, beans"
1998,Haiti,4500,tonnes,"Cocoa, beans"
1999,Haiti,4636,tonnes,"Cocoa, beans"
2000,Haiti,4500,tonnes,"Cocoa, beans"
2001,Haiti,4300,tonnes,"Cocoa, beans"
2002,Haiti,4950,tonnes,"Cocoa, beans"
2003,Haiti,4950,tonnes,"Cocoa, beans"
2004,Haiti,4800,tonnes,"Cocoa, beans"
2005,Haiti,4800,tonnes,"Cocoa, beans"
2006,Haiti,6000,tonnes,"Cocoa, beans"
2007,Haiti,8500,tonnes,"Cocoa, beans"
2008,Haiti,8000,tonnes,"Cocoa, beans"
2009,Haiti,8536,tonnes,"Cocoa, beans"
2010,Haiti,9353,tonnes,"Cocoa, beans"
2011,Haiti,10334,tonnes,"Cocoa, beans"
2012,Haiti,11464,tonnes,"Cocoa, beans"
2013,Haiti,12724,tonnes,"Cocoa, beans"
2014,Haiti,14633,tonnes,"Cocoa, beans"
2015,Haiti,15837,tonnes,"Cocoa, beans"
2016,Haiti,14428,tonnes,"Cocoa, beans"
2017,Haiti,15407,tonnes,"Cocoa, beans"
2018,Haiti,16141,tonnes,"Cocoa, beans"
2019,Haiti,16876,tonnes,"Cocoa, beans"
1961,Honduras,163,tonnes,"Cocoa, beans"
1962,Honduras,149,tonnes,"Cocoa, beans"
1963,Honduras,197,tonnes,"Cocoa, beans"
1964,Honduras,203,tonnes,"Cocoa, beans"
1965,Honduras,211,tonnes,"Cocoa, beans"
1966,Honduras,223,tonnes,"Cocoa, beans"
1967,Honduras,276,tonnes,"Cocoa, beans"
1968,Honduras,274,tonnes,"Cocoa, beans"
1969,Honduras,294,tonnes,"Cocoa, beans"
1970,Honduras,300,tonnes,"Cocoa, beans"
1971,Honduras,300,tonnes,"Cocoa, beans"
1972,Honduras,300,tonnes,"Cocoa, beans"
1973,Honduras,300,tonnes,"Cocoa, beans"
1974,Honduras,300,tonnes,"Cocoa, beans"
1975,Honduras,300,tonnes,"Cocoa, beans"
1976,Honduras,300,tonnes,"Cocoa, beans"
1977,Honduras,500,tonnes,"Cocoa, beans"
1978,Honduras,500,tonnes,"Cocoa, beans"
1979,Honduras,500,tonnes,"Cocoa, beans"
1980,Honduras,500,tonnes,"Cocoa, beans"
1981,Honduras,500,tonnes,"Cocoa, beans"
1982,Honduras,1000,tonnes,"Cocoa, beans"
1983,Honduras,1100,tonnes,"Cocoa, beans"
1984,Honduras,1600,tonnes,"Cocoa, beans"
1985,Honduras,1700,tonnes,"Cocoa, beans"
1986,Honduras,2000,tonnes,"Cocoa, beans"
1987,Honduras,2300,tonnes,"Cocoa, beans"
1988,Honduras,1900,tonnes,"Cocoa, beans"
1989,Honduras,2700,tonnes,"Cocoa, beans"
1990,Honduras,2700,tonnes,"Cocoa, beans"
1991,Honduras,3300,tonnes,"Cocoa, beans"
1992,Honduras,2700,tonnes,"Cocoa, beans"
1993,Honduras,3656,tonnes,"Cocoa, beans"
1994,Honduras,3000,tonnes,"Cocoa, beans"
1995,Honduras,2400,tonnes,"Cocoa, beans"
1996,Honduras,2700,tonnes,"Cocoa, beans"
1997,Honduras,1700,tonnes,"Cocoa, beans"
1998,Honduras,2700,tonnes,"Cocoa, beans"
1999,Honduras,2300,tonnes,"Cocoa, beans"
2000,Honduras,2000,tonnes,"Cocoa, beans"
2001,Honduras,2000,tonnes,"Cocoa, beans"
2002,Honduras,2000,tonnes,"Cocoa, beans"
2003,Honduras,2000,tonnes,"Cocoa, beans"
2004,Honduras,2000,tonnes,"Cocoa, beans"
2005,Honduras,2000,tonnes,"Cocoa, beans"
2006,Honduras,2000,tonnes,"Cocoa, beans"
2007,Honduras,361,tonnes,"Cocoa, beans"
2008,Honduras,800,tonnes,"Cocoa, beans"
2009,Honduras,1350,tonnes,"Cocoa, beans"
2010,Honduras,1126,tonnes,"Cocoa, beans"
2011,Honduras,1499,tonnes,"Cocoa, beans"
2012,Honduras,1065,tonnes,"Cocoa, beans"
2013,Honduras,965,tonnes,"Cocoa, beans"
2014,Honduras,1400,tonnes,"Cocoa, beans"
2015,Honduras,1500,tonnes,"Cocoa, beans"
2016,Honduras,965,tonnes,"Cocoa, beans"
2017,Honduras,1100,tonnes,"Cocoa, beans"
2018,Honduras,1500,tonnes,"Cocoa, beans"
2019,Honduras,1000,tonnes,"Cocoa, beans"
1961,Jamaica,2870,tonnes,"Cocoa, beans"
1962,Jamaica,2789,tonnes,"Cocoa, beans"
1963,Jamaica,2396,tonnes,"Cocoa, beans"
1964,Jamaica,2733,tonnes,"Cocoa, beans"
1965,Jamaica,2447,tonnes,"Cocoa, beans"
1966,Jamaica,2174,tonnes,"Cocoa, beans"
1967,Jamaica,1642,tonnes,"Cocoa, beans"
1968,Jamaica,1864,tonnes,"Cocoa, beans"
1969,Jamaica,1857,tonnes,"Cocoa, beans"
1970,Jamaica,2163,tonnes,"Cocoa, beans"
1971,Jamaica,1872,tonnes,"Cocoa, beans"
1972,Jamaica,2378,tonnes,"Cocoa, beans"
1973,Jamaica,1952,tonnes,"Cocoa, beans"
1974,Jamaica,1618,tonnes,"Cocoa, beans"
1975,Jamaica,1780,tonnes,"Cocoa, beans"
1976,Jamaica,1646,tonnes,"Cocoa, beans"
1977,Jamaica,1692,tonnes,"Cocoa, beans"
1978,Jamaica,1797,tonnes,"Cocoa, beans"
1979,Jamaica,1366,tonnes,"Cocoa, beans"
1980,Jamaica,1752,tonnes,"Cocoa, beans"
1981,Jamaica,1752,tonnes,"Cocoa, beans"
1982,Jamaica,2408,tonnes,"Cocoa, beans"
1983,Jamaica,2302,tonnes,"Cocoa, beans"
1984,Jamaica,2812,tonnes,"Cocoa, beans"
1985,Jamaica,2380,tonnes,"Cocoa, beans"
1986,Jamaica,2406,tonnes,"Cocoa, beans"
1987,Jamaica,3186,tonnes,"Cocoa, beans"
1988,Jamaica,1549,tonnes,"Cocoa, beans"
1989,Jamaica,1386,tonnes,"Cocoa, beans"
1990,Jamaica,2104,tonnes,"Cocoa, beans"
1991,Jamaica,1750,tonnes,"Cocoa, beans"
1992,Jamaica,2478,tonnes,"Cocoa, beans"
1993,Jamaica,2522,tonnes,"Cocoa, beans"
1994,Jamaica,2576,tonnes,"Cocoa, beans"
1995,Jamaica,2538,tonnes,"Cocoa, beans"
1996,Jamaica,1407,tonnes,"Cocoa, beans"
1997,Jamaica,1653,tonnes,"Cocoa, beans"
1998,Jamaica,1687,tonnes,"Cocoa, beans"
1999,Jamaica,1036,tonnes,"Cocoa, beans"
2000,Jamaica,1100,tonnes,"Cocoa, beans"
2001,Jamaica,1150,tonnes,"Cocoa, beans"
2002,Jamaica,1000,tonnes,"Cocoa, beans"
2003,Jamaica,1150,tonnes,"Cocoa, beans"
2004,Jamaica,1106,tonnes,"Cocoa, beans"
2005,Jamaica,550,tonnes,"Cocoa, beans"
2006,Jamaica,595,tonnes,"Cocoa, beans"
2007,Jamaica,1915,tonnes,"Cocoa, beans"
2008,Jamaica,1015,tonnes,"Cocoa, beans"
2009,Jamaica,1108,tonnes,"Cocoa, beans"
2010,Jamaica,1368,tonnes,"Cocoa, beans"
2011,Jamaica,499,tonnes,"Cocoa, beans"
2012,Jamaica,1393,tonnes,"Cocoa, beans"
2013,Jamaica,997,tonnes,"Cocoa, beans"
2014,Jamaica,1154,tonnes,"Cocoa, beans"
2015,Jamaica,637,tonnes,"Cocoa, beans"
2016,Jamaica,726,tonnes,"Cocoa, beans"
2017,Jamaica,305,tonnes,"Cocoa, beans"
2018,Jamaica,220,tonnes,"Cocoa, beans"
2019,Jamaica,326,tonnes,"Cocoa, beans"
1961,Jamaica,703,tonnes,Ginger
1962,Jamaica,463,tonnes,Ginger
1963,Jamaica,586,tonnes,Ginger
1964,Jamaica,679,tonnes,Ginger
1965,Jamaica,889,tonnes,Ginger
1966,Jamaica,1016,tonnes,Ginger
1967,Jamaica,881,tonnes,Ginger
1968,Jamaica,746,tonnes,Ginger
1969,Jamaica,298,tonnes,Ginger
1970,Jamaica,377,tonnes,Ginger
1971,Jamaica,414,tonnes,Ginger
1972,Jamaica,596,tonnes,Ginger
1973,Jamaica,679,tonnes,Ginger
1974,Jamaica,777,tonnes,Ginger
1975,Jamaica,844,tonnes,Ginger
1976,Jamaica,902,tonnes,Ginger
1977,Jamaica,384,tonnes,Ginger
1978,Jamaica,623,tonnes,Ginger
1979,Jamaica,617,tonnes,Ginger
1980,Jamaica,397,tonnes,Ginger
1981,Jamaica,446,tonnes,Ginger
1982,Jamaica,535,tonnes,Ginger
1983,Jamaica,402,tonnes,Ginger
1984,Jamaica,552,tonnes,Ginger
1985,Jamaica,613,tonnes,Ginger
1986,Jamaica,1094,tonnes,Ginger
1987,Jamaica,836,tonnes,Ginger
1988,Jamaica,632,tonnes,Ginger
1989,Jamaica,660,tonnes,Ginger
1990,Jamaica,865,tonnes,Ginger
1991,Jamaica,827,tonnes,Ginger
1992,Jamaica,761,tonnes,Ginger
1993,Jamaica,730,tonnes,Ginger
1994,Jamaica,782,tonnes,Ginger
1995,Jamaica,452,tonnes,Ginger
1996,Jamaica,617,tonnes,Ginger
1997,Jamaica,513,tonnes,Ginger
1998,Jamaica,377,tonnes,Ginger
1999,Jamaica,276,tonnes,Ginger
2000,Jamaica,229,tonnes,Ginger
2001,Jamaica,250,tonnes,Ginger
2002,Jamaica,295,tonnes,Ginger
2003,Jamaica,402,tonnes,Ginger
2004,Jamaica,361,tonnes,Ginger
2005,Jamaica,702,tonnes,Ginger
2006,Jamaica,259,tonnes,Ginger
2007,Jamaica,241,tonnes,Ginger
2008,Jamaica,298,tonnes,Ginger
2009,Jamaica,459,tonnes,Ginger
2010,Jamaica,486,tonnes,Ginger
2011,Jamaica,444,tonnes,Ginger
2012,Jamaica,1082,tonnes,Ginger
2013,Jamaica,1198,tonnes,Ginger
2014,Jamaica,1274,tonnes,Ginger
2015,Jamaica,1286,tonnes,Ginger
2016,Jamaica,790,tonnes,Ginger
2017,Jamaica,600,tonnes,Ginger
2018,Jamaica,645,tonnes,Ginger
2019,Jamaica,712,tonnes,Ginger
1961,Mexico,26938,tonnes,"Cocoa, beans"
1962,Mexico,29473,tonnes,"Cocoa, beans"
1963,Mexico,30067,tonnes,"Cocoa, beans"
