Year,Nation,Production Quantity,Unit,Item
2005,Chile,9000,tonnes,Sweet potatoes
2006,Chile,9300,tonnes,Sweet potatoes
2007,Chile,9500,tonnes,Sweet potatoes
2008,Chile,10287,tonnes,Sweet potatoes
2009,Chile,11303,tonnes,Sweet potatoes
2010,Chile,12114,tonnes,Sweet potatoes
2011,Chile,12924,tonnes,Sweet potatoes
2012,Chile,14000,tonnes,Sweet potatoes
2013,Chile,14000,tonnes,Sweet potatoes
2014,Chile,14344,tonnes,Sweet potatoes
2015,Chile,15580,tonnes,Sweet potatoes
2016,Chile,16325,tonnes,Sweet potatoes
2017,Chile,17028,tonnes,Sweet potatoes
2018,Chile,17732,tonnes,Sweet potatoes
2019,Chile,18436,tonnes,Sweet potatoes
1961,Colombia,650000,tonnes,Cassava
1962,Colombia,780000,tonnes,Cassava
1963,Colombia,800000,tonnes,Cassava
1964,Colombia,700000,tonnes,Cassava
1965,Colombia,800000,tonnes,Cassava
1966,Colombia,840000,tonnes,Cassava
1967,Colombia,850000,tonnes,Cassava
1968,Colombia,886000,tonnes,Cassava
1969,Colombia,950000,tonnes,Cassava
1970,Colombia,1200000,tonnes,Cassava
1971,Colombia,1990400,tonnes,Cassava
1972,Colombia,2010400,tonnes,Cassava
1973,Colombia,1998400,tonnes,Cassava
1974,Colombia,2125900,tonnes,Cassava
1975,Colombia,2021100,tonnes,Cassava
1976,Colombia,1845700,tonnes,Cassava
1977,Colombia,1972600,tonnes,Cassava
1978,Colombia,2044100,tonnes,Cassava
1979,Colombia,1908880,tonnes,Cassava
1980,Colombia,2150400,tonnes,Cassava
1981,Colombia,2150000,tonnes,Cassava
1982,Colombia,1552300,tonnes,Cassava
1983,Colombia,1554700,tonnes,Cassava
1984,Colombia,1386400,tonnes,Cassava
1985,Colombia,1367400,tonnes,Cassava
1986,Colombia,1334900,tonnes,Cassava
1987,Colombia,1260390,tonnes,Cassava
1988,Colombia,1281600,tonnes,Cassava
1989,Colombia,1509400,tonnes,Cassava
1990,Colombia,1939020,tonnes,Cassava
1991,Colombia,1645213,tonnes,Cassava
1992,Colombia,1650961,tonnes,Cassava
1993,Colombia,1900190,tonnes,Cassava
1994,Colombia,1794611,tonnes,Cassava
1995,Colombia,1801080,tonnes,Cassava
1996,Colombia,2019748,tonnes,Cassava
1997,Colombia,1676560,tonnes,Cassava
1998,Colombia,1598170,tonnes,Cassava
1999,Colombia,1761550,tonnes,Cassava
2000,Colombia,1792380,tonnes,Cassava
2001,Colombia,1980110,tonnes,Cassava
2002,Colombia,1646089,tonnes,Cassava
2003,Colombia,1668475,tonnes,Cassava
2004,Colombia,1655465,tonnes,Cassava
2005,Colombia,1613971,tonnes,Cassava
2006,Colombia,1703144,tonnes,Cassava
2007,Colombia,1793924,tonnes,Cassava
2008,Colombia,1803911,tonnes,Cassava
2009,Colombia,2250233,tonnes,Cassava
2010,Colombia,2082440,tonnes,Cassava
2011,Colombia,1870699,tonnes,Cassava
2012,Colombia,2217949,tonnes,Cassava
2013,Colombia,2490789,tonnes,Cassava
2014,Colombia,2186207,tonnes,Cassava
2015,Colombia,2092200,tonnes,Cassava
2016,Colombia,2400076,tonnes,Cassava
2017,Colombia,1056556,tonnes,Cassava
2018,Colombia,1078919,tonnes,Cassava
2019,Colombia,1026643,tonnes,Cassava
1961,Colombia,551300,tonnes,Potatoes
1962,Colombia,871500,tonnes,Potatoes
1963,Colombia,572500,tonnes,Potatoes
1964,Colombia,866700,tonnes,Potatoes
1965,Colombia,762290,tonnes,Potatoes
1966,Colombia,760000,tonnes,Potatoes
1967,Colombia,800000,tonnes,Potatoes
1968,Colombia,850000,tonnes,Potatoes
1969,Colombia,831300,tonnes,Potatoes
1970,Colombia,913100,tonnes,Potatoes
1971,Colombia,868900,tonnes,Potatoes
1972,Colombia,823400,tonnes,Potatoes
1973,Colombia,1030500,tonnes,Potatoes
1974,Colombia,1012000,tonnes,Potatoes
1975,Colombia,1320000,tonnes,Potatoes
1976,Colombia,1515800,tonnes,Potatoes
1977,Colombia,1608600,tonnes,Potatoes
1978,Colombia,1995600,tonnes,Potatoes
1979,Colombia,1966100,tonnes,Potatoes
1980,Colombia,1726700,tonnes,Potatoes
1981,Colombia,2100400,tonnes,Potatoes
1982,Colombia,2149000,tonnes,Potatoes
1983,Colombia,2186700,tonnes,Potatoes
1984,Colombia,2462960,tonnes,Potatoes
1985,Colombia,1910360,tonnes,Potatoes
1986,Colombia,2091050,tonnes,Potatoes
1987,Colombia,2242605,tonnes,Potatoes
1988,Colombia,2519800,tonnes,Potatoes
1989,Colombia,2696700,tonnes,Potatoes
1990,Colombia,2464400,tonnes,Potatoes
1991,Colombia,2371948,tonnes,Potatoes
1992,Colombia,2281400,tonnes,Potatoes
1993,Colombia,2860328,tonnes,Potatoes
1994,Colombia,2938631,tonnes,Potatoes
1995,Colombia,2891240,tonnes,Potatoes
1996,Colombia,2801027,tonnes,Potatoes
1997,Colombia,2716997,tonnes,Potatoes
1998,Colombia,2547213,tonnes,Potatoes
1999,Colombia,2775230,tonnes,Potatoes
2000,Colombia,1404102,tonnes,Potatoes
2001,Colombia,1764505,tonnes,Potatoes
2002,Colombia,1761057,tonnes,Potatoes
2003,Colombia,2144161,tonnes,Potatoes
2004,Colombia,2035929,tonnes,Potatoes
2005,Colombia,1832918,tonnes,Potatoes
2006,Colombia,2208068,tonnes,Potatoes
2007,Colombia,2823362,tonnes,Potatoes
2008,Colombia,2372862,tonnes,Potatoes
2009,Colombia,2272772,tonnes,Potatoes
2010,Colombia,1867899,tonnes,Potatoes
2011,Colombia,1709950,tonnes,Potatoes
2012,Colombia,1847145,tonnes,Potatoes
2013,Colombia,2129319,tonnes,Potatoes
2014,Colombia,2157568,tonnes,Potatoes
2015,Colombia,2582147,tonnes,Potatoes
2016,Colombia,3034031,tonnes,Potatoes
2017,Colombia,3706563,tonnes,Potatoes
2018,Colombia,3018999,tonnes,Potatoes
2019,Colombia,3123804,tonnes,Potatoes
1961,Colombia,,tonnes,Roots and tubers nes
1962,Colombia,,tonnes,Roots and tubers nes
1963,Colombia,,tonnes,Roots and tubers nes
1964,Colombia,,tonnes,Roots and tubers nes
1965,Colombia,,tonnes,Roots and tubers nes
1966,Colombia,,tonnes,Roots and tubers nes
1967,Colombia,,tonnes,Roots and tubers nes
1968,Colombia,,tonnes,Roots and tubers nes
1969,Colombia,,tonnes,Roots and tubers nes
1970,Colombia,,tonnes,Roots and tubers nes
1971,Colombia,,tonnes,Roots and tubers nes
1972,Colombia,,tonnes,Roots and tubers nes
1973,Colombia,,tonnes,Roots and tubers nes
1974,Colombia,,tonnes,Roots and tubers nes
1975,Colombia,,tonnes,Roots and tubers nes
1976,Colombia,,tonnes,Roots and tubers nes
1977,Colombia,,tonnes,Roots and tubers nes
1978,Colombia,,tonnes,Roots and tubers nes
1979,Colombia,,tonnes,Roots and tubers nes
1980,Colombia,,tonnes,Roots and tubers nes
1981,Colombia,,tonnes,Roots and tubers nes
1982,Colombia,,tonnes,Roots and tubers nes
1983,Colombia,,tonnes,Roots and tubers nes
1984,Colombia,,tonnes,Roots and tubers nes
1985,Colombia,38260,tonnes,Roots and tubers nes
1986,Colombia,46700,tonnes,Roots and tubers nes
1987,Colombia,46200,tonnes,Roots and tubers nes
1988,Colombia,48000,tonnes,Roots and tubers nes
1989,Colombia,67100,tonnes,Roots and tubers nes
1990,Colombia,80391,tonnes,Roots and tubers nes
1991,Colombia,61409,tonnes,Roots and tubers nes
1992,Colombia,58816,tonnes,Roots and tubers nes
1993,Colombia,66996,tonnes,Roots and tubers nes
1994,Colombia,77362,tonnes,Roots and tubers nes
1995,Colombia,67892,tonnes,Roots and tubers nes
1996,Colombia,57742,tonnes,Roots and tubers nes
1997,Colombia,79848,tonnes,Roots and tubers nes
1998,Colombia,69522,tonnes,Roots and tubers nes
1999,Colombia,63117,tonnes,Roots and tubers nes
2000,Colombia,64000,tonnes,Roots and tubers nes
2001,Colombia,73000,tonnes,Roots and tubers nes
2002,Colombia,64000,tonnes,Roots and tubers nes
2003,Colombia,95023,tonnes,Roots and tubers nes
2004,Colombia,95550,tonnes,Roots and tubers nes
2005,Colombia,94103,tonnes,Roots and tubers nes
2006,Colombia,94500,tonnes,Roots and tubers nes
2007,Colombia,100000,tonnes,Roots and tubers nes
2008,Colombia,79181,tonnes,Roots and tubers nes
2009,Colombia,49587,tonnes,Roots and tubers nes
2010,Colombia,53798,tonnes,Roots and tubers nes
2011,Colombia,76608,tonnes,Roots and tubers nes
2012,Colombia,118747,tonnes,Roots and tubers nes
2013,Colombia,120263,tonnes,Roots and tubers nes
2014,Colombia,134167,tonnes,Roots and tubers nes
2015,Colombia,143039,tonnes,Roots and tubers nes
2016,Colombia,139283,tonnes,Roots and tubers nes
2017,Colombia,97519,tonnes,Roots and tubers nes
2018,Colombia,92261,tonnes,Roots and tubers nes
2019,Colombia,101604,tonnes,Roots and tubers nes
1961,Colombia,118000,tonnes,Yams
1962,Colombia,123000,tonnes,Yams
1963,Colombia,126000,tonnes,Yams
1964,Colombia,130000,tonnes,Yams
1965,Colombia,133000,tonnes,Yams
1966,Colombia,139000,tonnes,Yams
1967,Colombia,141000,tonnes,Yams
1968,Colombia,144000,tonnes,Yams
1969,Colombia,120000,tonnes,Yams
1970,Colombia,100000,tonnes,Yams
1971,Colombia,63100,tonnes,Yams
1972,Colombia,70400,tonnes,Yams
1973,Colombia,69800,tonnes,Yams
1974,Colombia,73800,tonnes,Yams
1975,Colombia,73200,tonnes,Yams
1976,Colombia,105300,tonnes,Yams
1977,Colombia,161800,tonnes,Yams
1978,Colombia,175700,tonnes,Yams
1979,Colombia,141400,tonnes,Yams
1980,Colombia,169100,tonnes,Yams
1981,Colombia,119300,tonnes,Yams
1982,Colombia,76600,tonnes,Yams
1983,Colombia,96300,tonnes,Yams
1984,Colombia,103290,tonnes,Yams
1985,Colombia,94860,tonnes,Yams
1986,Colombia,67300,tonnes,Yams
1987,Colombia,139100,tonnes,Yams
1988,Colombia,125300,tonnes,Yams
1989,Colombia,111500,tonnes,Yams
1990,Colombia,28322,tonnes,Yams
1991,Colombia,51944,tonnes,Yams
1992,Colombia,77477,tonnes,Yams
1993,Colombia,77516,tonnes,Yams
1994,Colombia,123952,tonnes,Yams
1995,Colombia,132384,tonnes,Yams
1996,Colombia,205607,tonnes,Yams
1997,Colombia,127512,tonnes,Yams
1998,Colombia,164918,tonnes,Yams
1999,Colombia,209440,tonnes,Yams
2000,Colombia,254849,tonnes,Yams
2001,Colombia,255458,tonnes,Yams
2002,Colombia,246440,tonnes,Yams
2003,Colombia,290194,tonnes,Yams
2004,Colombia,310205,tonnes,Yams
2005,Colombia,279732,tonnes,Yams
2006,Colombia,260685,tonnes,Yams
2007,Colombia,261188,tonnes,Yams
2008,Colombia,265752,tonnes,Yams
2009,Colombia,380843,tonnes,Yams
2010,Colombia,393763,tonnes,Yams
2011,Colombia,396613,tonnes,Yams
2012,Colombia,344820,tonnes,Yams
2013,Colombia,365556,tonnes,Yams
2014,Colombia,307551,tonnes,Yams
2015,Colombia,359890,tonnes,Yams
2016,Colombia,407817,tonnes,Yams
2017,Colombia,364572,tonnes,Yams
2018,Colombia,357902,tonnes,Yams
2019,Colombia,409165,tonnes,Yams
1961,Costa Rica,6223,tonnes,Cassava
1962,Costa Rica,6441,tonnes,Cassava
1963,Costa Rica,6668,tonnes,Cassava
1964,Costa Rica,6900,tonnes,Cassava
1965,Costa Rica,7143,tonnes,Cassava
1966,Costa Rica,7388,tonnes,Cassava
1967,Costa Rica,7623,tonnes,Cassava
1968,Costa Rica,7837,tonnes,Cassava
1969,Costa Rica,8080,tonnes,Cassava
1970,Costa Rica,8330,tonnes,Cassava
1971,Costa Rica,8562,tonnes,Cassava
1972,Costa Rica,8836,tonnes,Cassava
1973,Costa Rica,9959,tonnes,Cassava
1974,Costa Rica,11032,tonnes,Cassava
1975,Costa Rica,11547,tonnes,Cassava
1976,Costa Rica,13452,tonnes,Cassava
1977,Costa Rica,14103,tonnes,Cassava
1978,Costa Rica,13871,tonnes,Cassava
1979,Costa Rica,14520,tonnes,Cassava
1980,Costa Rica,18079,tonnes,Cassava
1981,Costa Rica,19054,tonnes,Cassava
1982,Costa Rica,20959,tonnes,Cassava
1983,Costa Rica,21100,tonnes,Cassava
1984,Costa Rica,20564,tonnes,Cassava
1985,Costa Rica,24534,tonnes,Cassava
1986,Costa Rica,30000,tonnes,Cassava
1987,Costa Rica,40000,tonnes,Cassava
1988,Costa Rica,50000,tonnes,Cassava
1989,Costa Rica,60000,tonnes,Cassava
1990,Costa Rica,65000,tonnes,Cassava
1991,Costa Rica,83610,tonnes,Cassava
1992,Costa Rica,72060,tonnes,Cassava
1993,Costa Rica,65505,tonnes,Cassava
1994,Costa Rica,110000,tonnes,Cassava
1995,Costa Rica,87000,tonnes,Cassava
1996,Costa Rica,56636,tonnes,Cassava
1997,Costa Rica,47110,tonnes,Cassava
1998,Costa Rica,78065,tonnes,Cassava
1999,Costa Rica,96510,tonnes,Cassava
2000,Costa Rica,67402,tonnes,Cassava
2001,Costa Rica,106309,tonnes,Cassava
2002,Costa Rica,70335,tonnes,Cassava
2003,Costa Rica,81361,tonnes,Cassava
2004,Costa Rica,80585,tonnes,Cassava
2005,Costa Rica,85059,tonnes,Cassava
2006,Costa Rica,94848,tonnes,Cassava
2007,Costa Rica,96928,tonnes,Cassava
2008,Costa Rica,93007,tonnes,Cassava
2009,Costa Rica,178927,tonnes,Cassava
2010,Costa Rica,130150,tonnes,Cassava
2011,Costa Rica,195100,tonnes,Cassava
2012,Costa Rica,147375,tonnes,Cassava
2013,Costa Rica,144960,tonnes,Cassava
2014,Costa Rica,175500,tonnes,Cassava
2015,Costa Rica,136425,tonnes,Cassava
2016,Costa Rica,151590,tonnes,Cassava
2017,Costa Rica,149940,tonnes,Cassava
2018,Costa Rica,159540,tonnes,Cassava
2019,Costa Rica,159861,tonnes,Cassava
1961,Costa Rica,15803,tonnes,Potatoes
1962,Costa Rica,16680,tonnes,Potatoes
1963,Costa Rica,16979,tonnes,Potatoes
1964,Costa Rica,17629,tonnes,Potatoes
1965,Costa Rica,18599,tonnes,Potatoes
1966,Costa Rica,19453,tonnes,Potatoes
1967,Costa Rica,19782,tonnes,Potatoes
1968,Costa Rica,20700,tonnes,Potatoes
1969,Costa Rica,19269,tonnes,Potatoes
1970,Costa Rica,16052,tonnes,Potatoes
1971,Costa Rica,17357,tonnes,Potatoes
1972,Costa Rica,22022,tonnes,Potatoes
1973,Costa Rica,23240,tonnes,Potatoes
1974,Costa Rica,23556,tonnes,Potatoes
1975,Costa Rica,24094,tonnes,Potatoes
1976,Costa Rica,24721,tonnes,Potatoes
1977,Costa Rica,25363,tonnes,Potatoes
1978,Costa Rica,25973,tonnes,Potatoes
1979,Costa Rica,26777,tonnes,Potatoes
1980,Costa Rica,27419,tonnes,Potatoes
1981,Costa Rica,28000,tonnes,Potatoes
1982,Costa Rica,28800,tonnes,Potatoes
1983,Costa Rica,42000,tonnes,Potatoes
1984,Costa Rica,29682,tonnes,Potatoes
1985,Costa Rica,38720,tonnes,Potatoes
1986,Costa Rica,43150,tonnes,Potatoes
1987,Costa Rica,40000,tonnes,Potatoes
1988,Costa Rica,50000,tonnes,Potatoes
1989,Costa Rica,66737,tonnes,Potatoes
1990,Costa Rica,49500,tonnes,Potatoes
1991,Costa Rica,54487,tonnes,Potatoes
1992,Costa Rica,64678,tonnes,Potatoes
1993,Costa Rica,52661,tonnes,Potatoes
1994,Costa Rica,43235,tonnes,Potatoes
1995,Costa Rica,43606,tonnes,Potatoes
1996,Costa Rica,55124,tonnes,Potatoes
1997,Costa Rica,53814,tonnes,Potatoes
1998,Costa Rica,79495,tonnes,Potatoes
1999,Costa Rica,68854,tonnes,Potatoes
2000,Costa Rica,77959,tonnes,Potatoes
2001,Costa Rica,89198,tonnes,Potatoes
2002,Costa Rica,86785,tonnes,Potatoes
2003,Costa Rica,80806,tonnes,Potatoes
2004,Costa Rica,76435,tonnes,Potatoes
2005,Costa Rica,74881,tonnes,Potatoes
2006,Costa Rica,55781,tonnes,Potatoes
2007,Costa Rica,66050,tonnes,Potatoes
2008,Costa Rica,66126,tonnes,Potatoes
2009,Costa Rica,74608,tonnes,Potatoes
2010,Costa Rica,55711,tonnes,Potatoes
2011,Costa Rica,59958,tonnes,Potatoes
2012,Costa Rica,69316,tonnes,Potatoes
2013,Costa Rica,52923,tonnes,Potatoes
2014,Costa Rica,76749,tonnes,Potatoes
2015,Costa Rica,90576,tonnes,Potatoes
2016,Costa Rica,97979,tonnes,Potatoes
2017,Costa Rica,89620,tonnes,Potatoes
2018,Costa Rica,93567,tonnes,Potatoes
2019,Costa Rica,83811,tonnes,Potatoes
1982,Costa Rica,380,tonnes,Roots and tubers nes
1983,Costa Rica,679,tonnes,Roots and tubers nes
1984,Costa Rica,1320,tonnes,Roots and tubers nes
1985,Costa Rica,1173,tonnes,Roots and tubers nes
1986,Costa Rica,1806,tonnes,Roots and tubers nes
1987,Costa Rica,2870,tonnes,Roots and tubers nes
1988,Costa Rica,5700,tonnes,Roots and tubers nes
1989,Costa Rica,8150,tonnes,Roots and tubers nes
1990,Costa Rica,22000,tonnes,Roots and tubers nes
1991,Costa Rica,24000,tonnes,Roots and tubers nes
1992,Costa Rica,20000,tonnes,Roots and tubers nes
1993,Costa Rica,18000,tonnes,Roots and tubers nes
1994,Costa Rica,25000,tonnes,Roots and tubers nes
1995,Costa Rica,33568,tonnes,Roots and tubers nes
1996,Costa Rica,23208,tonnes,Roots and tubers nes
1997,Costa Rica,22686,tonnes,Roots and tubers nes
1998,Costa Rica,16649,tonnes,Roots and tubers nes
1999,Costa Rica,32412,tonnes,Roots and tubers nes
2000,Costa Rica,19833,tonnes,Roots and tubers nes
2001,Costa Rica,25589,tonnes,Roots and tubers nes
2002,Costa Rica,25700,tonnes,Roots and tubers nes
2003,Costa Rica,25900,tonnes,Roots and tubers nes
2004,Costa Rica,26000,tonnes,Roots and tubers nes
2005,Costa Rica,26200,tonnes,Roots and tubers nes
2006,Costa Rica,26331,tonnes,Roots and tubers nes
2007,Costa Rica,16448,tonnes,Roots and tubers nes
2008,Costa Rica,21515,tonnes,Roots and tubers nes
2009,Costa Rica,25716,tonnes,Roots and tubers nes
2010,Costa Rica,24277,tonnes,Roots and tubers nes
2011,Costa Rica,26381,tonnes,Roots and tubers nes
2012,Costa Rica,11562,tonnes,Roots and tubers nes
2013,Costa Rica,11865,tonnes,Roots and tubers nes
2014,Costa Rica,13520,tonnes,Roots and tubers nes
2015,Costa Rica,12984,tonnes,Roots and tubers nes
2016,Costa Rica,13999,tonnes,Roots and tubers nes
2017,Costa Rica,13554,tonnes,Roots and tubers nes
2018,Costa Rica,10479,tonnes,Roots and tubers nes
2019,Costa Rica,12844,tonnes,Roots and tubers nes
1961,Costa Rica,,tonnes,Sweet potatoes
1962,Costa Rica,,tonnes,Sweet potatoes
1963,Costa Rica,,tonnes,Sweet potatoes
1964,Costa Rica,,tonnes,Sweet potatoes
1965,Costa Rica,,tonnes,Sweet potatoes
1966,Costa Rica,,tonnes,Sweet potatoes
1967,Costa Rica,,tonnes,Sweet potatoes
1968,Costa Rica,,tonnes,Sweet potatoes
1969,Costa Rica,,tonnes,Sweet potatoes
1970,Costa Rica,,tonnes,Sweet potatoes
1971,Costa Rica,,tonnes,Sweet potatoes
1972,Costa Rica,,tonnes,Sweet potatoes
1973,Costa Rica,,tonnes,Sweet potatoes
1974,Costa Rica,,tonnes,Sweet potatoes
1975,Costa Rica,,tonnes,Sweet potatoes
1976,Costa Rica,,tonnes,Sweet potatoes
1977,Costa Rica,,tonnes,Sweet potatoes
1978,Costa Rica,,tonnes,Sweet potatoes
1979,Costa Rica,,tonnes,Sweet potatoes
1980,Costa Rica,,tonnes,Sweet potatoes
1981,Costa Rica,,tonnes,Sweet potatoes
1982,Costa Rica,,tonnes,Sweet potatoes
1983,Costa Rica,,tonnes,Sweet potatoes
1984,Costa Rica,,tonnes,Sweet potatoes
1985,Costa Rica,,tonnes,Sweet potatoes
1986,Costa Rica,,tonnes,Sweet potatoes
1987,Costa Rica,,tonnes,Sweet potatoes
1988,Costa Rica,,tonnes,Sweet potatoes
1989,Costa Rica,,tonnes,Sweet potatoes
1990,Costa Rica,,tonnes,Sweet potatoes
1991,Costa Rica,,tonnes,Sweet potatoes
1992,Costa Rica,,tonnes,Sweet potatoes
1993,Costa Rica,,tonnes,Sweet potatoes
1994,Costa Rica,100,tonnes,Sweet potatoes
1995,Costa Rica,100,tonnes,Sweet potatoes
1996,Costa Rica,150,tonnes,Sweet potatoes
1997,Costa Rica,100,tonnes,Sweet potatoes
1998,Costa Rica,100,tonnes,Sweet potatoes
1999,Costa Rica,150,tonnes,Sweet potatoes
2000,Costa Rica,150,tonnes,Sweet potatoes
2001,Costa Rica,100,tonnes,Sweet potatoes
2002,Costa Rica,100,tonnes,Sweet potatoes
2003,Costa Rica,300,tonnes,Sweet potatoes
2004,Costa Rica,350,tonnes,Sweet potatoes
2005,Costa Rica,550,tonnes,Sweet potatoes
2006,Costa Rica,1050,tonnes,Sweet potatoes
2007,Costa Rica,400,tonnes,Sweet potatoes
2008,Costa Rica,550,tonnes,Sweet potatoes
2009,Costa Rica,250,tonnes,Sweet potatoes
2010,Costa Rica,650,tonnes,Sweet potatoes
2011,Costa Rica,250,tonnes,Sweet potatoes
2012,Costa Rica,300,tonnes,Sweet potatoes
2013,Costa Rica,250,tonnes,Sweet potatoes
2014,Costa Rica,600,tonnes,Sweet potatoes
2015,Costa Rica,500,tonnes,Sweet potatoes
2016,Costa Rica,600,tonnes,Sweet potatoes
2017,Costa Rica,450,tonnes,Sweet potatoes
2018,Costa Rica,650,tonnes,Sweet potatoes
2019,Costa Rica,601,tonnes,Sweet potatoes
1961,Costa Rica,,tonnes,Yams
1962,Costa Rica,,tonnes,Yams
1963,Costa Rica,,tonnes,Yams
1964,Costa Rica,,tonnes,Yams
1965,Costa Rica,,tonnes,Yams
1966,Costa Rica,,tonnes,Yams
1967,Costa Rica,,tonnes,Yams
1968,Costa Rica,,tonnes,Yams
1969,Costa Rica,,tonnes,Yams
1970,Costa Rica,,tonnes,Yams
1971,Costa Rica,,tonnes,Yams
1972,Costa Rica,,tonnes,Yams
1973,Costa Rica,,tonnes,Yams
1974,Costa Rica,,tonnes,Yams
1975,Costa Rica,,tonnes,Yams
1976,Costa Rica,,tonnes,Yams
1977,Costa Rica,,tonnes,Yams
1978,Costa Rica,,tonnes,Yams
1979,Costa Rica,,tonnes,Yams
1980,Costa Rica,,tonnes,Yams
1981,Costa Rica,,tonnes,Yams
1982,Costa Rica,,tonnes,Yams
1983,Costa Rica,,tonnes,Yams
1984,Costa Rica,,tonnes,Yams
1985,Costa Rica,,tonnes,Yams
1986,Costa Rica,,tonnes,Yams
1987,Costa Rica,,tonnes,Yams
1988,Costa Rica,,tonnes,Yams
1989,Costa Rica,4500,tonnes,Yams
1990,Costa Rica,6000,tonnes,Yams
1991,Costa Rica,5000,tonnes,Yams
1992,Costa Rica,14000,tonnes,Yams
1993,Costa Rica,12416,tonnes,Yams
1994,Costa Rica,27200,tonnes,Yams
1995,Costa Rica,23360,tonnes,Yams
1996,Costa Rica,14749,tonnes,Yams
1997,Costa Rica,8395,tonnes,Yams
1998,Costa Rica,16088,tonnes,Yams
1999,Costa Rica,34546,tonnes,Yams
2000,Costa Rica,13050,tonnes,Yams
2001,Costa Rica,17856,tonnes,Yams
2002,Costa Rica,26659,tonnes,Yams
2003,Costa Rica,13874,tonnes,Yams
2004,Costa Rica,20665,tonnes,Yams
2005,Costa Rica,20338,tonnes,Yams
2006,Costa Rica,49639,tonnes,Yams
2007,Costa Rica,25608,tonnes,Yams
2008,Costa Rica,25242,tonnes,Yams
2009,Costa Rica,28674,tonnes,Yams
2010,Costa Rica,29580,tonnes,Yams
2011,Costa Rica,29580,tonnes,Yams
2012,Costa Rica,29580,tonnes,Yams
2013,Costa Rica,25150,tonnes,Yams
2014,Costa Rica,29925,tonnes,Yams
2015,Costa Rica,23595,tonnes,Yams
2016,Costa Rica,23625,tonnes,Yams
2017,Costa Rica,23625,tonnes,Yams
2018,Costa Rica,22920,tonnes,Yams
2019,Costa Rica,28023,tonnes,Yams
1961,Dominican Republic,140391,tonnes,Cassava
1962,Dominican Republic,148000,tonnes,Cassava
1963,Dominican Republic,147000,tonnes,Cassava
1964,Dominican Republic,153095,tonnes,Cassava
1965,Dominican Republic,151500,tonnes,Cassava
1966,Dominican Republic,152800,tonnes,Cassava
1967,Dominican Republic,151500,tonnes,Cassava
1968,Dominican Republic,155000,tonnes,Cassava
1969,Dominican Republic,165000,tonnes,Cassava
1970,Dominican Republic,170000,tonnes,Cassava
1971,Dominican Republic,184000,tonnes,Cassava
1972,Dominican Republic,195000,tonnes,Cassava
1973,Dominican Republic,174507,tonnes,Cassava
1974,Dominican Republic,114690,tonnes,Cassava
1975,Dominican Republic,151968,tonnes,Cassava
1976,Dominican Republic,123896,tonnes,Cassava
1977,Dominican Republic,231013,tonnes,Cassava
1978,Dominican Republic,148385,tonnes,Cassava
1979,Dominican Republic,121311,tonnes,Cassava
1980,Dominican Republic,80579,tonnes,Cassava
1981,Dominican Republic,93502,tonnes,Cassava
1982,Dominican Republic,68478,tonnes,Cassava
1983,Dominican Republic,92514,tonnes,Cassava
1984,Dominican Republic,117303,tonnes,Cassava
1985,Dominican Republic,113530,tonnes,Cassava
1986,Dominican Republic,106716,tonnes,Cassava
1987,Dominican Republic,97836,tonnes,Cassava
1988,Dominican Republic,126370,tonnes,Cassava
1989,Dominican Republic,117379,tonnes,Cassava
1990,Dominican Republic,132027,tonnes,Cassava
1991,Dominican Republic,133876,tonnes,Cassava
1992,Dominican Republic,142616,tonnes,Cassava
1993,Dominican Republic,92987,tonnes,Cassava
1994,Dominican Republic,98786,tonnes,Cassava
1995,Dominican Republic,140458,tonnes,Cassava
1996,Dominican Republic,124985,tonnes,Cassava
1997,Dominican Republic,96961,tonnes,Cassava
1998,Dominican Republic,126469,tonnes,Cassava
1999,Dominican Republic,126530,tonnes,Cassava
2000,Dominican Republic,125046,tonnes,Cassava
2001,Dominican Republic,123872,tonnes,Cassava
2002,Dominican Republic,120244,tonnes,Cassava
2003,Dominican Republic,123614,tonnes,Cassava
2004,Dominican Republic,90514,tonnes,Cassava
2005,Dominican Republic,98267,tonnes,Cassava
2006,Dominican Republic,128369,tonnes,Cassava
2007,Dominican Republic,128455,tonnes,Cassava
2008,Dominican Republic,106291,tonnes,Cassava
2009,Dominican Republic,165688,tonnes,Cassava
2010,Dominican Republic,204920,tonnes,Cassava
2011,Dominican Republic,184793,tonnes,Cassava
2012,Dominican Republic,170003,tonnes,Cassava
2013,Dominican Republic,175573,tonnes,Cassava
2014,Dominican Republic,178372,tonnes,Cassava
2015,Dominican Republic,159407,tonnes,Cassava
2016,Dominican Republic,167498,tonnes,Cassava
2017,Dominican Republic,173795,tonnes,Cassava
2018,Dominican Republic,160418,tonnes,Cassava
2019,Dominican Republic,174690,tonnes,Cassava
1961,Dominican Republic,6391,tonnes,Potatoes
1962,Dominican Republic,8061,tonnes,Potatoes
1963,Dominican Republic,7581,tonnes,Potatoes
1964,Dominican Republic,15436,tonnes,Potatoes
1965,Dominican Republic,15873,tonnes,Potatoes
1966,Dominican Republic,18141,tonnes,Potatoes
1967,Dominican Republic,20408,tonnes,Potatoes
1968,Dominican Republic,19600,tonnes,Potatoes
1969,Dominican Republic,22700,tonnes,Potatoes
1970,Dominican Republic,23000,tonnes,Potatoes
1971,Dominican Republic,24000,tonnes,Potatoes
1972,Dominican Republic,25000,tonnes,Potatoes
