Area.Code..FAO.,Nation,Item,Year,Value,Unit,Element,EmissionFactorTONco2e,ef_agactivity_fruits_gg_ch4_ha
170,Peru,Apples,2002,123266,tonnes,Production,0.36,44375.76
170,Peru,Apples,2003,134357,tonnes,Production,0.36,48368.52
170,Peru,Apples,2004,146893,tonnes,Production,0.36,52881.48
170,Peru,Apples,2005,139332,tonnes,Production,0.36,50159.52
170,Peru,Apples,2006,136399,tonnes,Production,0.36,49103.64
170,Peru,Apples,2007,136744,tonnes,Production,0.36,49227.84
170,Peru,Apples,2008,135209,tonnes,Production,0.36,48675.24
170,Peru,Apples,2009,137208,tonnes,Production,0.36,49394.88
170,Peru,Apples,2010,143861,tonnes,Production,0.36,51789.96
170,Peru,Apples,2011,149561,tonnes,Production,0.36,53841.96
170,Peru,Apples,2012,146774,tonnes,Production,0.36,52838.64
170,Peru,Apples,2013,156350,tonnes,Production,0.36,56286
170,Peru,Apples,2014,159879,tonnes,Production,0.36,57556.44
170,Peru,Apples,2015,159550,tonnes,Production,0.36,57438
170,Peru,Apples,2016,158098,tonnes,Production,0.36,56915.28
170,Peru,Apples,2017,149787,tonnes,Production,0.36,53923.32
170,Peru,Apples,2018,140569,tonnes,Production,0.36,50604.84
170,Peru,Apples,2019,142284,tonnes,Production,0.36,51222.24
207,Suriname,Bananas,1961,3122,tonnes,Production,0.79,2466.38
207,Suriname,Bananas,1962,4047,tonnes,Production,0.79,3197.13
207,Suriname,Bananas,1963,4916,tonnes,Production,0.79,3883.64
207,Suriname,Bananas,1964,3034,tonnes,Production,0.79,2396.86
207,Suriname,Bananas,1965,16154,tonnes,Production,0.79,12761.66
207,Suriname,Bananas,1966,24627,tonnes,Production,0.79,19455.33
207,Suriname,Bananas,1967,35441,tonnes,Production,0.79,27998.39
207,Suriname,Bananas,1968,44998,tonnes,Production,0.79,35548.42
207,Suriname,Bananas,1969,44165,tonnes,Production,0.79,34890.35
207,Suriname,Bananas,1970,39749,tonnes,Production,0.79,31401.71
207,Suriname,Bananas,1971,49225,tonnes,Production,0.79,38887.75
207,Suriname,Bananas,1972,42000,tonnes,Production,0.79,33180
207,Suriname,Bananas,1973,38811,tonnes,Production,0.79,30660.69
207,Suriname,Bananas,1974,39605,tonnes,Production,0.79,31287.95
207,Suriname,Bananas,1975,43095,tonnes,Production,0.79,34045.05
207,Suriname,Bananas,1976,42532,tonnes,Production,0.79,33600.28
207,Suriname,Bananas,1977,31115,tonnes,Production,0.79,24580.85
207,Suriname,Bananas,1978,40822,tonnes,Production,0.79,32249.38
207,Suriname,Bananas,1979,31214,tonnes,Production,0.79,24659.06
207,Suriname,Bananas,1980,39226,tonnes,Production,0.79,30988.54
207,Suriname,Bananas,1981,44703,tonnes,Production,0.79,35315.37
207,Suriname,Bananas,1982,42399,tonnes,Production,0.79,33495.21
207,Suriname,Bananas,1983,36598,tonnes,Production,0.79,28912.42
207,Suriname,Bananas,1984,41063,tonnes,Production,0.79,32439.77
207,Suriname,Bananas,1985,43139,tonnes,Production,0.79,34079.81
207,Suriname,Bananas,1986,43744,tonnes,Production,0.79,34557.76
207,Suriname,Bananas,1987,43204,tonnes,Production,0.79,34131.16
207,Suriname,Bananas,1988,52894,tonnes,Production,0.79,41786.26
207,Suriname,Bananas,1989,45943,tonnes,Production,0.79,36294.97
207,Suriname,Bananas,1990,47943,tonnes,Production,0.79,37874.97
207,Suriname,Bananas,1991,49971,tonnes,Production,0.79,39477.09
207,Suriname,Bananas,1992,49886,tonnes,Production,0.79,39409.94
207,Suriname,Bananas,1993,47493,tonnes,Production,0.79,37519.47
207,Suriname,Bananas,1994,47500,tonnes,Production,0.79,37525
207,Suriname,Bananas,1995,49700,tonnes,Production,0.79,39263
207,Suriname,Bananas,1996,44058,tonnes,Production,0.79,34805.82
207,Suriname,Bananas,1997,45156,tonnes,Production,0.79,35673.24
207,Suriname,Bananas,1998,37582,tonnes,Production,0.79,29689.78
207,Suriname,Bananas,1999,54710,tonnes,Production,0.79,43220.9
207,Suriname,Bananas,2000,48700,tonnes,Production,0.79,38473
207,Suriname,Bananas,2001,43139,tonnes,Production,0.79,34079.81
207,Suriname,Bananas,2002,8071,tonnes,Production,0.79,6376.09
207,Suriname,Bananas,2003,1278,tonnes,Production,0.79,1009.62
207,Suriname,Bananas,2004,35298,tonnes,Production,0.79,27885.42
207,Suriname,Bananas,2005,57830,tonnes,Production,0.79,45685.7
207,Suriname,Bananas,2006,64555,tonnes,Production,0.79,50998.45
207,Suriname,Bananas,2007,71084,tonnes,Production,0.79,56156.36
207,Suriname,Bananas,2008,88724,tonnes,Production,0.79,70091.96
207,Suriname,Bananas,2009,82267,tonnes,Production,0.79,64990.93
207,Suriname,Bananas,2010,94272,tonnes,Production,0.79,74474.88
207,Suriname,Bananas,2011,85017,tonnes,Production,0.79,67163.43
207,Suriname,Bananas,2012,92391,tonnes,Production,0.79,72988.89
207,Suriname,Bananas,2013,85584,tonnes,Production,0.79,67611.36
207,Suriname,Bananas,2014,77014,tonnes,Production,0.79,60841.06
207,Suriname,Bananas,2015,68991,tonnes,Production,0.79,54502.89
207,Suriname,Bananas,2016,61073,tonnes,Production,0.79,48247.67
207,Suriname,Bananas,2017,62887,tonnes,Production,0.79,49680.73
207,Suriname,Bananas,2018,48835,tonnes,Production,0.79,38579.65
207,Suriname,Bananas,2019,48435,tonnes,Production,0.79,38263.65
207,Suriname,Oranges,1961,3587,tonnes,Production,0.35,1255.45
207,Suriname,Oranges,1962,8937,tonnes,Production,0.35,3127.95
207,Suriname,Oranges,1963,10253,tonnes,Production,0.35,3588.55
207,Suriname,Oranges,1964,6887,tonnes,Production,0.35,2410.45
207,Suriname,Oranges,1965,9244,tonnes,Production,0.35,3235.4
207,Suriname,Oranges,1966,10029,tonnes,Production,0.35,3510.15
207,Suriname,Oranges,1967,11134,tonnes,Production,0.35,3896.9
207,Suriname,Oranges,1968,9077,tonnes,Production,0.35,3176.95
207,Suriname,Oranges,1969,11809,tonnes,Production,0.35,4133.15
207,Suriname,Oranges,1970,9816,tonnes,Production,0.35,3435.6
207,Suriname,Oranges,1971,10030,tonnes,Production,0.35,3510.5
207,Suriname,Oranges,1972,11575,tonnes,Production,0.35,4051.25
207,Suriname,Oranges,1973,11600,tonnes,Production,0.35,4060
207,Suriname,Oranges,1974,9900,tonnes,Production,0.35,3465
207,Suriname,Oranges,1975,9500,tonnes,Production,0.35,3325
207,Suriname,Oranges,1976,9000,tonnes,Production,0.35,3150
207,Suriname,Oranges,1977,10200,tonnes,Production,0.35,3570
207,Suriname,Oranges,1978,4780,tonnes,Production,0.35,1673
207,Suriname,Oranges,1979,7048,tonnes,Production,0.35,2466.8
207,Suriname,Oranges,1980,8756,tonnes,Production,0.35,3064.6
207,Suriname,Oranges,1981,9375,tonnes,Production,0.35,3281.25
207,Suriname,Oranges,1982,7717,tonnes,Production,0.35,2700.95
207,Suriname,Oranges,1983,8673,tonnes,Production,0.35,3035.55
207,Suriname,Oranges,1984,8659,tonnes,Production,0.35,3030.65
207,Suriname,Oranges,1985,9560,tonnes,Production,0.35,3346
207,Suriname,Oranges,1986,9550,tonnes,Production,0.35,3342.5
207,Suriname,Oranges,1987,11161,tonnes,Production,0.35,3906.35
207,Suriname,Oranges,1988,10013,tonnes,Production,0.35,3504.55
207,Suriname,Oranges,1989,12638,tonnes,Production,0.35,4423.3
207,Suriname,Oranges,1990,13405,tonnes,Production,0.35,4691.75
207,Suriname,Oranges,1991,13335,tonnes,Production,0.35,4667.25
207,Suriname,Oranges,1992,14130,tonnes,Production,0.35,4945.5
207,Suriname,Oranges,1993,15530,tonnes,Production,0.35,5435.5
207,Suriname,Oranges,1994,15132,tonnes,Production,0.35,5296.2
207,Suriname,Oranges,1995,14252,tonnes,Production,0.35,4988.2
207,Suriname,Oranges,1996,10335,tonnes,Production,0.35,3617.25
207,Suriname,Oranges,1997,11854,tonnes,Production,0.35,4148.9
207,Suriname,Oranges,1998,11165,tonnes,Production,0.35,3907.75
207,Suriname,Oranges,1999,10264,tonnes,Production,0.35,3592.4
207,Suriname,Oranges,2000,9817,tonnes,Production,0.35,3435.95
207,Suriname,Oranges,2001,10445,tonnes,Production,0.35,3655.75
207,Suriname,Oranges,2002,11335,tonnes,Production,0.35,3967.25
207,Suriname,Oranges,2003,13037,tonnes,Production,0.35,4562.95
207,Suriname,Oranges,2004,12400,tonnes,Production,0.35,4340
207,Suriname,Oranges,2005,13039,tonnes,Production,0.35,4563.65
207,Suriname,Oranges,2006,13610,tonnes,Production,0.35,4763.5
207,Suriname,Oranges,2007,13651,tonnes,Production,0.35,4777.85
207,Suriname,Oranges,2008,13454,tonnes,Production,0.35,4708.9
207,Suriname,Oranges,2009,12709,tonnes,Production,0.35,4448.15
207,Suriname,Oranges,2010,15138,tonnes,Production,0.35,5298.3
207,Suriname,Oranges,2011,16118,tonnes,Production,0.35,5641.3
207,Suriname,Oranges,2012,15566,tonnes,Production,0.35,5448.1
207,Suriname,Oranges,2013,17502,tonnes,Production,0.35,6125.7
207,Suriname,Oranges,2014,14599,tonnes,Production,0.35,5109.65
207,Suriname,Oranges,2015,10455,tonnes,Production,0.35,3659.25
207,Suriname,Oranges,2016,10340,tonnes,Production,0.35,3619
207,Suriname,Oranges,2017,19145,tonnes,Production,0.35,6700.75
207,Suriname,Oranges,2018,19131,tonnes,Production,0.35,6695.85
207,Suriname,Oranges,2019,19061,tonnes,Production,0.35,6671.35
207,Suriname,Lemons and limes,1961,275,tonnes,Production,0.3,82.5
207,Suriname,Lemons and limes,1962,348,tonnes,Production,0.3,104.4
207,Suriname,Lemons and limes,1963,377,tonnes,Production,0.3,113.1
207,Suriname,Lemons and limes,1964,338,tonnes,Production,0.3,101.4
207,Suriname,Lemons and limes,1965,260,tonnes,Production,0.3,78
207,Suriname,Lemons and limes,1966,537,tonnes,Production,0.3,161.1
207,Suriname,Lemons and limes,1967,560,tonnes,Production,0.3,168
207,Suriname,Lemons and limes,1968,581,tonnes,Production,0.3,174.3
207,Suriname,Lemons and limes,1969,650,tonnes,Production,0.3,195
207,Suriname,Lemons and limes,1970,427,tonnes,Production,0.3,128.1
207,Suriname,Lemons and limes,1971,426,tonnes,Production,0.3,127.8
207,Suriname,Lemons and limes,1972,380,tonnes,Production,0.3,114
207,Suriname,Lemons and limes,1973,380,tonnes,Production,0.3,114
207,Suriname,Lemons and limes,1974,300,tonnes,Production,0.3,90
207,Suriname,Lemons and limes,1975,288,tonnes,Production,0.3,86.4
207,Suriname,Lemons and limes,1976,252,tonnes,Production,0.3,75.6
207,Suriname,Lemons and limes,1977,372,tonnes,Production,0.3,111.6
207,Suriname,Lemons and limes,1978,285,tonnes,Production,0.3,85.5
207,Suriname,Lemons and limes,1979,0,tonnes,Production,0.3,0
207,Suriname,Lemons and limes,1980,NA,tonnes,Production,0.3,NA
207,Suriname,Lemons and limes,1981,NA,tonnes,Production,0.3,NA
207,Suriname,Lemons and limes,1982,NA,tonnes,Production,0.3,NA
207,Suriname,Lemons and limes,1983,NA,tonnes,Production,0.3,NA
207,Suriname,Lemons and limes,1984,NA,tonnes,Production,0.3,NA
207,Suriname,Lemons and limes,1985,NA,tonnes,Production,0.3,NA
207,Suriname,Lemons and limes,1986,NA,tonnes,Production,0.3,NA
207,Suriname,Lemons and limes,1987,NA,tonnes,Production,0.3,NA
207,Suriname,Lemons and limes,1988,NA,tonnes,Production,0.3,NA
207,Suriname,Lemons and limes,1989,NA,tonnes,Production,0.3,NA
207,Suriname,Lemons and limes,1990,NA,tonnes,Production,0.3,NA
207,Suriname,Lemons and limes,1991,NA,tonnes,Production,0.3,NA
207,Suriname,Lemons and limes,1992,NA,tonnes,Production,0.3,NA
207,Suriname,Lemons and limes,1993,NA,tonnes,Production,0.3,NA
207,Suriname,Lemons and limes,1994,NA,tonnes,Production,0.3,NA
207,Suriname,Lemons and limes,1995,NA,tonnes,Production,0.3,NA
207,Suriname,Lemons and limes,1996,NA,tonnes,Production,0.3,NA
207,Suriname,Lemons and limes,1997,NA,tonnes,Production,0.3,NA
207,Suriname,Lemons and limes,1998,NA,tonnes,Production,0.3,NA
207,Suriname,Lemons and limes,1999,NA,tonnes,Production,0.3,NA
207,Suriname,Lemons and limes,2000,15,tonnes,Production,0.3,4.5
207,Suriname,Lemons and limes,2001,42,tonnes,Production,0.3,12.6
207,Suriname,Lemons and limes,2002,49,tonnes,Production,0.3,14.7
207,Suriname,Lemons and limes,2003,55,tonnes,Production,0.3,16.5
207,Suriname,Lemons and limes,2004,91,tonnes,Production,0.3,27.3
207,Suriname,Lemons and limes,2005,152,tonnes,Production,0.3,45.6
207,Suriname,Lemons and limes,2006,215,tonnes,Production,0.3,64.5
207,Suriname,Lemons and limes,2007,428,tonnes,Production,0.3,128.4
207,Suriname,Lemons and limes,2008,392,tonnes,Production,0.3,117.6
207,Suriname,Lemons and limes,2009,368,tonnes,Production,0.3,110.4
207,Suriname,Lemons and limes,2010,316,tonnes,Production,0.3,94.8
207,Suriname,Lemons and limes,2011,316,tonnes,Production,0.3,94.8
207,Suriname,Lemons and limes,2012,219,tonnes,Production,0.3,65.7
207,Suriname,Lemons and limes,2013,265,tonnes,Production,0.3,79.5
207,Suriname,Lemons and limes,2014,324,tonnes,Production,0.3,97.2
207,Suriname,Lemons and limes,2015,255,tonnes,Production,0.3,76.5
207,Suriname,Lemons and limes,2016,247,tonnes,Production,0.3,74.1
207,Suriname,Lemons and limes,2017,190,tonnes,Production,0.3,57
207,Suriname,Lemons and limes,2018,256,tonnes,Production,0.3,76.8
207,Suriname,Lemons and limes,2019,247,tonnes,Production,0.3,74.1
207,Suriname,Grapefruit (inc. pomelos),1961,2193,tonnes,Production,0.41,899.13
207,Suriname,Grapefruit (inc. pomelos),1962,6897,tonnes,Production,0.41,2827.77
207,Suriname,Grapefruit (inc. pomelos),1963,6664,tonnes,Production,0.41,2732.24
207,Suriname,Grapefruit (inc. pomelos),1964,4217,tonnes,Production,0.41,1728.97
207,Suriname,Grapefruit (inc. pomelos),1965,5122,tonnes,Production,0.41,2100.02
207,Suriname,Grapefruit (inc. pomelos),1966,5829,tonnes,Production,0.41,2389.89
207,Suriname,Grapefruit (inc. pomelos),1967,6348,tonnes,Production,0.41,2602.68
207,Suriname,Grapefruit (inc. pomelos),1968,5957,tonnes,Production,0.41,2442.37
207,Suriname,Grapefruit (inc. pomelos),1969,4869,tonnes,Production,0.41,1996.29
207,Suriname,Grapefruit (inc. pomelos),1970,4048,tonnes,Production,0.41,1659.68
207,Suriname,Grapefruit (inc. pomelos),1971,5910,tonnes,Production,0.41,2423.1
207,Suriname,Grapefruit (inc. pomelos),1972,7503,tonnes,Production,0.41,3076.23
207,Suriname,Grapefruit (inc. pomelos),1973,6500,tonnes,Production,0.41,2665
207,Suriname,Grapefruit (inc. pomelos),1974,7050,tonnes,Production,0.41,2890.5
207,Suriname,Grapefruit (inc. pomelos),1975,6000,tonnes,Production,0.41,2460
207,Suriname,Grapefruit (inc. pomelos),1976,5775,tonnes,Production,0.41,2367.75
207,Suriname,Grapefruit (inc. pomelos),1977,6775,tonnes,Production,0.41,2777.75
207,Suriname,Grapefruit (inc. pomelos),1978,2510,tonnes,Production,0.41,1029.1
207,Suriname,Grapefruit (inc. pomelos),1979,2110,tonnes,Production,0.41,865.1
207,Suriname,Grapefruit (inc. pomelos),1980,1773,tonnes,Production,0.41,726.93
207,Suriname,Grapefruit (inc. pomelos),1981,1150,tonnes,Production,0.41,471.5
207,Suriname,Grapefruit (inc. pomelos),1982,1197,tonnes,Production,0.41,490.77
207,Suriname,Grapefruit (inc. pomelos),1983,1903,tonnes,Production,0.41,780.23
207,Suriname,Grapefruit (inc. pomelos),1984,1659,tonnes,Production,0.41,680.19
207,Suriname,Grapefruit (inc. pomelos),1985,1447,tonnes,Production,0.41,593.27
207,Suriname,Grapefruit (inc. pomelos),1986,1273,tonnes,Production,0.41,521.93
207,Suriname,Grapefruit (inc. pomelos),1987,1884,tonnes,Production,0.41,772.44
207,Suriname,Grapefruit (inc. pomelos),1988,1000,tonnes,Production,0.41,410
207,Suriname,Grapefruit (inc. pomelos),1989,1231,tonnes,Production,0.41,504.71
207,Suriname,Grapefruit (inc. pomelos),1990,1288,tonnes,Production,0.41,528.08
207,Suriname,Grapefruit (inc. pomelos),1991,1327,tonnes,Production,0.41,544.07
207,Suriname,Grapefruit (inc. pomelos),1992,1154,tonnes,Production,0.41,473.14
207,Suriname,Grapefruit (inc. pomelos),1993,1150,tonnes,Production,0.41,471.5
207,Suriname,Grapefruit (inc. pomelos),1994,1201,tonnes,Production,0.41,492.41
207,Suriname,Grapefruit (inc. pomelos),1995,902,tonnes,Production,0.41,369.82
207,Suriname,Grapefruit (inc. pomelos),1996,990,tonnes,Production,0.41,405.9
207,Suriname,Grapefruit (inc. pomelos),1997,975,tonnes,Production,0.41,399.75
207,Suriname,Grapefruit (inc. pomelos),1998,857,tonnes,Production,0.41,351.37
207,Suriname,Grapefruit (inc. pomelos),1999,772,tonnes,Production,0.41,316.52
207,Suriname,Grapefruit (inc. pomelos),2000,819,tonnes,Production,0.41,335.79
207,Suriname,Grapefruit (inc. pomelos),2001,1062,tonnes,Production,0.41,435.42
207,Suriname,Grapefruit (inc. pomelos),2002,1026,tonnes,Production,0.41,420.66
207,Suriname,Grapefruit (inc. pomelos),2003,1052,tonnes,Production,0.41,431.32
207,Suriname,Grapefruit (inc. pomelos),2004,1754,tonnes,Production,0.41,719.14
207,Suriname,Grapefruit (inc. pomelos),2005,1670,tonnes,Production,0.41,684.7
207,Suriname,Grapefruit (inc. pomelos),2006,2222,tonnes,Production,0.41,911.02
207,Suriname,Grapefruit (inc. pomelos),2007,2625,tonnes,Production,0.41,1076.25
207,Suriname,Grapefruit (inc. pomelos),2008,2684,tonnes,Production,0.41,1100.44
207,Suriname,Grapefruit (inc. pomelos),2009,2505,tonnes,Production,0.41,1027.05
207,Suriname,Grapefruit (inc. pomelos),2010,2530,tonnes,Production,0.41,1037.3
207,Suriname,Grapefruit (inc. pomelos),2011,2930,tonnes,Production,0.41,1201.3
207,Suriname,Grapefruit (inc. pomelos),2012,2917,tonnes,Production,0.41,1195.97
207,Suriname,Grapefruit (inc. pomelos),2013,3667,tonnes,Production,0.41,1503.47
207,Suriname,Grapefruit (inc. pomelos),2014,3537,tonnes,Production,0.41,1450.17
207,Suriname,Grapefruit (inc. pomelos),2015,3212,tonnes,Production,0.41,1316.92
207,Suriname,Grapefruit (inc. pomelos),2016,3097,tonnes,Production,0.41,1269.77
207,Suriname,Grapefruit (inc. pomelos),2017,1680,tonnes,Production,0.41,688.8
207,Suriname,Grapefruit (inc. pomelos),2018,1677,tonnes,Production,0.41,687.57
207,Suriname,Grapefruit (inc. pomelos),2019,1648,tonnes,Production,0.41,675.68
220,Trinidad and Tobago,Bananas,1961,4000,tonnes,Production,0.79,3160
220,Trinidad and Tobago,Bananas,1962,4500,tonnes,Production,0.79,3555
220,Trinidad and Tobago,Bananas,1963,4899,tonnes,Production,0.79,3870.21
220,Trinidad and Tobago,Bananas,1964,7212,tonnes,Production,0.79,5697.48
220,Trinidad and Tobago,Bananas,1965,6985,tonnes,Production,0.79,5518.15
220,Trinidad and Tobago,Bananas,1966,5987,tonnes,Production,0.79,4729.73
220,Trinidad and Tobago,Bananas,1967,8119,tonnes,Production,0.79,6414.01
220,Trinidad and Tobago,Bananas,1968,9117,tonnes,Production,0.79,7202.43
220,Trinidad and Tobago,Bananas,1969,7802,tonnes,Production,0.79,6163.58
220,Trinidad and Tobago,Bananas,1970,7847,tonnes,Production,0.79,6199.13
220,Trinidad and Tobago,Bananas,1971,7000,tonnes,Production,0.79,5530
220,Trinidad and Tobago,Bananas,1972,5500,tonnes,Production,0.79,4345
220,Trinidad and Tobago,Bananas,1973,4807,tonnes,Production,0.79,3797.53
220,Trinidad and Tobago,Bananas,1974,4990,tonnes,Production,0.79,3942.1
220,Trinidad and Tobago,Bananas,1975,4797,tonnes,Production,0.79,3789.63
220,Trinidad and Tobago,Bananas,1976,4800,tonnes,Production,0.79,3792
220,Trinidad and Tobago,Bananas,1977,4900,tonnes,Production,0.79,3871
220,Trinidad and Tobago,Bananas,1978,5000,tonnes,Production,0.79,3950
220,Trinidad and Tobago,Bananas,1979,5000,tonnes,Production,0.79,3950
220,Trinidad and Tobago,Bananas,1980,5100,tonnes,Production,0.79,4029
220,Trinidad and Tobago,Bananas,1981,5200,tonnes,Production,0.79,4108
220,Trinidad and Tobago,Bananas,1982,5300,tonnes,Production,0.79,4187
220,Trinidad and Tobago,Bananas,1983,5400,tonnes,Production,0.79,4266
220,Trinidad and Tobago,Bananas,1984,5400,tonnes,Production,0.79,4266
220,Trinidad and Tobago,Bananas,1985,5400,tonnes,Production,0.79,4266
220,Trinidad and Tobago,Bananas,1986,5500,tonnes,Production,0.79,4345
220,Trinidad and Tobago,Bananas,1987,5600,tonnes,Production,0.79,4424
220,Trinidad and Tobago,Bananas,1988,5600,tonnes,Production,0.79,4424
220,Trinidad and Tobago,Bananas,1989,5700,tonnes,Production,0.79,4503
220,Trinidad and Tobago,Bananas,1990,5871,tonnes,Production,0.79,4638.09
220,Trinidad and Tobago,Bananas,1991,5800,tonnes,Production,0.79,4582
220,Trinidad and Tobago,Bananas,1992,5900,tonnes,Production,0.79,4661
220,Trinidad and Tobago,Bananas,1993,6000,tonnes,Production,0.79,4740
220,Trinidad and Tobago,Bananas,1994,6173,tonnes,Production,0.79,4876.67
220,Trinidad and Tobago,Bananas,1995,6170,tonnes,Production,0.79,4874.3
220,Trinidad and Tobago,Bananas,1996,6157,tonnes,Production,0.79,4864.03
220,Trinidad and Tobago,Bananas,1997,6149,tonnes,Production,0.79,4857.71
220,Trinidad and Tobago,Bananas,1998,6132,tonnes,Production,0.79,4844.28
220,Trinidad and Tobago,Bananas,1999,6125,tonnes,Production,0.79,4838.75
220,Trinidad and Tobago,Bananas,2000,6150,tonnes,Production,0.79,4858.5
220,Trinidad and Tobago,Bananas,2001,6200,tonnes,Production,0.79,4898
220,Trinidad and Tobago,Bananas,2002,6500,tonnes,Production,0.79,5135
220,Trinidad and Tobago,Bananas,2003,6700,tonnes,Production,0.79,5293
220,Trinidad and Tobago,Bananas,2004,6800,tonnes,Production,0.79,5372
220,Trinidad and Tobago,Bananas,2005,7000,tonnes,Production,0.79,5530
220,Trinidad and Tobago,Bananas,2006,5926,tonnes,Production,0.79,4681.54
220,Trinidad and Tobago,Bananas,2007,5453,tonnes,Production,0.79,4307.87
220,Trinidad and Tobago,Bananas,2008,4500,tonnes,Production,0.79,3555
220,Trinidad and Tobago,Bananas,2009,5800,tonnes,Production,0.79,4582
220,Trinidad and Tobago,Bananas,2010,3500,tonnes,Production,0.79,2765
220,Trinidad and Tobago,Bananas,2011,3500,tonnes,Production,0.79,2765
220,Trinidad and Tobago,Bananas,2012,3600,tonnes,Production,0.79,2844
220,Trinidad and Tobago,Bananas,2013,3789,tonnes,Production,0.79,2993.31
220,Trinidad and Tobago,Bananas,2014,3593,tonnes,Production,0.79,2838.47
220,Trinidad and Tobago,Bananas,2015,3204,tonnes,Production,0.79,2531.16
220,Trinidad and Tobago,Bananas,2016,2925,tonnes,Production,0.79,2310.75
220,Trinidad and Tobago,Bananas,2017,2699,tonnes,Production,0.79,2132.21
220,Trinidad and Tobago,Bananas,2018,2474,tonnes,Production,0.79,1954.46
220,Trinidad and Tobago,Bananas,2019,2249,tonnes,Production,0.79,1776.71
220,Trinidad and Tobago,Oranges,1961,17000,tonnes,Production,0.35,5950
220,Trinidad and Tobago,Oranges,1962,18000,tonnes,Production,0.35,6300
220,Trinidad and Tobago,Oranges,1963,13154,tonnes,Production,0.35,4603.9
220,Trinidad and Tobago,Oranges,1964,17645,tonnes,Production,0.35,6175.75
220,Trinidad and Tobago,Oranges,1965,19232,tonnes,Production,0.35,6731.2
220,Trinidad and Tobago,Oranges,1966,19414,tonnes,Production,0.35,6794.9
220,Trinidad and Tobago,Oranges,1967,19459,tonnes,Production,0.35,6810.65
220,Trinidad and Tobago,Oranges,1968,19000,tonnes,Production,0.35,6650
220,Trinidad and Tobago,Oranges,1969,14969,tonnes,Production,0.35,5239.15
220,Trinidad and Tobago,Oranges,1970,17826,tonnes,Production,0.35,6239.1
220,Trinidad and Tobago,Oranges,1971,10795,tonnes,Production,0.35,3778.25
220,Trinidad and Tobago,Oranges,1972,15000,tonnes,Production,0.35,5250
220,Trinidad and Tobago,Oranges,1973,8106,tonnes,Production,0.35,2837.1
220,Trinidad and Tobago,Oranges,1974,12098,tonnes,Production,0.35,4234.3
220,Trinidad and Tobago,Oranges,1975,12000,tonnes,Production,0.35,4200
220,Trinidad and Tobago,Oranges,1976,13400,tonnes,Production,0.35,4690
220,Trinidad and Tobago,Oranges,1977,6600,tonnes,Production,0.35,2310
220,Trinidad and Tobago,Oranges,1978,7100,tonnes,Production,0.35,2485
220,Trinidad and Tobago,Oranges,1979,7100,tonnes,Production,0.35,2485
220,Trinidad and Tobago,Oranges,1980,6700,tonnes,Production,0.35,2345
220,Trinidad and Tobago,Oranges,1981,6700,tonnes,Production,0.35,2345
220,Trinidad and Tobago,Oranges,1982,6800,tonnes,Production,0.35,2380
220,Trinidad and Tobago,Oranges,1983,6800,tonnes,Production,0.35,2380
220,Trinidad and Tobago,Oranges,1984,6800,tonnes,Production,0.35,2380
220,Trinidad and Tobago,Oranges,1985,6800,tonnes,Production,0.35,2380
220,Trinidad and Tobago,Oranges,1986,6800,tonnes,Production,0.35,2380
220,Trinidad and Tobago,Oranges,1987,6800,tonnes,Production,0.35,2380
220,Trinidad and Tobago,Oranges,1988,6800,tonnes,Production,0.35,2380
220,Trinidad and Tobago,Oranges,1989,7500,tonnes,Production,0.35,2625
220,Trinidad and Tobago,Oranges,1990,9072,tonnes,Production,0.35,3175.2
220,Trinidad and Tobago,Oranges,1991,13095,tonnes,Production,0.35,4583.25
220,Trinidad and Tobago,Oranges,1992,9303,tonnes,Production,0.35,3256.05
220,Trinidad and Tobago,Oranges,1993,11260,tonnes,Production,0.35,3941
220,Trinidad and Tobago,Oranges,1994,15965,tonnes,Production,0.35,5587.75
220,Trinidad and Tobago,Oranges,1995,14906,tonnes,Production,0.35,5217.1
220,Trinidad and Tobago,Oranges,1996,7140,tonnes,Production,0.35,2499
220,Trinidad and Tobago,Oranges,1997,6785,tonnes,Production,0.35,2374.75
220,Trinidad and Tobago,Oranges,1998,4193,tonnes,Production,0.35,1467.55
220,Trinidad and Tobago,Oranges,1999,6169,tonnes,Production,0.35,2159.15
220,Trinidad and Tobago,Oranges,2000,3878,tonnes,Production,0.35,1357.3
220,Trinidad and Tobago,Oranges,2001,1675,tonnes,Production,0.35,586.25
220,Trinidad and Tobago,Oranges,2002,4987,tonnes,Production,0.35,1745.45
220,Trinidad and Tobago,Oranges,2003,4000,tonnes,Production,0.35,1400
220,Trinidad and Tobago,Oranges,2004,4000,tonnes,Production,0.35,1400
220,Trinidad and Tobago,Oranges,2005,3500,tonnes,Production,0.35,1225
220,Trinidad and Tobago,Oranges,2006,3500,tonnes,Production,0.35,1225
220,Trinidad and Tobago,Oranges,2007,3500,tonnes,Production,0.35,1225
220,Trinidad and Tobago,Oranges,2008,4000,tonnes,Production,0.35,1400
220,Trinidad and Tobago,Oranges,2009,3800,tonnes,Production,0.35,1330
220,Trinidad and Tobago,Oranges,2010,3233,tonnes,Production,0.35,1131.55
220,Trinidad and Tobago,Oranges,2011,2850,tonnes,Production,0.35,997.5
220,Trinidad and Tobago,Oranges,2012,2725,tonnes,Production,0.35,953.75
220,Trinidad and Tobago,Oranges,2013,2695,tonnes,Production,0.35,943.25
220,Trinidad and Tobago,Oranges,2014,4000,tonnes,Production,0.35,1400
