Year,Nation,Production Quantity,Unit,Item
2014,Chile,141082,tonnes,Oranges
2015,Chile,130747,tonnes,Oranges
2016,Chile,135738,tonnes,Oranges
2017,Chile,137025,tonnes,Oranges
2018,Chile,140000,tonnes,Oranges
2019,Chile,133800,tonnes,Oranges
1991,Chile,878,tonnes,"Tangerines, mandarins, clementines, satsumas"
1992,Chile,878,tonnes,"Tangerines, mandarins, clementines, satsumas"
1993,Chile,878,tonnes,"Tangerines, mandarins, clementines, satsumas"
1994,Chile,878,tonnes,"Tangerines, mandarins, clementines, satsumas"
1995,Chile,878,tonnes,"Tangerines, mandarins, clementines, satsumas"
1996,Chile,878,tonnes,"Tangerines, mandarins, clementines, satsumas"
1997,Chile,878,tonnes,"Tangerines, mandarins, clementines, satsumas"
1998,Chile,888,tonnes,"Tangerines, mandarins, clementines, satsumas"
1999,Chile,1574,tonnes,"Tangerines, mandarins, clementines, satsumas"
2000,Chile,4274,tonnes,"Tangerines, mandarins, clementines, satsumas"
2001,Chile,6974,tonnes,"Tangerines, mandarins, clementines, satsumas"
2002,Chile,9675,tonnes,"Tangerines, mandarins, clementines, satsumas"
2003,Chile,12636,tonnes,"Tangerines, mandarins, clementines, satsumas"
2004,Chile,16486,tonnes,"Tangerines, mandarins, clementines, satsumas"
2005,Chile,21400,tonnes,"Tangerines, mandarins, clementines, satsumas"
2006,Chile,24000,tonnes,"Tangerines, mandarins, clementines, satsumas"
2007,Chile,25200,tonnes,"Tangerines, mandarins, clementines, satsumas"
2008,Chile,20200,tonnes,"Tangerines, mandarins, clementines, satsumas"
2009,Chile,27800,tonnes,"Tangerines, mandarins, clementines, satsumas"
2010,Chile,30000,tonnes,"Tangerines, mandarins, clementines, satsumas"
2011,Chile,33000,tonnes,"Tangerines, mandarins, clementines, satsumas"
2012,Chile,58000,tonnes,"Tangerines, mandarins, clementines, satsumas"
2013,Chile,64000,tonnes,"Tangerines, mandarins, clementines, satsumas"
2014,Chile,61400,tonnes,"Tangerines, mandarins, clementines, satsumas"
2015,Chile,83800,tonnes,"Tangerines, mandarins, clementines, satsumas"
2016,Chile,103300,tonnes,"Tangerines, mandarins, clementines, satsumas"
2017,Chile,124750,tonnes,"Tangerines, mandarins, clementines, satsumas"
2018,Chile,180410,tonnes,"Tangerines, mandarins, clementines, satsumas"
2019,Chile,189951,tonnes,"Tangerines, mandarins, clementines, satsumas"
1961,Colombia,,tonnes,Apples
1962,Colombia,,tonnes,Apples
1963,Colombia,,tonnes,Apples
1964,Colombia,,tonnes,Apples
1965,Colombia,,tonnes,Apples
1966,Colombia,,tonnes,Apples
1967,Colombia,,tonnes,Apples
1968,Colombia,,tonnes,Apples
1969,Colombia,,tonnes,Apples
1970,Colombia,,tonnes,Apples
1971,Colombia,,tonnes,Apples
1972,Colombia,,tonnes,Apples
1973,Colombia,,tonnes,Apples
1974,Colombia,,tonnes,Apples
1975,Colombia,,tonnes,Apples
1976,Colombia,,tonnes,Apples
1977,Colombia,,tonnes,Apples
1978,Colombia,,tonnes,Apples
1979,Colombia,,tonnes,Apples
1980,Colombia,,tonnes,Apples
1981,Colombia,,tonnes,Apples
1982,Colombia,,tonnes,Apples
1983,Colombia,,tonnes,Apples
1984,Colombia,,tonnes,Apples
1985,Colombia,,tonnes,Apples
1986,Colombia,,tonnes,Apples
1987,Colombia,,tonnes,Apples
1988,Colombia,,tonnes,Apples
1989,Colombia,,tonnes,Apples
1990,Colombia,,tonnes,Apples
1991,Colombia,,tonnes,Apples
1992,Colombia,,tonnes,Apples
1993,Colombia,,tonnes,Apples
1994,Colombia,,tonnes,Apples
1995,Colombia,,tonnes,Apples
1996,Colombia,,tonnes,Apples
1997,Colombia,,tonnes,Apples
1998,Colombia,,tonnes,Apples
1999,Colombia,6750,tonnes,Apples
2000,Colombia,6768,tonnes,Apples
2001,Colombia,7575,tonnes,Apples
2002,Colombia,5327,tonnes,Apples
2003,Colombia,5190,tonnes,Apples
2004,Colombia,4766,tonnes,Apples
2005,Colombia,4435,tonnes,Apples
2006,Colombia,4518,tonnes,Apples
2007,Colombia,2891,tonnes,Apples
2008,Colombia,1050,tonnes,Apples
2009,Colombia,1340,tonnes,Apples
2010,Colombia,1638,tonnes,Apples
2011,Colombia,1219,tonnes,Apples
2012,Colombia,2190,tonnes,Apples
2013,Colombia,2547,tonnes,Apples
2014,Colombia,2247,tonnes,Apples
2015,Colombia,2506,tonnes,Apples
2016,Colombia,2259,tonnes,Apples
2017,Colombia,3065,tonnes,Apples
2018,Colombia,4734,tonnes,Apples
2019,Colombia,5053,tonnes,Apples
1961,Colombia,571600,tonnes,Bananas
1962,Colombia,519100,tonnes,Bananas
1963,Colombia,580600,tonnes,Bananas
1964,Colombia,559600,tonnes,Bananas
1965,Colombia,653000,tonnes,Bananas
1966,Colombia,720000,tonnes,Bananas
1967,Colombia,764000,tonnes,Bananas
1968,Colombia,770000,tonnes,Bananas
1969,Colombia,780000,tonnes,Bananas
1970,Colombia,780100,tonnes,Bananas
1971,Colombia,803500,tonnes,Bananas
1972,Colombia,827600,tonnes,Bananas
1973,Colombia,900000,tonnes,Bananas
1974,Colombia,954000,tonnes,Bananas
1975,Colombia,1050000,tonnes,Bananas
1976,Colombia,1060000,tonnes,Bananas
1977,Colombia,1050000,tonnes,Bananas
1978,Colombia,1050000,tonnes,Bananas
1979,Colombia,1040000,tonnes,Bananas
1980,Colombia,1030000,tonnes,Bananas
1981,Colombia,1109600,tonnes,Bananas
1982,Colombia,1146600,tonnes,Bananas
1983,Colombia,1173000,tonnes,Bananas
1984,Colombia,1450000,tonnes,Bananas
1985,Colombia,1200000,tonnes,Bananas
1986,Colombia,1350000,tonnes,Bananas
1987,Colombia,1175950,tonnes,Bananas
1988,Colombia,1225000,tonnes,Bananas
1989,Colombia,1241920,tonnes,Bananas
1990,Colombia,1243614,tonnes,Bananas
1991,Colombia,1521332,tonnes,Bananas
1992,Colombia,1740059,tonnes,Bananas
1993,Colombia,1920244,tonnes,Bananas
1994,Colombia,1987604,tonnes,Bananas
1995,Colombia,1631576,tonnes,Bananas
1996,Colombia,1491109,tonnes,Bananas
1997,Colombia,1607960,tonnes,Bananas
1998,Colombia,1518474,tonnes,Bananas
1999,Colombia,1725951,tonnes,Bananas
2000,Colombia,1593628,tonnes,Bananas
2001,Colombia,1469642,tonnes,Bananas
2002,Colombia,1561058,tonnes,Bananas
2003,Colombia,1647699,tonnes,Bananas
2004,Colombia,1702565,tonnes,Bananas
2005,Colombia,1798709,tonnes,Bananas
2006,Colombia,1863746,tonnes,Bananas
2007,Colombia,1819874,tonnes,Bananas
2008,Colombia,1987603,tonnes,Bananas
2009,Colombia,1993759,tonnes,Bananas
2010,Colombia,2019625,tonnes,Bananas
2011,Colombia,2042926,tonnes,Bananas
2012,Colombia,3500370,tonnes,Bananas
2013,Colombia,3769651,tonnes,Bananas
2014,Colombia,3263891,tonnes,Bananas
2015,Colombia,3705343,tonnes,Bananas
2016,Colombia,3691163,tonnes,Bananas
2017,Colombia,2020915,tonnes,Bananas
2018,Colombia,2567169,tonnes,Bananas
2019,Colombia,2914419,tonnes,Bananas
1961,Colombia,,tonnes,"Fruit, citrus nes"
1962,Colombia,,tonnes,"Fruit, citrus nes"
1963,Colombia,,tonnes,"Fruit, citrus nes"
1964,Colombia,,tonnes,"Fruit, citrus nes"
1965,Colombia,,tonnes,"Fruit, citrus nes"
1966,Colombia,,tonnes,"Fruit, citrus nes"
1967,Colombia,,tonnes,"Fruit, citrus nes"
1968,Colombia,,tonnes,"Fruit, citrus nes"
1969,Colombia,,tonnes,"Fruit, citrus nes"
1970,Colombia,,tonnes,"Fruit, citrus nes"
1971,Colombia,,tonnes,"Fruit, citrus nes"
1972,Colombia,,tonnes,"Fruit, citrus nes"
1973,Colombia,,tonnes,"Fruit, citrus nes"
1974,Colombia,,tonnes,"Fruit, citrus nes"
1975,Colombia,,tonnes,"Fruit, citrus nes"
1976,Colombia,,tonnes,"Fruit, citrus nes"
1977,Colombia,,tonnes,"Fruit, citrus nes"
1978,Colombia,,tonnes,"Fruit, citrus nes"
1979,Colombia,,tonnes,"Fruit, citrus nes"
1980,Colombia,,tonnes,"Fruit, citrus nes"
1981,Colombia,,tonnes,"Fruit, citrus nes"
1982,Colombia,,tonnes,"Fruit, citrus nes"
1983,Colombia,,tonnes,"Fruit, citrus nes"
1984,Colombia,,tonnes,"Fruit, citrus nes"
1985,Colombia,,tonnes,"Fruit, citrus nes"
1986,Colombia,,tonnes,"Fruit, citrus nes"
1987,Colombia,,tonnes,"Fruit, citrus nes"
1988,Colombia,,tonnes,"Fruit, citrus nes"
1989,Colombia,,tonnes,"Fruit, citrus nes"
1990,Colombia,,tonnes,"Fruit, citrus nes"
1991,Colombia,,tonnes,"Fruit, citrus nes"
1992,Colombia,,tonnes,"Fruit, citrus nes"
1993,Colombia,,tonnes,"Fruit, citrus nes"
1994,Colombia,,tonnes,"Fruit, citrus nes"
1995,Colombia,,tonnes,"Fruit, citrus nes"
1996,Colombia,,tonnes,"Fruit, citrus nes"
1997,Colombia,,tonnes,"Fruit, citrus nes"
1998,Colombia,,tonnes,"Fruit, citrus nes"
1999,Colombia,660000,tonnes,"Fruit, citrus nes"
2000,Colombia,670000,tonnes,"Fruit, citrus nes"
2001,Colombia,690000,tonnes,"Fruit, citrus nes"
2002,Colombia,700000,tonnes,"Fruit, citrus nes"
2003,Colombia,705135,tonnes,"Fruit, citrus nes"
2004,Colombia,715741,tonnes,"Fruit, citrus nes"
2005,Colombia,746306,tonnes,"Fruit, citrus nes"
2006,Colombia,740000,tonnes,"Fruit, citrus nes"
2007,Colombia,750000,tonnes,"Fruit, citrus nes"
2008,Colombia,710589,tonnes,"Fruit, citrus nes"
2009,Colombia,616948,tonnes,"Fruit, citrus nes"
2010,Colombia,471976,tonnes,"Fruit, citrus nes"
2011,Colombia,465114,tonnes,"Fruit, citrus nes"
2012,Colombia,600321,tonnes,"Fruit, citrus nes"
2013,Colombia,665480,tonnes,"Fruit, citrus nes"
2014,Colombia,609319,tonnes,"Fruit, citrus nes"
2015,Colombia,574062,tonnes,"Fruit, citrus nes"
2016,Colombia,612108,tonnes,"Fruit, citrus nes"
2017,Colombia,575723,tonnes,"Fruit, citrus nes"
2018,Colombia,562159,tonnes,"Fruit, citrus nes"
2019,Colombia,566765,tonnes,"Fruit, citrus nes"
1961,Colombia,31000,tonnes,"Fruit, fresh nes"
1962,Colombia,32000,tonnes,"Fruit, fresh nes"
1963,Colombia,33000,tonnes,"Fruit, fresh nes"
1964,Colombia,34000,tonnes,"Fruit, fresh nes"
1965,Colombia,35000,tonnes,"Fruit, fresh nes"
1966,Colombia,36000,tonnes,"Fruit, fresh nes"
1967,Colombia,37000,tonnes,"Fruit, fresh nes"
1968,Colombia,38000,tonnes,"Fruit, fresh nes"
1969,Colombia,39000,tonnes,"Fruit, fresh nes"
1970,Colombia,40000,tonnes,"Fruit, fresh nes"
1971,Colombia,41000,tonnes,"Fruit, fresh nes"
1972,Colombia,42000,tonnes,"Fruit, fresh nes"
1973,Colombia,43000,tonnes,"Fruit, fresh nes"
1974,Colombia,44000,tonnes,"Fruit, fresh nes"
1975,Colombia,44090,tonnes,"Fruit, fresh nes"
1976,Colombia,45000,tonnes,"Fruit, fresh nes"
1977,Colombia,46000,tonnes,"Fruit, fresh nes"
1978,Colombia,47000,tonnes,"Fruit, fresh nes"
1979,Colombia,47500,tonnes,"Fruit, fresh nes"
1980,Colombia,48000,tonnes,"Fruit, fresh nes"
1981,Colombia,48500,tonnes,"Fruit, fresh nes"
1982,Colombia,50000,tonnes,"Fruit, fresh nes"
1983,Colombia,50000,tonnes,"Fruit, fresh nes"
1984,Colombia,52000,tonnes,"Fruit, fresh nes"
1985,Colombia,52000,tonnes,"Fruit, fresh nes"
1986,Colombia,54000,tonnes,"Fruit, fresh nes"
1987,Colombia,55000,tonnes,"Fruit, fresh nes"
1988,Colombia,60000,tonnes,"Fruit, fresh nes"
1989,Colombia,75000,tonnes,"Fruit, fresh nes"
1990,Colombia,95000,tonnes,"Fruit, fresh nes"
1991,Colombia,110000,tonnes,"Fruit, fresh nes"
1992,Colombia,455338,tonnes,"Fruit, fresh nes"
1993,Colombia,322964,tonnes,"Fruit, fresh nes"
1994,Colombia,327184,tonnes,"Fruit, fresh nes"
1995,Colombia,388238,tonnes,"Fruit, fresh nes"
1996,Colombia,441883,tonnes,"Fruit, fresh nes"
1997,Colombia,537757,tonnes,"Fruit, fresh nes"
1998,Colombia,576413,tonnes,"Fruit, fresh nes"
1999,Colombia,557455,tonnes,"Fruit, fresh nes"
2000,Colombia,636549,tonnes,"Fruit, fresh nes"
2001,Colombia,658337,tonnes,"Fruit, fresh nes"
2002,Colombia,737308,tonnes,"Fruit, fresh nes"
2003,Colombia,783407,tonnes,"Fruit, fresh nes"
2004,Colombia,757990,tonnes,"Fruit, fresh nes"
2005,Colombia,796785,tonnes,"Fruit, fresh nes"
2006,Colombia,915059,tonnes,"Fruit, fresh nes"
2007,Colombia,896421,tonnes,"Fruit, fresh nes"
2008,Colombia,858386,tonnes,"Fruit, fresh nes"
2009,Colombia,888594,tonnes,"Fruit, fresh nes"
2010,Colombia,853880,tonnes,"Fruit, fresh nes"
2011,Colombia,814519,tonnes,"Fruit, fresh nes"
2012,Colombia,609852,tonnes,"Fruit, fresh nes"
2013,Colombia,651650,tonnes,"Fruit, fresh nes"
2014,Colombia,685487,tonnes,"Fruit, fresh nes"
2015,Colombia,722684,tonnes,"Fruit, fresh nes"
2016,Colombia,786943,tonnes,"Fruit, fresh nes"
2017,Colombia,722895,tonnes,"Fruit, fresh nes"
2018,Colombia,729032,tonnes,"Fruit, fresh nes"
2019,Colombia,806346,tonnes,"Fruit, fresh nes"
1961,Colombia,,tonnes,"Fruit, tropical fresh nes"
1962,Colombia,,tonnes,"Fruit, tropical fresh nes"
1963,Colombia,,tonnes,"Fruit, tropical fresh nes"
1964,Colombia,,tonnes,"Fruit, tropical fresh nes"
1965,Colombia,,tonnes,"Fruit, tropical fresh nes"
1966,Colombia,,tonnes,"Fruit, tropical fresh nes"
1967,Colombia,,tonnes,"Fruit, tropical fresh nes"
1968,Colombia,,tonnes,"Fruit, tropical fresh nes"
1969,Colombia,,tonnes,"Fruit, tropical fresh nes"
1970,Colombia,,tonnes,"Fruit, tropical fresh nes"
1971,Colombia,,tonnes,"Fruit, tropical fresh nes"
1972,Colombia,,tonnes,"Fruit, tropical fresh nes"
1973,Colombia,,tonnes,"Fruit, tropical fresh nes"
1974,Colombia,,tonnes,"Fruit, tropical fresh nes"
1975,Colombia,,tonnes,"Fruit, tropical fresh nes"
1976,Colombia,,tonnes,"Fruit, tropical fresh nes"
1977,Colombia,,tonnes,"Fruit, tropical fresh nes"
1978,Colombia,,tonnes,"Fruit, tropical fresh nes"
1979,Colombia,,tonnes,"Fruit, tropical fresh nes"
1980,Colombia,,tonnes,"Fruit, tropical fresh nes"
1981,Colombia,,tonnes,"Fruit, tropical fresh nes"
1982,Colombia,,tonnes,"Fruit, tropical fresh nes"
1983,Colombia,,tonnes,"Fruit, tropical fresh nes"
1984,Colombia,,tonnes,"Fruit, tropical fresh nes"
1985,Colombia,,tonnes,"Fruit, tropical fresh nes"
1986,Colombia,,tonnes,"Fruit, tropical fresh nes"
1987,Colombia,,tonnes,"Fruit, tropical fresh nes"
1988,Colombia,17000,tonnes,"Fruit, tropical fresh nes"
1989,Colombia,244000,tonnes,"Fruit, tropical fresh nes"
1990,Colombia,150000,tonnes,"Fruit, tropical fresh nes"
1991,Colombia,206764,tonnes,"Fruit, tropical fresh nes"
1992,Colombia,347218,tonnes,"Fruit, tropical fresh nes"
1993,Colombia,207848,tonnes,"Fruit, tropical fresh nes"
1994,Colombia,191370,tonnes,"Fruit, tropical fresh nes"
1995,Colombia,237770,tonnes,"Fruit, tropical fresh nes"
1996,Colombia,272966,tonnes,"Fruit, tropical fresh nes"
1997,Colombia,306540,tonnes,"Fruit, tropical fresh nes"
1998,Colombia,319586,tonnes,"Fruit, tropical fresh nes"
1999,Colombia,316066,tonnes,"Fruit, tropical fresh nes"
2000,Colombia,343683,tonnes,"Fruit, tropical fresh nes"
2001,Colombia,359460,tonnes,"Fruit, tropical fresh nes"
2002,Colombia,366918,tonnes,"Fruit, tropical fresh nes"
2003,Colombia,395501,tonnes,"Fruit, tropical fresh nes"
2004,Colombia,421391,tonnes,"Fruit, tropical fresh nes"
2005,Colombia,412169,tonnes,"Fruit, tropical fresh nes"
2006,Colombia,465038,tonnes,"Fruit, tropical fresh nes"
2007,Colombia,474442,tonnes,"Fruit, tropical fresh nes"
2008,Colombia,475000,tonnes,"Fruit, tropical fresh nes"
2009,Colombia,500985,tonnes,"Fruit, tropical fresh nes"
2010,Colombia,519490,tonnes,"Fruit, tropical fresh nes"
2011,Colombia,519741,tonnes,"Fruit, tropical fresh nes"
2012,Colombia,534708,tonnes,"Fruit, tropical fresh nes"
2013,Colombia,549675,tonnes,"Fruit, tropical fresh nes"
2014,Colombia,574482,tonnes,"Fruit, tropical fresh nes"
2015,Colombia,597918,tonnes,"Fruit, tropical fresh nes"
2016,Colombia,598546,tonnes,"Fruit, tropical fresh nes"
2017,Colombia,613996,tonnes,"Fruit, tropical fresh nes"
2018,Colombia,628903,tonnes,"Fruit, tropical fresh nes"
2019,Colombia,643688,tonnes,"Fruit, tropical fresh nes"
1961,Colombia,,tonnes,Lemons and limes
1962,Colombia,,tonnes,Lemons and limes
1963,Colombia,,tonnes,Lemons and limes
1964,Colombia,,tonnes,Lemons and limes
1965,Colombia,,tonnes,Lemons and limes
1966,Colombia,,tonnes,Lemons and limes
1967,Colombia,,tonnes,Lemons and limes
1968,Colombia,,tonnes,Lemons and limes
1969,Colombia,,tonnes,Lemons and limes
1970,Colombia,,tonnes,Lemons and limes
1971,Colombia,,tonnes,Lemons and limes
1972,Colombia,,tonnes,Lemons and limes
1973,Colombia,,tonnes,Lemons and limes
1974,Colombia,,tonnes,Lemons and limes
1975,Colombia,,tonnes,Lemons and limes
1976,Colombia,,tonnes,Lemons and limes
1977,Colombia,,tonnes,Lemons and limes
1978,Colombia,,tonnes,Lemons and limes
1979,Colombia,,tonnes,Lemons and limes
1980,Colombia,,tonnes,Lemons and limes
1981,Colombia,,tonnes,Lemons and limes
1982,Colombia,,tonnes,Lemons and limes
1983,Colombia,,tonnes,Lemons and limes
1984,Colombia,,tonnes,Lemons and limes
1985,Colombia,,tonnes,Lemons and limes
1986,Colombia,,tonnes,Lemons and limes
1987,Colombia,,tonnes,Lemons and limes
1988,Colombia,,tonnes,Lemons and limes
1989,Colombia,,tonnes,Lemons and limes
1990,Colombia,,tonnes,Lemons and limes
1991,Colombia,,tonnes,Lemons and limes
1992,Colombia,,tonnes,Lemons and limes
1993,Colombia,,tonnes,Lemons and limes
1994,Colombia,,tonnes,Lemons and limes
1995,Colombia,,tonnes,Lemons and limes
1996,Colombia,,tonnes,Lemons and limes
1997,Colombia,,tonnes,Lemons and limes
1998,Colombia,,tonnes,Lemons and limes
1999,Colombia,55000,tonnes,Lemons and limes
2000,Colombia,55370,tonnes,Lemons and limes
2001,Colombia,88227,tonnes,Lemons and limes
2002,Colombia,72920,tonnes,Lemons and limes
2003,Colombia,79798,tonnes,Lemons and limes
2004,Colombia,86071,tonnes,Lemons and limes
2005,Colombia,95235,tonnes,Lemons and limes
2006,Colombia,92232,tonnes,Lemons and limes
2007,Colombia,94452,tonnes,Lemons and limes
2008,Colombia,65137,tonnes,Lemons and limes
2009,Colombia,76988,tonnes,Lemons and limes
2010,Colombia,92306,tonnes,Lemons and limes
2011,Colombia,92631,tonnes,Lemons and limes
2012,Colombia,117809,tonnes,Lemons and limes
2013,Colombia,122033,tonnes,Lemons and limes
2014,Colombia,142859,tonnes,Lemons and limes
2015,Colombia,156072,tonnes,Lemons and limes
2016,Colombia,182550,tonnes,Lemons and limes
2017,Colombia,237835,tonnes,Lemons and limes
2018,Colombia,276132,tonnes,Lemons and limes
2019,Colombia,334652,tonnes,Lemons and limes
1961,Colombia,12000,tonnes,"Mangoes, mangosteens, guavas"
1962,Colombia,12400,tonnes,"Mangoes, mangosteens, guavas"
1963,Colombia,12600,tonnes,"Mangoes, mangosteens, guavas"
1964,Colombia,12800,tonnes,"Mangoes, mangosteens, guavas"
1965,Colombia,13000,tonnes,"Mangoes, mangosteens, guavas"
1966,Colombia,13200,tonnes,"Mangoes, mangosteens, guavas"
1967,Colombia,13400,tonnes,"Mangoes, mangosteens, guavas"
1968,Colombia,13600,tonnes,"Mangoes, mangosteens, guavas"
1969,Colombia,13800,tonnes,"Mangoes, mangosteens, guavas"
1970,Colombia,14000,tonnes,"Mangoes, mangosteens, guavas"
1971,Colombia,14200,tonnes,"Mangoes, mangosteens, guavas"
1972,Colombia,14400,tonnes,"Mangoes, mangosteens, guavas"
1973,Colombia,14600,tonnes,"Mangoes, mangosteens, guavas"
1974,Colombia,14800,tonnes,"Mangoes, mangosteens, guavas"
1975,Colombia,14960,tonnes,"Mangoes, mangosteens, guavas"
1976,Colombia,15054,tonnes,"Mangoes, mangosteens, guavas"
1977,Colombia,17760,tonnes,"Mangoes, mangosteens, guavas"
1978,Colombia,18300,tonnes,"Mangoes, mangosteens, guavas"
1979,Colombia,19425,tonnes,"Mangoes, mangosteens, guavas"
1980,Colombia,20325,tonnes,"Mangoes, mangosteens, guavas"
1981,Colombia,22310,tonnes,"Mangoes, mangosteens, guavas"
1982,Colombia,22488,tonnes,"Mangoes, mangosteens, guavas"
1983,Colombia,21700,tonnes,"Mangoes, mangosteens, guavas"
1984,Colombia,20538,tonnes,"Mangoes, mangosteens, guavas"
1985,Colombia,22475,tonnes,"Mangoes, mangosteens, guavas"
1986,Colombia,23400,tonnes,"Mangoes, mangosteens, guavas"
1987,Colombia,28200,tonnes,"Mangoes, mangosteens, guavas"
1988,Colombia,32000,tonnes,"Mangoes, mangosteens, guavas"
1989,Colombia,35000,tonnes,"Mangoes, mangosteens, guavas"
1990,Colombia,45546,tonnes,"Mangoes, mangosteens, guavas"
1991,Colombia,79477,tonnes,"Mangoes, mangosteens, guavas"
1992,Colombia,93748,tonnes,"Mangoes, mangosteens, guavas"
1993,Colombia,91256,tonnes,"Mangoes, mangosteens, guavas"
1994,Colombia,98142,tonnes,"Mangoes, mangosteens, guavas"
1995,Colombia,98000,tonnes,"Mangoes, mangosteens, guavas"
1996,Colombia,103141,tonnes,"Mangoes, mangosteens, guavas"
1997,Colombia,111842,tonnes,"Mangoes, mangosteens, guavas"
1998,Colombia,118592,tonnes,"Mangoes, mangosteens, guavas"
1999,Colombia,124791,tonnes,"Mangoes, mangosteens, guavas"
2000,Colombia,135016,tonnes,"Mangoes, mangosteens, guavas"
2001,Colombia,134141,tonnes,"Mangoes, mangosteens, guavas"
2002,Colombia,163694,tonnes,"Mangoes, mangosteens, guavas"
2003,Colombia,175493,tonnes,"Mangoes, mangosteens, guavas"
2004,Colombia,177905,tonnes,"Mangoes, mangosteens, guavas"
2005,Colombia,185037,tonnes,"Mangoes, mangosteens, guavas"
2006,Colombia,184074,tonnes,"Mangoes, mangosteens, guavas"
2007,Colombia,193429,tonnes,"Mangoes, mangosteens, guavas"
2008,Colombia,174505,tonnes,"Mangoes, mangosteens, guavas"
2009,Colombia,239746,tonnes,"Mangoes, mangosteens, guavas"
2010,Colombia,201029,tonnes,"Mangoes, mangosteens, guavas"
2011,Colombia,221015,tonnes,"Mangoes, mangosteens, guavas"
2012,Colombia,376295,tonnes,"Mangoes, mangosteens, guavas"
2013,Colombia,395539,tonnes,"Mangoes, mangosteens, guavas"
2014,Colombia,273112,tonnes,"Mangoes, mangosteens, guavas"
2015,Colombia,318628,tonnes,"Mangoes, mangosteens, guavas"
2016,Colombia,301529,tonnes,"Mangoes, mangosteens, guavas"
2017,Colombia,422038,tonnes,"Mangoes, mangosteens, guavas"
2018,Colombia,416736,tonnes,"Mangoes, mangosteens, guavas"
2019,Colombia,551190,tonnes,"Mangoes, mangosteens, guavas"
1961,Colombia,68000,tonnes,Oranges
1962,Colombia,72000,tonnes,Oranges
1963,Colombia,75000,tonnes,Oranges
1964,Colombia,78000,tonnes,Oranges
1965,Colombia,80000,tonnes,Oranges
1966,Colombia,81000,tonnes,Oranges
1967,Colombia,83000,tonnes,Oranges
1968,Colombia,87000,tonnes,Oranges
1969,Colombia,89000,tonnes,Oranges
1970,Colombia,91000,tonnes,Oranges
1971,Colombia,93000,tonnes,Oranges
1972,Colombia,95000,tonnes,Oranges
1973,Colombia,100000,tonnes,Oranges
1974,Colombia,105000,tonnes,Oranges
1975,Colombia,117378,tonnes,Oranges
1976,Colombia,189120,tonnes,Oranges
1977,Colombia,190048,tonnes,Oranges
1978,Colombia,192064,tonnes,Oranges
1979,Colombia,220700,tonnes,Oranges
1980,Colombia,225100,tonnes,Oranges
1981,Colombia,252890,tonnes,Oranges
1982,Colombia,230620,tonnes,Oranges
1983,Colombia,250100,tonnes,Oranges
1984,Colombia,228972,tonnes,Oranges
1985,Colombia,240000,tonnes,Oranges
1986,Colombia,298146,tonnes,Oranges
1987,Colombia,314318,tonnes,Oranges
1988,Colombia,333315,tonnes,Oranges
1989,Colombia,354822,tonnes,Oranges
1990,Colombia,160952,tonnes,Oranges
1991,Colombia,232679,tonnes,Oranges
1992,Colombia,256257,tonnes,Oranges
1993,Colombia,330000,tonnes,Oranges
1994,Colombia,375723,tonnes,Oranges
1995,Colombia,395520,tonnes,Oranges
1996,Colombia,407000,tonnes,Oranges
1997,Colombia,421060,tonnes,Oranges
1998,Colombia,300000,tonnes,Oranges
1999,Colombia,339776,tonnes,Oranges
2000,Colombia,352897,tonnes,Oranges
2001,Colombia,237624,tonnes,Oranges
2002,Colombia,297962,tonnes,Oranges
2003,Colombia,69163,tonnes,Oranges
2004,Colombia,88341,tonnes,Oranges
2005,Colombia,96179,tonnes,Oranges
2006,Colombia,405120,tonnes,Oranges
2007,Colombia,352983,tonnes,Oranges
2008,Colombia,264000,tonnes,Oranges
2009,Colombia,194243,tonnes,Oranges
2010,Colombia,228129,tonnes,Oranges
2011,Colombia,260715,tonnes,Oranges
2012,Colombia,229229,tonnes,Oranges
2013,Colombia,245267,tonnes,Oranges
2014,Colombia,233342,tonnes,Oranges
2015,Colombia,268750,tonnes,Oranges
2016,Colombia,294895,tonnes,Oranges
2017,Colombia,331502,tonnes,Oranges
2018,Colombia,338418,tonnes,Oranges
2019,Colombia,351200,tonnes,Oranges
1961,Colombia,1275000,tonnes,Plantains and others
1962,Colombia,1292000,tonnes,Plantains and others
1963,Colombia,1309000,tonnes,Plantains and others
1964,Colombia,1345500,tonnes,Plantains and others
1965,Colombia,1383900,tonnes,Plantains and others
1966,Colombia,1423300,tonnes,Plantains and others
1967,Colombia,1590400,tonnes,Plantains and others
1968,Colombia,1600000,tonnes,Plantains and others
1969,Colombia,1650000,tonnes,Plantains and others
1970,Colombia,1690000,tonnes,Plantains and others
1971,Colombia,1517300,tonnes,Plantains and others
1972,Colombia,1562300,tonnes,Plantains and others
1973,Colombia,1653100,tonnes,Plantains and others
1974,Colombia,1678900,tonnes,Plantains and others
1975,Colombia,1791700,tonnes,Plantains and others
1976,Colombia,1852000,tonnes,Plantains and others
1977,Colombia,1844000,tonnes,Plantains and others
1978,Colombia,2192000,tonnes,Plantains and others
1979,Colombia,2235800,tonnes,Plantains and others
1980,Colombia,2348000,tonnes,Plantains and others
1981,Colombia,2400000,tonnes,Plantains and others
1982,Colombia,1991050,tonnes,Plantains and others
1983,Colombia,2247850,tonnes,Plantains and others
1984,Colombia,2086260,tonnes,Plantains and others
1985,Colombia,2092540,tonnes,Plantains and others
1986,Colombia,2242160,tonnes,Plantains and others
