Year,Nation,Production Quantity,Unit,Item
2011,Guatemala,265401,tonnes,"Coffee, green"
2012,Guatemala,272432,tonnes,"Coffee, green"
2013,Guatemala,248668,tonnes,"Coffee, green"
2014,Guatemala,227653,tonnes,"Coffee, green"
2015,Guatemala,225653,tonnes,"Coffee, green"
2016,Guatemala,236145,tonnes,"Coffee, green"
2017,Guatemala,224000,tonnes,"Coffee, green"
2018,Guatemala,240400,tonnes,"Coffee, green"
2019,Guatemala,225000,tonnes,"Coffee, green"
1961,Guyana,860,tonnes,"Coffee, green"
1962,Guyana,1039,tonnes,"Coffee, green"
1963,Guyana,659,tonnes,"Coffee, green"
1964,Guyana,1129,tonnes,"Coffee, green"
1965,Guyana,1156,tonnes,"Coffee, green"
1966,Guyana,1122,tonnes,"Coffee, green"
1967,Guyana,1290,tonnes,"Coffee, green"
1968,Guyana,1302,tonnes,"Coffee, green"
1969,Guyana,684,tonnes,"Coffee, green"
1970,Guyana,703,tonnes,"Coffee, green"
1971,Guyana,761,tonnes,"Coffee, green"
1972,Guyana,762,tonnes,"Coffee, green"
1973,Guyana,746,tonnes,"Coffee, green"
1974,Guyana,900,tonnes,"Coffee, green"
1975,Guyana,900,tonnes,"Coffee, green"
1976,Guyana,900,tonnes,"Coffee, green"
1977,Guyana,1020,tonnes,"Coffee, green"
1978,Guyana,1140,tonnes,"Coffee, green"
1979,Guyana,1320,tonnes,"Coffee, green"
1980,Guyana,1560,tonnes,"Coffee, green"
1981,Guyana,1560,tonnes,"Coffee, green"
1982,Guyana,1260,tonnes,"Coffee, green"
1983,Guyana,1020,tonnes,"Coffee, green"
1984,Guyana,358,tonnes,"Coffee, green"
1985,Guyana,370,tonnes,"Coffee, green"
1986,Guyana,430,tonnes,"Coffee, green"
1987,Guyana,240,tonnes,"Coffee, green"
1988,Guyana,300,tonnes,"Coffee, green"
1989,Guyana,300,tonnes,"Coffee, green"
1990,Guyana,300,tonnes,"Coffee, green"
1991,Guyana,300,tonnes,"Coffee, green"
1992,Guyana,300,tonnes,"Coffee, green"
1993,Guyana,300,tonnes,"Coffee, green"
1994,Guyana,300,tonnes,"Coffee, green"
1995,Guyana,300,tonnes,"Coffee, green"
1996,Guyana,285,tonnes,"Coffee, green"
1997,Guyana,261,tonnes,"Coffee, green"
1998,Guyana,136,tonnes,"Coffee, green"
1999,Guyana,140,tonnes,"Coffee, green"
2000,Guyana,15,tonnes,"Coffee, green"
2001,Guyana,153,tonnes,"Coffee, green"
2002,Guyana,300,tonnes,"Coffee, green"
2003,Guyana,480,tonnes,"Coffee, green"
2004,Guyana,480,tonnes,"Coffee, green"
2005,Guyana,480,tonnes,"Coffee, green"
2006,Guyana,480,tonnes,"Coffee, green"
2007,Guyana,480,tonnes,"Coffee, green"
2008,Guyana,480,tonnes,"Coffee, green"
2009,Guyana,420,tonnes,"Coffee, green"
2010,Guyana,420,tonnes,"Coffee, green"
2011,Guyana,420,tonnes,"Coffee, green"
2012,Guyana,420,tonnes,"Coffee, green"
2013,Guyana,420,tonnes,"Coffee, green"
2014,Guyana,427,tonnes,"Coffee, green"
2015,Guyana,432,tonnes,"Coffee, green"
2016,Guyana,431,tonnes,"Coffee, green"
2017,Guyana,429,tonnes,"Coffee, green"
2018,Guyana,429,tonnes,"Coffee, green"
2019,Guyana,430,tonnes,"Coffee, green"
1961,Haiti,45720,tonnes,"Coffee, green"
1962,Haiti,31860,tonnes,"Coffee, green"
1963,Haiti,34980,tonnes,"Coffee, green"
1964,Haiti,36000,tonnes,"Coffee, green"
1965,Haiti,36720,tonnes,"Coffee, green"
1966,Haiti,30540,tonnes,"Coffee, green"
1967,Haiti,31600,tonnes,"Coffee, green"
1968,Haiti,30180,tonnes,"Coffee, green"
1969,Haiti,27000,tonnes,"Coffee, green"
1970,Haiti,32610,tonnes,"Coffee, green"
1971,Haiti,32400,tonnes,"Coffee, green"
1972,Haiti,31500,tonnes,"Coffee, green"
1973,Haiti,33000,tonnes,"Coffee, green"
1974,Haiti,31200,tonnes,"Coffee, green"
1975,Haiti,39000,tonnes,"Coffee, green"
1976,Haiti,32280,tonnes,"Coffee, green"
1977,Haiti,31140,tonnes,"Coffee, green"
1978,Haiti,26580,tonnes,"Coffee, green"
1979,Haiti,40140,tonnes,"Coffee, green"
1980,Haiti,42900,tonnes,"Coffee, green"
1981,Haiti,33250,tonnes,"Coffee, green"
1982,Haiti,32250,tonnes,"Coffee, green"
1983,Haiti,36000,tonnes,"Coffee, green"
1984,Haiti,37250,tonnes,"Coffee, green"
1985,Haiti,36900,tonnes,"Coffee, green"
1986,Haiti,37752,tonnes,"Coffee, green"
1987,Haiti,30088,tonnes,"Coffee, green"
1988,Haiti,37693,tonnes,"Coffee, green"
1989,Haiti,38447,tonnes,"Coffee, green"
1990,Haiti,37200,tonnes,"Coffee, green"
1991,Haiti,37000,tonnes,"Coffee, green"
1992,Haiti,27355,tonnes,"Coffee, green"
1993,Haiti,33600,tonnes,"Coffee, green"
1994,Haiti,31000,tonnes,"Coffee, green"
1995,Haiti,29000,tonnes,"Coffee, green"
1996,Haiti,27000,tonnes,"Coffee, green"
1997,Haiti,29155,tonnes,"Coffee, green"
1998,Haiti,27239,tonnes,"Coffee, green"
1999,Haiti,28000,tonnes,"Coffee, green"
2000,Haiti,30000,tonnes,"Coffee, green"
2001,Haiti,28000,tonnes,"Coffee, green"
2002,Haiti,27000,tonnes,"Coffee, green"
2003,Haiti,30000,tonnes,"Coffee, green"
2004,Haiti,29000,tonnes,"Coffee, green"
2005,Haiti,35000,tonnes,"Coffee, green"
2006,Haiti,35000,tonnes,"Coffee, green"
2007,Haiti,47000,tonnes,"Coffee, green"
2008,Haiti,35000,tonnes,"Coffee, green"
2009,Haiti,36482,tonnes,"Coffee, green"
2010,Haiti,38193,tonnes,"Coffee, green"
2011,Haiti,39232,tonnes,"Coffee, green"
2012,Haiti,40184,tonnes,"Coffee, green"
2013,Haiti,58720,tonnes,"Coffee, green"
2014,Haiti,35232,tonnes,"Coffee, green"
2015,Haiti,20452,tonnes,"Coffee, green"
2016,Haiti,20495,tonnes,"Coffee, green"
2017,Haiti,20543,tonnes,"Coffee, green"
2018,Haiti,20814,tonnes,"Coffee, green"
2019,Haiti,20700,tonnes,"Coffee, green"
1961,Honduras,21450,tonnes,"Coffee, green"
1962,Honduras,27939,tonnes,"Coffee, green"
1963,Honduras,29014,tonnes,"Coffee, green"
1964,Honduras,29276,tonnes,"Coffee, green"
1965,Honduras,32195,tonnes,"Coffee, green"
1966,Honduras,33569,tonnes,"Coffee, green"
1967,Honduras,35041,tonnes,"Coffee, green"
1968,Honduras,36512,tonnes,"Coffee, green"
1969,Honduras,37984,tonnes,"Coffee, green"
1970,Honduras,39456,tonnes,"Coffee, green"
1971,Honduras,40927,tonnes,"Coffee, green"
1972,Honduras,42399,tonnes,"Coffee, green"
1973,Honduras,41778,tonnes,"Coffee, green"
1974,Honduras,45342,tonnes,"Coffee, green"
1975,Honduras,46814,tonnes,"Coffee, green"
1976,Honduras,48285,tonnes,"Coffee, green"
1977,Honduras,49757,tonnes,"Coffee, green"
1978,Honduras,59796,tonnes,"Coffee, green"
1979,Honduras,72547,tonnes,"Coffee, green"
1980,Honduras,64228,tonnes,"Coffee, green"
1981,Honduras,75347,tonnes,"Coffee, green"
1982,Honduras,72420,tonnes,"Coffee, green"
1983,Honduras,79474,tonnes,"Coffee, green"
1984,Honduras,72545,tonnes,"Coffee, green"
1985,Honduras,75091,tonnes,"Coffee, green"
1986,Honduras,76318,tonnes,"Coffee, green"
1987,Honduras,79877,tonnes,"Coffee, green"
1988,Honduras,94046,tonnes,"Coffee, green"
1989,Honduras,100234,tonnes,"Coffee, green"
1990,Honduras,119784,tonnes,"Coffee, green"
1991,Honduras,101890,tonnes,"Coffee, green"
1992,Honduras,111660,tonnes,"Coffee, green"
1993,Honduras,110481,tonnes,"Coffee, green"
1994,Honduras,126182,tonnes,"Coffee, green"
1995,Honduras,132400,tonnes,"Coffee, green"
1996,Honduras,148830,tonnes,"Coffee, green"
1997,Honduras,162658,tonnes,"Coffee, green"
1998,Honduras,172772,tonnes,"Coffee, green"
1999,Honduras,157409,tonnes,"Coffee, green"
2000,Honduras,193309,tonnes,"Coffee, green"
2001,Honduras,205545,tonnes,"Coffee, green"
2002,Honduras,172727,tonnes,"Coffee, green"
2003,Honduras,175284,tonnes,"Coffee, green"
2004,Honduras,185090,tonnes,"Coffee, green"
2005,Honduras,190640,tonnes,"Coffee, green"
2006,Honduras,213636,tonnes,"Coffee, green"
2007,Honduras,236302,tonnes,"Coffee, green"
2008,Honduras,240948,tonnes,"Coffee, green"
2009,Honduras,231288,tonnes,"Coffee, green"
2010,Honduras,244335,tonnes,"Coffee, green"
2011,Honduras,284347,tonnes,"Coffee, green"
2012,Honduras,343403,tonnes,"Coffee, green"
2013,Honduras,280697,tonnes,"Coffee, green"
2014,Honduras,282230,tonnes,"Coffee, green"
2015,Honduras,332747,tonnes,"Coffee, green"
2016,Honduras,366542,tonnes,"Coffee, green"
2017,Honduras,477580,tonnes,"Coffee, green"
2018,Honduras,485517,tonnes,"Coffee, green"
2019,Honduras,476345,tonnes,"Coffee, green"
1961,Jamaica,2546,tonnes,"Coffee, green"
1962,Jamaica,1969,tonnes,"Coffee, green"
1963,Jamaica,2009,tonnes,"Coffee, green"
1964,Jamaica,1997,tonnes,"Coffee, green"
1965,Jamaica,2170,tonnes,"Coffee, green"
1966,Jamaica,1861,tonnes,"Coffee, green"
1967,Jamaica,1991,tonnes,"Coffee, green"
1968,Jamaica,1972,tonnes,"Coffee, green"
1969,Jamaica,1589,tonnes,"Coffee, green"
1970,Jamaica,1805,tonnes,"Coffee, green"
1971,Jamaica,1358,tonnes,"Coffee, green"
1972,Jamaica,1040,tonnes,"Coffee, green"
1973,Jamaica,1146,tonnes,"Coffee, green"
1974,Jamaica,1486,tonnes,"Coffee, green"
1975,Jamaica,1186,tonnes,"Coffee, green"
1976,Jamaica,1929,tonnes,"Coffee, green"
1977,Jamaica,1208,tonnes,"Coffee, green"
1978,Jamaica,1477,tonnes,"Coffee, green"
1979,Jamaica,958,tonnes,"Coffee, green"
1980,Jamaica,2216,tonnes,"Coffee, green"
1981,Jamaica,1379,tonnes,"Coffee, green"
1982,Jamaica,1516,tonnes,"Coffee, green"
1983,Jamaica,1632,tonnes,"Coffee, green"
1984,Jamaica,1745,tonnes,"Coffee, green"
1985,Jamaica,1274,tonnes,"Coffee, green"
1986,Jamaica,1697,tonnes,"Coffee, green"
1987,Jamaica,1658,tonnes,"Coffee, green"
1988,Jamaica,2231,tonnes,"Coffee, green"
1989,Jamaica,1260,tonnes,"Coffee, green"
1990,Jamaica,1560,tonnes,"Coffee, green"
1991,Jamaica,2280,tonnes,"Coffee, green"
1992,Jamaica,1920,tonnes,"Coffee, green"
1993,Jamaica,1500,tonnes,"Coffee, green"
1994,Jamaica,2460,tonnes,"Coffee, green"
1995,Jamaica,2580,tonnes,"Coffee, green"
1996,Jamaica,2580,tonnes,"Coffee, green"
1997,Jamaica,2887,tonnes,"Coffee, green"
1998,Jamaica,1740,tonnes,"Coffee, green"
1999,Jamaica,2340,tonnes,"Coffee, green"
2000,Jamaica,2220,tonnes,"Coffee, green"
2001,Jamaica,2880,tonnes,"Coffee, green"
2002,Jamaica,2760,tonnes,"Coffee, green"
2003,Jamaica,3300,tonnes,"Coffee, green"
2004,Jamaica,2400,tonnes,"Coffee, green"
2005,Jamaica,8897,tonnes,"Coffee, green"
2006,Jamaica,12390,tonnes,"Coffee, green"
2007,Jamaica,15117,tonnes,"Coffee, green"
2008,Jamaica,9035,tonnes,"Coffee, green"
2009,Jamaica,12456,tonnes,"Coffee, green"
2010,Jamaica,9121,tonnes,"Coffee, green"
2011,Jamaica,8099,tonnes,"Coffee, green"
2012,Jamaica,6687,tonnes,"Coffee, green"
2013,Jamaica,6984,tonnes,"Coffee, green"
2014,Jamaica,5298,tonnes,"Coffee, green"
2015,Jamaica,5755,tonnes,"Coffee, green"
2016,Jamaica,7580,tonnes,"Coffee, green"
2017,Jamaica,6222,tonnes,"Coffee, green"
2018,Jamaica,7085,tonnes,"Coffee, green"
2019,Jamaica,5587,tonnes,"Coffee, green"
1961,Mexico,126616,tonnes,"Coffee, green"
1962,Mexico,139794,tonnes,"Coffee, green"
1963,Mexico,137069,tonnes,"Coffee, green"
1964,Mexico,156477,tonnes,"Coffee, green"
1965,Mexico,162149,tonnes,"Coffee, green"
1966,Mexico,183005,tonnes,"Coffee, green"
1967,Mexico,224505,tonnes,"Coffee, green"
1968,Mexico,212656,tonnes,"Coffee, green"
1969,Mexico,172734,tonnes,"Coffee, green"
1970,Mexico,185293,tonnes,"Coffee, green"
1971,Mexico,187495,tonnes,"Coffee, green"
1972,Mexico,203462,tonnes,"Coffee, green"
1973,Mexico,221718,tonnes,"Coffee, green"
1974,Mexico,220767,tonnes,"Coffee, green"
1975,Mexico,228264,tonnes,"Coffee, green"
1976,Mexico,212200,tonnes,"Coffee, green"
1977,Mexico,182010,tonnes,"Coffee, green"
1978,Mexico,241602,tonnes,"Coffee, green"
1979,Mexico,220191,tonnes,"Coffee, green"
1980,Mexico,220040,tonnes,"Coffee, green"
1981,Mexico,262904,tonnes,"Coffee, green"
1982,Mexico,251768,tonnes,"Coffee, green"
1983,Mexico,307948,tonnes,"Coffee, green"
1984,Mexico,239870,tonnes,"Coffee, green"
1985,Mexico,260197,tonnes,"Coffee, green"
1986,Mexico,374828,tonnes,"Coffee, green"
1987,Mexico,336180,tonnes,"Coffee, green"
1988,Mexico,423000,tonnes,"Coffee, green"
1989,Mexico,343440,tonnes,"Coffee, green"
1990,Mexico,440000,tonnes,"Coffee, green"
1991,Mexico,334330,tonnes,"Coffee, green"
1992,Mexico,359665,tonnes,"Coffee, green"
1993,Mexico,335627,tonnes,"Coffee, green"
1994,Mexico,324500,tonnes,"Coffee, green"
1995,Mexico,324526,tonnes,"Coffee, green"
1996,Mexico,374153,tonnes,"Coffee, green"
1997,Mexico,368315,tonnes,"Coffee, green"
1998,Mexico,277372,tonnes,"Coffee, green"
1999,Mexico,302119,tonnes,"Coffee, green"
2000,Mexico,338170,tonnes,"Coffee, green"
2001,Mexico,302996,tonnes,"Coffee, green"
2002,Mexico,313027,tonnes,"Coffee, green"
2003,Mexico,310861,tonnes,"Coffee, green"
2004,Mexico,312413,tonnes,"Coffee, green"
2005,Mexico,294364,tonnes,"Coffee, green"
2006,Mexico,279635,tonnes,"Coffee, green"
2007,Mexico,268565,tonnes,"Coffee, green"
2008,Mexico,260442,tonnes,"Coffee, green"
2009,Mexico,264472,tonnes,"Coffee, green"
2010,Mexico,245271,tonnes,"Coffee, green"
2011,Mexico,237056,tonnes,"Coffee, green"
2012,Mexico,246121,tonnes,"Coffee, green"
2013,Mexico,231596,tonnes,"Coffee, green"
2014,Mexico,214667,tonnes,"Coffee, green"
2015,Mexico,188934,tonnes,"Coffee, green"
2016,Mexico,151714,tonnes,"Coffee, green"
2017,Mexico,153777,tonnes,"Coffee, green"
2018,Mexico,158308,tonnes,"Coffee, green"
2019,Mexico,165712,tonnes,"Coffee, green"
1961,Nicaragua,23200,tonnes,"Coffee, green"
1962,Nicaragua,29800,tonnes,"Coffee, green"
1963,Nicaragua,26200,tonnes,"Coffee, green"
1964,Nicaragua,40200,tonnes,"Coffee, green"
1965,Nicaragua,31500,tonnes,"Coffee, green"
1966,Nicaragua,24921,tonnes,"Coffee, green"
1967,Nicaragua,33233,tonnes,"Coffee, green"
1968,Nicaragua,30246,tonnes,"Coffee, green"
1969,Nicaragua,33904,tonnes,"Coffee, green"
1970,Nicaragua,39418,tonnes,"Coffee, green"
1971,Nicaragua,42013,tonnes,"Coffee, green"
1972,Nicaragua,35073,tonnes,"Coffee, green"
1973,Nicaragua,36694,tonnes,"Coffee, green"
1974,Nicaragua,40972,tonnes,"Coffee, green"
1975,Nicaragua,49137,tonnes,"Coffee, green"
1976,Nicaragua,56580,tonnes,"Coffee, green"
1977,Nicaragua,55200,tonnes,"Coffee, green"
1978,Nicaragua,65092,tonnes,"Coffee, green"
1979,Nicaragua,56304,tonnes,"Coffee, green"
1980,Nicaragua,59107,tonnes,"Coffee, green"
1981,Nicaragua,61087,tonnes,"Coffee, green"
1982,Nicaragua,72145,tonnes,"Coffee, green"
1983,Nicaragua,49205,tonnes,"Coffee, green"
1984,Nicaragua,51290,tonnes,"Coffee, green"
1985,Nicaragua,35360,tonnes,"Coffee, green"
1986,Nicaragua,43332,tonnes,"Coffee, green"
1987,Nicaragua,38626,tonnes,"Coffee, green"
1988,Nicaragua,43447,tonnes,"Coffee, green"
1989,Nicaragua,45167,tonnes,"Coffee, green"
1990,Nicaragua,27996,tonnes,"Coffee, green"
1991,Nicaragua,47421,tonnes,"Coffee, green"
1992,Nicaragua,44505,tonnes,"Coffee, green"
1993,Nicaragua,41818,tonnes,"Coffee, green"
1994,Nicaragua,40551,tonnes,"Coffee, green"
1995,Nicaragua,54587,tonnes,"Coffee, green"
1996,Nicaragua,49900,tonnes,"Coffee, green"
1997,Nicaragua,65169,tonnes,"Coffee, green"
1998,Nicaragua,65420,tonnes,"Coffee, green"
1999,Nicaragua,91791,tonnes,"Coffee, green"
2000,Nicaragua,82206,tonnes,"Coffee, green"
2001,Nicaragua,66799,tonnes,"Coffee, green"
2002,Nicaragua,60235,tonnes,"Coffee, green"
2003,Nicaragua,82727,tonnes,"Coffee, green"
2004,Nicaragua,57533,tonnes,"Coffee, green"
2005,Nicaragua,95455,tonnes,"Coffee, green"
2006,Nicaragua,70455,tonnes,"Coffee, green"
2007,Nicaragua,100000,tonnes,"Coffee, green"
2008,Nicaragua,75957,tonnes,"Coffee, green"
2009,Nicaragua,92205,tonnes,"Coffee, green"
2010,Nicaragua,78712,tonnes,"Coffee, green"
2011,Nicaragua,103882,tonnes,"Coffee, green"
2012,Nicaragua,86944,tonnes,"Coffee, green"
2013,Nicaragua,84146,tonnes,"Coffee, green"
2014,Nicaragua,86090,tonnes,"Coffee, green"
2015,Nicaragua,95255,tonnes,"Coffee, green"
2016,Nicaragua,122470,tonnes,"Coffee, green"
2017,Nicaragua,128111,tonnes,"Coffee, green"
2018,Nicaragua,141931,tonnes,"Coffee, green"
2019,Nicaragua,174000,tonnes,"Coffee, green"
1961,Panama,5000,tonnes,"Coffee, green"
1962,Panama,4400,tonnes,"Coffee, green"
1963,Panama,4500,tonnes,"Coffee, green"
1964,Panama,4300,tonnes,"Coffee, green"
1965,Panama,4300,tonnes,"Coffee, green"
1966,Panama,5000,tonnes,"Coffee, green"
1967,Panama,5166,tonnes,"Coffee, green"
1968,Panama,4500,tonnes,"Coffee, green"
1969,Panama,5139,tonnes,"Coffee, green"
1970,Panama,4436,tonnes,"Coffee, green"
1971,Panama,5307,tonnes,"Coffee, green"
1972,Panama,4944,tonnes,"Coffee, green"
1973,Panama,4318,tonnes,"Coffee, green"
1974,Panama,4504,tonnes,"Coffee, green"
1975,Panama,4801,tonnes,"Coffee, green"
1976,Panama,4677,tonnes,"Coffee, green"
1977,Panama,5516,tonnes,"Coffee, green"
1978,Panama,6146,tonnes,"Coffee, green"
1979,Panama,6100,tonnes,"Coffee, green"
1980,Panama,7272,tonnes,"Coffee, green"
1981,Panama,7062,tonnes,"Coffee, green"
1982,Panama,8142,tonnes,"Coffee, green"
1983,Panama,8854,tonnes,"Coffee, green"
1984,Panama,10750,tonnes,"Coffee, green"
1985,Panama,9390,tonnes,"Coffee, green"
1986,Panama,10596,tonnes,"Coffee, green"
1987,Panama,10160,tonnes,"Coffee, green"
1988,Panama,10274,tonnes,"Coffee, green"
1989,Panama,9757,tonnes,"Coffee, green"
1990,Panama,11547,tonnes,"Coffee, green"
1991,Panama,12174,tonnes,"Coffee, green"
1992,Panama,10945,tonnes,"Coffee, green"
1993,Panama,9766,tonnes,"Coffee, green"
1994,Panama,10400,tonnes,"Coffee, green"
1995,Panama,11702,tonnes,"Coffee, green"
1996,Panama,11113,tonnes,"Coffee, green"
1997,Panama,10527,tonnes,"Coffee, green"
1998,Panama,11435,tonnes,"Coffee, green"
1999,Panama,12024,tonnes,"Coffee, green"
2000,Panama,10255,tonnes,"Coffee, green"
2001,Panama,15074,tonnes,"Coffee, green"
2002,Panama,11390,tonnes,"Coffee, green"
2003,Panama,11587,tonnes,"Coffee, green"
2004,Panama,12779,tonnes,"Coffee, green"
2005,Panama,13153,tonnes,"Coffee, green"
2006,Panama,12844,tonnes,"Coffee, green"
2007,Panama,13790,tonnes,"Coffee, green"
2008,Panama,13324,tonnes,"Coffee, green"
2009,Panama,12961,tonnes,"Coffee, green"
2010,Panama,12470,tonnes,"Coffee, green"
2011,Panama,9826,tonnes,"Coffee, green"
2012,Panama,10049,tonnes,"Coffee, green"
2013,Panama,7096,tonnes,"Coffee, green"
2014,Panama,6688,tonnes,"Coffee, green"
2015,Panama,7464,tonnes,"Coffee, green"
2016,Panama,6135,tonnes,"Coffee, green"
2017,Panama,6588,tonnes,"Coffee, green"
2018,Panama,7680,tonnes,"Coffee, green"
2019,Panama,7200,tonnes,"Coffee, green"
1961,Paraguay,6000,tonnes,"Coffee, green"
1962,Paraguay,6180,tonnes,"Coffee, green"
1963,Paraguay,7140,tonnes,"Coffee, green"
1964,Paraguay,7200,tonnes,"Coffee, green"
1965,Paraguay,6018,tonnes,"Coffee, green"
1966,Paraguay,6510,tonnes,"Coffee, green"
1967,Paraguay,7110,tonnes,"Coffee, green"
1968,Paraguay,7340,tonnes,"Coffee, green"
1969,Paraguay,6090,tonnes,"Coffee, green"
1970,Paraguay,4310,tonnes,"Coffee, green"
1971,Paraguay,5810,tonnes,"Coffee, green"
1972,Paraguay,7660,tonnes,"Coffee, green"
1973,Paraguay,6930,tonnes,"Coffee, green"
1974,Paraguay,8480,tonnes,"Coffee, green"
1975,Paraguay,8340,tonnes,"Coffee, green"
1976,Paraguay,3910,tonnes,"Coffee, green"
1977,Paraguay,6000,tonnes,"Coffee, green"
1978,Paraguay,7200,tonnes,"Coffee, green"
1979,Paraguay,7560,tonnes,"Coffee, green"
1980,Paraguay,7800,tonnes,"Coffee, green"
1981,Paraguay,12856,tonnes,"Coffee, green"
1982,Paraguay,13865,tonnes,"Coffee, green"
1983,Paraguay,15031,tonnes,"Coffee, green"
1984,Paraguay,18359,tonnes,"Coffee, green"
1985,Paraguay,18134,tonnes,"Coffee, green"
1986,Paraguay,19070,tonnes,"Coffee, green"
1987,Paraguay,18276,tonnes,"Coffee, green"
1988,Paraguay,18335,tonnes,"Coffee, green"
1989,Paraguay,17605,tonnes,"Coffee, green"
1990,Paraguay,17576,tonnes,"Coffee, green"
1991,Paraguay,4519,tonnes,"Coffee, green"
1992,Paraguay,4850,tonnes,"Coffee, green"
1993,Paraguay,4950,tonnes,"Coffee, green"
1994,Paraguay,5002,tonnes,"Coffee, green"
1995,Paraguay,4008,tonnes,"Coffee, green"
1996,Paraguay,4024,tonnes,"Coffee, green"
1997,Paraguay,4823,tonnes,"Coffee, green"
1998,Paraguay,4752,tonnes,"Coffee, green"
1999,Paraguay,4726,tonnes,"Coffee, green"
2000,Paraguay,3586,tonnes,"Coffee, green"
2001,Paraguay,2751,tonnes,"Coffee, green"
2002,Paraguay,2434,tonnes,"Coffee, green"
2003,Paraguay,3085,tonnes,"Coffee, green"
2004,Paraguay,3353,tonnes,"Coffee, green"
2005,Paraguay,2900,tonnes,"Coffee, green"
2006,Paraguay,3040,tonnes,"Coffee, green"
2007,Paraguay,3100,tonnes,"Coffee, green"
2008,Paraguay,273,tonnes,"Coffee, green"
2009,Paraguay,281,tonnes,"Coffee, green"
2010,Paraguay,370,tonnes,"Coffee, green"
2011,Paraguay,370,tonnes,"Coffee, green"
2012,Paraguay,370,tonnes,"Coffee, green"
2013,Paraguay,382,tonnes,"Coffee, green"
2014,Paraguay,386,tonnes,"Coffee, green"
2015,Paraguay,395,tonnes,"Coffee, green"
2016,Paraguay,395,tonnes,"Coffee, green"
2017,Paraguay,442,tonnes,"Coffee, green"
2018,Paraguay,441,tonnes,"Coffee, green"
2019,Paraguay,399,tonnes,"Coffee, green"
1961,Peru,42643,tonnes,"Coffee, green"
1962,Peru,46356,tonnes,"Coffee, green"
1963,Peru,48940,tonnes,"Coffee, green"
1964,Peru,52740,tonnes,"Coffee, green"
1965,Peru,48264,tonnes,"Coffee, green"
1966,Peru,52380,tonnes,"Coffee, green"
1967,Peru,52753,tonnes,"Coffee, green"
1968,Peru,64652,tonnes,"Coffee, green"
1969,Peru,68439,tonnes,"Coffee, green"
1970,Peru,65368,tonnes,"Coffee, green"
1971,Peru,70587,tonnes,"Coffee, green"
1972,Peru,70195,tonnes,"Coffee, green"
1973,Peru,70396,tonnes,"Coffee, green"
1974,Peru,69855,tonnes,"Coffee, green"
1975,Peru,65387,tonnes,"Coffee, green"
1976,Peru,65445,tonnes,"Coffee, green"
1977,Peru,80190,tonnes,"Coffee, green"
1978,Peru,88166,tonnes,"Coffee, green"
1979,Peru,105478,tonnes,"Coffee, green"
1980,Peru,86177,tonnes,"Coffee, green"
1981,Peru,79360,tonnes,"Coffee, green"
1982,Peru,79422,tonnes,"Coffee, green"
1983,Peru,85637,tonnes,"Coffee, green"
1984,Peru,83357,tonnes,"Coffee, green"
1985,Peru,90736,tonnes,"Coffee, green"
1986,Peru,96054,tonnes,"Coffee, green"
1987,Peru,98538,tonnes,"Coffee, green"
1988,Peru,99414,tonnes,"Coffee, green"
1989,Peru,105753,tonnes,"Coffee, green"
1990,Peru,81142,tonnes,"Coffee, green"
1991,Peru,82635,tonnes,"Coffee, green"
1992,Peru,86519,tonnes,"Coffee, green"
1993,Peru,85603,tonnes,"Coffee, green"
1994,Peru,91340,tonnes,"Coffee, green"
1995,Peru,96697,tonnes,"Coffee, green"
1996,Peru,106520,tonnes,"Coffee, green"
1997,Peru,133296,tonnes,"Coffee, green"
1998,Peru,144763,tonnes,"Coffee, green"
1999,Peru,167145,tonnes,"Coffee, green"
2000,Peru,191651,tonnes,"Coffee, green"
2001,Peru,196232,tonnes,"Coffee, green"
2002,Peru,212770,tonnes,"Coffee, green"
2003,Peru,203148,tonnes,"Coffee, green"
2004,Peru,231447,tonnes,"Coffee, green"
2005,Peru,188611,tonnes,"Coffee, green"
2006,Peru,273178,tonnes,"Coffee, green"
2007,Peru,225992,tonnes,"Coffee, green"
2008,Peru,273780,tonnes,"Coffee, green"
2009,Peru,243479,tonnes,"Coffee, green"
2010,Peru,264605,tonnes,"Coffee, green"
2011,Peru,331547,tonnes,"Coffee, green"
2012,Peru,320164,tonnes,"Coffee, green"
2013,Peru,256241,tonnes,"Coffee, green"
2014,Peru,222047,tonnes,"Coffee, green"
2015,Peru,251938,tonnes,"Coffee, green"
2016,Peru,277760,tonnes,"Coffee, green"
2017,Peru,337330,tonnes,"Coffee, green"
2018,Peru,369622,tonnes,"Coffee, green"
2019,Peru,363291,tonnes,"Coffee, green"
1961,Suriname,342,tonnes,"Coffee, green"
1962,Suriname,329,tonnes,"Coffee, green"
1963,Suriname,378,tonnes,"Coffee, green"
1964,Suriname,380,tonnes,"Coffee, green"
1965,Suriname,397,tonnes,"Coffee, green"
1966,Suriname,377,tonnes,"Coffee, green"
1967,Suriname,431,tonnes,"Coffee, green"
1968,Suriname,359,tonnes,"Coffee, green"
1969,Suriname,233,tonnes,"Coffee, green"
1970,Suriname,207,tonnes,"Coffee, green"
1971,Suriname,200,tonnes,"Coffee, green"
1972,Suriname,98,tonnes,"Coffee, green"
1973,Suriname,89,tonnes,"Coffee, green"
1974,Suriname,91,tonnes,"Coffee, green"
1975,Suriname,88,tonnes,"Coffee, green"
1976,Suriname,76,tonnes,"Coffee, green"
1977,Suriname,90,tonnes,"Coffee, green"
