Year,Nation,Production Quantity,Unit,Item
1992,El Salvador,693,tonnes,Cabbages and other brassicas
1993,El Salvador,691,tonnes,Cabbages and other brassicas
1994,El Salvador,689,tonnes,Cabbages and other brassicas
1995,El Salvador,687,tonnes,Cabbages and other brassicas
1996,El Salvador,685,tonnes,Cabbages and other brassicas
1997,El Salvador,682,tonnes,Cabbages and other brassicas
1998,El Salvador,680,tonnes,Cabbages and other brassicas
1999,El Salvador,678,tonnes,Cabbages and other brassicas
2000,El Salvador,676,tonnes,Cabbages and other brassicas
2001,El Salvador,674,tonnes,Cabbages and other brassicas
2002,El Salvador,693,tonnes,Cabbages and other brassicas
2003,El Salvador,806,tonnes,Cabbages and other brassicas
2004,El Salvador,826,tonnes,Cabbages and other brassicas
2005,El Salvador,695,tonnes,Cabbages and other brassicas
2006,El Salvador,674,tonnes,Cabbages and other brassicas
2007,El Salvador,877,tonnes,Cabbages and other brassicas
2008,El Salvador,973,tonnes,Cabbages and other brassicas
2009,El Salvador,431,tonnes,Cabbages and other brassicas
2010,El Salvador,431,tonnes,Cabbages and other brassicas
2011,El Salvador,144,tonnes,Cabbages and other brassicas
2012,El Salvador,776,tonnes,Cabbages and other brassicas
2013,El Salvador,1116,tonnes,Cabbages and other brassicas
2014,El Salvador,688,tonnes,Cabbages and other brassicas
2015,El Salvador,512,tonnes,Cabbages and other brassicas
2016,El Salvador,574,tonnes,Cabbages and other brassicas
2017,El Salvador,680,tonnes,Cabbages and other brassicas
2018,El Salvador,702,tonnes,Cabbages and other brassicas
2019,El Salvador,702,tonnes,Cabbages and other brassicas
1961,El Salvador,1000,tonnes,"Chillies and peppers, green"
1962,El Salvador,1000,tonnes,"Chillies and peppers, green"
1963,El Salvador,1100,tonnes,"Chillies and peppers, green"
1964,El Salvador,1100,tonnes,"Chillies and peppers, green"
1965,El Salvador,1100,tonnes,"Chillies and peppers, green"
1966,El Salvador,1150,tonnes,"Chillies and peppers, green"
1967,El Salvador,1200,tonnes,"Chillies and peppers, green"
1968,El Salvador,1300,tonnes,"Chillies and peppers, green"
1969,El Salvador,1311,tonnes,"Chillies and peppers, green"
1970,El Salvador,1440,tonnes,"Chillies and peppers, green"
1971,El Salvador,1569,tonnes,"Chillies and peppers, green"
1972,El Salvador,1400,tonnes,"Chillies and peppers, green"
1973,El Salvador,1300,tonnes,"Chillies and peppers, green"
1974,El Salvador,1200,tonnes,"Chillies and peppers, green"
1975,El Salvador,1136,tonnes,"Chillies and peppers, green"
1976,El Salvador,1010,tonnes,"Chillies and peppers, green"
1977,El Salvador,1190,tonnes,"Chillies and peppers, green"
1978,El Salvador,1285,tonnes,"Chillies and peppers, green"
1979,El Salvador,1300,tonnes,"Chillies and peppers, green"
1980,El Salvador,1400,tonnes,"Chillies and peppers, green"
1981,El Salvador,1400,tonnes,"Chillies and peppers, green"
1982,El Salvador,1500,tonnes,"Chillies and peppers, green"
1983,El Salvador,1550,tonnes,"Chillies and peppers, green"
1984,El Salvador,1600,tonnes,"Chillies and peppers, green"
1985,El Salvador,1600,tonnes,"Chillies and peppers, green"
1986,El Salvador,1700,tonnes,"Chillies and peppers, green"
1987,El Salvador,1700,tonnes,"Chillies and peppers, green"
1988,El Salvador,1800,tonnes,"Chillies and peppers, green"
1989,El Salvador,1900,tonnes,"Chillies and peppers, green"
1990,El Salvador,190,tonnes,"Chillies and peppers, green"
1991,El Salvador,2000,tonnes,"Chillies and peppers, green"
1992,El Salvador,2000,tonnes,"Chillies and peppers, green"
1993,El Salvador,2100,tonnes,"Chillies and peppers, green"
1994,El Salvador,2200,tonnes,"Chillies and peppers, green"
1995,El Salvador,2300,tonnes,"Chillies and peppers, green"
1996,El Salvador,2300,tonnes,"Chillies and peppers, green"
1997,El Salvador,2400,tonnes,"Chillies and peppers, green"
1998,El Salvador,2800,tonnes,"Chillies and peppers, green"
1999,El Salvador,3088,tonnes,"Chillies and peppers, green"
2000,El Salvador,3676,tonnes,"Chillies and peppers, green"
2001,El Salvador,3800,tonnes,"Chillies and peppers, green"
2002,El Salvador,3800,tonnes,"Chillies and peppers, green"
2003,El Salvador,11818,tonnes,"Chillies and peppers, green"
2004,El Salvador,10814,tonnes,"Chillies and peppers, green"
2005,El Salvador,11479,tonnes,"Chillies and peppers, green"
2006,El Salvador,16185,tonnes,"Chillies and peppers, green"
2007,El Salvador,17390,tonnes,"Chillies and peppers, green"
2008,El Salvador,19304,tonnes,"Chillies and peppers, green"
2009,El Salvador,4668,tonnes,"Chillies and peppers, green"
2010,El Salvador,4668,tonnes,"Chillies and peppers, green"
2011,El Salvador,1918,tonnes,"Chillies and peppers, green"
2012,El Salvador,2589,tonnes,"Chillies and peppers, green"
2013,El Salvador,5557,tonnes,"Chillies and peppers, green"
2014,El Salvador,5845,tonnes,"Chillies and peppers, green"
2015,El Salvador,5666,tonnes,"Chillies and peppers, green"
2016,El Salvador,9175,tonnes,"Chillies and peppers, green"
2017,El Salvador,10193,tonnes,"Chillies and peppers, green"
2018,El Salvador,7187,tonnes,"Chillies and peppers, green"
2019,El Salvador,6071,tonnes,"Chillies and peppers, green"
1961,El Salvador,4500,tonnes,"Onions, dry"
1962,El Salvador,4600,tonnes,"Onions, dry"
1963,El Salvador,5000,tonnes,"Onions, dry"
1964,El Salvador,4700,tonnes,"Onions, dry"
1965,El Salvador,5300,tonnes,"Onions, dry"
1966,El Salvador,5700,tonnes,"Onions, dry"
1967,El Salvador,5400,tonnes,"Onions, dry"
1968,El Salvador,6700,tonnes,"Onions, dry"
1969,El Salvador,7200,tonnes,"Onions, dry"
1970,El Salvador,7800,tonnes,"Onions, dry"
1971,El Salvador,7000,tonnes,"Onions, dry"
1972,El Salvador,6000,tonnes,"Onions, dry"
1973,El Salvador,5000,tonnes,"Onions, dry"
1974,El Salvador,4000,tonnes,"Onions, dry"
1975,El Salvador,3762,tonnes,"Onions, dry"
1976,El Salvador,3551,tonnes,"Onions, dry"
1977,El Salvador,1910,tonnes,"Onions, dry"
1978,El Salvador,1044,tonnes,"Onions, dry"
1979,El Salvador,1000,tonnes,"Onions, dry"
1980,El Salvador,1000,tonnes,"Onions, dry"
1981,El Salvador,1000,tonnes,"Onions, dry"
1982,El Salvador,950,tonnes,"Onions, dry"
1983,El Salvador,900,tonnes,"Onions, dry"
1984,El Salvador,900,tonnes,"Onions, dry"
1985,El Salvador,900,tonnes,"Onions, dry"
1986,El Salvador,800,tonnes,"Onions, dry"
1987,El Salvador,800,tonnes,"Onions, dry"
1988,El Salvador,800,tonnes,"Onions, dry"
1989,El Salvador,700,tonnes,"Onions, dry"
1990,El Salvador,700,tonnes,"Onions, dry"
1991,El Salvador,700,tonnes,"Onions, dry"
1992,El Salvador,650,tonnes,"Onions, dry"
1993,El Salvador,650,tonnes,"Onions, dry"
1994,El Salvador,650,tonnes,"Onions, dry"
1995,El Salvador,500,tonnes,"Onions, dry"
1996,El Salvador,500,tonnes,"Onions, dry"
1997,El Salvador,500,tonnes,"Onions, dry"
1998,El Salvador,400,tonnes,"Onions, dry"
1999,El Salvador,400,tonnes,"Onions, dry"
2000,El Salvador,400,tonnes,"Onions, dry"
2001,El Salvador,300,tonnes,"Onions, dry"
2002,El Salvador,300,tonnes,"Onions, dry"
2003,El Salvador,300,tonnes,"Onions, dry"
2004,El Salvador,265,tonnes,"Onions, dry"
2005,El Salvador,431,tonnes,"Onions, dry"
2006,El Salvador,341,tonnes,"Onions, dry"
2007,El Salvador,710,tonnes,"Onions, dry"
2008,El Salvador,789,tonnes,"Onions, dry"
2009,El Salvador,551,tonnes,"Onions, dry"
2010,El Salvador,551,tonnes,"Onions, dry"
2011,El Salvador,814,tonnes,"Onions, dry"
2012,El Salvador,1265,tonnes,"Onions, dry"
2013,El Salvador,1710,tonnes,"Onions, dry"
2014,El Salvador,2070,tonnes,"Onions, dry"
2015,El Salvador,2196,tonnes,"Onions, dry"
2016,El Salvador,2133,tonnes,"Onions, dry"
2017,El Salvador,1320,tonnes,"Onions, dry"
2018,El Salvador,1538,tonnes,"Onions, dry"
2019,El Salvador,1587,tonnes,"Onions, dry"
1961,El Salvador,11300,tonnes,Tomatoes
1962,El Salvador,12000,tonnes,Tomatoes
1963,El Salvador,12400,tonnes,Tomatoes
1964,El Salvador,13000,tonnes,Tomatoes
1965,El Salvador,12700,tonnes,Tomatoes
1966,El Salvador,14200,tonnes,Tomatoes
1967,El Salvador,15800,tonnes,Tomatoes
1968,El Salvador,15900,tonnes,Tomatoes
1969,El Salvador,18500,tonnes,Tomatoes
1970,El Salvador,17200,tonnes,Tomatoes
1971,El Salvador,17500,tonnes,Tomatoes
1972,El Salvador,18000,tonnes,Tomatoes
1973,El Salvador,18500,tonnes,Tomatoes
1974,El Salvador,19000,tonnes,Tomatoes
1975,El Salvador,19085,tonnes,Tomatoes
1976,El Salvador,11680,tonnes,Tomatoes
1977,El Salvador,11454,tonnes,Tomatoes
1978,El Salvador,19886,tonnes,Tomatoes
1979,El Salvador,17690,tonnes,Tomatoes
1980,El Salvador,21068,tonnes,Tomatoes
1981,El Salvador,21896,tonnes,Tomatoes
1982,El Salvador,22080,tonnes,Tomatoes
1983,El Salvador,26146,tonnes,Tomatoes
1984,El Salvador,26910,tonnes,Tomatoes
1985,El Salvador,29808,tonnes,Tomatoes
1986,El Salvador,28336,tonnes,Tomatoes
1987,El Salvador,28566,tonnes,Tomatoes
1988,El Salvador,26220,tonnes,Tomatoes
1989,El Salvador,24279,tonnes,Tomatoes
1990,El Salvador,24610,tonnes,Tomatoes
1991,El Salvador,15500,tonnes,Tomatoes
1992,El Salvador,16000,tonnes,Tomatoes
1993,El Salvador,17500,tonnes,Tomatoes
1994,El Salvador,18909,tonnes,Tomatoes
1995,El Salvador,43777,tonnes,Tomatoes
1996,El Salvador,25682,tonnes,Tomatoes
1997,El Salvador,29663,tonnes,Tomatoes
1998,El Salvador,36050,tonnes,Tomatoes
1999,El Salvador,29808,tonnes,Tomatoes
2000,El Salvador,21352,tonnes,Tomatoes
2001,El Salvador,20248,tonnes,Tomatoes
2002,El Salvador,21500,tonnes,Tomatoes
2003,El Salvador,22824,tonnes,Tomatoes
2004,El Salvador,25417,tonnes,Tomatoes
2005,El Salvador,29415,tonnes,Tomatoes
2006,El Salvador,35886,tonnes,Tomatoes
2007,El Salvador,40032,tonnes,Tomatoes
2008,El Salvador,44436,tonnes,Tomatoes
2009,El Salvador,17663,tonnes,Tomatoes
2010,El Salvador,17663,tonnes,Tomatoes
2011,El Salvador,21592,tonnes,Tomatoes
2012,El Salvador,18627,tonnes,Tomatoes
2013,El Salvador,14527,tonnes,Tomatoes
2014,El Salvador,13964,tonnes,Tomatoes
2015,El Salvador,14652,tonnes,Tomatoes
2016,El Salvador,18114,tonnes,Tomatoes
2017,El Salvador,22018,tonnes,Tomatoes
2018,El Salvador,19915,tonnes,Tomatoes
2019,El Salvador,19454,tonnes,Tomatoes
1961,El Salvador,35700,tonnes,"Vegetables, fresh nes"
1962,El Salvador,37300,tonnes,"Vegetables, fresh nes"
1963,El Salvador,38100,tonnes,"Vegetables, fresh nes"
1964,El Salvador,41200,tonnes,"Vegetables, fresh nes"
1965,El Salvador,40400,tonnes,"Vegetables, fresh nes"
1966,El Salvador,48200,tonnes,"Vegetables, fresh nes"
1967,El Salvador,45400,tonnes,"Vegetables, fresh nes"
1968,El Salvador,50100,tonnes,"Vegetables, fresh nes"
1969,El Salvador,52000,tonnes,"Vegetables, fresh nes"
1970,El Salvador,55700,tonnes,"Vegetables, fresh nes"
1971,El Salvador,50000,tonnes,"Vegetables, fresh nes"
1972,El Salvador,40000,tonnes,"Vegetables, fresh nes"
1973,El Salvador,30000,tonnes,"Vegetables, fresh nes"
1974,El Salvador,20000,tonnes,"Vegetables, fresh nes"
1975,El Salvador,15455,tonnes,"Vegetables, fresh nes"
1976,El Salvador,17123,tonnes,"Vegetables, fresh nes"
1977,El Salvador,15425,tonnes,"Vegetables, fresh nes"
1978,El Salvador,10190,tonnes,"Vegetables, fresh nes"
1979,El Salvador,12000,tonnes,"Vegetables, fresh nes"
1980,El Salvador,14000,tonnes,"Vegetables, fresh nes"
1981,El Salvador,15000,tonnes,"Vegetables, fresh nes"
1982,El Salvador,15000,tonnes,"Vegetables, fresh nes"
1983,El Salvador,16000,tonnes,"Vegetables, fresh nes"
1984,El Salvador,16000,tonnes,"Vegetables, fresh nes"
1985,El Salvador,16000,tonnes,"Vegetables, fresh nes"
1986,El Salvador,17000,tonnes,"Vegetables, fresh nes"
1987,El Salvador,17000,tonnes,"Vegetables, fresh nes"
1988,El Salvador,17500,tonnes,"Vegetables, fresh nes"
1989,El Salvador,18000,tonnes,"Vegetables, fresh nes"
1990,El Salvador,17816,tonnes,"Vegetables, fresh nes"
1991,El Salvador,18500,tonnes,"Vegetables, fresh nes"
1992,El Salvador,19000,tonnes,"Vegetables, fresh nes"
1993,El Salvador,19300,tonnes,"Vegetables, fresh nes"
1994,El Salvador,19500,tonnes,"Vegetables, fresh nes"
1995,El Salvador,19600,tonnes,"Vegetables, fresh nes"
1996,El Salvador,20000,tonnes,"Vegetables, fresh nes"
1997,El Salvador,21000,tonnes,"Vegetables, fresh nes"
1998,El Salvador,20881,tonnes,"Vegetables, fresh nes"
1999,El Salvador,22000,tonnes,"Vegetables, fresh nes"
2000,El Salvador,20000,tonnes,"Vegetables, fresh nes"
2001,El Salvador,21655,tonnes,"Vegetables, fresh nes"
2002,El Salvador,22044,tonnes,"Vegetables, fresh nes"
2003,El Salvador,22000,tonnes,"Vegetables, fresh nes"
2004,El Salvador,20000,tonnes,"Vegetables, fresh nes"
2005,El Salvador,22726,tonnes,"Vegetables, fresh nes"
2006,El Salvador,22304,tonnes,"Vegetables, fresh nes"
2007,El Salvador,24408,tonnes,"Vegetables, fresh nes"
2008,El Salvador,25078,tonnes,"Vegetables, fresh nes"
2009,El Salvador,25749,tonnes,"Vegetables, fresh nes"
2010,El Salvador,26431,tonnes,"Vegetables, fresh nes"
2011,El Salvador,27121,tonnes,"Vegetables, fresh nes"
2012,El Salvador,30000,tonnes,"Vegetables, fresh nes"
2013,El Salvador,28504,tonnes,"Vegetables, fresh nes"
2014,El Salvador,29048,tonnes,"Vegetables, fresh nes"
2015,El Salvador,30149,tonnes,"Vegetables, fresh nes"
2016,El Salvador,30991,tonnes,"Vegetables, fresh nes"
2017,El Salvador,31689,tonnes,"Vegetables, fresh nes"
2018,El Salvador,32339,tonnes,"Vegetables, fresh nes"
2019,El Salvador,33015,tonnes,"Vegetables, fresh nes"
1961,Guatemala,7600,tonnes,Cabbages and other brassicas
1962,Guatemala,7900,tonnes,Cabbages and other brassicas
1963,Guatemala,11700,tonnes,Cabbages and other brassicas
1964,Guatemala,11500,tonnes,Cabbages and other brassicas
1965,Guatemala,12300,tonnes,Cabbages and other brassicas
1966,Guatemala,14000,tonnes,Cabbages and other brassicas
1967,Guatemala,14000,tonnes,Cabbages and other brassicas
1968,Guatemala,11700,tonnes,Cabbages and other brassicas
1969,Guatemala,13300,tonnes,Cabbages and other brassicas
1970,Guatemala,14100,tonnes,Cabbages and other brassicas
1971,Guatemala,15000,tonnes,Cabbages and other brassicas
1972,Guatemala,16000,tonnes,Cabbages and other brassicas
1973,Guatemala,17000,tonnes,Cabbages and other brassicas
1974,Guatemala,17000,tonnes,Cabbages and other brassicas
1975,Guatemala,17000,tonnes,Cabbages and other brassicas
1976,Guatemala,17000,tonnes,Cabbages and other brassicas
1977,Guatemala,17000,tonnes,Cabbages and other brassicas
1978,Guatemala,17000,tonnes,Cabbages and other brassicas
1979,Guatemala,25000,tonnes,Cabbages and other brassicas
1980,Guatemala,19610,tonnes,Cabbages and other brassicas
1981,Guatemala,37000,tonnes,Cabbages and other brassicas
1982,Guatemala,35100,tonnes,Cabbages and other brassicas
1983,Guatemala,35100,tonnes,Cabbages and other brassicas
1984,Guatemala,33300,tonnes,Cabbages and other brassicas
1985,Guatemala,35900,tonnes,Cabbages and other brassicas
1986,Guatemala,41573,tonnes,Cabbages and other brassicas
1987,Guatemala,44491,tonnes,Cabbages and other brassicas
1988,Guatemala,26000,tonnes,Cabbages and other brassicas
1989,Guatemala,26987,tonnes,Cabbages and other brassicas
1990,Guatemala,28000,tonnes,Cabbages and other brassicas
1991,Guatemala,29000,tonnes,Cabbages and other brassicas
1992,Guatemala,19900,tonnes,Cabbages and other brassicas
1993,Guatemala,20033,tonnes,Cabbages and other brassicas
1994,Guatemala,35604,tonnes,Cabbages and other brassicas
1995,Guatemala,35880,tonnes,Cabbages and other brassicas
1996,Guatemala,38295,tonnes,Cabbages and other brassicas
1997,Guatemala,39100,tonnes,Cabbages and other brassicas
1998,Guatemala,38000,tonnes,Cabbages and other brassicas
1999,Guatemala,55000,tonnes,Cabbages and other brassicas
2000,Guatemala,60000,tonnes,Cabbages and other brassicas
2001,Guatemala,65000,tonnes,Cabbages and other brassicas
2002,Guatemala,59062,tonnes,Cabbages and other brassicas
2003,Guatemala,55000,tonnes,Cabbages and other brassicas
2004,Guatemala,45913,tonnes,Cabbages and other brassicas
2005,Guatemala,60000,tonnes,Cabbages and other brassicas
2006,Guatemala,60935,tonnes,Cabbages and other brassicas
2007,Guatemala,66532,tonnes,Cabbages and other brassicas
2008,Guatemala,56000,tonnes,Cabbages and other brassicas
2009,Guatemala,56281,tonnes,Cabbages and other brassicas
2010,Guatemala,57719,tonnes,Cabbages and other brassicas
2011,Guatemala,55298,tonnes,Cabbages and other brassicas
2012,Guatemala,57149,tonnes,Cabbages and other brassicas
2013,Guatemala,58065,tonnes,Cabbages and other brassicas
2014,Guatemala,63957,tonnes,Cabbages and other brassicas
2015,Guatemala,70697,tonnes,Cabbages and other brassicas
2016,Guatemala,76113,tonnes,Cabbages and other brassicas
2017,Guatemala,76971,tonnes,Cabbages and other brassicas
2018,Guatemala,74885,tonnes,Cabbages and other brassicas
2019,Guatemala,75029,tonnes,Cabbages and other brassicas
1961,Guatemala,,tonnes,Cauliflowers and broccoli
1962,Guatemala,,tonnes,Cauliflowers and broccoli
1963,Guatemala,,tonnes,Cauliflowers and broccoli
1964,Guatemala,,tonnes,Cauliflowers and broccoli
1965,Guatemala,,tonnes,Cauliflowers and broccoli
1966,Guatemala,,tonnes,Cauliflowers and broccoli
1967,Guatemala,,tonnes,Cauliflowers and broccoli
1968,Guatemala,,tonnes,Cauliflowers and broccoli
1969,Guatemala,,tonnes,Cauliflowers and broccoli
1970,Guatemala,,tonnes,Cauliflowers and broccoli
1971,Guatemala,,tonnes,Cauliflowers and broccoli
1972,Guatemala,,tonnes,Cauliflowers and broccoli
1973,Guatemala,,tonnes,Cauliflowers and broccoli
1974,Guatemala,,tonnes,Cauliflowers and broccoli
1975,Guatemala,,tonnes,Cauliflowers and broccoli
1976,Guatemala,,tonnes,Cauliflowers and broccoli
1977,Guatemala,,tonnes,Cauliflowers and broccoli
1978,Guatemala,,tonnes,Cauliflowers and broccoli
1979,Guatemala,,tonnes,Cauliflowers and broccoli
1980,Guatemala,,tonnes,Cauliflowers and broccoli
1981,Guatemala,,tonnes,Cauliflowers and broccoli
1982,Guatemala,,tonnes,Cauliflowers and broccoli
1983,Guatemala,,tonnes,Cauliflowers and broccoli
1984,Guatemala,,tonnes,Cauliflowers and broccoli
1985,Guatemala,,tonnes,Cauliflowers and broccoli
1986,Guatemala,,tonnes,Cauliflowers and broccoli
1987,Guatemala,27360,tonnes,Cauliflowers and broccoli
1988,Guatemala,27904,tonnes,Cauliflowers and broccoli
1989,Guatemala,32642,tonnes,Cauliflowers and broccoli
1990,Guatemala,33120,tonnes,Cauliflowers and broccoli
1991,Guatemala,34040,tonnes,Cauliflowers and broccoli
1992,Guatemala,36593,tonnes,Cauliflowers and broccoli
1993,Guatemala,29210,tonnes,Cauliflowers and broccoli
1994,Guatemala,35604,tonnes,Cauliflowers and broccoli
1995,Guatemala,35880,tonnes,Cauliflowers and broccoli
1996,Guatemala,38295,tonnes,Cauliflowers and broccoli
1997,Guatemala,39100,tonnes,Cauliflowers and broccoli
1998,Guatemala,50784,tonnes,Cauliflowers and broccoli
1999,Guatemala,52163,tonnes,Cauliflowers and broccoli
2000,Guatemala,52163,tonnes,Cauliflowers and broccoli
2001,Guatemala,54839,tonnes,Cauliflowers and broccoli
2002,Guatemala,68601,tonnes,Cauliflowers and broccoli
2003,Guatemala,83642,tonnes,Cauliflowers and broccoli
2004,Guatemala,86427,tonnes,Cauliflowers and broccoli
2005,Guatemala,73881,tonnes,Cauliflowers and broccoli
2006,Guatemala,83094,tonnes,Cauliflowers and broccoli
2007,Guatemala,107628,tonnes,Cauliflowers and broccoli
2008,Guatemala,112663,tonnes,Cauliflowers and broccoli
2009,Guatemala,88686,tonnes,Cauliflowers and broccoli
2010,Guatemala,88597,tonnes,Cauliflowers and broccoli
2011,Guatemala,99590,tonnes,Cauliflowers and broccoli
2012,Guatemala,104500,tonnes,Cauliflowers and broccoli
2013,Guatemala,108052,tonnes,Cauliflowers and broccoli
2014,Guatemala,113775,tonnes,Cauliflowers and broccoli
2015,Guatemala,116082,tonnes,Cauliflowers and broccoli
2016,Guatemala,118283,tonnes,Cauliflowers and broccoli
2017,Guatemala,123629,tonnes,Cauliflowers and broccoli
2018,Guatemala,123234,tonnes,Cauliflowers and broccoli
2019,Guatemala,126250,tonnes,Cauliflowers and broccoli
1961,Guatemala,2000,tonnes,"Chillies and peppers, green"
1962,Guatemala,2000,tonnes,"Chillies and peppers, green"
1963,Guatemala,2100,tonnes,"Chillies and peppers, green"
1964,Guatemala,2100,tonnes,"Chillies and peppers, green"
1965,Guatemala,2177,tonnes,"Chillies and peppers, green"
1966,Guatemala,2268,tonnes,"Chillies and peppers, green"
1967,Guatemala,2300,tonnes,"Chillies and peppers, green"
1968,Guatemala,2576,tonnes,"Chillies and peppers, green"
1969,Guatemala,2400,tonnes,"Chillies and peppers, green"
1970,Guatemala,2300,tonnes,"Chillies and peppers, green"
1971,Guatemala,2200,tonnes,"Chillies and peppers, green"
1972,Guatemala,2100,tonnes,"Chillies and peppers, green"
1973,Guatemala,2000,tonnes,"Chillies and peppers, green"
1974,Guatemala,1900,tonnes,"Chillies and peppers, green"
1975,Guatemala,1800,tonnes,"Chillies and peppers, green"
1976,Guatemala,1800,tonnes,"Chillies and peppers, green"
1977,Guatemala,1600,tonnes,"Chillies and peppers, green"
1978,Guatemala,1400,tonnes,"Chillies and peppers, green"
1979,Guatemala,1200,tonnes,"Chillies and peppers, green"
1980,Guatemala,1200,tonnes,"Chillies and peppers, green"
1981,Guatemala,1000,tonnes,"Chillies and peppers, green"
1982,Guatemala,1000,tonnes,"Chillies and peppers, green"
1983,Guatemala,1100,tonnes,"Chillies and peppers, green"
1984,Guatemala,1100,tonnes,"Chillies and peppers, green"
1985,Guatemala,1200,tonnes,"Chillies and peppers, green"
1986,Guatemala,1200,tonnes,"Chillies and peppers, green"
1987,Guatemala,1100,tonnes,"Chillies and peppers, green"
1988,Guatemala,1100,tonnes,"Chillies and peppers, green"
1989,Guatemala,1100,tonnes,"Chillies and peppers, green"
1990,Guatemala,1115,tonnes,"Chillies and peppers, green"
1991,Guatemala,1000,tonnes,"Chillies and peppers, green"
1992,Guatemala,886,tonnes,"Chillies and peppers, green"
1993,Guatemala,1058,tonnes,"Chillies and peppers, green"
1994,Guatemala,1250,tonnes,"Chillies and peppers, green"
1995,Guatemala,2482,tonnes,"Chillies and peppers, green"
1996,Guatemala,1500,tonnes,"Chillies and peppers, green"
1997,Guatemala,1800,tonnes,"Chillies and peppers, green"
1998,Guatemala,10000,tonnes,"Chillies and peppers, green"
1999,Guatemala,18600,tonnes,"Chillies and peppers, green"
2000,Guatemala,21600,tonnes,"Chillies and peppers, green"
2001,Guatemala,22407,tonnes,"Chillies and peppers, green"
2002,Guatemala,15558,tonnes,"Chillies and peppers, green"
2003,Guatemala,26816,tonnes,"Chillies and peppers, green"
2004,Guatemala,17010,tonnes,"Chillies and peppers, green"
2005,Guatemala,17690,tonnes,"Chillies and peppers, green"
2006,Guatemala,44901,tonnes,"Chillies and peppers, green"
2007,Guatemala,44901,tonnes,"Chillies and peppers, green"
2008,Guatemala,45722,tonnes,"Chillies and peppers, green"
2009,Guatemala,50621,tonnes,"Chillies and peppers, green"
2010,Guatemala,50079,tonnes,"Chillies and peppers, green"
2011,Guatemala,51188,tonnes,"Chillies and peppers, green"
2012,Guatemala,52567,tonnes,"Chillies and peppers, green"
2013,Guatemala,53517,tonnes,"Chillies and peppers, green"
2014,Guatemala,55756,tonnes,"Chillies and peppers, green"
2015,Guatemala,56785,tonnes,"Chillies and peppers, green"
2016,Guatemala,53324,tonnes,"Chillies and peppers, green"
2017,Guatemala,57572,tonnes,"Chillies and peppers, green"
2018,Guatemala,58725,tonnes,"Chillies and peppers, green"
2019,Guatemala,61426,tonnes,"Chillies and peppers, green"
1961,Guatemala,3400,tonnes,Garlic
1962,Guatemala,3400,tonnes,Garlic
1963,Guatemala,3400,tonnes,Garlic
1964,Guatemala,3500,tonnes,Garlic
1965,Guatemala,3629,tonnes,Garlic
1966,Guatemala,3674,tonnes,Garlic
1967,Guatemala,2033,tonnes,Garlic
1968,Guatemala,2350,tonnes,Garlic
1969,Guatemala,2576,tonnes,Garlic
1970,Guatemala,2990,tonnes,Garlic
1971,Guatemala,3220,tonnes,Garlic
1972,Guatemala,3500,tonnes,Garlic
1973,Guatemala,3700,tonnes,Garlic
1974,Guatemala,4000,tonnes,Garlic
1975,Guatemala,4200,tonnes,Garlic
1976,Guatemala,4400,tonnes,Garlic
1977,Guatemala,4800,tonnes,Garlic
1978,Guatemala,5200,tonnes,Garlic
1979,Guatemala,5600,tonnes,Garlic
1980,Guatemala,5800,tonnes,Garlic
1981,Guatemala,6000,tonnes,Garlic
1982,Guatemala,6000,tonnes,Garlic
1983,Guatemala,6000,tonnes,Garlic
1984,Guatemala,6100,tonnes,Garlic
1985,Guatemala,6100,tonnes,Garlic
1986,Guatemala,6200,tonnes,Garlic
1987,Guatemala,6200,tonnes,Garlic
1988,Guatemala,6300,tonnes,Garlic
1989,Guatemala,6300,tonnes,Garlic
1990,Guatemala,6400,tonnes,Garlic
1991,Guatemala,5782,tonnes,Garlic
1992,Guatemala,6517,tonnes,Garlic
1993,Guatemala,6450,tonnes,Garlic
1994,Guatemala,6246,tonnes,Garlic
1995,Guatemala,6408,tonnes,Garlic
1996,Guatemala,6500,tonnes,Garlic
1997,Guatemala,4830,tonnes,Garlic
1998,Guatemala,4899,tonnes,Garlic
1999,Guatemala,5080,tonnes,Garlic
2000,Guatemala,4990,tonnes,Garlic
2001,Guatemala,5500,tonnes,Garlic
2002,Guatemala,12571,tonnes,Garlic
2003,Guatemala,22680,tonnes,Garlic
2004,Guatemala,13608,tonnes,Garlic
2005,Guatemala,14742,tonnes,Garlic
2006,Guatemala,16511,tonnes,Garlic
2007,Guatemala,16511,tonnes,Garlic
2008,Guatemala,18416,tonnes,Garlic
2009,Guatemala,29484,tonnes,Garlic
2010,Guatemala,29143,tonnes,Garlic
2011,Guatemala,30295,tonnes,Garlic
2012,Guatemala,30578,tonnes,Garlic
2013,Guatemala,31399,tonnes,Garlic
2014,Guatemala,27628,tonnes,Garlic
2015,Guatemala,29406,tonnes,Garlic
2016,Guatemala,31216,tonnes,Garlic
2017,Guatemala,33314,tonnes,Garlic
2018,Guatemala,35294,tonnes,Garlic
2019,Guatemala,34867,tonnes,Garlic
1961,Guatemala,5200,tonnes,Lettuce and chicory
1962,Guatemala,5300,tonnes,Lettuce and chicory
1963,Guatemala,5400,tonnes,Lettuce and chicory
1964,Guatemala,5500,tonnes,Lettuce and chicory
1965,Guatemala,5670,tonnes,Lettuce and chicory
1966,Guatemala,5715,tonnes,Lettuce and chicory
