time,area,value,id,type
6,colombia,13.834122348449942,1,simulation
7,colombia,14.339113597400612,1,simulation
8,colombia,14.84402636850291,1,simulation
0,colombia,9.72980963961097,2,simulation
1,colombia,10.175787071200395,2,simulation
2,colombia,10.621589372246783,2,simulation
3,colombia,11.067429868674887,2,simulation
4,colombia,11.513557504854237,2,simulation
5,colombia,11.960071924001916,2,simulation
6,colombia,12.406867538466031,2,simulation
7,colombia,12.853762532882666,2,simulation
8,colombia,13.300511642919098,2,simulation
0,colombia,9.86467294631394,3,simulation
1,colombia,10.3383137759919,3,simulation
2,colombia,10.811897415314917,3,simulation
3,colombia,11.285638705212627,3,simulation
4,colombia,11.75979217073441,3,simulation
5,colombia,12.234454466852656,3,simulation
6,colombia,12.709505995042171,3,simulation
7,colombia,13.184748704278547,3,simulation
8,colombia,13.659918724723221,3,simulation
0,colombia,9.67777186327179,4,simulation
1,colombia,10.131254556118597,4,simulation
2,colombia,10.58460595537623,4,simulation
3,colombia,11.038039056195233,4,simulation
4,colombia,11.491803581899466,4,simulation
5,colombia,11.945998303256086,4,simulation
6,colombia,12.400512991462477,4,simulation
7,colombia,12.855158910534556,4,simulation
8,colombia,13.309682329167677,4,simulation
0,colombia,9.554857820926033,5,simulation
1,colombia,9.999531122260722,5,simulation
2,colombia,10.444051753818504,5,simulation
3,colombia,10.888630563568608,5,simulation
4,colombia,11.333514141726946,5,simulation
5,colombia,11.778800723172719,5,simulation
6,colombia,12.224383628274783,5,simulation
7,colombia,12.670079417068655,5,simulation
8,colombia,13.115641005394092,5,simulation
0,colombia,9.649590064087267,6,simulation
1,colombia,10.092869449127422,6,simulation
2,colombia,10.536046583360966,6,simulation
3,colombia,10.97932770705771,6,simulation
4,colombia,11.4229552620133,6,simulation
5,colombia,11.867024135946059,6,simulation
6,colombia,12.31142530673635,6,simulation
7,colombia,12.75597367483066,6,simulation
8,colombia,13.200420997445093,6,simulation
0,colombia,9.717122239391793,7,simulation
1,colombia,10.163478000713264,7,simulation
2,colombia,10.609755493465647,7,simulation
3,colombia,11.056160435060903,7,simulation
4,colombia,11.502935248358648,7,simulation
5,colombia,11.950174159598923,7,simulation
6,colombia,12.397765961322515,7,simulation
7,colombia,12.845522454794366,7,simulation
8,colombia,13.293191680014084,7,simulation
0,colombia,9.699661913429201,8,simulation
1,colombia,10.161267774741283,8,simulation
2,colombia,10.622821026125933,8,simulation
3,colombia,11.084531541693346,8,simulation
4,colombia,11.546647623795637,8,simulation
5,colombia,12.00926452800056,8,simulation
6,colombia,12.472265454844683,8,simulation
7,colombia,12.935454529771992,8,simulation
8,colombia,13.398570289665829,8,simulation
0,colombia,9.701546480607416,9,simulation
1,colombia,10.146679553046363,9,simulation
2,colombia,10.591724653769045,9,simulation
3,colombia,11.036887080813157,9,simulation
4,colombia,11.482408904980744,9,simulation
5,colombia,11.928383398356413,9,simulation
6,colombia,12.374700376149576,9,simulation
7,colombia,12.821175796221352,9,simulation
8,colombia,13.267563627750995,9,simulation
0,colombia,9.504626476548033,10,simulation
1,colombia,9.957163541656907,10,simulation
2,colombia,10.409615091010723,10,simulation
3,colombia,10.862189341312636,10,simulation
4,colombia,11.315131906431107,10,simulation
5,colombia,11.768537691335595,10,simulation
6,colombia,12.222294131904206,10,simulation
7,colombia,12.676212203428491,10,simulation
8,colombia,13.130039123800952,10,simulation
0,colombia,9.658659796104944,11,simulation
1,colombia,10.115006662528778,11,simulation
2,colombia,10.57127988188942,11,simulation
3,colombia,11.027688968934763,11,simulation
4,colombia,11.484481085872225,11,simulation
5,colombia,11.941752091994882,11,simulation
6,colombia,12.39938774223902,11,simulation
7,colombia,12.85719483309946,11,simulation
8,colombia,13.314914856892539,11,simulation
0,colombia,9.714909232070692,12,simulation
1,colombia,10.162193366287863,12,simulation
2,colombia,10.609319449724206,12,simulation
3,colombia,11.056499909969148,12,simulation
4,colombia,11.503983125744998,12,simulation
5,colombia,11.951867883555476,12,simulation
6,colombia,12.400047274456693,12,simulation
7,colombia,12.84833809088746,12,simulation
8,colombia,13.29649359882104,12,simulation
0,colombia,9.315941996851304,13,simulation
1,colombia,9.740470991782889,13,simulation
2,colombia,10.164898398222672,13,simulation
3,colombia,10.589421358280603,13,simulation
4,colombia,11.014271939678551,13,simulation
5,colombia,11.439539856707949,13,simulation
6,colombia,11.865121107127568,13,simulation
7,colombia,12.290842031660134,13,simulation
8,colombia,12.716470256997273,13,simulation
0,colombia,9.71446176279977,14,simulation
1,colombia,10.16061317311795,14,simulation
2,colombia,10.606600641843697,14,simulation
3,colombia,11.052636036392126,14,simulation
4,colombia,11.498967243269052,14,simulation
5,colombia,11.945692110813294,14,simulation
6,colombia,12.392704498127557,14,simulation
7,colombia,12.83982459897806,14,simulation
8,colombia,13.286810577421402,14,simulation
0,colombia,9.676198163735855,15,simulation
1,colombia,10.125563644918234,15,simulation
2,colombia,10.574830750765432,15,simulation
3,colombia,11.02420807321435,15,simulation
4,colombia,11.473940954493836,15,simulation
5,colombia,11.924125359052997,15,simulation
6,colombia,12.374650378878655,15,simulation
7,colombia,12.825327597585309,15,simulation
8,colombia,13.275904386677514,15,simulation
0,colombia,10.0828709413421,16,simulation
1,colombia,10.557542866545765,16,simulation
2,colombia,11.032120565559564,16,simulation
3,colombia,11.506823072938236,16,simulation
4,colombia,11.981908529581732,16,simulation
5,colombia,12.457476995281032,16,simulation
6,colombia,12.93341074366715,16,simulation
7,colombia,13.409511568121946,16,simulation
8,colombia,13.885514219955455,16,simulation
0,colombia,9.64261495783606,17,simulation
1,colombia,10.084183222871541,17,simulation
2,colombia,10.525634066903198,17,simulation
3,colombia,10.967173823825535,17,simulation
4,colombia,11.409044879177003,17,simulation
5,colombia,11.851341898742277,17,simulation
6,colombia,12.293957277192327,17,simulation
7,colombia,12.736709454448746,17,simulation
8,colombia,13.179354957594324,17,simulation
0,colombia,9.64257559602858,18,simulation
1,colombia,10.09093005282379,18,simulation
2,colombia,10.539200227561203,18,simulation
3,colombia,10.987592699600734,18,simulation
4,colombia,11.436351045559483,18,simulation
5,colombia,11.885569417695539,18,simulation
6,colombia,12.335136456578748,18,simulation
7,colombia,12.784865184088927,18,simulation
8,colombia,13.23450551831287,18,simulation
0,colombia,9.68904721302679,19,simulation
1,colombia,10.130052433969643,19,simulation
2,colombia,10.570943802001672,19,simulation
3,colombia,11.01192759871402,19,simulation
4,colombia,11.453245959354765,19,simulation
5,colombia,11.89499407266049,19,simulation
6,colombia,12.337064217099911,19,simulation
7,colombia,12.779272987435945,19,simulation
8,colombia,13.221374141966898,19,simulation
0,colombia,9.415739741625517,20,simulation
1,colombia,9.843360551709212,20,simulation
2,colombia,10.27087297934372,20,simulation
3,colombia,10.69847656060536,20,simulation
4,colombia,11.126405757075052,20,simulation
5,colombia,11.554752122036728,20,simulation
6,colombia,11.983411168782247,20,simulation
7,colombia,12.412206450416107,20,simulation
8,colombia,12.840901379248841,20,simulation
0,colombia,9.727472847791345,21,simulation
1,colombia,10.172517820630786,21,simulation
2,colombia,10.617409651080184,21,simulation
3,colombia,11.062358930821723,21,simulation
4,colombia,11.507612275392896,21,simulation
5,colombia,11.953266762889406,21,simulation
6,colombia,12.399215959914404,21,simulation
7,colombia,12.84527983714717,21,simulation
8,colombia,13.29121643824459,21,simulation
0,colombia,9.683575932671367,22,simulation
1,colombia,10.132300038451168,22,simulation
2,colombia,10.580859549587409,22,simulation
3,colombia,11.029467310830888,22,simulation
4,colombia,11.47837245939265,22,simulation
5,colombia,11.927673153735515,22,simulation
6,colombia,12.377262570007499,22,simulation
7,colombia,12.826960139569458,22,simulation
8,colombia,13.276523101377759,22,simulation
0,colombia,9.213385956783224,23,simulation
1,colombia,9.631267709999094,23,simulation
2,colombia,10.049025468409866,23,simulation
3,colombia,10.466855601037723,23,simulation
4,colombia,10.884988445932617,23,simulation
5,colombia,11.303514326311438,23,simulation
6,colombia,11.722332198398723,23,simulation
7,colombia,12.141271240501183,23,simulation
8,colombia,12.560102135068053,23,simulation
0,colombia,9.685369039216035,24,simulation
1,colombia,10.130582400047372,24,simulation
2,colombia,10.575697959853319,24,simulation
3,colombia,11.020921818087158,24,simulation
4,colombia,11.466496754406352,24,simulation
5,colombia,11.912516583182214,24,simulation
6,colombia,12.358871656829184,24,simulation
7,colombia,12.805378584018275,24,simulation
8,colombia,13.251792031014302,24,simulation
0,colombia,9.688674804868649,25,simulation
1,colombia,10.133832993091305,25,simulation
2,colombia,10.578914807452348,25,simulation
3,colombia,11.024124962649914,25,simulation
4,colombia,11.469704930611131,25,simulation
5,colombia,11.915747989720767,25,simulation
6,colombia,12.362143203415295,25,simulation
7,colombia,12.808704187170822,25,simulation
8,colombia,13.255181705362851,25,simulation
0,colombia,9.495520154476694,26,simulation
1,colombia,9.934303813552612,26,simulation
2,colombia,10.372949880953104,26,simulation
3,colombia,10.811664968575236,26,simulation
4,colombia,11.25069129906204,26,simulation
5,colombia,11.690124106239962,26,simulation
6,colombia,12.1298575827721,26,simulation
7,colombia,12.569712457961842,26,simulation
8,colombia,13.009447929090186,26,simulation
0,colombia,9.744741923188315,27,simulation
1,colombia,10.193510114317196,27,simulation
2,colombia,10.642156671214742,27,simulation
3,colombia,11.090891140820652,27,simulation
4,colombia,11.539959810315645,27,simulation
5,colombia,11.98945847149616,27,simulation
6,colombia,12.439277918271157,27,simulation
7,colombia,12.889234941405816,27,simulation
8,colombia,13.339084046464126,27,simulation
0,colombia,9.703337478127768,28,simulation
1,colombia,10.155447912897849,28,simulation
2,colombia,10.6074788239759,28,simulation
3,colombia,11.059637805344341,28,simulation
4,colombia,11.512169928586882,28,simulation
5,colombia,11.965169329041938,28,simulation
6,colombia,12.418523445922293,28,simulation
7,colombia,12.872044510930687,28,simulation
8,colombia,13.3254817070735,28,simulation
0,colombia,9.744685292741554,29,simulation
1,colombia,10.198258556814174,29,simulation
2,colombia,10.651748676090214,29,simulation
3,colombia,11.105363939412554,29,simulation
4,colombia,11.559350302626527,29,simulation
5,colombia,12.01380191789247,29,simulation
6,colombia,12.46860611092282,29,simulation
7,colombia,12.923575867139323,29,simulation
8,colombia,13.378461526856835,29,simulation
0,colombia,9.676218960212493,30,simulation
1,colombia,10.125942441414416,30,simulation
2,colombia,10.57554001820097,30,simulation
3,colombia,11.02522257211099,30,simulation
4,colombia,11.475237491679003,30,simulation
5,colombia,11.925682265336164,30,simulation
6,colombia,12.376447454212483,30,simulation
7,colombia,12.827346447229012,30,simulation
8,colombia,13.278128554544525,30,simulation
0,colombia,9.011770201453077,31,simulation
1,colombia,9.418956656203138,31,simulation
2,colombia,9.825987943658204,31,simulation
3,colombia,10.233058603523247,31,simulation
4,colombia,10.640395725988151,31,simulation
5,colombia,11.0480900521966,31,simulation
6,colombia,11.456045016062978,31,simulation
7,colombia,11.86409460065562,31,simulation
8,colombia,12.272014940046079,31,simulation
0,colombia,9.85255446258456,32,simulation
1,colombia,10.311851284026098,32,simulation
2,colombia,10.771005169402107,32,simulation
3,colombia,11.230232306852345,32,simulation
4,colombia,11.689786136994275,32,simulation
5,colombia,12.149766494113896,32,simulation
6,colombia,12.610062448298073,32,simulation
7,colombia,13.070485484756498,32,simulation
8,colombia,13.530782307396997,32,simulation
0,colombia,9.666784532483419,33,simulation
1,colombia,10.117638628136,33,simulation
2,colombia,10.56836855541598,33,simulation
3,colombia,11.019185333091364,33,simulation
4,colombia,11.470336686113649,33,simulation
5,colombia,11.921919861446831,33,simulation
6,colombia,12.3738250422529,33,simulation
7,colombia,12.82586579878556,33,simulation
8,colombia,13.277791880864346,33,simulation
0,colombia,9.63472334884951,34,simulation
1,colombia,10.073092316654579,34,simulation
2,colombia,10.511355888846493,34,simulation
3,colombia,10.949718509526479,34,simulation
4,colombia,11.388420337288833,34,simulation
5,colombia,11.827555595799288,34,simulation
6,colombia,12.267016755840014,34,simulation
7,colombia,12.706620892478682,34,simulation
8,colombia,13.146122539626152,34,simulation
0,colombia,9.883520201383636,0,historical
1,colombia,10.290873678363075,0,historical
2,colombia,10.698227155342519,0,historical
3,colombia,11.10558063232196,0,historical
4,colombia,11.512934109301401,0,historical
5,colombia,11.920287586280839,0,historical
6,colombia,12.327641063260284,0,historical
7,colombia,12.734994540239722,0,historical
8,colombia,13.142348017219165,0,historical
0,costa_rica,0.5375327394379016,0,simulation
1,costa_rica,0.5546056058965136,0,simulation
2,costa_rica,0.5716440353258494,0,simulation
3,costa_rica,0.5886514910527731,0,simulation
4,costa_rica,0.6056376242058816,0,simulation
5,costa_rica,0.6226052041394959,0,simulation
6,costa_rica,0.6395539782567887,0,simulation
7,costa_rica,0.6564826264983494,0,simulation
8,costa_rica,0.6733924174259878,0,simulation
0,costa_rica,0.5256824160347443,1,simulation
1,costa_rica,0.5399326980160476,1,simulation
2,costa_rica,0.5541472919405577,1,simulation
3,costa_rica,0.5683296496264902,1,simulation
4,costa_rica,0.582488313559927,1,simulation
5,costa_rica,0.5966260316018303,1,simulation
6,costa_rica,0.6107429880326942,1,simulation
7,costa_rica,0.6248384358465148,1,simulation
8,costa_rica,0.6389137494633594,1,simulation
0,costa_rica,0.5378127148232188,2,simulation
1,costa_rica,0.5544691584991912,2,simulation
2,costa_rica,0.571087665490981,2,simulation
3,costa_rica,0.5876719248060858,2,simulation
4,costa_rica,0.6042316231947261,2,simulation
5,costa_rica,0.6207697118718583,2,simulation
6,costa_rica,0.6372861741625657,2,simulation
7,costa_rica,0.6537799271536351,2,simulation
8,costa_rica,0.670252391275444,2,simulation
0,costa_rica,0.5413092906386809,3,simulation
1,costa_rica,0.5577354384892301,3,simulation
2,costa_rica,0.5741313984913051,3,simulation
3,costa_rica,0.5905003020777843,3,simulation
4,costa_rica,0.6068512581523384,3,simulation
5,costa_rica,0.6231867769051072,3,simulation
6,costa_rica,0.6395064758488834,3,simulation
7,costa_rica,0.6558089526157511,3,simulation
8,costa_rica,0.6720953073524489,3,simulation
0,costa_rica,0.49790974436962876,4,simulation
1,costa_rica,0.5102552400118996,4,simulation
2,costa_rica,0.522560004598613,4,simulation
3,costa_rica,0.5348277683986847,4,simulation
4,costa_rica,0.5470665770851577,4,simulation
5,costa_rica,0.559279391140429,4,simulation
6,costa_rica,0.571466897926687,4,simulation
7,costa_rica,0.5836289279339739,4,simulation
8,costa_rica,0.5957670988584545,4,simulation
0,costa_rica,0.46474679918266804,5,simulation
1,costa_rica,0.476545364709583,5,simulation
2,costa_rica,0.4882966690331582,5,simulation
3,costa_rica,0.5000048607356079,5,simulation
4,costa_rica,0.5116781405102249,5,simulation
5,costa_rica,0.5233197985023226,5,simulation
6,costa_rica,0.5349309130074317,5,simulation
7,costa_rica,0.5465117073511292,5,simulation
8,costa_rica,0.5580640740685762,5,simulation
0,costa_rica,0.39511062284633813,6,simulation
1,costa_rica,0.40517317339362463,6,simulation
2,costa_rica,0.41520480583663383,6,simulation
3,costa_rica,0.4252083879249845,6,simulation
4,costa_rica,0.4351903270012585,6,simulation
5,costa_rica,0.4451529005314915,6,simulation
6,costa_rica,0.45509654535119803,6,simulation
7,costa_rica,0.4650210118695489,6,simulation
8,costa_rica,0.47492751911811587,6,simulation
0,costa_rica,0.5405623773085555,7,simulation
1,costa_rica,0.5555129888807322,7,simulation
2,costa_rica,0.5704190476310704,7,simulation
3,costa_rica,0.5852846829173307,7,simulation
4,costa_rica,0.6001193017800465,7,simulation
5,costa_rica,0.6149261846834799,7,simulation
6,costa_rica,0.6297058869371629,7,simulation
7,costa_rica,0.6444579573792564,7,simulation
8,costa_rica,0.6591841372004433,7,simulation
0,costa_rica,0.4899817371693666,8,simulation
1,costa_rica,0.502291414111777,8,simulation
2,costa_rica,0.5145660621584396,8,simulation
3,costa_rica,0.5268089926291134,8,simulation
4,costa_rica,0.5390278713238696,8,simulation
5,costa_rica,0.551225328143113,8,simulation
6,costa_rica,0.5634017544112156,8,simulation
7,costa_rica,0.5755567147925846,8,simulation
8,costa_rica,0.5876915838725515,8,simulation
0,costa_rica,0.6121683727076593,9,simulation
1,costa_rica,0.632018201530747,9,simulation
2,costa_rica,0.6518325486715448,9,simulation
3,costa_rica,0.6716151020528405,9,simulation
4,costa_rica,0.6913767868414585,9,simulation
5,costa_rica,0.7111205589279588,9,simulation
6,costa_rica,0.7308458850510744,9,simulation
7,costa_rica,0.7505510114242663,9,simulation
8,costa_rica,0.7702372164834599,9,simulation
0,costa_rica,0.5053896385499718,10,simulation
1,costa_rica,0.5212830355638043,10,simulation
2,costa_rica,0.5371515047844314,10,simulation
3,costa_rica,0.5529977576314546,10,simulation
4,costa_rica,0.5688303298814001,10,simulation
5,costa_rica,0.5846513978030607,10,simulation
6,costa_rica,0.6004603603020113,10,simulation
7,costa_rica,0.6162556533218733,10,simulation
8,costa_rica,0.6320381565331252,10,simulation
0,costa_rica,0.5709463903762138,11,simulation
1,costa_rica,0.5894519121870332,11,simulation
2,costa_rica,0.6079253905356194,11,simulation
3,costa_rica,0.6263701941517401,11,simulation
4,costa_rica,0.6447964474659774,11,simulation
5,costa_rica,0.6632068484532078,11,simulation
6,costa_rica,0.6816008459642272,11,simulation
7,costa_rica,0.699976757729429,11,simulation
8,costa_rica,0.7183357335876901,11,simulation
0,costa_rica,0.5324996352983253,12,simulation
1,costa_rica,0.5495280733367949,12,simulation
2,costa_rica,0.5665220509348149,12,simulation
3,costa_rica,0.5834850194037098,12,simulation
4,costa_rica,0.6004266025662579,12,simulation
5,costa_rica,0.6173495643612853,12,simulation
6,costa_rica,0.6342536563304799,12,simulation
7,costa_rica,0.6511375630706695,12,simulation
8,costa_rica,0.6680025506905873,12,simulation
0,costa_rica,0.5495595426308362,13,simulation
1,costa_rica,0.5673759540603323,13,simulation
2,costa_rica,0.585164426762391,13,simulation
3,costa_rica,0.6029279802292798,13,simulation
4,costa_rica,0.6206761664005367,13,simulation
5,costa_rica,0.6384114154850281,13,simulation
6,costa_rica,0.6561330479684209,13,simulation
7,costa_rica,0.6738393028413204,13,simulation
8,costa_rica,0.6915311590980748,13,simulation
0,costa_rica,0.5673675836459622,14,simulation
1,costa_rica,0.585282465814185,14,simulation
2,costa_rica,0.6031669949998177,14,simulation
3,costa_rica,0.621024393084441,14,simulation
4,costa_rica,0.6388644262477106,14,simulation
5,costa_rica,0.6566896766113077,14,simulation
6,costa_rica,0.6744995838255344,14,simulation
7,costa_rica,0.6922924923567991,14,simulation
8,costa_rica,0.7100694902841738,14,simulation
0,costa_rica,0.5736622201447715,15,simulation
1,costa_rica,0.5900268170766707,15,simulation
2,costa_rica,0.6063522717251497,15,simulation
3,costa_rica,0.6226423872190288,15,simulation
4,costa_rica,0.6389068343084132,15,simulation
5,costa_rica,0.655148648025449,15,simulation
6,costa_rica,0.6713679328862203,15,simulation
7,costa_rica,0.6875637326167504,15,simulation
8,costa_rica,0.7037375376834056,15,simulation
0,costa_rica,0.5654394738970041,16,simulation
1,costa_rica,0.5841521591872152,16,simulation
2,costa_rica,0.6028318883505528,16,simulation
3,costa_rica,0.6214820903949845,16,simulation
4,costa_rica,0.6401130237093473,16,simulation
5,costa_rica,0.6587274381331807,16,simulation
6,costa_rica,0.6773247979570259,16,simulation
7,costa_rica,0.6959034210539214,16,simulation
8,costa_rica,0.7144644873807477,16,simulation
0,costa_rica,0.5362964300768074,17,simulation
1,costa_rica,0.5528650364330401,17,simulation
2,costa_rica,0.5693970876716901,17,simulation
3,costa_rica,0.5858961766835186,17,simulation
4,costa_rica,0.6023718717444199,17,simulation
5,costa_rica,0.618827045185563,17,simulation
6,costa_rica,0.6352616213048431,17,simulation
7,costa_rica,0.6516744703721843,17,simulation
8,costa_rica,0.6680669583460722,17,simulation
0,costa_rica,0.5394792625812481,18,simulation
1,costa_rica,0.5559227020295129,18,simulation
2,costa_rica,0.5723284313136706,18,simulation
3,costa_rica,0.5887001299143926,18,simulation
4,costa_rica,0.6050473928925832,18,simulation
5,costa_rica,0.6213731562282366,18,simulation
6,costa_rica,0.6376774208308269,18,simulation
7,costa_rica,0.6539591368207456,18,simulation
8,costa_rica,0.6702197241077854,18,simulation
0,costa_rica,0.6947564280610385,19,simulation
1,costa_rica,0.7187922614059908,19,simulation
2,costa_rica,0.7427989826372492,19,simulation
3,costa_rica,0.766780020396999,19,simulation
4,costa_rica,0.790747699015672,19,simulation
5,costa_rica,0.8147047872345412,19,simulation
6,costa_rica,0.8386499026375642,19,simulation
7,costa_rica,0.8625802515487224,19,simulation
8,costa_rica,0.8864967820064372,19,simulation
0,costa_rica,0.5325866730808337,20,simulation
1,costa_rica,0.5496744486463601,20,simulation
2,costa_rica,0.5667279816273401,20,simulation
3,costa_rica,0.5837507129141528,20,simulation
4,costa_rica,0.600752280263647,20,simulation
5,costa_rica,0.6177354374709179,20,simulation
6,costa_rica,0.6346999162896894,20,simulation
7,costa_rica,0.6516443810838306,20,simulation
8,costa_rica,0.6685700887013285,20,simulation
0,costa_rica,0.5460635182536068,21,simulation
1,costa_rica,0.563789830089991,21,simulation
2,costa_rica,0.5814822486456386,21,simulation
3,costa_rica,0.5991442127153103,21,simulation
4,costa_rica,0.6167856063525681,21,simulation
5,costa_rica,0.6344091894337837,21,simulation
6,costa_rica,0.6520145979683973,21,simulation
7,costa_rica,0.669600365031649,21,simulation
8,costa_rica,0.6871677208779179,21,simulation
0,costa_rica,0.5914377560021822,22,simulation
1,costa_rica,0.610736075861237,22,simulation
2,costa_rica,0.6300017662882771,22,simulation
3,costa_rica,0.6492382776396427,22,simulation
4,costa_rica,0.668456113526084,22,simulation
5,costa_rica,0.6876580399550164,22,simulation
6,costa_rica,0.7068434395883358,22,simulation
7,costa_rica,0.726010518649298,22,simulation
8,costa_rica,0.7451604408245566,22,simulation
0,costa_rica,0.5352633077873385,23,simulation
1,costa_rica,0.5527117729437657,23,simulation
2,costa_rica,0.5701287664695058,23,simulation
3,costa_rica,0.5875175402966264,23,simulation
4,costa_rica,0.6048877071587186,23,simulation
5,costa_rica,0.6222418775570299,23,simulation
6,costa_rica,0.6395795957310957,23,simulation
7,costa_rica,0.6568993297465227,23,simulation
8,costa_rica,0.6742022117475776,23,simulation
0,costa_rica,0.46195193457672856,24,simulation
1,costa_rica,0.4743206377748815,24,simulation
2,costa_rica,0.4866563917015501,24,simulation
3,costa_rica,0.49896233295521675,24,simulation
4,costa_rica,0.5112459988643845,24,simulation
5,costa_rica,0.5235098885657523,24,simulation
6,costa_rica,0.535754267547446,24,simulation
7,costa_rica,0.547978580728703,24,simulation
8,costa_rica,0.5601841040556368,24,simulation
0,costa_rica,0.31855681763070154,25,simulation
1,costa_rica,0.32542287658718205,25,simulation
2,costa_rica,0.3322617729504115,25,simulation
3,costa_rica,0.33907593145190806,25,simulation
4,costa_rica,0.34587013125995125,25,simulation
5,costa_rica,0.3526462940087623,25,simulation
6,costa_rica,0.3594050524828124,25,simulation
7,costa_rica,0.36614653688898463,25,simulation
8,costa_rica,0.3728718467709264,25,simulation
0,costa_rica,0.5223204261879634,26,simulation
1,costa_rica,0.5369527787514577,26,simulation
2,costa_rica,0.5515487390681133,26,simulation
3,costa_rica,0.5661118262102944,26,simulation
4,costa_rica,0.580650790214384,26,simulation
5,costa_rica,0.5951684310568984,26,simulation
6,costa_rica,0.609664917733767,26,simulation
7,costa_rica,0.6241394674628002,26,simulation
8,costa_rica,0.6385934782532691,26,simulation
0,costa_rica,0.5900318140352634,27,simulation
1,costa_rica,0.609015022533279,27,simulation
2,costa_rica,0.6279601939204777,27,simulation
3,costa_rica,0.6468711458175777,27,simulation
4,costa_rica,0.6657585808434149,27,simulation
5,costa_rica,0.6846255567456259,27,simulation
6,costa_rica,0.7034717751796761,27,simulation
7,costa_rica,0.722295750649115,27,simulation
8,costa_rica,0.7410988776306346,27,simulation
0,costa_rica,0.5598182253173889,28,simulation
1,costa_rica,0.577691381228436,28,simulation
2,costa_rica,0.5955282506730819,28,simulation
3,costa_rica,0.6133324639019587,28,simulation
4,costa_rica,0.631114128845206,28,simulation
5,costa_rica,0.6488761539913985,28,simulation
6,costa_rica,0.6666182859021843,28,simulation
7,costa_rica,0.6843391495023167,28,simulation
8,costa_rica,0.7020400784411405,28,simulation
0,costa_rica,0.44686462143394756,29,simulation
1,costa_rica,0.4598310967784864,29,simulation
2,costa_rica,0.4727627653623372,29,simulation
3,costa_rica,0.48566289731736734,29,simulation
4,costa_rica,0.4985393806149316,29,simulation
5,costa_rica,0.5113948261894504,29,simulation
6,costa_rica,0.524229506849911,29,simulation
7,costa_rica,0.5370428370154376,29,simulation
8,costa_rica,0.5498361522288764,29,simulation
0,costa_rica,0.7211845371115997,30,simulation
1,costa_rica,0.7463673947303849,30,simulation
2,costa_rica,0.7715170463834852,30,simulation
3,costa_rica,0.7966372758372657,30,simulation
4,costa_rica,0.8217411633685685,30,simulation
5,costa_rica,0.8468317596419477,30,simulation
6,costa_rica,0.8719077526408333,30,simulation
7,costa_rica,0.8969663410289666,30,simulation
8,costa_rica,0.9220086312852718,30,simulation
0,costa_rica,0.5427419771376815,31,simulation
1,costa_rica,0.5579774575921534,31,simulation
2,costa_rica,0.5731659174572488,31,simulation
3,costa_rica,0.5883116624955694,31,simulation
4,costa_rica,0.603424365295798,31,simulation
5,costa_rica,0.6185074515656117,31,simulation
6,costa_rica,0.6335615653361093,31,simulation
7,costa_rica,0.6485863158407768,31,simulation
8,costa_rica,0.663583539219423,31,simulation
0,costa_rica,0.5390863673842042,32,simulation
1,costa_rica,0.5558833554851463,32,simulation
2,costa_rica,0.5726515176535215,32,simulation
3,costa_rica,0.5893939098178341,32,simulation
4,costa_rica,0.6061197190504826,32,simulation
5,costa_rica,0.6228313912644096,32,simulation
6,costa_rica,0.639528422589404,32,simulation
7,costa_rica,0.6562092814260535,32,simulation
8,costa_rica,0.6728750065293647,32,simulation
0,costa_rica,0.5393005769807817,33,simulation
1,costa_rica,0.5541300117390888,33,simulation
2,costa_rica,0.5689255762336853,33,simulation
3,costa_rica,0.583690614970652,33,simulation
4,costa_rica,0.5984338016293058,33,simulation
5,costa_rica,0.6131578040393296,33,simulation
6,costa_rica,0.6278626404973406,33,simulation
7,costa_rica,0.6425473746692916,33,simulation
8,costa_rica,0.6572132942380629,33,simulation
0,costa_rica,0.48053445049255716,34,simulation
1,costa_rica,0.49293165343494305,34,simulation
2,costa_rica,0.5052923317547675,34,simulation
3,costa_rica,0.5176198986467124,34,simulation
4,costa_rica,0.5299221434820258,34,simulation
5,costa_rica,0.5422017798460838,34,simulation
6,costa_rica,0.5544592626671032,34,simulation
7,costa_rica,0.5666942078300001,34,simulation
8,costa_rica,0.5789080484200586,34,simulation
0,costa_rica,0.5176982521241598,0,historical
1,costa_rica,0.5389744833034047,0,historical
2,costa_rica,0.5602507144826494,0,historical
3,costa_rica,0.5815269456618942,0,historical
4,costa_rica,0.6028031768411388,0,historical
5,costa_rica,0.6240794080203838,0,historical
6,costa_rica,0.6453556391996284,0,historical
7,costa_rica,0.6666318703788733,0,historical
8,costa_rica,0.6879081015581177,0,historical
0,dominican_republic,1.5260578924039474,0,simulation
1,dominican_republic,1.5990624541051373,0,simulation
2,dominican_republic,1.672054036097765,0,simulation
3,dominican_republic,1.7450548754264357,0,simulation
4,dominican_republic,1.8180930602981655,0,simulation
5,dominican_republic,1.8911665368622064,0,simulation
6,dominican_republic,1.9642807109569635,0,simulation
7,dominican_republic,2.0374362973968,0,simulation
8,dominican_republic,2.110614103363958,0,simulation
0,dominican_republic,1.4015195611951992,1,simulation
1,dominican_republic,1.466647667686094,1,simulation
2,dominican_republic,1.531750259543588,1,simulation
3,dominican_republic,1.5968483674898448,1,simulation
4,dominican_republic,1.661968073749549,1,simulation
5,dominican_republic,1.727108453070598,1,simulation
6,dominican_republic,1.7922751288687953,1,simulation
7,dominican_republic,1.8574694492321724,1,simulation
