Nation,Year,value,mineria_share,manu_share,industrial_share,comercio_share,total_share
chile,1989,70.2758324153136,0.11836855033066102,0.180349860594537,0.21891492057974898,0.47367954407892904,0.991312875583876
colombia,1989,115.536774042817,0.0047602053783753,0.208866721783271,0.16057680192094595,0.46757644321788805,0.8417801723004803
costa_rica,1989,18.1992661762752,3.251029355587e-05,0.203534449827159,0.06548649752166305,0.558775114126036,0.8278285717684138
dominican_republic,1989,21.134041752198602,0.044564610055883,0.176684058688935,0.130330780639563,0.470308119264973,0.8218875686493541
ecuador,1989,42.1333819442238,0.00048323116087342004,0.21378699626985298,0.07575548268279603,0.44391576882161504,0.7339414789351375
guatemala,1989,23.9972764210821,0.0,0.15181286702594002,0.04923761473056398,0.542601517801453,0.743651999557957
guyana,1989,1.83907899220523,0.09023420324683841,0.11723138144616,0.141432718766663,0.269119086299269,0.6180173897589305
honduras,1989,8.32315239757578,0.0175470128653028,0.20115374682022502,0.09119615322413799,0.46885705099781705,0.7787539639074829
haiti,1989,11.027464793767901,0.0,0.144511464950601,0.08268166747422201,0.399520759078559,0.626713891503382
jamaica,1989,10.3382542641201,0.054663546806187305,,,,
mexico,1989,595.4548965966801,0.010431164428123401,0.202262393837902,0.068990204377124,0.586682417548283,0.8683661801914324
nicaragua,1989,5.25124034729561,0.00272502457646378,,,,
panama,1989,11.754198346698299,0.0,0.14778345240521498,0.06048891218470001,0.682459172132635,0.8907315367225499
peru,1989,62.717972304969905,0.118607788086114,,,,
paraguay,1989,15.7353706065112,0.0,0.141261160631176,0.161643588723538,0.414182110762885,0.717086860117599
el_salvador,1989,12.0954894039334,0.0,0.208428047905143,0.05672534012677802,0.551746365280777,0.816899753312698
uruguay,1989,23.887412102695,0.0,0.26826699498349,0.06843471431533804,0.609051998525016,0.945753707823844
argentina,1990,265.817211208207,0.00060110012616577,0.267897045521809,0.09232176795632602,0.558544476443929,0.9193643900482298
bahamas,1990,8.621162112791652,0.0,0.0380410612760581,0.1040018951358179,0.701550221099179,0.843593177511055
belize,1990,0.590278076390006,0.0,0.11397270788224499,0.07939324284006001,0.518262037645126,0.711627988367431
brazil,1990,917.2110125444709,0.00768735474715054,0.228281298780181,0.10443753515715198,0.604966059425016,0.9453722481094995
barbados,1990,3.91986223304194,0.0,0.17305735879254697,0.09779840682002938,0.5261267497392506,0.7969825153518268
chile,1990,72.6185233003777,0.0954796165036085,0.185120248717647,0.20703468410159095,0.471275984521775,0.9589105338446214
colombia,1990,120.48405678026401,0.00226326363568704,0.180333075421471,0.134635526760461,0.483031645256986,0.800263511074605
costa_rica,1990,18.8458976354461,2.058119437068e-05,0.19379938219126402,0.06316062472470496,0.5851655902223191,0.8421461783326587
dominican_republic,1990,19.981325093406898,0.0192925125125962,0.179591360289225,0.122774491238479,0.476657714124608,0.7983160781649082
ecuador,1990,43.6838541873025,0.00031413011003399003,0.223309350666522,0.07798878057360001,0.451181275071851,0.752793536422007
guatemala,1990,24.741807083637298,0.0,0.150509912866132,0.04736768468143701,0.5433308071653741,0.741208404712943
guyana,1990,1.78266552618667,0.0919984607636653,0.0455154821135837,0.1284392005785843,0.326651783976449,0.5926049274322823
honduras,1990,8.55551391715224,0.0102727246065378,0.215412849326169,0.09789652306732399,0.44245262860914797,0.7660347256091788
haiti,1990,11.1419434201677,0.0,0.13715828537755098,0.09369827074972104,0.435350334455128,0.6662068905824
jamaica,1990,10.772516264731701,0.0601425055464997,,,,
mexico,1990,626.2742628887829,0.006258819239929591,0.191355636082271,0.07011366140764899,0.5969396191362489,0.8646677358660986
nicaragua,1990,5.24848346077145,0.00261920332912853,,,,
panama,1990,12.7061700486656,0.0,0.153072886447817,0.040855245294232984,0.6923885061891051,0.8863166379311551
peru,1990,59.593009486091596,0.058007623623415105,,,,
paraguay,1990,16.3841844487681,0.0,0.144841479560891,0.18357266192825306,0.420634003822923,0.749048145312067
el_salvador,1990,12.6800523812405,0.0,0.187166513151966,0.04590896226914398,0.546599796397964,0.7796752718190739
uruguay,1990,23.9584409352029,0.0,0.279653882593043,0.06677056429599099,0.615299011743381,0.961723458632415
argentina,1991,290.094591011844,0.00012867514717022002,0.243864490932335,0.08336079162398699,0.605611985052019,0.9329659427555111
bahamas,1991,8.26064366757906,0.0,0.0480078170200183,0.1089844302446677,0.668485709510279,0.8254779567749649
belize,1991,0.657947770049626,0.0,0.10413894561924501,0.08532399264032599,0.532422537063989,0.72188547532356
brazil,1991,926.678369092735,0.006686907742306059,0.218391379495813,0.09928107655667001,0.605497927822806,0.9298572916175951
barbados,1991,3.7669912581609,0.0,0.17376756023611561,0.1015061163858269,0.5212577795352056,0.7965314561571482
chile,1991,78.2859576587188,0.0475579550320127,0.190763833654457,0.182965544739682,0.466087323016627,0.8873746564427787
colombia,1991,122.895674813702,0.00434369845203986,0.17908127156721002,0.13722283212603195,0.48634966530671797,0.8069974674519997
costa_rica,1991,19.2728806555387,0.0001239608262214,0.205679650492796,0.068010669892378,0.527984666206819,0.8017989474182144
dominican_republic,1991,20.1699765541804,0.013388648236842,0.26215381425594797,0.07407221178886109,0.467635607116049,0.8172502813977001
ecuador,1991,45.5584779431319,0.0025624545154273497,0.23638882850754,0.06801320444397102,0.44688390328386096,0.7538483907507993
guatemala,1991,25.6469239314704,0.0,0.148637550371229,0.047117087896033,0.546845542046497,0.7426001803137591
guyana,1991,1.89065701827277,0.123261384181667,0.0373145819432326,0.1648103474824204,0.255504799055587,0.580891112662907
honduras,1991,8.27153002306687,0.00153187312440925,0.19482696492479398,0.09751765968372803,0.46438930006392704,0.7582657977968583
haiti,1991,11.3514726492516,0.0,0.114514299939149,0.145363113348454,0.40190446423632203,0.661781877523925
jamaica,1991,11.2937163213515,0.0767485576422083,,,,
mexico,1991,652.6701876872801,0.00138715241093327,0.18909275360830002,0.06840519890179897,0.603786860228101,0.8626719651491332
nicaragua,1991,5.2385490528547605,0.00289276734551629,,,,
panama,1991,13.9029649122936,0.0,0.15542626654749,0.06033278840845799,0.67744620937031,0.893205264326258
peru,1991,60.915532773738704,0.0193566171509387,0.161453419440961,0.097236871512027,0.583818129953409,0.8618650380573357
paraguay,1991,16.9565905341615,0.0,0.140781897324862,0.226178858131618,0.41350105341625004,0.78046180887273
el_salvador,1991,12.8695034674735,0.0,0.18796072776976602,0.042038100943304985,0.546797044305413,0.776795873018484
uruguay,1991,24.8062842805597,0.0,0.283105151071052,0.07238143096629296,0.602945084113922,0.958431666151267
argentina,1992,313.12024448989,8.259840317586e-05,0.21859131558660302,0.088248233435511,0.633252164422299,0.9401743118475889
bahamas,1992,7.94462597286074,0.0,0.04359440334512701,0.11057832100353798,0.6660829848825991,0.8202557092312641
belize,1992,0.737285247043466,0.0,0.102807256329406,0.08649303059994902,0.54433423962564,0.7336345265549951
brazil,1992,921.636571083558,0.00653832992239153,0.233085986320751,0.10823668010149995,0.683574569188384,1.0314355655330265
barbados,1992,3.55255449817418,0.0,0.1706139527535073,0.09964859641529625,0.5316535625257129,0.8019161116945165
chile,1992,87.0279217471436,0.0363722443218245,0.18987091449061602,0.16276455114618502,0.482021131031626,0.8710288409902516
colombia,1992,127.86671814195199,0.00316107147629759,0.168422107892647,0.12857999768038603,0.512154841670251,0.8123180187195816
costa_rica,1992,21.0461983968351,0.0,0.207009399854205,0.07179516779125797,0.5137750814622639,0.7925796491077268
dominican_republic,1992,22.433236056918098,0.0074714972246079205,0.244921152320513,0.07859966008751498,0.47345273024014406,0.80444503987278
ecuador,1992,46.52172570570939,0.00023722829079081,0.258124008753903,0.06802499348776503,0.446020559030867,0.7724067895633259
guatemala,1992,26.8878090150783,0.0,0.146426002050906,0.05366630620822099,0.547057211383848,0.7471495196429749
guyana,1992,2.03733203016772,0.0840329385116743,0.0376599477896178,0.1274018915564682,0.261265887790474,0.5103606656482342
honduras,1992,8.773916939325279,0.00023302439433062,0.193682656154161,0.109942812079421,0.455742733584855,0.7596012262127676
haiti,1992,10.7487170667404,0.0,0.113877029377658,0.115497197526092,0.409496955933514,0.638871182837264
jamaica,1992,11.514569744121701,0.08304500985833309,,,,
mexico,1992,675.781907471657,0.00107693501171805,0.185388231560325,0.071871575072152,0.618075913460711,0.8764126551049061
nicaragua,1992,5.25878800787912,0.0024232145054787,,,,
panama,1992,15.0432416513432,0.0,0.151429216905428,0.06323333077644802,0.6835209245192481,0.898183472201124
peru,1992,60.5862787607225,0.0130194041701465,0.16148615145116,0.10130280431242802,0.568458700958807,0.8442670608925416
paraguay,1992,17.2442468857355,0.0,0.140768797065369,0.214339440030949,0.44019205979907705,0.795300296895395
el_salvador,1992,13.773195279879,0.0,0.196672108864086,0.05277399403822097,0.549328204584192,0.7987743074864989
uruguay,1992,26.773816650489103,0.0,0.247848416204157,0.07997334495662198,0.613610794419743,0.941432555580522
argentina,1993,338.817957426035,2.8433780053709997e-05,0.182399115325496,0.090988281133114,0.61056897614085,0.8839848063795137
bahamas,1993,7.96908003143684,0.0,0.0426280724450194,0.08827069857697259,0.7117483829236739,0.8426471539456659
belize,1993,0.783555651256318,0.0,0.09709163765498109,0.0935905104789259,0.548443758029422,0.7391259061633291
brazil,1993,967.024315178796,0.0040133001124371195,0.260497364463813,0.11249384271143203,0.7333788032026329,1.1103833104903151
barbados,1993,3.5807286710191497,0.0,0.16307789049607302,0.11130721797946963,0.5395973319217963,0.8139824403973389
chile,1993,92.7620033797976,0.022647985180214398,0.19271304562678998,0.15724434221789102,0.49331437803057904,0.8659197510554744
colombia,1993,134.752865088889,0.00180953994160209,0.15832146074946,0.143367342566017,0.516619302594552,0.820117645851631
costa_rica,1993,22.5398873458097,0.0,0.197173134197913,0.07640595340232403,0.527635038244888,0.8012141258451251
dominican_republic,1993,24.085334652008097,0.00231340419760861,0.23489170985333702,0.08721407156359395,0.487489507716908,0.8119086933314477
ecuador,1993,47.4397008078818,0.00015859852669265003,0.223930078997327,0.061896753637546015,0.442870525020328,0.7288559561818937
guatemala,1993,27.9437287522308,1.76125670111e-06,0.144970912478495,0.05382534460355601,0.552542738752494,0.7513407570912461
guyana,1993,2.20388607287743,0.154699455156811,0.0334381976862188,0.2020837561734662,0.235454299438468,0.625675708454964
honduras,1993,9.34384585952438,8.496723259804e-05,0.184943161054088,0.12227686069935303,0.475687715161743,0.7829927041477821
haiti,1993,10.1654598626371,0.0,0.1318910284086,0.10870071669113199,0.42963086089284197,0.670222605992574
jamaica,1993,12.5989085870845,0.040619944549114904,0.134141848779122,0.150351453706842,0.571535933746924,0.896649180782003
mexico,1993,688.899887486446,0.00045493373167102,0.181609112443805,0.143216536475756,0.580219738859898,0.90550032151113
nicaragua,1993,5.23812433417857,0.00207528643382602,,,,
panama,1993,15.8639624706666,0.0,0.143221083850776,0.08345649562371499,0.666079922206051,0.8927575016805419
peru,1993,63.7631669436607,0.0059911710863658095,0.16190048944406701,0.11519952443956102,0.548207029461811,0.8312982144318048
paraguay,1993,18.095484890382703,0.0,0.139874190061963,0.19216978463385498,0.440873288493123,0.7729172631889409
el_salvador,1993,14.5745632435703,0.0,0.20491219126319,0.05775767240038798,0.535005939580998,0.7976758032445759
uruguay,1993,27.4853431725756,0.0,0.211009975136999,0.08563441785394896,0.684640499937742,0.9812848929286899
argentina,1994,358.592053441545,4.873942285031e-05,0.178190917106899,0.089354669825979,0.6159079292262281,0.8835022555819564
bahamas,1994,8.220019637315309,0.0,0.041106474378643794,0.10472261429886423,0.6746370052163241,0.8204660938938321
belize,1994,0.784796972177201,0.0,0.09767877914815941,0.0802304197768486,0.5540797724566849,0.7319889713816929
brazil,1994,1023.6229947383299,0.00256437101168208,0.237212337008806,0.11699686017093697,0.568943424724272,0.925716992915697
barbados,1994,3.6527293349562897,0.0,0.15888249529190795,0.10920616460637733,0.5281066950383333,0.7961953549366185
chile,1994,97.42811579762531,0.040640879095304096,0.192386978659416,0.173471414246392,0.492821165135001,0.8993204371361132
colombia,1994,142.58828860498699,0.00222638562949469,0.149969758426646,0.141177061324603,0.528260256465956,0.8216334618466996
costa_rica,1994,23.5584712510644,0.0,0.190715761411256,0.07536947769948599,0.528501398028987,0.794586637139729
dominican_republic,1994,24.7116386796605,0.007520162110333169,0.22988777601374502,0.09443677529914898,0.496185495971745,0.8280302093949722
ecuador,1994,49.459802089652,0.00029985693050976,0.228424555340655,0.05407607832449299,0.460340844660993,0.7431413352566507
guatemala,1994,29.0709065345551,9.5159467472628e-07,0.143461147809189,0.05339429822404798,0.558271891342635,0.7551282889705467
guyana,1994,2.3919309587266997,0.162568776185112,0.030693954729630598,0.2115289397591224,0.22242422421236602,0.627215894886231
honduras,1994,9.363645795808479,9.092112635881999e-05,0.20443783677910599,0.11097520525778803,0.459139363675434,0.7746433268386869
haiti,1994,8.950623439532961,0.0,0.134724271723145,0.087553552989768,0.429931975343409,0.652209800056322
jamaica,1994,12.7732006037343,0.0417242693265338,0.134798201803739,0.146882258055576,0.584702028236781,0.9081067574226298
mexico,1994,722.9389867018709,0.0008219763515471,0.173846426074588,0.14758465041470203,0.584620962957883,0.9068740157987202
nicaragua,1994,5.41295857790271,2.559252848753e-05,0.139780037475245,0.05784634671828101,0.5034626582648081,0.7011146349868216
panama,1994,16.3161086915961,0.0,0.139293671403527,0.082029634576818,0.67304544062267,0.894368746603015
peru,1994,71.6113710221401,0.0171749980205984,0.16000365189340499,0.13150873918380201,0.526907353493137,0.8355947425909425
paraguay,1994,19.0577878770743,0.0,0.14154083612860702,0.180770979238855,0.420722508023346,0.743034323390808
el_salvador,1994,15.258410747352501,0.0,0.199595501410009,0.06223703619977802,0.536698763859185,0.7985313014689721
uruguay,1994,29.486645185877997,0.0,0.18878352640565102,0.09118244514863397,0.6706361338871529,0.950602105441438
argentina,1995,348.389357874283,6.198873260732e-05,0.17246752114807598,0.09054458220742204,0.62263779670525,0.8857118887933553
bahamas,1995,8.57995391902168,0.0,0.0353269174686498,0.1023219597550302,0.681353747448236,0.819002624671916
belize,1995,0.789854886056981,0.0,0.0975529578633915,0.0817910375590825,0.5515169098477251,0.7308609052701991
brazil,1995,1066.85871762264,0.00186451701803796,0.145422791544751,0.08839181232259102,0.581214163735458,0.816893284620838
barbados,1995,3.72629523071816,0.0,0.15559094045543723,0.10859031417842299,0.5279394897331262,0.7921207443669864
chile,1995,106.13165764186,0.057124400201641105,0.19349879522350602,0.18693666075580598,0.48336338530763795,0.9209232414885911
colombia,1995,150.006355333888,0.00254858717722395,0.147615046482786,0.14467419356592204,0.539334397761113,0.834172224987045
costa_rica,1995,24.5370790844973,0.00019885119930912,0.190069356442921,0.07563212352006299,0.522555470165873,0.7884558013281662
dominican_republic,1995,26.1166017807669,0.0109234745027765,0.217122746265831,0.10464939078670799,0.497966520990978,0.8306621325462935
ecuador,1995,50.5739082553626,0.0017525871527567698,0.221645697816292,0.04975953155745,0.478071197724812,0.7512290142513107
guatemala,1995,30.509494153709802,3.8425463393672705e-07,0.141139240811054,0.055476684610099,0.561876839205111,0.7584931488808979
guyana,1995,2.51227968662218,0.12766237523873,0.0322416182430263,0.1778840090133517,0.218792119862111,0.556580122357219
honduras,1995,9.94319035180526,0.00011840510225154,0.198570160613244,0.11243947720164499,0.461103465283107,0.7722315082002476
haiti,1995,9.83652996470022,0.0,0.191938652699647,0.11200769262139904,0.428408634370401,0.732354979691447
jamaica,1995,13.0733653307439,0.0224031058745175,0.122328551404295,0.152287711769083,0.572533614826864,0.8695529838747595
mexico,1995,677.4572263527259,0.00259430201606924,0.19151351754796198,0.13540730511239701,0.587331219489585,0.9168463441660133
nicaragua,1995,5.73296770567391,3.147507335528e-05,0.13936940668029402,0.06153576415038997,0.48715806015581203,0.6880947060598512
panama,1995,16.6019145015347,0.0,0.142200134936823,0.083782766735893,0.6685161734450711,0.894499075117787
peru,1995,76.9187726274153,0.0197514179251688,0.153347247283038,0.137631690544889,0.529156931059428,0.8398872868125238
paraguay,1995,20.3580645919868,0.0,0.145491051158692,0.17177123873811,0.41548729287881003,0.7327495827756121
el_salvador,1995,15.980756332829001,0.0,0.19160183095010702,0.06322762214091199,0.543069516742595,0.797898969833614
uruguay,1995,29.059796814191003,0.0,0.19694650697979502,0.09224334307863999,0.655281827389675,0.94447167744811
argentina,1996,367.643757074802,5.517452249162e-05,0.175357232920479,0.09056837347820401,0.613509955456509,0.8794907363776836
bahamas,1996,8.94233088326863,0.0,0.0427179274037129,0.09765835411471312,0.679338597949571,0.8197148794679969
belize,1996,0.801142800500145,0.0,0.10048413490010301,0.08141827447557896,0.545585746345417,0.727488155721099
brazil,1996,1090.42417630599,0.0019335420891114698,0.130671912367218,0.09272923324057497,0.603188797934472,0.8285234856313765
barbados,1996,3.87447051012504,0.0,0.15195463994994554,0.11223048589430643,0.5331409568365627,0.7973260826808146
chile,1996,113.351705792919,0.0438392541276493,0.16840961014114397,0.17438016600294204,0.50989059164834,0.8965196219200754
colombia,1996,153.09026805858,0.00198986783734945,0.144092035112335,0.141097984459334,0.572160632200197,0.8593405196092154
costa_rica,1996,24.8684424097289,0.00020376689526552,0.191436039647816,0.06842270600471198,0.529736740798969,0.7897992533467626
dominican_republic,1996,27.677806561030497,0.006711553586201609,0.227048356706093,0.10839031564430499,0.49854366602172,0.8406938919583196
ecuador,1996,51.449720654550006,0.0013411200192760201,0.21924324714501398,0.04864855646396499,0.49461175595249895,0.763844679580754
guatemala,1996,31.4118978355379,1.6048539504399998e-06,0.13968915201062798,0.05716523871238602,0.562584610946793,0.7594406065237574
guyana,1996,2.71214453777669,0.135673573852099,0.0310786651641825,0.1950140802407475,0.226779343595692,0.588545662852721
honduras,1996,10.1292051997624,0.00012705136273496,0.202339701242105,0.10774934603314998,0.45785474534625004,0.76807084398424
haiti,1996,10.243838374392901,0.0,0.14157613565717,0.207630008360666,0.410790640341287,0.759996784359123
jamaica,1996,13.0584968346734,0.0257387221826923,0.121228020316405,0.13362335949398496,0.605557134424939,0.8861472364180212
mexico,1996,723.343156837845,0.00185948114900305,0.202015918235257,0.137456269846781,0.571800582575076,0.9131322518061171
nicaragua,1996,6.096682561943539,0.00035744749395289003,0.136079685075252,0.06401650228813602,0.472294576858909,0.67274821171625
panama,1996,17.279223339675703,4.37662941625e-06,0.14128373919279,0.08434012522574899,0.669289318244862,0.8949175592928172
peru,1996,79.0717083660509,0.0144864014145699,0.15309057121366298,0.13560609412562902,0.530809846171998,0.8339929129258599
paraguay,1996,20.678456785647597,0.0,0.143997372945479,0.17049568453677197,0.42569699356401103,0.740190051046262
el_salvador,1996,16.1104340816944,0.0,0.18656927212524502,0.06761328357663701,0.552780878200305,0.8069634339021869
uruguay,1996,30.680740006749698,0.0,0.192638709426765,0.09281624745546799,0.663154938989998,0.948609895872231
argentina,1997,397.46351416086605,4.537976279634e-05,0.18227905749866,0.08951245138445399,0.608492831021072,0.8803297196669824
bahamas,1997,9.557182252883829,0.0,0.023466764365892,0.10362645206526501,0.768449677529389,0.895542893960546
belize,1997,0.829540535763373,0.0,0.0961775811742103,0.07854688840786969,0.5559573126642939,0.7306817822463739
brazil,1997,1127.44239767823,0.00164715731443986,0.130186253732125,0.09575522238613801,0.606057128176905,0.8336457616096079
barbados,1997,4.05812437755893,0.0,0.1438387450259196,0.11209202269223334,0.5433137881977954,0.7992445559159483
chile,1997,121.771345594638,0.041408270291190805,0.16533462852574898,0.172592169704333,0.517542610366664,0.8968776788879369
colombia,1997,158.34171384585,0.00114781357819597,0.137888033704677,0.13289866990202998,0.58394433716949,0.8558788543543929
costa_rica,1997,26.2302795414689,0.00010574299244782,0.19458014682518002,0.06583499544100299,0.526945640746744,0.7874665260053748
dominican_republic,1997,30.1370541455185,0.00463657242037695,0.217391349010449,0.10372784378278604,0.507358012811056,0.833113778024668
ecuador,1997,53.676394986100505,0.0002975070171435,0.20420373446442303,0.054529825452433955,0.501865605095813,0.7608966720298135
guatemala,1997,32.7827413110725,1.579191101063e-05,0.137461754930424,0.06228076264448601,0.562990063665567,0.7627483731514877
guyana,1997,2.87977312252196,0.0981296185082254,0.0309060907352936,0.1875831912963174,0.259238076822731,0.5758569773625674
honduras,1997,10.594954468416999,0.00014235337278427,0.192472951356972,0.10948549612522301,0.473564936570194,0.7756657374251732
haiti,1997,10.5209048972374,0.0,0.107777469170092,0.21239921490204805,0.421452857089953,0.741629541162093
jamaica,1997,12.9095699183412,0.019417184732325902,0.11099230326934499,0.13212552833062702,0.617453320286887,0.879988336619185
mexico,1997,772.8693942540699,0.00136301543588185,0.20204133942435099,0.139941607109432,0.568599727500059,0.9119456894697239
nicaragua,1997,6.33851667734021,2.411423154652e-05,0.136112819353842,0.05825206923520701,0.48510799422421697,0.6794969970448125
panama,1997,18.3956323077634,6.60970998006e-06,0.127336121488774,0.08613701004040702,0.686931878691534,0.9004116199306951
peru,1997,84.1930440834447,0.0144484838760228,0.15355863271037098,0.13995674768406405,0.530234659952874,0.8381985242233319
paraguay,1997,21.5557436445683,0.0,0.137285343730401,0.174500296515561,0.44594974611927596,0.757735386365238
el_salvador,1997,16.6159746807867,2.85950426831e-05,0.184335248776821,0.067835076334959,0.562270061008114,0.8144689811625772
uruguay,1997,33.3032324662847,0.00031039495174318,0.148826021296259,0.086410957792256,0.619183074640872,0.8547304486811301
argentina,1998,412.76657032576395,0.00014256346308993,0.178379584760908,0.08874177286536997,0.6153968561448341,0.882660777234202
bahamas,1998,9.126765315755659,0.0,0.0199613066753302,0.10681640573550982,0.769124951340656,0.895902663751496
belize,1998,0.860569617074972,8.68178254616e-06,0.0940236381577038,0.07894259511855319,0.561446658153641,0.7344215732124442
brazil,1998,1131.2542567705,0.0029196568498348102,0.121551371940101,0.09963653185456499,0.6111859304813541,0.8352934911258548
barbados,1998,4.2094301206152505,0.0,0.14063678248315672,0.11386089083038184,0.5484923035528513,0.8029899768663898
chile,1998,127.037444239312,0.0200850842994829,0.161500728174952,0.14756050700398196,0.53819735382302,0.8673436733014369
colombia,1998,159.243919738965,0.00030467745734945003,0.140513156430057,0.123409759629687,0.589164164269976,0.8533917577870694
costa_rica,1998,28.1071369831943,5.406893666824e-05,0.189493010182259,0.07036270913193299,0.529371389319093,0.7892811775699532
dominican_republic,1998,32.1605999291039,0.00016306244527949002,0.216480290826642,0.112682694239369,0.49423230748233105,0.8235583549936215
ecuador,1998,55.429750211192705,0.00012950960067446,0.199260144824571,0.05890297972254399,0.52085486843384,0.7791475025816295
guatemala,1998,34.4197566130456,8.22234611916e-06,0.135673608313792,0.064270074501139,0.565657328046531,0.7656092332075812
guyana,1998,2.83141872266524,0.0550067993489783,0.0295457489065834,0.17918186550930862,0.289900184617783,0.5536345983826534
honduras,1998,10.9753380236348,2.349451715537e-05,0.194776566719637,0.10266363250058097,0.478413162833714,0.7758768565710874
haiti,1998,10.7504542436496,0.0,0.096211184659587,0.25232569804911303,0.41356672539962197,0.762103608108322
jamaica,1998,12.608189096377702,0.0168518755080364,0.103713897849128,0.125979226084465,0.625222622146389,0.8717676215880183
mexico,1998,812.77979141935,0.00113594969158073,0.20112316767992902,0.137714458336644,0.569450693562178,0.9094242692703318
nicaragua,1998,6.5737822259435,3.223534655802e-05,0.127259180258268,0.06506726518989803,0.48790699420399397,0.680265674998718
panama,1998,19.7461477829381,0.00013567037914344,0.123644221118864,0.086522238927256,0.686626498908936,0.8969286293341995
peru,1998,83.8633966964583,0.005731879673889539,0.148647485023311,0.13610027923683404,0.535205983294995,0.8256856272290296
paraguay,1998,21.570409688791802,0.0,0.14350189261329,0.18641818993145798,0.44674505158619804,0.7766651341309461
el_salvador,1998,17.0566764054463,8.93523715017e-06,0.18639911587712799,0.07543216605632402,0.569109816508222,0.8309500336788243
uruguay,1998,34.808168940114896,7.797090514699e-05,0.14171313115425,0.092347657813485,0.62155883405257,0.855697593925452
argentina,1999,398.792535409293,0.00022251984219034002,0.169615250614589,0.09232105437653995,0.634877305192171,0.8970361300254903
bahamas,1999,10.240004184006901,0.0,0.0273429925285045,0.0887183151198545,0.801132762527216,0.917194070175575
belize,1999,0.936117775203388,1.207693409516e-05,0.09033707874369129,0.07709936650128771,0.579632863213969,0.7470813853930431
brazil,1999,1136.54782041259,0.00347740687039488,0.123085333305115,0.09438177919167802,0.602036566347265,0.8229810857144528
barbados,1999,4.22351720703774,0.0,0.1412198791259268,0.11536779240514247,0.5552320608044989,0.8118197323355683
chile,1999,126.51392780079699,0.030128004566866998,0.163066145856507,0.142442840804865,0.547105059949292,0.882742051177531
colombia,1999,152.549281078474,0.00195505617923568,0.138493757183593,0.128714118407478,0.582248501228895,0.8514114329992017
costa_rica,1999,29.291799732266103,1.707149709174e-05,0.18677494171689202,0.07055483379467797,0.542127028103077,0.7994738751117387
dominican_republic,1999,34.0709553674169,0.0016386052883038298,0.21673137157395503,0.114853366351824,0.506530442161906,0.8397537853759889
ecuador,1999,52.8027205057765,0.00015909070730206002,0.212679363090736,0.075123921275041,0.495185544512603,0.7831479195856821
guatemala,1999,35.7439060552192,0.00036343983713937005,0.133970309927113,0.06722842192415102,0.568337670656679,0.7698998423450824
guyana,1999,2.91523301503788,0.0613754274269956,0.0297659001950871,0.1692233070857339,0.300707560596224,0.5610721953040406
honduras,1999,10.8945978303324,0.0,0.209363328038784,0.097752188757942,0.5069483414293959,0.8140638582261219
haiti,1999,11.0418182164808,0.0,0.100625942183845,0.23085221070263096,0.407068458139602,0.738546611026078
jamaica,1999,12.740281799113701,0.0131616355062023,0.0996478203480296,0.1298770541411374,0.633577534281317,0.8762640442766864
mexico,1999,835.160123888656,0.0008398512340660801,0.19285164481897102,0.14839168572985698,0.5700996004216541,0.9121827822045482
nicaragua,1999,7.0363116016958305,0.00100222541708275,0.119561731250922,0.083044741855452,0.501521867388057,0.7051305659115138
panama,1999,20.5196451849115,0.00018791101369458,0.121368614248597,0.10321547972432098,0.6759670421361891,0.9007390471228016
peru,1999,85.117079539329,0.00929461603970726,0.146733467169829,0.139280226540837,0.540030260392443,0.8353385701428162
paraguay,1999,21.275740698151502,0.0,0.155659694644153,0.19562857582663698,0.44469258323073,0.79598085370152
el_salvador,1999,17.425447503782102,9.27979753934e-06,0.19368844765826002,0.075053040991752,0.5788378561629149,0.8475886246104662
uruguay,1999,34.1331646975803,0.00014758473186735998,0.134254326547289,0.09896711140429501,0.6412084288228761,0.8745774515063275
argentina,2000,395.646066535875,2.020366837961e-05,0.16494271943983801,0.09496564067152596,0.63469313441501,0.8946216981947536
bahamas,2000,10.6648859238984,0.0,0.028874000646322,0.09261471905424001,0.7767130937154479,0.8982018134160099
belize,2000,1.0579963532654901,1.632662821818e-05,0.09507687701954319,0.09028612832932979,0.563966995902821,0.7493463278799122
brazil,2000,1186.41896417519,0.0028728957060815703,0.13134659593552,0.098719590358158,0.582518612474653,0.8154576944744125
barbados,2000,4.41134502600421,0.0,0.14233844783842492,0.11164390633159577,0.5628985103391868,0.8168808645092075
chile,2000,133.253246826454,0.0436253963544206,0.168798348842412,0.145424617039022,0.54095610369668,0.8988044659325346
colombia,2000,157.011136243555,0.003897086556215,0.139327006536198,0.133730716296378,0.5719437397796969,0.848898549168488
costa_rica,2000,30.425016886920503,6.4631451793600005e-06,0.18317543207577303,0.071274476225401,0.558833804699654,0.8132901761460074
dominican_republic,2000,35.659262313175695,0.00317058364252302,0.209748604328103,0.10695564076500402,0.521362731723537,0.841237560459167
ecuador,2000,53.379221434281895,0.00031250467625015,0.223793891247481,0.11238205362953196,0.45267960146083197,0.789168051014095
guatemala,2000,37.0338566992542,0.00045879387565175996,0.131708960490266,0.06620220228891699,0.5738773578786369,0.7722473145334716
guyana,2000,2.87547495340836,0.0751547547214145,0.0264129456033523,0.1735993541839437,0.331518617830032,0.6066856723387425
honduras,2000,11.688954351872999,0.0,0.20535618850453102,0.08845315046196095,0.507396802001234,0.801206140967726
