Area_Code,Item_Code,Item,Year,Value,Nation,MtCO2e,model
91,5058,Enteric Fermentation,2017,208.6292,guyana,0.2086292,AFOLU
91,5058,Enteric Fermentation,2018,206.8345,guyana,0.20683449999999998,AFOLU
91,5058,Enteric Fermentation,2019,206.1695,guyana,0.2061695,AFOLU
91,5059,Manure Management,2011,29.5415,guyana,0.029541500000000002,AFOLU
91,5059,Manure Management,2012,33.7406,guyana,0.0337406,AFOLU
91,5059,Manure Management,2013,33.2041,guyana,0.0332041,AFOLU
91,5059,Manure Management,2014,32.5621,guyana,0.0325621,AFOLU
91,5059,Manure Management,2015,32.8948,guyana,0.0328948,AFOLU
91,5059,Manure Management,2016,34.5765,guyana,0.034576499999999996,AFOLU
91,5059,Manure Management,2017,35.227,guyana,0.035227,AFOLU
91,5059,Manure Management,2018,35.8706,guyana,0.035870599999999996,AFOLU
91,5059,Manure Management,2019,36.5587,guyana,0.0365587,AFOLU
91,5060,Rice Cultivation,2011,1045.6992,guyana,1.0456992,AFOLU
91,5060,Rice Cultivation,2012,1068.0432,guyana,1.0680432,AFOLU
91,5060,Rice Cultivation,2013,1227.4304,guyana,1.2274303999999998,AFOLU
91,5060,Rice Cultivation,2014,1380.7773,guyana,1.3807773,AFOLU
91,5060,Rice Cultivation,2015,1422.568,guyana,1.422568,AFOLU
91,5060,Rice Cultivation,2016,1119.0099,guyana,1.1190098999999998,AFOLU
91,5060,Rice Cultivation,2017,1282.9552,guyana,1.2829552,AFOLU
91,5060,Rice Cultivation,2018,1245.0151,guyana,1.2450151000000003,AFOLU
91,5060,Rice Cultivation,2019,1537.4757,guyana,1.5374757,AFOLU
91,5061,Synthetic Fertilizers,2011,35.1642,guyana,0.0351642,AFOLU
91,5061,Synthetic Fertilizers,2012,62.4183,guyana,0.062418299999999996,AFOLU
91,5061,Synthetic Fertilizers,2013,91.5658,guyana,0.0915658,AFOLU
91,5061,Synthetic Fertilizers,2014,78.8188,guyana,0.0788188,AFOLU
91,5061,Synthetic Fertilizers,2015,95.0373,guyana,0.0950373,AFOLU
91,5061,Synthetic Fertilizers,2016,61.3271,guyana,0.061327099999999996,AFOLU
91,5061,Synthetic Fertilizers,2017,2.5329,guyana,0.0025329000000000003,AFOLU
91,5061,Synthetic Fertilizers,2018,109.3457,guyana,0.10934569999999999,AFOLU
91,5061,Synthetic Fertilizers,2019,57.7353,guyana,0.0577353,AFOLU
91,5062,Manure applied to Soils,2011,36.3503,guyana,0.0363503,AFOLU
91,5062,Manure applied to Soils,2012,41.5629,guyana,0.0415629,AFOLU
91,5062,Manure applied to Soils,2013,40.593,guyana,0.040593000000000004,AFOLU
91,5062,Manure applied to Soils,2014,39.9572,guyana,0.03995719999999999,AFOLU
91,5062,Manure applied to Soils,2015,40.5221,guyana,0.0405221,AFOLU
91,5062,Manure applied to Soils,2016,43.0873,guyana,0.0430873,AFOLU
91,5062,Manure applied to Soils,2017,43.876999999999995,guyana,0.043877,AFOLU
91,5062,Manure applied to Soils,2018,44.7377,guyana,0.0447377,AFOLU
91,5062,Manure applied to Soils,2019,45.6685,guyana,0.0456685,AFOLU
91,5063,Manure left on Pasture,2011,90.6956,guyana,0.0906956,AFOLU
91,5063,Manure left on Pasture,2012,97.3303,guyana,0.0973303,AFOLU
91,5063,Manure left on Pasture,2013,95.7714,guyana,0.09577139999999999,AFOLU
91,5063,Manure left on Pasture,2014,94.6255,guyana,0.0946255,AFOLU
91,5063,Manure left on Pasture,2015,95.4572,guyana,0.0954572,AFOLU
91,5063,Manure left on Pasture,2016,93.8802,guyana,0.0938802,AFOLU
91,5063,Manure left on Pasture,2017,95.1877,guyana,0.0951877,AFOLU
91,5063,Manure left on Pasture,2018,95.8183,guyana,0.0958183,AFOLU
91,5063,Manure left on Pasture,2019,96.8221,guyana,0.0968221,AFOLU
91,5064,Crop Residues,2011,38.3741,guyana,0.0383741,AFOLU
91,5064,Crop Residues,2012,39.8393,guyana,0.0398393,AFOLU
91,5064,Crop Residues,2013,48.8226,guyana,0.0488226,AFOLU
91,5064,Crop Residues,2014,43.3747,guyana,0.043374699999999995,AFOLU
91,5064,Crop Residues,2015,45.9973,guyana,0.0459973,AFOLU
91,5064,Crop Residues,2016,35.9684,guyana,0.035968400000000005,AFOLU
91,5064,Crop Residues,2017,41.8922,guyana,0.0418922,AFOLU
91,5064,Crop Residues,2018,54.6052,guyana,0.0546052,AFOLU
91,5064,Crop Residues,2019,61.8103,guyana,0.061810300000000006,AFOLU
91,5066,Burning - Crop residues,2011,10.6912,guyana,0.010691200000000001,AFOLU
91,5066,Burning - Crop residues,2012,10.6982,guyana,0.010698200000000001,AFOLU
91,5066,Burning - Crop residues,2013,11.6206,guyana,0.0116206,AFOLU
91,5066,Burning - Crop residues,2014,12.9939,guyana,0.0129939,AFOLU
91,5066,Burning - Crop residues,2015,13.1387,guyana,0.0131387,AFOLU
91,5066,Burning - Crop residues,2016,10.7665,guyana,0.0107665,AFOLU
91,5066,Burning - Crop residues,2017,11.5169,guyana,0.0115169,AFOLU
91,5066,Burning - Crop residues,2018,10.1988,guyana,0.0101988,AFOLU
91,5066,Burning - Crop residues,2019,12.0608,guyana,0.012060799999999998,AFOLU
91,6729,Drained organic soils,2011,4867.2786,guyana,4.8672786,AFOLU
91,6729,Drained organic soils,2012,4848.883,guyana,4.848883,AFOLU
91,6729,Drained organic soils,2013,4840.2441,guyana,4.8402441,AFOLU
91,6729,Drained organic soils,2014,4825.9935,guyana,4.8259935,AFOLU
91,6729,Drained organic soils,2015,4823.8064,guyana,4.8238064000000005,AFOLU
91,6729,Drained organic soils,2016,4823.8064,guyana,4.8238064000000005,AFOLU
91,6729,Drained organic soils,2017,4820.5257,guyana,4.8205257,AFOLU
91,6729,Drained organic soils,2018,4822.9606,guyana,4.8229606,AFOLU
91,6729,Drained organic soils,2019,4822.9606,guyana,4.8229606,AFOLU
91,6750,Net Forest conversion,2011,12376.3589,guyana,12.376358900000001,AFOLU
91,6750,Net Forest conversion,2012,12376.3589,guyana,12.376358900000001,AFOLU
91,6750,Net Forest conversion,2013,12376.3589,guyana,12.376358900000001,AFOLU
91,6750,Net Forest conversion,2014,12376.3589,guyana,12.376358900000001,AFOLU
91,6750,Net Forest conversion,2015,12376.3589,guyana,12.376358900000001,AFOLU
91,6750,Net Forest conversion,2016,9744.3975,guyana,9.7443975,AFOLU
91,6750,Net Forest conversion,2017,9744.3975,guyana,9.7443975,AFOLU
91,6750,Net Forest conversion,2018,9744.3975,guyana,9.7443975,AFOLU
91,6750,Net Forest conversion,2019,9744.3975,guyana,9.7443975,AFOLU
91,6751,Forestland,2011,0.0,guyana,0.0,AFOLU
91,6751,Forestland,2012,0.0,guyana,0.0,AFOLU
91,6751,Forestland,2013,0.0,guyana,0.0,AFOLU
91,6751,Forestland,2014,0.0,guyana,0.0,AFOLU
91,6751,Forestland,2015,0.0,guyana,0.0,AFOLU
91,6751,Forestland,2016,0.0,guyana,0.0,AFOLU
91,6751,Forestland,2017,0.0,guyana,0.0,AFOLU
91,6751,Forestland,2018,0.0,guyana,0.0,AFOLU
91,6751,Forestland,2019,0.0,guyana,0.0,AFOLU
91,6992,Forest fires,2011,4.1535,guyana,0.0041535,AFOLU
91,6992,Forest fires,2012,6.6649,guyana,0.0066649000000000005,AFOLU
91,6992,Forest fires,2013,6.193,guyana,0.006193,AFOLU
91,6992,Forest fires,2014,7.9674,guyana,0.0079674,AFOLU
91,6992,Forest fires,2015,30.6879,guyana,0.0306879,AFOLU
91,6992,Forest fires,2016,40.741,guyana,0.040741,AFOLU
91,6992,Forest fires,2017,2.9624,guyana,0.0029624000000000004,AFOLU
91,6992,Forest fires,2018,7.985,guyana,0.007984999999999999,AFOLU
91,6992,Forest fires,2019,38.8248,guyana,0.038824800000000007,AFOLU
93,5058,Enteric Fermentation,2011,3034.1948,haiti,3.0341948,AFOLU
93,5058,Enteric Fermentation,2012,3047.884,haiti,3.047884,AFOLU
93,5058,Enteric Fermentation,2013,3047.954,haiti,3.0479540000000003,AFOLU
93,5058,Enteric Fermentation,2014,3066.4065,haiti,3.0664065,AFOLU
93,5058,Enteric Fermentation,2015,3105.4099,haiti,3.1054098999999997,AFOLU
93,5058,Enteric Fermentation,2016,3189.1426,haiti,3.1891426,AFOLU
93,5058,Enteric Fermentation,2017,3172.9847,haiti,3.1729847,AFOLU
93,5058,Enteric Fermentation,2018,3171.3109,haiti,3.1713109,AFOLU
93,5058,Enteric Fermentation,2019,3180.2582,haiti,3.1802582000000004,AFOLU
93,5059,Manure Management,2011,195.3109,haiti,0.19531089999999998,AFOLU
93,5059,Manure Management,2012,195.7166,haiti,0.19571660000000002,AFOLU
93,5059,Manure Management,2013,195.7187,haiti,0.19571870000000002,AFOLU
93,5059,Manure Management,2014,196.5226,haiti,0.19652260000000002,AFOLU
93,5059,Manure Management,2015,197.9754,haiti,0.1979754,AFOLU
93,5059,Manure Management,2016,201.3715,haiti,0.20137149999999998,AFOLU
93,5059,Manure Management,2017,200.6372,haiti,0.20063720000000002,AFOLU
93,5059,Manure Management,2018,200.7092,haiti,0.2007092,AFOLU
93,5059,Manure Management,2019,201.0228,haiti,0.20102279999999997,AFOLU
93,5060,Rice Cultivation,2011,188.7621,haiti,0.18876210000000002,AFOLU
93,5060,Rice Cultivation,2012,188.2384,haiti,0.1882384,AFOLU
93,5060,Rice Cultivation,2013,184.4219,haiti,0.1844219,AFOLU
93,5060,Rice Cultivation,2014,168.4471,haiti,0.1684471,AFOLU
93,5060,Rice Cultivation,2015,162.4699,haiti,0.16246989999999997,AFOLU
93,5060,Rice Cultivation,2016,182.1514,haiti,0.1821514,AFOLU
93,5060,Rice Cultivation,2017,212.0156,haiti,0.2120156,AFOLU
93,5060,Rice Cultivation,2018,192.2838,haiti,0.1922838,AFOLU
93,5060,Rice Cultivation,2019,203.862,haiti,0.203862,AFOLU
93,5062,Manure applied to Soils,2011,141.1369,haiti,0.14113689999999998,AFOLU
93,5062,Manure applied to Soils,2012,141.3283,haiti,0.1413283,AFOLU
93,5062,Manure applied to Soils,2013,141.3283,haiti,0.1413283,AFOLU
93,5062,Manure applied to Soils,2014,137.2347,haiti,0.13723470000000002,AFOLU
93,5062,Manure applied to Soils,2015,137.9726,haiti,0.1379726,AFOLU
93,5062,Manure applied to Soils,2016,140.0553,haiti,0.1400553,AFOLU
93,5062,Manure applied to Soils,2017,139.4897,haiti,0.13948970000000002,AFOLU
93,5062,Manure applied to Soils,2018,139.4985,haiti,0.1394985,AFOLU
93,5062,Manure applied to Soils,2019,139.7451,haiti,0.1397451,AFOLU
93,5063,Manure left on Pasture,2011,899.1527,haiti,0.8991527,AFOLU
93,5063,Manure left on Pasture,2012,904.735,haiti,0.9047350000000001,AFOLU
93,5063,Manure left on Pasture,2013,904.7704,haiti,0.9047704,AFOLU
93,5063,Manure left on Pasture,2014,922.8363,haiti,0.9228363000000002,AFOLU
93,5063,Manure left on Pasture,2015,939.7255,haiti,0.9397254999999999,AFOLU
93,5063,Manure left on Pasture,2016,975.1883,haiti,0.9751883,AFOLU
93,5063,Manure left on Pasture,2017,969.9721,haiti,0.9699721,AFOLU
93,5063,Manure left on Pasture,2018,965.5607,haiti,0.9655607,AFOLU
93,5063,Manure left on Pasture,2019,968.0947,haiti,0.9680947,AFOLU
93,5064,Crop Residues,2011,53.5278,haiti,0.0535278,AFOLU
93,5064,Crop Residues,2012,42.4437,haiti,0.042443699999999994,AFOLU
93,5064,Crop Residues,2013,54.2816,haiti,0.054281600000000006,AFOLU
93,5064,Crop Residues,2014,53.7638,haiti,0.0537638,AFOLU
93,5064,Crop Residues,2015,48.5016,haiti,0.0485016,AFOLU
93,5064,Crop Residues,2016,49.9149,haiti,0.0499149,AFOLU
93,5064,Crop Residues,2017,49.4314,haiti,0.0494314,AFOLU
93,5064,Crop Residues,2018,50.4467,haiti,0.0504467,AFOLU
93,5064,Crop Residues,2019,50.0459,haiti,0.0500459,AFOLU
93,5066,Burning - Crop residues,2011,46.2967,haiti,0.046296699999999996,AFOLU
93,5066,Burning - Crop residues,2012,27.834,haiti,0.027833999999999998,AFOLU
93,5066,Burning - Crop residues,2013,41.5537,haiti,0.0415537,AFOLU
93,5066,Burning - Crop residues,2014,42.9154,haiti,0.0429154,AFOLU
93,5066,Burning - Crop residues,2015,37.6723,haiti,0.0376723,AFOLU
93,5066,Burning - Crop residues,2016,37.208,haiti,0.037208,AFOLU
93,5066,Burning - Crop residues,2017,33.4862,haiti,0.033486199999999994,AFOLU
93,5066,Burning - Crop residues,2018,42.788000000000004,haiti,0.042788,AFOLU
93,5066,Burning - Crop residues,2019,33.1347,haiti,0.033134699999999996,AFOLU
93,6750,Net Forest conversion,2011,785.7049,haiti,0.7857049,AFOLU
93,6750,Net Forest conversion,2012,785.7049,haiti,0.7857049,AFOLU
93,6750,Net Forest conversion,2013,785.7049,haiti,0.7857049,AFOLU
93,6750,Net Forest conversion,2014,785.7049,haiti,0.7857049,AFOLU
93,6750,Net Forest conversion,2015,785.7049,haiti,0.7857049,AFOLU
93,6750,Net Forest conversion,2016,624.4465,haiti,0.6244465,AFOLU
93,6750,Net Forest conversion,2017,624.4465,haiti,0.6244465,AFOLU
93,6750,Net Forest conversion,2018,624.4465,haiti,0.6244465,AFOLU
93,6750,Net Forest conversion,2019,624.4465,haiti,0.6244465,AFOLU
93,6751,Forestland,2011,-134.3137,haiti,-0.1343137,AFOLU
93,6751,Forestland,2012,-134.3137,haiti,-0.1343137,AFOLU
93,6751,Forestland,2013,-134.3137,haiti,-0.1343137,AFOLU
93,6751,Forestland,2014,-134.3137,haiti,-0.1343137,AFOLU
93,6751,Forestland,2015,-134.3137,haiti,-0.1343137,AFOLU
93,6751,Forestland,2016,10.1875,haiti,0.0101875,AFOLU
93,6751,Forestland,2017,10.1875,haiti,0.0101875,AFOLU
93,6751,Forestland,2018,10.1875,haiti,0.0101875,AFOLU
93,6751,Forestland,2019,10.1875,haiti,0.0101875,AFOLU
93,6992,Forest fires,2011,0.0,haiti,0.0,AFOLU
93,6992,Forest fires,2012,0.0,haiti,0.0,AFOLU
93,6992,Forest fires,2013,0.0,haiti,0.0,AFOLU
93,6992,Forest fires,2014,0.0,haiti,0.0,AFOLU
93,6992,Forest fires,2015,0.0,haiti,0.0,AFOLU
93,6992,Forest fires,2016,0.0,haiti,0.0,AFOLU
93,6992,Forest fires,2017,0.0,haiti,0.0,AFOLU
93,6992,Forest fires,2018,0.0,haiti,0.0,AFOLU
93,6992,Forest fires,2019,0.0,haiti,0.0,AFOLU
95,5058,Enteric Fermentation,2011,4579.3078,honduras,4.5793078000000005,AFOLU
95,5058,Enteric Fermentation,2012,4681.3562,honduras,4.681356200000001,AFOLU
95,5058,Enteric Fermentation,2013,4705.6541,honduras,4.705654099999999,AFOLU
95,5058,Enteric Fermentation,2014,4712.1381,honduras,4.7121381,AFOLU
95,5058,Enteric Fermentation,2015,4734.4607,honduras,4.7344607000000005,AFOLU
95,5058,Enteric Fermentation,2016,4792.5382,honduras,4.7925382,AFOLU
95,5058,Enteric Fermentation,2017,4834.2662,honduras,4.8342662,AFOLU
95,5058,Enteric Fermentation,2018,4870.6113,honduras,4.8706113,AFOLU
95,5058,Enteric Fermentation,2019,4906.962,honduras,4.906962,AFOLU
95,5059,Manure Management,2011,186.9456,honduras,0.18694560000000002,AFOLU
95,5059,Manure Management,2012,193.9379,honduras,0.1939379,AFOLU
95,5059,Manure Management,2013,194.1366,honduras,0.1941366,AFOLU
95,5059,Manure Management,2014,195.3197,honduras,0.1953197,AFOLU
95,5059,Manure Management,2015,195.3613,honduras,0.1953613,AFOLU
95,5059,Manure Management,2016,195.8998,honduras,0.19589979999999999,AFOLU
95,5059,Manure Management,2017,196.4935,honduras,0.1964935,AFOLU
95,5059,Manure Management,2018,197.4648,honduras,0.1974648,AFOLU
95,5059,Manure Management,2019,198.4508,honduras,0.19845079999999998,AFOLU
95,5060,Rice Cultivation,2011,6.6812,honduras,0.0066812,AFOLU
95,5060,Rice Cultivation,2012,7.0552,honduras,0.007055199999999999,AFOLU
95,5060,Rice Cultivation,2013,6.3284,honduras,0.0063284,AFOLU
95,5060,Rice Cultivation,2014,15.3711,honduras,0.015371100000000002,AFOLU
95,5060,Rice Cultivation,2015,14.5769,honduras,0.0145769,AFOLU
95,5060,Rice Cultivation,2016,14.9274,honduras,0.0149274,AFOLU
95,5060,Rice Cultivation,2017,12.2453,honduras,0.012245299999999999,AFOLU
95,5060,Rice Cultivation,2018,12.1473,honduras,0.0121473,AFOLU
95,5060,Rice Cultivation,2019,11.9419,honduras,0.0119419,AFOLU
95,5061,Synthetic Fertilizers,2011,460.0475,honduras,0.46004750000000005,AFOLU
95,5061,Synthetic Fertilizers,2012,416.2529,honduras,0.41625290000000004,AFOLU
95,5061,Synthetic Fertilizers,2013,498.3871,honduras,0.4983871,AFOLU
95,5061,Synthetic Fertilizers,2014,408.5394,honduras,0.4085394,AFOLU
95,5061,Synthetic Fertilizers,2015,415.8254,honduras,0.4158254,AFOLU
95,5061,Synthetic Fertilizers,2016,530.1628,honduras,0.5301628,AFOLU
95,5061,Synthetic Fertilizers,2017,608.2895,honduras,0.6082895,AFOLU
95,5061,Synthetic Fertilizers,2018,607.9127,honduras,0.6079127,AFOLU
95,5061,Synthetic Fertilizers,2019,582.1217,honduras,0.5821217,AFOLU
95,5062,Manure applied to Soils,2011,205.2483,honduras,0.20524829999999997,AFOLU
95,5062,Manure applied to Soils,2012,216.1199,honduras,0.2161199,AFOLU
95,5062,Manure applied to Soils,2013,204.9578,honduras,0.2049578,AFOLU
95,5062,Manure applied to Soils,2014,206.4707,honduras,0.20647070000000003,AFOLU
95,5062,Manure applied to Soils,2015,206.8133,honduras,0.20681329999999998,AFOLU
95,5062,Manure applied to Soils,2016,208.1295,honduras,0.2081295,AFOLU
95,5062,Manure applied to Soils,2017,208.239,honduras,0.20823899999999998,AFOLU
95,5062,Manure applied to Soils,2018,209.38099999999997,honduras,0.20938099999999998,AFOLU
95,5062,Manure applied to Soils,2019,210.5342,honduras,0.2105342,AFOLU
95,5063,Manure left on Pasture,2011,1127.6201,honduras,1.1276201000000001,AFOLU
95,5063,Manure left on Pasture,2012,1148.4037,honduras,1.1484037,AFOLU
95,5063,Manure left on Pasture,2013,1169.5023,honduras,1.1695023,AFOLU
95,5063,Manure left on Pasture,2014,1172.8992,honduras,1.1728992,AFOLU
95,5063,Manure left on Pasture,2015,1178.6875,honduras,1.1786875,AFOLU
95,5063,Manure left on Pasture,2016,1194.0964,honduras,1.1940964,AFOLU
95,5063,Manure left on Pasture,2017,1202.6277,honduras,1.2026277,AFOLU
95,5063,Manure left on Pasture,2018,1211.6384,honduras,1.2116383999999998,AFOLU
95,5063,Manure left on Pasture,2019,1220.6482,honduras,1.2206482,AFOLU
95,5064,Crop Residues,2011,40.5739,honduras,0.0405739,AFOLU
95,5064,Crop Residues,2012,40.5745,honduras,0.0405745,AFOLU
95,5064,Crop Residues,2013,44.8393,honduras,0.044839300000000006,AFOLU
95,5064,Crop Residues,2014,43.5978,honduras,0.0435978,AFOLU
95,5064,Crop Residues,2015,47.0974,honduras,0.0470974,AFOLU
95,5064,Crop Residues,2016,46.7712,honduras,0.0467712,AFOLU
95,5064,Crop Residues,2017,49.4909,honduras,0.0494909,AFOLU
95,5064,Crop Residues,2018,51.6964,honduras,0.0516964,AFOLU
95,5064,Crop Residues,2019,45.6242,honduras,0.0456242,AFOLU
95,5066,Burning - Crop residues,2011,36.0408,honduras,0.036040800000000005,AFOLU
95,5066,Burning - Crop residues,2012,36.0747,honduras,0.036074699999999994,AFOLU
95,5066,Burning - Crop residues,2013,39.1324,honduras,0.039132400000000005,AFOLU
95,5066,Burning - Crop residues,2014,33.6716,honduras,0.0336716,AFOLU
95,5066,Burning - Crop residues,2015,38.2453,honduras,0.0382453,AFOLU
95,5066,Burning - Crop residues,2016,36.016999999999996,honduras,0.036017,AFOLU
95,5066,Burning - Crop residues,2017,40.6228,honduras,0.0406228,AFOLU
95,5066,Burning - Crop residues,2018,41.9766,honduras,0.041976599999999996,AFOLU
95,5066,Burning - Crop residues,2019,35.4686,honduras,0.035468599999999996,AFOLU
95,6750,Net Forest conversion,2011,5897.8668,honduras,5.8978668,AFOLU
95,6750,Net Forest conversion,2012,5897.8668,honduras,5.8978668,AFOLU
95,6750,Net Forest conversion,2013,5897.8668,honduras,5.8978668,AFOLU
95,6750,Net Forest conversion,2014,5897.8668,honduras,5.8978668,AFOLU
95,6750,Net Forest conversion,2015,5897.8668,honduras,5.8978668,AFOLU
95,6750,Net Forest conversion,2016,5524.3634,honduras,5.5243634,AFOLU
95,6750,Net Forest conversion,2017,5524.3634,honduras,5.5243634,AFOLU
95,6750,Net Forest conversion,2018,5524.3634,honduras,5.5243634,AFOLU
95,6750,Net Forest conversion,2019,5524.3634,honduras,5.5243634,AFOLU
95,6751,Forestland,2011,0.0,honduras,0.0,AFOLU
95,6751,Forestland,2012,0.0,honduras,0.0,AFOLU
95,6751,Forestland,2013,0.0,honduras,0.0,AFOLU
95,6751,Forestland,2014,0.0,honduras,0.0,AFOLU
95,6751,Forestland,2015,0.0,honduras,0.0,AFOLU
95,6751,Forestland,2016,0.0,honduras,0.0,AFOLU
95,6751,Forestland,2017,0.0,honduras,0.0,AFOLU
95,6751,Forestland,2018,0.0,honduras,0.0,AFOLU
95,6751,Forestland,2019,0.0,honduras,0.0,AFOLU
95,6992,Forest fires,2011,489.9338,honduras,0.4899338,AFOLU
95,6992,Forest fires,2012,41.1033,honduras,0.0411033,AFOLU
95,6992,Forest fires,2013,289.5378,honduras,0.28953779999999996,AFOLU
95,6992,Forest fires,2014,380.0275,honduras,0.3800275,AFOLU
95,6992,Forest fires,2015,223.8669,honduras,0.22386689999999998,AFOLU
95,6992,Forest fires,2016,342.1158,honduras,0.34211579999999997,AFOLU
95,6992,Forest fires,2017,105.6443,honduras,0.1056443,AFOLU
95,6992,Forest fires,2018,211.5515,honduras,0.21155149999999998,AFOLU
95,6992,Forest fires,2019,224.2879,honduras,0.22428789999999998,AFOLU
109,5058,Enteric Fermentation,2011,359.436,jamaica,0.35943600000000003,AFOLU
109,5058,Enteric Fermentation,2012,365.6982,jamaica,0.3656982,AFOLU
109,5058,Enteric Fermentation,2013,362.754,jamaica,0.362754,AFOLU
109,5058,Enteric Fermentation,2014,359.8084,jamaica,0.35980840000000003,AFOLU
109,5058,Enteric Fermentation,2015,345.8998,jamaica,0.3458998,AFOLU
109,5058,Enteric Fermentation,2016,322.3811,jamaica,0.3223811,AFOLU
109,5058,Enteric Fermentation,2017,310.0672,jamaica,0.3100672,AFOLU
109,5058,Enteric Fermentation,2018,300.5451,jamaica,0.30054509999999995,AFOLU
109,5058,Enteric Fermentation,2019,292.1083,jamaica,0.2921083,AFOLU
109,5059,Manure Management,2011,44.5147,jamaica,0.0445147,AFOLU
109,5059,Manure Management,2012,45.8097,jamaica,0.045809699999999995,AFOLU
109,5059,Manure Management,2013,46.266000000000005,jamaica,0.046266,AFOLU
109,5059,Manure Management,2014,46.4087,jamaica,0.0464087,AFOLU
109,5059,Manure Management,2015,46.2654,jamaica,0.0462654,AFOLU
109,5059,Manure Management,2016,46.4955,jamaica,0.046495499999999995,AFOLU
109,5059,Manure Management,2017,46.2277,jamaica,0.0462277,AFOLU
109,5059,Manure Management,2018,46.335,jamaica,0.046335,AFOLU
109,5059,Manure Management,2019,46.4142,jamaica,0.0464142,AFOLU
109,5060,Rice Cultivation,2011,0.138,jamaica,0.000138,AFOLU
109,5060,Rice Cultivation,2012,0.1913,jamaica,0.00019130000000000001,AFOLU
109,5060,Rice Cultivation,2013,0.0314,jamaica,3.14e-05,AFOLU
109,5060,Rice Cultivation,2014,0.0188,jamaica,1.88e-05,AFOLU
109,5060,Rice Cultivation,2015,0.0125,jamaica,1.25e-05,AFOLU
109,5060,Rice Cultivation,2016,0.0094,jamaica,9.4e-06,AFOLU
109,5060,Rice Cultivation,2017,0.0031,jamaica,3.1e-06,AFOLU
109,5060,Rice Cultivation,2018,0.0,jamaica,0.0,AFOLU
109,5060,Rice Cultivation,2019,0.0031,jamaica,3.1e-06,AFOLU
109,5061,Synthetic Fertilizers,2011,26.0931,jamaica,0.026093099999999998,AFOLU
109,5061,Synthetic Fertilizers,2012,35.1035,jamaica,0.0351035,AFOLU
109,5061,Synthetic Fertilizers,2013,26.4938,jamaica,0.026493799999999998,AFOLU
109,5061,Synthetic Fertilizers,2014,26.7105,jamaica,0.0267105,AFOLU
109,5061,Synthetic Fertilizers,2015,14.7249,jamaica,0.014724899999999999,AFOLU
109,5061,Synthetic Fertilizers,2016,17.2883,jamaica,0.0172883,AFOLU
109,5061,Synthetic Fertilizers,2017,20.7351,jamaica,0.0207351,AFOLU
109,5061,Synthetic Fertilizers,2018,20.4423,jamaica,0.0204423,AFOLU
109,5061,Synthetic Fertilizers,2019,19.4886,jamaica,0.0194886,AFOLU
109,5062,Manure applied to Soils,2011,36.8526,jamaica,0.0368526,AFOLU
109,5062,Manure applied to Soils,2012,38.1718,jamaica,0.0381718,AFOLU
109,5062,Manure applied to Soils,2013,38.4752,jamaica,0.038475199999999994,AFOLU
109,5062,Manure applied to Soils,2014,38.6133,jamaica,0.0386133,AFOLU
109,5062,Manure applied to Soils,2015,38.3079,jamaica,0.0383079,AFOLU
109,5062,Manure applied to Soils,2016,38.6575,jamaica,0.0386575,AFOLU
109,5062,Manure applied to Soils,2017,37.5977,jamaica,0.0375977,AFOLU
109,5062,Manure applied to Soils,2018,37.918,jamaica,0.037918,AFOLU
109,5062,Manure applied to Soils,2019,37.9469,jamaica,0.0379469,AFOLU
109,5063,Manure left on Pasture,2011,136.3783,jamaica,0.13637829999999998,AFOLU
109,5063,Manure left on Pasture,2012,139.8795,jamaica,0.13987950000000002,AFOLU
109,5063,Manure left on Pasture,2013,138.9166,jamaica,0.13891660000000003,AFOLU
109,5063,Manure left on Pasture,2014,137.97,jamaica,0.13797,AFOLU
109,5063,Manure left on Pasture,2015,135.6151,jamaica,0.13561510000000002,AFOLU
109,5063,Manure left on Pasture,2016,131.7266,jamaica,0.1317266,AFOLU
109,5063,Manure left on Pasture,2017,130.4563,jamaica,0.1304563,AFOLU
109,5063,Manure left on Pasture,2018,128.6505,jamaica,0.1286505,AFOLU
109,5063,Manure left on Pasture,2019,127.2805,jamaica,0.12728050000000002,AFOLU
109,5064,Crop Residues,2011,0.3383,jamaica,0.0003383,AFOLU
109,5064,Crop Residues,2012,0.3655,jamaica,0.0003655,AFOLU
109,5064,Crop Residues,2013,0.3808,jamaica,0.00038080000000000004,AFOLU
109,5064,Crop Residues,2014,0.3782,jamaica,0.0003782,AFOLU
109,5064,Crop Residues,2015,0.3573,jamaica,0.0003573,AFOLU
109,5064,Crop Residues,2016,0.3437,jamaica,0.0003437,AFOLU
109,5064,Crop Residues,2017,0.3538,jamaica,0.00035380000000000003,AFOLU
109,5064,Crop Residues,2018,0.3376,jamaica,0.0003376,AFOLU
109,5064,Crop Residues,2019,0.314,jamaica,0.000314,AFOLU
109,5066,Burning - Crop residues,2011,1.9115,jamaica,0.0019114999999999998,AFOLU
109,5066,Burning - Crop residues,2012,1.9461,jamaica,0.0019460999999999999,AFOLU
109,5066,Burning - Crop residues,2013,2.0215,jamaica,0.0020215,AFOLU
109,5066,Burning - Crop residues,2014,2.025,jamaica,0.002025,AFOLU
109,5066,Burning - Crop residues,2015,1.8776,jamaica,0.0018775999999999999,AFOLU
109,5066,Burning - Crop residues,2016,1.4516,jamaica,0.0014515999999999997,AFOLU
109,5066,Burning - Crop residues,2017,1.399,jamaica,0.001399,AFOLU
109,5066,Burning - Crop residues,2018,1.3168,jamaica,0.0013168,AFOLU
